# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	2.007111522391391123e+00	-4.435906346145347172e-13	8.616464717472750657e-13	2.008691586502191040e+00	-7.931593412401510055e-13	8.647474582935253398e-13
5.600000000000094614e-07	2.004641872271121006e+00	1.235303484653003902e-11	8.650927185866168411e-13	2.006302853614569948e+00	9.353976425566784064e-14	8.678424463864297543e-13
5.700000000000093657e-07	2.002251444488231780e+00	1.465488450918557698e-11	8.685710593039049869e-13	2.003995641288025986e+00	1.176479509194994382e-13	8.709503892933827617e-13
5.800000000000092699e-07	1.999933641194657108e+00	1.716888621448078596e-11	8.720820308580752394e-13	2.001763363829465181e+00	1.764719263792479709e-13	8.740717248122839380e-13
5.900000000000091742e-07	1.997682474207987058e+00	2.019012416717924156e-11	8.756261615322305730e-13	1.999600044496216089e+00	2.381888842386553815e-13	8.772068739088292880e-13
6.000000000000090785e-07	1.995492498692897021e+00	2.371570538488023609e-11	8.792039718597839970e-13	1.997500249184475107e+00	3.336573034274245548e-13	8.803562423052240970e-13
6.100000000000089827e-07	1.993358755187087938e+00	1.087568516777435452e-11	8.828159754578738197e-13	1.995459028462370998e+00	5.496666559353388671e-13	8.835202219088418879e-13
6.200000000000088870e-07	1.991276718782627020e+00	-1.165871907063080625e-12	8.864626797796808814e-13	1.993471866758492084e+00	1.949870137370308873e-12	8.866991920993398702e-13
6.300000000000087912e-07	1.989242254462487924e+00	-1.425275995565992106e-12	8.901445867941397872e-13	1.991534637705669963e+00	2.405997029049784944e-12	8.898935208904630900e-13
6.400000000000086955e-07	1.987251577747747078e+00	-1.735789439796263777e-12	8.938621936014627615e-13	1.989643564795422037e+00	2.995201111113477107e-12	8.931035659805572448e-13
6.500000000000085997e-07	1.985301219940095896e+00	-2.143699958148486557e-12	8.976159929924648000e-13	1.987795186627709931e+00	3.721339693427540116e-12	8.963296757041750515e-13
6.600000000000085040e-07	1.983387997351726106e+00	-2.645632404489749036e-12	9.014064739566284621e-13	1.985986326148041936e+00	4.620092892254340939e-12	8.995721898956063583e-13
6.700000000000084082e-07	1.981508984004205942e+00	-3.265212801750657467e-12	9.052341221449538336e-13	1.984214063353535895e+00	5.672174158262730994e-12	9.028314406737873233e-13
6.800000000000083125e-07	1.979661487353238103e+00	-4.045835885926200536e-12	9.090994202921550650e-13	1.982475711024803022e+00	7.069484657296393921e-12	9.061077531569799200e-13
6.900000000000082168e-07	1.977843026659181103e+00	-4.977858382350921284e-12	9.130028486023261633e-13	1.980768793103542924e+00	8.722341934965723862e-12	9.094014461146400406e-13
7.000000000000081210e-07	1.976051313676558063e+00	-6.173624440878532211e-12	9.169448851017836064e-13	1.979091025389041025e+00	1.078889569578477620e-11	9.127128325628473844e-13
7.100000000000080253e-07	1.974284235380677988e+00	-7.608061547378823656e-12	9.209260059622274914e-13	1.977440298271720076e+00	1.324407342562264979e-11	9.160422203092417866e-13
7.200000000000079295e-07	1.972539838487866959e+00	-9.423890166902223956e-12	9.249466857970806052e-13	1.975814661260206995e+00	1.630870611431856997e-11	9.193899124524210934e-13
7.300000000000078338e-07	1.970816315558123089e+00	-1.161677082584971044e-11	9.290073979335499653e-13	1.974212309090735973e+00	1.996929317733955742e-11	9.227562078404207587e-13
7.400000000000077380e-07	1.969111992496825003e+00	-1.427301083247865791e-11	9.331086146625484557e-13	1.972631569235524962e+00	2.445920186158869868e-11	9.261414014922606136e-13
7.500000000000076423e-07	1.967425317295873999e+00	-1.741382539105417021e-11	9.372508074686104461e-13	1.971070890650483021e+00	2.969742865987349137e-11	9.295457849861751005e-13
7.600000000000075466e-07	1.965754849874830956e+00	-2.122195455649004077e-11	9.414344472413719455e-13	1.969528833622830044e+00	3.604463204467918902e-11	9.329696468177239122e-13
7.700000000000074508e-07	1.964099252900316062e+00	-2.572873897145118949e-11	9.456600044703762813e-13	1.968004060596868943e+00	4.347091786453806549e-11	9.364132727305870933e-13
7.800000000000073551e-07	1.962457283476745973e+00	-3.110582892498750013e-11	9.499279494245040334e-13	1.966495327871025101e+00	5.217975921488490605e-11	9.398769460227357658e-13
7.900000000000072593e-07	1.960827785614744911e+00	-4.483640555762653239e-11	9.542387523173045480e-13	1.965001478072436081e+00	3.724039810319517822e-11	9.433609478300353232e-13
8.000000000000071636e-07	1.959209683394637080e+00	8.267179370753461896e-12	9.585928834595087763e-13	1.963521433326552934e+00	1.131348983745580553e-10	9.468655573899023852e-13
8.100000000000070678e-07	1.957601974752323892e+00	2.223546272372877143e-11	9.629908133987111204e-13	1.962054189049021069e+00	5.126750543153635344e-11	9.503910522857350527e-13
8.200000000000069721e-07	1.956003725823280970e+00	-1.846195291480843654e-10	9.674330130509993956e-13	1.960598808295590967e+00	-2.400746266061424426e-10	9.539377086747698646e-13
