# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	2.006464163274345847e+00	-5.544882932681436578e-14	8.151888577013878737e-13	2.007973281148216049e+00	-3.288356660946833526e-13	8.173818995075857861e-13
5.600000000000094614e-07	2.003972664545306870e+00	4.339473599489769608e-14	8.185156044649484972e-13	2.005559170351332021e+00	2.035695281893511985e-12	8.203895108379719277e-13
5.700000000000093657e-07	2.001560113098283189e+00	4.339473599489769608e-14	8.218733185188470517e-13	2.003226194631304136e+00	2.446498782645000551e-12	8.234105572301537327e-13
5.800000000000092699e-07	1.999219914247855057e+00	8.293216212358189731e-14	8.252625230378314626e-13	2.000967770302620075e+00	2.821622167134001383e-12	8.264454854623967657e-13
5.900000000000091742e-07	1.996946082945878054e+00	9.353976425566784064e-14	8.286837329835978901e-13	1.998777922638178994e+00	3.339466016672749180e-12	8.294947258053302347e-13
6.000000000000090785e-07	1.994733177463444029e+00	1.378988277171178691e-13	8.321374560279570084e-13	1.996651219556973000e+00	3.816808112616233307e-12	8.325586935760047916e-13
6.100000000000089827e-07	1.992576241417411076e+00	1.735789439795882095e-13	8.356241933819471631e-13	1.994582713656499973e+00	4.361653131218327312e-12	8.356377905385787087e-13
6.200000000000088870e-07	1.990470752952371969e+00	-1.319199974245096978e-12	8.391444405422297710e-13	1.992567891400764957e+00	6.460994025906975945e-14	8.387324061691394371e-13
6.300000000000087912e-07	1.988412580077876912e+00	-1.013990331080899719e-12	8.426986879645027919e-13	1.990602628463618018e+00	-9.812031972180804565e-13	8.418429187998119281e-13
6.400000000000086955e-07	1.986397941316317084e+00	-1.163943252129973562e-12	8.462874216724700452e-13	1.988683150382849929e+00	-1.808596163521066613e-12	8.449696966555206804e-13
6.500000000000085997e-07	1.984423370946166054e+00	-1.097404656937779486e-12	8.499111238094508226e-13	1.986805997809675040e+00	-2.943609591654906386e-12	8.481130987950112871e-13
6.600000000000085040e-07	1.982485688232590970e+00	1.099333311870733321e-13	8.535702731392881346e-13	1.984967995745616998e+00	-6.589538877248568566e-11	8.512734759680791506e-13
6.700000000000084082e-07	1.980581970127085034e+00	1.504350847823101686e-13	8.572653455017007331e-13	1.983166226248435970e+00	-6.286065023519750164e-11	8.544511713884837356e-13
6.800000000000083125e-07	1.978709526992981083e+00	2.285456095731230454e-13	8.609968142274509367e-13	1.981398004163904103e+00	-5.945368129581675489e-11	8.576465214542544576e-13
6.900000000000082168e-07	1.976865880976732992e+00	2.227596447738036235e-13	8.647651505169565677e-13	1.979660855503357908e+00	-5.517688898159649577e-11	8.608598563909477061e-13
