# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	1.984336032542650008e+00	2.641292930888650333e-12	4.006852812587165817e-13	1.986433734077754032e+00	-1.653821605138919009e-13	3.983457210041561441e-13
5.600000000000094614e-07	1.981122233630735030e+00	2.787870705804658275e-12	4.033214058817191842e-13	1.983320811422528029e+00	-1.663464879804452052e-13	4.007131573434406515e-13
5.700000000000093657e-07	1.977979516480472988e+00	3.028952572442818196e-12	4.059913072491058080e-13	1.980281461227269890e+00	-1.817757274452984273e-13	4.031042872664742712e-13
5.800000000000092699e-07	1.974901427751535099e+00	3.483150809189076535e-12	4.086956682277276217e-13	1.977309223393483029e+00	-9.739707412188307730e-14	4.055196497363594267e-13
5.900000000000091742e-07	1.971882123273944076e+00	4.098391732849536536e-12	4.114351685902615987e-13	1.974398245718659961e+00	-1.644178330473385713e-13	4.079597793985963512e-13
6.000000000000090785e-07	1.968916301749640052e+00	4.347188219220042717e-12	4.142104858975448004e-13	1.971543217614267984e+00	-2.608505797026720047e-13	4.104252075250726190e-13
6.100000000000089827e-07	1.965999146800639030e+00	-9.812306806616144795e-10	4.170222963004311653e-13	1.968739312169865086e+00	-9.112894558928658677e-14	4.129164628715163775e-13
6.200000000000088870e-07	1.963126276174252949e+00	-4.128285884316584125e-12	4.198712752653413915e-13	1.965982135373844031e+00	-8.457151881673151393e-13	4.154340724587557126e-13
6.300000000000087912e-07	1.960293697104861899e+00	-1.106083604136761269e-12	4.227580982453395630e-13	1.963267681490320937e+00	2.844766026332104030e-13	4.179785622867650462e-13
6.400000000000086955e-07	1.957497766987372101e+00	-1.201069859592285231e-12	4.256834412801327266e-13	1.960592293747311921e+00	3.076204618304876865e-13	4.205504579892813025e-13
6.500000000000085997e-07	1.954735158646804027e+00	-1.346201143308597475e-12	4.286479815542990093e-13	1.957952629620665075e+00	8.196783465702861826e-14	4.231502854357915656e-13
