# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
7.099999999999991314e-07	1.447183678810022078e+00	-5.408242552644875180e-10	5.234820007019120760e-12	1.447395646204836961e+00	-2.717677309600171372e-10	5.327709309724377412e-12
7.299999999999991517e-07	1.446325765572195055e+00	-6.976571706460102280e-10	5.253059546296359369e-12	1.446556018566242052e+00	-3.295810912388223494e-10	5.348560294137046966e-12
7.499999999999991720e-07	1.445482199176348903e+00	-8.805476606758711248e-10	5.271412218808724493e-12	1.445731647162127986e+00	-3.939340382334165862e-10	5.369474855426441046e-12
7.699999999999991922e-07	1.444650205319019109e+00	-1.093545418554170884e-09	5.289878713951778046e-12	1.444919772533616031e+00	-4.733719597898754804e-10	5.390455589874035330e-12
7.899999999999992125e-07	1.443827377335324069e+00	-1.335667312432885431e-09	5.308459693177958770e-12	1.444118002573870019e+00	-5.619700279537527608e-10	5.411504924321348521e-12
8.099999999999992328e-07	1.443011620437131048e+00	-1.613372889853987974e-09	5.327155799467553867e-12	1.443324256760891933e+00	-6.657075551828850177e-10	5.432625135019249463e-12
8.299999999999992531e-07	1.442201105605372069e+00	-1.919410890436346590e-09	5.345967665495521046e-12	1.442536720044748089e+00	-7.834017938404160694e-10	5.453818364896075403e-12
8.499999999999992733e-07	1.441394231265779036e+00	-2.253902819446799382e-09	5.364895920721929673e-12	1.441753804518512094e+00	-9.099808636160779504e-10	5.475086639362290042e-12
8.699999999999992936e-07	1.440589591276931980e+00	-2.627697360897195413e-09	5.383941197593362097e-12	1.440974117401875088e+00	-1.053986295047707781e-09	5.496431880767045583e-12
8.899999999999993139e-07	1.439785948066131915e+00	-3.026984381139527212e-09	5.403104137010103327e-12	1.440196434172904993e+00	-1.213748355128235209e-09	5.517855921617787467e-12
9.099999999999993341e-07	1.438982209985659955e+00	-3.459205595246137116e-09	5.422385393185686569e-12	1.439419675920518893e+00	-1.389834550573647015e-09	5.539360516668806746e-12
9.299999999999993544e-07	1.438177412146369960e+00	-3.917954493697027959e-09	5.441785638004485546e-12	1.438642890174600009e+00	-1.573383676292551528e-09	5.560947353977340186e-12
9.499999999999993747e-07	1.437370700130043089e+00	-4.401091233850155637e-09	5.461305564964832773e-12	1.437865234615163912e+00	-1.774234283267412867e-09	5.582618065020101448e-12
9.699999999999993949e-07	1.436561316095747110e+00	-4.904189552637177999e-09	5.480945892779632564e-12	1.437085963175789072e+00	-1.985206953508854945e-09	5.604374233955963145e-12
