# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
7.099999999999991314e-07	1.439089188214049964e+00	-4.879882711773669783e-11	2.616128812556689945e-12	1.439714141045034923e+00	1.473010205157647981e-11	2.677547256065322101e-12
7.299999999999991517e-07	1.437810445700083983e+00	5.332055860780358549e-11	2.629924672272627636e-12	1.438486076282528892e+00	-1.039352143452376533e-11	2.692702966750370360e-12
7.499999999999991720e-07	1.436537755731470023e+00	-2.566268253999189423e-11	2.643833422054419545e-12	1.437266425393699976e+00	6.075263039285665587e-14	2.707940394668274580e-12
7.699999999999991922e-07	1.435268507749881017e+00	-4.613342599993375786e-12	2.657856363393495685e-12	1.436052607474634035e+00	-1.564669530858854610e-11	2.723261585760426608e-12
7.899999999999992125e-07	1.434000458287816970e+00	5.352017439337765366e-11	2.671994855897469581e-12	1.434842407251295970e+00	3.170708710026050201e-12	2.738668550665961226e-12
8.099999999999992328e-07	1.432731675291907036e+00	-2.995538625738134287e-11	2.686250327220396693e-12	1.433633919396257950e+00	6.070441401948699523e-12	2.754163281582797748e-12
8.299999999999992531e-07	1.431460492100997017e+00	8.597268662477424810e-11	2.700624282175828065e-12	1.432425502500386028e+00	7.267171787939491242e-12	2.769747767032075227e-12
8.499999999999992733e-07	1.430185469208085980e+00	4.146125942426066598e-11	2.715118311194039819e-12	1.431215740828295946e+00	-2.429140888254523534e-11	2.785424004826132723e-12
8.699999999999992936e-07	1.428905362334808027e+00	-1.790804321766473998e-11	2.729734098251083575e-12	1.430003412386047890e+00	1.917758032730287743e-11	2.801194013489361323e-12
8.899999999999993139e-07	1.427619095653773096e+00	-8.574462318063179784e-11	2.744473428371364292e-12	1.428787462136207997e+00	3.504751744427124862e-11	2.817059842341399693e-12
9.099999999999993341e-07	1.426325739231131928e+00	-1.744757685238367003e-11	2.759338194785620233e-12	1.427566979432471017e+00	-2.066168029841988171e-11	2.833023580417972047e-12
9.299999999999993544e-07	1.425024489946157935e+00	7.085685358682440325e-11	2.774330405810620870e-12	1.426341178930494058e+00	-7.414713890334553523e-12	2.849087364377275114e-12
