# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
7.099999999999991314e-07	1.426366560298303110e+00	3.984408226286594552e-11	1.483389790819609974e-12	1.427866653759650051e+00	-4.241787227148659011e-11	1.524235360733485246e-12
7.299999999999991517e-07	1.424454976712516086e+00	-9.771048054862173838e-12	1.494582847168895905e-12	1.426071452204102918e+00	-5.022554960451855847e-11	1.536140524098919661e-12
7.499999999999991720e-07	1.422539427877669072e+00	-5.883844037214738614e-11	1.505906112300836648e-12	1.424277285038537011e+00	-2.055608644083179089e-11	1.548148392134616939e-12
7.699999999999991922e-07	1.420617682784194091e+00	-4.008998576720484670e-11	1.517363289953957089e-12	1.422481945732348985e+00	-5.274678376585201664e-11	1.560262325334376238e-12
7.899999999999992125e-07	1.418687879130944962e+00	-2.909670086566036750e-10	1.528958345548754762e-12	1.420683590961340004e+00	1.854112419938047490e-11	1.572485805247276656e-12
8.099999999999992328e-07	1.416748467955867952e+00	4.092220037046249476e-11	1.540695522478454943e-12	1.418880685166920896e+00	1.184097696179166941e-11	1.584822443770896310e-12
8.299999999999992531e-07	1.414798167908519089e+00	1.677177616346422891e-10	1.552579357954706420e-12	1.417071954749149043e+00	9.216077597751979360e-11	1.597275990767759180e-12
8.499999999999992733e-07	1.412835927291987925e+00	-5.432779864728562179e-11	1.564614698553405523e-12	1.415256350021252052e+00	-7.697117188976564462e-11	1.609850340240880372e-12
8.699999999999992936e-07	1.410860892401643030e+00	1.877420214768018326e-10	1.576806715585361817e-12	1.413433013453248011e+00	3.433198646409442797e-11	1.622549535265675632e-12
8.899999999999993139e-07	1.408872380994740103e+00	-2.205788182138006801e-10	1.589160920400788143e-12	1.411601253039022064e+00	-8.903635498777767583e-11	1.635377771845183603e-12
9.099999999999993341e-07	1.406869859962174063e+00	-1.388448329640282936e-10	1.601683179723070952e-12	1.409760519858560990e+00	-7.777783181555183302e-11	1.648339401830915090e-12
9.299999999999993544e-07	1.404852926458113105e+00	2.496933109139248499e-11	1.614379731096675207e-12	1.407910389091602932e+00	-4.032624599651258944e-11	1.661438935032279540e-12
9.499999999999993747e-07	1.402821291887760946e+00	1.424475603745157903e-10	1.627257198524452842e-12	1.406050543883581971e+00	-4.453341386968730923e-10	1.674681040621335428e-12
9.699999999999993949e-07	1.400774768267448955e+00	-4.835552578378001421e-10	1.640322608361862899e-12	1.404180761578811110e+00	-5.407408409386203027e-10	1.688070547927025012e-12
9.899999999999994152e-07	1.398713256561366025e+00	-5.851601748724889998e-10	1.653583405528512365e-12	1.402300901926071042e+00	-1.129569799731422310e-09	1.701612446702698395e-12
1.009999999999999435e-06	1.396636736671361900e+00	-2.456127227904287144e-07	1.667047470060772091e-12	1.400410896934006999e+00	2.902643388453403302e-07	1.715311887004136694e-12
1.029999999999999456e-06	1.394545258813592925e+00	-2.917410127430015341e-07	1.680723134237658557e-12	1.398510742111152005e+00	3.215393857511420928e-07	1.729174178368336988e-12
1.049999999999999476e-06	1.392438936062516008e+00	-3.454473154387061177e-07	1.694619199863477279e-12	1.396600488872375090e+00	3.547737393180666988e-07	1.743204789316046783e-12
1.069999999999999496e-06	1.390317937879882004e+00	-4.084464422975404318e-07	1.708744956361503261e-12	1.394680237930580047e+00	3.890692095501047189e-07	1.757409345946913054e-12
1.089999999999999517e-06	1.388182484477137102e+00	-4.841233715513862838e-07	1.723110199253450746e-12	1.392750133523604994e+00	4.230120693502217748e-07	1.771793630658198863e-12
1.109999999999999537e-06	1.386032841884436095e+00	-5.766012571776584062e-07	1.737725249240860640e-12	1.390810358351004972e+00	4.533166760274277718e-07	1.786363580651037954e-12
