Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.13,0.33333333333333337,0.025,575.2871606079625,2199.2150542740605,1623.927893666098
0.13,0.3466666666666667,0.025,582.1010042265435,2199.2150542740605,1617.1140500475171
0.13,0.36,0.025,582.6666803312943,2199.2150542740605,1616.5483739427664
0.13,0.37333333333333335,0.025,586.4278943028933,2199.2150542740605,1612.7871599711673
0.13,0.3866666666666667,0.025,590.2379823354992,2199.2150542740605,1608.9770719385615
0.13,0.4,0.025,762.0203102789052,2199.2150542740605,1437.1947439951555
0.14,0.28,0.025,580.29819882422,2199.2150542740605,1618.9168554498406
0.14,0.29333333333333333,0.025,577.2811546844633,2199.2150542740605,1621.9338995895973
0.14,0.3066666666666667,0.025,578.3949134685845,2199.2150542740605,1620.820140805476
0.14,0.32,0.025,581.4236410515091,2199.2150542740605,1617.7914132225515
