Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.05,0.28,0.025,640.8771387622674,2199.7529519294185,1558.8758131671511
0.05,0.29333333333333333,0.025,562.9010982438822,2199.7529519294185,1636.8518536855363
0.05,0.3066666666666667,0.025,557.2509998713095,2199.7529519294185,1642.501952058109
0.05,0.32,0.025,548.5500804410037,2199.7529519294185,1651.2028714884148
0.05,0.33333333333333337,0.025,544.1689917265755,2199.7529519294185,1655.583960202843
0.05,0.3466666666666667,0.025,541.0915457685113,2199.7529519294185,1658.661406160907
0.05,0.36,0.025,793.7640442028592,2199.7529519294185,1405.9889077265593
0.05,0.37333333333333335,0.025,786.2007772149952,2199.7529519294185,1413.5521747144232
0.05,0.3866666666666667,0.025,1480.5691563270711,2199.7529519294185,719.1837956023473
0.05,0.4,0.025,1164.0107938767144,2199.7529519294185,1035.742158052704
0.060000000000000005,0.28,0.025,528.8421247530781,2199.7529519294185,1670.9108271763403
0.060000000000000005,0.29333333333333333,0.025,528.9976524829365,2199.7529519294185,1670.755299446482
0.060000000000000005,0.3066666666666667,0.025,527.353698514317,2199.7529519294185,1672.3992534151016
0.060000000000000005,0.32,0.025,528.4071332324856,2199.7529519294185,1671.3458186969328
0.060000000000000005,0.33333333333333337,0.025,1262.0115997622936,2199.7529519294185,937.7413521671249
0.060000000000000005,0.3466666666666667,0.025,1275.9771772305971,2199.7529519294185,923.7757746988214
0.060000000000000005,0.36,0.025,1287.6690798662341,2199.7529519294185,912.0838720631843
0.060000000000000005,0.37333333333333335,0.025,1306.7524825825358,2199.7529519294185,893.0004693468827
0.060000000000000005,0.3866666666666667,0.025,1322.8981902374994,2199.7529519294185,876.8547616919191
0.060000000000000005,0.4,0.025,1334.87538257185,2199.7529519294185,864.8775693575685
0.07,0.28,0.025,1330.3340082943805,2199.7529519294185,869.418943635038
0.07,0.29333333333333333,0.025,1314.7757701542457,2199.7529519294185,884.9771817751728
