Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.05,0.3,0.025,1434.4278374117334,1656.5138485218822,222.08601111014877
0.05,0.3222222222222222,0.025,1429.503184516336,1661.2871891584596,231.7840046421236
0.05,0.34444444444444444,0.025,1422.7192191424083,1666.4585704666997,243.73935132429142
0.05,0.36666666666666664,0.025,1417.4722601905726,1675.2118623706322,257.7396021800596
0.05,0.3888888888888889,0.025,1401.0437850699288,1676.898525396399,275.85474032647016
0.05,0.4111111111111111,0.025,1387.4274390559074,1695.2949351523976,307.8674960964902
0.05,0.43333333333333335,0.025,1390.3873812225231,1719.4081560637717,329.02077484124857
0.05,0.45555555555555555,0.025,1390.5163608782789,1735.1316039903948,344.6152431121159
0.05,0.47777777777777775,0.025,1367.3049325336362,1751.9639625522339,384.6590300185976
0.05,0.5,0.025,1321.8482614860568,1745.029446811361,423.1811853253041
0.05642857142857143,0.3,0.025,1419.3513251958045,1673.1549874169891,253.8036622211846
0.05642857142857143,0.3222222222222222,0.025,1413.1958810491537,1678.9646204853643,265.7687394362106
0.05642857142857143,0.34444444444444444,0.025,1405.5103532408216,1686.331071183115,280.8207179422934
0.05642857142857143,0.36666666666666664,0.025,1396.2152531917284,1695.2949351523976,299.0796819606692
0.05642857142857143,0.3888888888888889,0.025,1379.0032366485987,1706.1004930013673,327.0972563527687
0.05642857142857143,0.4111111111111111,0.025,1367.5544203182037,1718.028671889051,350.4742515708474
0.05642857142857143,0.43333333333333335,0.025,1341.3656643411587,1746.8597059726728,405.49404163151416
0.05642857142857143,0.45555555555555555,0.025,1355.4356407197874,1758.1285831161426,402.6929423963552
0.05642857142857143,0.47777777777777775,0.025,1317.665159427661,1792.8247673149642,475.1596078873033
0.05642857142857143,0.5,0.025,1479.302825525539,1848.9963827776014,369.6935572520624
0.06285714285714286,0.3,0.025,1399.3434728369004,1695.4866911438116,296.1432183069112
0.06285714285714286,0.3222222222222222,0.025,1391.4198889345387,1703.7734361684086,312.3535472338699
0.06285714285714286,0.34444444444444444,0.025,1381.5452022713746,1713.51162507699,331.96642280561537
0.06285714285714286,0.36666666666666664,0.025,1368.9282322241618,1725.5440241336094,356.6157919094476
0.06285714285714286,0.3888888888888889,0.025,1351.7686330928623,1740.3694957978178,388.6008627049555
0.06285714285714286,0.4111111111111111,0.025,1328.1729521370603,1756.4804464023073,428.307494265247
0.06285714285714286,0.43333333333333335,0.025,1301.7592021284513,1781.319868386394,479.5606662579428
0.06285714285714286,0.45555555555555555,0.025,1277.572208041499,1815.4063472733078,537.8341392318089
0.06285714285714286,0.47777777777777775,0.025,1484.430190144576,1856.7836589435392,372.35346879896315
0.06285714285714286,0.5,0.025,1290.4404308423234,1908.0727813829474,617.632350540624
0.06928571428571428,0.3,0.025,1372.4376950149092,1724.3530213693487,351.91532635443946
0.06928571428571428,0.3222222222222222,0.025,1360.7265156699702,1736.7399018437584,376.01338617378815
0.06928571428571428,0.34444444444444444,0.025,1346.66803037448,1751.9639625522339,405.2959321777539
0.06928571428571428,0.36666666666666664,0.025,1328.761634479013,1770.3797760361442,441.61814155713114
0.06928571428571428,0.3888888888888889,0.025,1304.9323182644655,1792.8247673149642,487.8924490504987
0.06928571428571428,0.4111111111111111,0.025,1273.5560155114217,1822.0263634950395,548.4703479836178
0.06928571428571428,0.43333333333333335,0.025,1230.8876580839894,1857.7041236364623,626.8164655524729
0.06928571428571428,0.45555555555555555,0.025,1235.5547627504045,1905.6470277473654,670.0922649969609
