Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.05,0.28,0.025,1450.9507894446483,1637.6022137997163,186.651424355068
0.05,0.29333333333333333,0.025,1449.5476705330325,1640.739074832507,191.19140429947447
0.05,0.3066666666666667,0.025,1446.4005535070025,1641.6375293363537,195.2369758293512
0.05,0.32,0.025,1442.2255934485092,1644.7898837573814,202.56429030887216
0.05,0.33333333333333337,0.025,1443.2670723054557,1650.222179348777,206.95510704332128
0.05,0.3466666666666667,0.025,1438.7648268400606,1654.3200076061219,215.5551807660613
0.05,0.36,0.025,1430.8677485329194,1650.222179348777,219.35443081585754
0.05,0.37333333333333335,0.025,1421.3701454286083,1657.9796445649781,236.60949913636978
0.05,0.3866666666666667,0.025,1412.9960587897608,1668.1276445091444,255.13158571938357
0.05,0.4,0.025,1408.6804101487185,1678.8705966278958,270.1901864791773
0.060000000000000005,0.28,0.025,1433.9475631510045,1657.0632182132667,223.11565506226225
0.060000000000000005,0.29333333333333333,0.025,1430.8677485329194,1659.8155415718725,228.94779303895302
0.060000000000000005,0.3066666666666667,0.025,1427.8011351359503,1663.4995600981142,235.69842496216393
0.060000000000000005,0.32,0.025,1423.3947167961924,1665.8103877835165,242.41567098732412
0.060000000000000005,0.33333333333333337,0.025,1420.6965675473311,1670.9168767523925,250.2203092050613
0.060000000000000005,0.3466666666666667,0.025,1414.329275579507,1676.5234179415827,262.1941423620756
0.060000000000000005,0.36,0.025,1408.6804101487185,1677.930936927324,269.2505267786055
0.060000000000000005,0.37333333333333335,0.025,1405.0492449488936,1687.3751336152034,282.32588866630977
0.060000000000000005,0.3866666666666667,0.025,1391.6782555147572,1696.4461221587046,304.7678666439474
0.060000000000000005,0.4,0.025,1382.0547203775873,1692.6148983849923,310.56017800740506
0.07,0.28,0.025,1406.6974511819992,1686.4259325571566,279.72848137515734
0.07,0.29333333333333333,0.025,1402.092186384323,1691.6597947807368,289.5676083964138
0.07,0.3066666666666667,0.025,1397.191318355273,1696.9262449688435,299.73492661357045
0.07,0.32,0.025,1392.001348700883,1702.708988650244,310.707639949361
0.07,0.33333333333333337,0.025,1385.2477429686733,1709.018268448221,323.7705254795478
0.07,0.3466666666666667,0.025,1378.242470014355,1716.3565569023883,338.1140868880334
0.07,0.36,0.025,1369.1157840988026,1724.2538453477878,355.1380612489852
0.07,0.37333333333333335,0.025,1358.8761767479552,1735.734366496603,376.85818974864765
0.07,0.3866666666666667,0.025,1347.2732256463225,1742.7976651365552,395.5244394902327
0.07,0.4,0.025,1323.7744057921143,1759.1602401234854,435.38583433137114
0.08000000000000002,0.28,0.025,1364.4423520855464,1731.723841874768,367.2814897892215
0.08000000000000002,0.29333333333333333,0.025,1356.1100846164286,1740.7737207076525,384.6636360912239
0.08000000000000002,0.3066666666666667,0.025,1346.3656365831087,1750.9407263195608,404.5750897364521
0.08000000000000002,0.32,0.025,1335.271750423702,1762.78059382983,427.5088434061279
0.08000000000000002,0.33333333333333337,0.025,1322.6063760949748,1775.8329731484805,453.22659705350566
0.08000000000000002,0.3466666666666667,0.025,1307.8926660279,1791.21798574851,483.32531972060997
0.08000000000000002,0.36,0.025,1290.9961331496434,1809.052565033444,518.0564318838005
0.08000000000000002,0.37333333333333335,0.025,1271.287767664902,1830.034393691095,558.7466260261929
0.08000000000000002,0.3866666666666667,0.025,1246.9637766278695,1854.3717733405585,607.407996712689
0.08000000000000002,0.4,0.025,1222.5551782416435,1882.3152022272723,659.7600239856288
0.09000000000000001,0.28,0.025,1291.2741638185014,1809.5985525684616,518.3243887499602
0.09000000000000001,0.29333333333333333,0.025,1274.5306014050639,1827.8028884870387,553.2722870819748
0.09000000000000001,0.3066666666666667,0.025,1255.31801530983,1849.2244878748302,593.9064725650003
0.09000000000000001,0.32,0.025,1232.60834451799,1872.907620701486,640.299276183496
0.09000000000000001,0.33333333333333337,0.025,1208.2659653468315,1900.2115686686514,691.9456033218198
0.09000000000000001,0.3466666666666667,0.025,1177.8834222294624,1931.4292205138388,753.5457982843764
0.09000000000000001,0.36,0.025,1150.5347207672612,1964.976816119993,814.4420953527317
0.09000000000000001,0.37333333333333335,0.025,1110.680016108465,2001.7132178872253,891.0332017787603
0.09000000000000001,0.3866666666666667,0.025,1075.2265862848294,2040.5436208249137,965.3170345400843
0.09000000000000001,0.4,0.025,1032.9907988150896,2080.91033574294,1047.9195369278502
0.1,0.28,0.025,1167.107355428228,1944.583711183483,777.4763557552551
0.1,0.29333333333333333,0.025,1141.5536275125878,1975.9856021134312,834.4319746008434
0.1,0.3066666666666667,0.025,1110.4743101956205,2009.7647332419724,899.2904230463519
0.1,0.32,0.025,1074.648441032736,2044.718847274593,970.070406241857
0.1,0.33333333333333337,0.025,1486.5648118535498,2081.6327840667705,595.0679722132206
0.1,0.3466666666666667,0.025,1015.8395033867378,2118.4060870900685,1102.5665837033307
0.1,0.36,0.025,984.9672784209879,1619.0300748269462,634.0627964059584
0.1,0.37333333333333335,0.025,968.1094576354684,2189.5776826716688,1221.4682250362002
0.1,0.3866666666666667,0.025,963.1331174768841,2199.2150542740605,1236.0819367971765
0.1,0.4,0.025,906.6269358377912,2199.2150542740605,1292.5881184362693
0.11000000000000001,0.28,0.025,1018.2547354916633,2115.4164780960164,1097.161742604353
0.11000000000000001,0.29333333333333333,0.025,991.8103174445873,1610.333464090784,618.5231466461967
0.11000000000000001,0.3066666666666667,0.025,971.7180837306161,2180.8173291186713,1209.0992453880554
0.11000000000000001,0.32,0.025,960.9720198015461,2199.2150542740605,1238.2430344725144
0.11000000000000001,0.33333333333333337,0.025,970.1458156368838,2199.2150542740605,1229.0692386371768
0.11000000000000001,0.3466666666666667,0.025,982.7072011971188,2199.2150542740605,1216.5078530769417
0.11000000000000001,0.36,0.025,998.4164861163622,2199.2150542740605,1200.7985681576984
0.11000000000000001,0.37333333333333335,0.025,1013.6070244874519,2199.2150542740605,1185.6080297866088
0.11000000000000001,0.3866666666666667,0.025,1028.3842622333943,2199.2150542740605,1170.8307920406662
0.11000000000000001,0.4,0.025,1021.7250575443112,2199.2150542740605,1177.4899967297492
0.12000000000000001,0.28,0.025,976.4656145832686,2199.2150542740605,1222.7494396907919
0.12000000000000001,0.29333333333333333,0.025,991.4823030628042,2199.2150542740605,1207.7327512112563
0.12000000000000001,0.3066666666666667,0.025,1006.629961839733,2199.2150542740605,1192.5850924343276
0.12000000000000001,0.32,0.025,1016.8731984688266,2199.2150542740605,1182.341855805234
0.12000000000000001,0.33333333333333337,0.025,1030.151136596521,2199.2150542740605,1169.0639176775396
0.12000000000000001,0.3466666666666667,0.025,1037.1003497851557,2199.2150542740605,1162.1147044889049
0.12000000000000001,0.36,0.025,1039.0773679193064,2199.2150542740605,1160.1376863547541
0.12000000000000001,0.37333333333333335,0.025,1033.703162203005,2199.2150542740605,1165.5118920710556
0.12000000000000001,0.3866666666666667,0.025,1020.8552613129721,2199.2150542740605,1178.3597929610885
0.12000000000000001,0.4,0.025,993.9477125674867,2199.2150542740605,1205.267341706574
0.13,0.28,0.025,1032.2794165833614,2199.2150542740605,1166.9356376906992
0.13,0.29333333333333333,0.025,1037.2797677760489,2199.2150542740605,1161.9352864980117
0.13,0.3066666666666667,0.025,1039.617863534418,2199.2150542740605,1159.5971907396427
0.13,0.32,0.025,1034.4165087783608,2199.2150542740605,1164.7985454956997
0.13,0.33333333333333337,0.025,1029.090284165843,2199.2150542740605,1170.1247701082175
0.13,0.3466666666666667,0.025,1488.779511231349,2199.2150542740605,710.4355430427115
0.13,0.36,0.025,990.3359593405065,2199.2150542740605,1208.879094933554
0.13,0.37333333333333335,0.025,970.3028134514135,2199.2150542740605,1228.9122408226472
0.13,0.3866666666666667,0.025,957.5955347044737,2199.2150542740605,1241.6195195695868
0.13,0.4,0.025,911.1736011664063,2199.2150542740605,1288.0414531076542
0.14,0.28,0.025,1031.7465225745407,2199.2150542740605,1167.4685316995199
0.14,0.29333333333333333,0.025,1017.2182311501526,2199.2150542740605,1181.996823123908
0.14,0.3066666666666667,0.025,1486.5648118535498,2199.2150542740605,712.6502424205107
0.14,0.32,0.025,978.6970409833625,2199.2150542740605,1220.518013290698
0.14,0.33333333333333337,0.025,961.280154081316,2199.2150542740605,1237.9349001927444
0.14,0.3466666666666667,0.025,952.7264245153926,2199.2150542740605,1246.488629758668
0.14,0.36,0.025,940.177495866243,2199.2150542740605,1259.0375584078174
0.14,0.37333333333333335,0.025,942.2459766014715,2199.2150542740605,1256.969077672589
0.14,0.3866666666666667,0.025,955.7637972073858,2199.2150542740605,1243.4512570666748
0.14,0.4,0.025,924.948681603699,2199.2150542740605,1274.2663726703615
