Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.05,0.28,0.025,1361.5917327542459,1735.734366496603,374.142633742357
0.05,0.31000000000000005,0.025,1344.7350539749075,1753.1934257836367,408.4583718087292
0.05,0.34,0.025,1322.7814491295471,1775.8329731484805,453.0515240189334
0.05,0.37,0.025,1291.441039709222,1805.7835461483312,514.3425064391092
0.05,0.4,0.025,1245.6167043257278,1846.4909357811998,600.874231455472
0.07250000000000001,0.28,0.025,1023.5389898525052,2113.924835690897,1090.3858458383918
0.07250000000000001,0.31000000000000005,0.025,982.0311991425525,1626.6728959689551,644.6416968264026
0.07250000000000001,0.34,0.025,972.72701257154,2199.860563036997,1227.1335504654571
0.07250000000000001,0.37,0.025,985.2586142177704,2199.860563036997,1214.6019488192267
0.07250000000000001,0.4,0.025,1111.7509165536515,2199.860563036997,1088.1096464833456
0.095,0.28,0.025,1490.3337312779554,2199.860563036997,709.5268317590417
0.095,0.31000000000000005,0.025,1488.5577443844538,2199.860563036997,711.3028186525432
0.095,0.34,0.025,963.4116782950542,2199.860563036997,1236.448884741943
0.095,0.37,0.025,953.9087006553044,2199.860563036997,1245.9518623816925
0.095,0.4,0.025,1133.8683729138402,1610.419967706737,476.5515947928968
0.11750000000000001,0.28,0.025,985.5825228568152,2199.860563036997,1214.278040180182
0.11750000000000001,0.31000000000000005,0.025,1005.347191777479,2199.860563036997,1194.513371259518
0.11750000000000001,0.34,0.025,1025.1489996243351,1617.894207295099,592.7452076707639
0.11750000000000001,0.37,0.025,1487.9666889981852,2199.860563036997,711.8938740388119
0.11750000000000001,0.4,0.025,1110.680016108465,2199.860563036997,1089.180546928532
0.14,0.28,0.025,1485.6071537677224,2199.860563036997,714.2534092692747
0.14,0.31000000000000005,0.025,976.3384117985585,2199.860563036997,1223.5221512384387
0.14,0.34,0.025,956.221074297195,2199.860563036997,1243.6394887398021
0.14,0.37,0.025,1009.4092288561494,2199.860563036997,1190.4513341808477
0.14,0.4,0.025,1472.1837356628394,2199.860563036997,727.6768273741577
