# 2020-05-19_13.24.04
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 150
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.4
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-63.384093
403.372731	-66.026733
403.427012	-68.587346
403.481308	-71.508748
403.535619	-75.874122
403.589944	-82.656153
403.644284	-89.965542
403.698638	-78.406955
403.753007	-73.099791
403.807391	-70.126681
403.861790	-67.891363
403.916203	-66.109049
403.970630	-65.274879
404.025073	-65.381399
404.079530	-66.180335
404.134002	-67.631812
404.188488	-69.718016
404.242989	-72.325086
404.297505	-74.609625
404.352036	-77.394709
404.406581	-86.883548
404.461141	-81.399193
404.515716	-73.062029
404.570305	-69.217693
404.624909	-67.163075
404.679528	-66.266954
404.734162	-66.271480
404.788810	-66.604128
404.843474	-66.783402
404.898152	-67.058822
404.952844	-68.215023
405.007552	-70.984335
405.062274	-75.786767
405.117011	-82.915255
405.171763	-80.508101
405.226530	-75.236412
405.281311	-71.525685
405.336107	-68.713805
405.390919	-66.415657
405.445745	-64.895600
405.500585	-64.476986
405.555441	-65.164471
405.610311	-66.388538
405.665197	-67.655539
405.720097	-68.841214
405.775012	-70.452601
405.829942	-72.781243
405.884886	-76.669568
405.939846	-82.297389
405.994821	-76.016531
406.049810	-71.386755
406.104814	-69.282033
406.159834	-68.159415
406.214868	-67.141915
406.269917	-66.238159
406.324981	-65.602117
406.380060	-65.397080
406.435153	-65.663245
406.490262	-66.751591
406.545386	-69.045431
406.600525	-72.704467
406.655678	-77.168144
406.710847	-81.654276
406.766030	-82.796330
406.821229	-77.839150
406.876442	-73.302140
406.931671	-69.985720
406.986914	-67.342371
407.042173	-65.698131
407.097446	-65.408225
407.152735	-66.088321
407.208039	-66.873487
407.263357	-67.305683
407.318691	-67.746354
407.374039	-68.792706
407.429403	-70.873000
407.484782	-74.082088
407.540176	-77.198989
407.595584	-75.393844
407.651008	-72.423521
407.706447	-70.905575
407.761901	-69.725662
407.817371	-68.211236
407.872855	-66.641828
407.928354	-65.720254
407.983869	-65.448251
408.039398	-65.628071
408.094943	-66.496399
408.150503	-68.271684
408.206078	-71.127879
408.261668	-74.683063
408.317273	-77.262770
408.372893	-78.079387
408.428529	-76.380591
408.484180	-72.911842
408.539846	-70.120896
408.595527	-68.040375
408.651223	-66.473760
408.706934	-65.833260
408.762661	-66.041561
408.818403	-67.052024
408.874160	-67.959380
408.929932	-68.176331
408.985719	-68.264925
409.041522	-69.100584
409.097340	-70.975993
409.153173	-73.348175
409.209021	-75.246987
409.264885	-73.811930
409.320764	-71.256002
409.376658	-70.009032
409.432567	-69.559242
