# 2020-05-18_13.29.37
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.2
# untap_len = 0.005
# taper_len = 0.18
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.65
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-84.544081
358.896792	-84.477146
358.939763	-84.084354
358.982744	-84.606518
359.025735	-84.570928
359.068736	-85.961181
359.111748	-86.767469
359.154770	-88.119139
359.197802	-85.870599
359.240845	-85.344831
359.283898	-86.570822
359.326961	-89.543335
359.370035	-91.938204
359.413119	-87.640115
359.456213	-87.367730
359.499317	-88.154215
359.542432	-91.480755
359.585558	-95.436642
359.628693	-88.061815
359.671839	-89.730544
359.714995	-89.928897
359.758162	-99.574358
359.801339	-94.463230
359.844526	-90.074029
359.887724	-89.946342
359.930932	-98.692543
359.974151	-100.377146
360.017380	-90.964996
360.060619	-92.039231
360.103869	-97.784662
360.147129	-95.038037
360.190399	-89.040654
360.233680	-90.494680
360.276971	-92.570514
360.320273	-87.432866
360.363585	-84.556737
360.406907	-83.872501
360.450240	-83.607459
360.493584	-81.372193
360.536937	-81.910330
360.580302	-82.704820
360.623676	-81.620757
360.667061	-79.511359
360.710457	-77.972491
360.753863	-77.480741
360.797279	-76.203666
360.840706	-75.203243
360.884143	-74.933875
360.927591	-75.110511
360.971049	-75.187118
361.014518	-74.858892
361.057997	-74.784275
361.101486	-75.700971
361.144987	-76.398645
361.188497	-76.694453
361.232018	-75.363577
361.275550	-74.723686
361.319092	-74.409974
361.362644	-74.277525
361.406207	-73.582554
361.449781	-73.214288
361.493365	-72.804081
361.536960	-72.988473
361.580565	-73.174161
361.624180	-73.220960
361.667806	-72.640903
361.711443	-72.354039
361.755090	-72.236635
361.798748	-72.553755
361.842416	-73.078105
361.886095	-73.742926
361.929784	-73.639916
361.973484	-73.478597
362.017195	-73.038652
362.060916	-73.580910
362.104647	-73.584324
362.148389	-74.710904
362.192142	-74.487636
362.235905	-75.354597
362.279679	-75.316757
362.323464	-76.201755
362.367259	-76.178802
362.411064	-76.414927
362.454880	-75.946793
362.498707	-76.519943
362.542545	-77.282873
362.586393	-77.898930
362.630251	-78.141068
362.674120	-78.429436
362.718000	-80.264501
362.761891	-81.635382
362.805792	-82.528835
362.849703	-83.251391
362.893626	-83.887364
362.937559	-85.757626
362.981502	-87.785111
363.025457	-88.959415
363.069422	-88.802476
363.113397	-89.069025
363.157383	-89.673953
363.201380	-94.230132
363.245388	-93.281302
363.289406	-87.996631
363.333435	-93.379788
363.377474	-91.815632
363.421524	-87.697300
363.465585	-92.062582
363.509657	-98.171470
363.553739	-100.613872
363.597832	-93.717805
363.641936	-86.519394
363.686050	-86.406026
363.730175	-90.160674
363.774311	-87.495484
363.818457	-84.575788
363.862615	-88.530440
363.906783	-92.136543
363.950961	-90.171056
363.995151	-86.135793
364.039351	-88.828195
364.083561	-96.549379
364.127783	-92.550137
364.172015	-92.150546
364.216258	-85.502789
364.260512	-84.935849
364.304777	-83.919428
364.349052	-87.445154
364.393338	-87.321689
364.437635	-88.252111
364.481943	-85.161297
364.526261	-86.379611
364.570590	-84.437285
364.614930	-86.167011
364.659281	-85.472540
364.703643	-85.172336
364.748015	-85.512181
364.792398	-83.787263
364.836792	-84.746093
364.881197	-84.268328
364.925612	-83.828939
364.970039	-84.863260
365.014476	-85.031628
365.058924	-85.818345
365.103383	-85.460383
365.147852	-84.417793
365.192333	-84.022478
365.236824	-85.664096
365.281326	-86.401061
365.325839	-87.838942
365.370363	-87.438319
365.414898	-86.441929
365.459444	-87.934982
365.504000	-89.062859
365.548567	-88.331101
365.593146	-86.864537
365.637735	-87.925370
365.682335	-89.473644
365.726945	-89.801471
365.771567	-89.801356
365.816200	-90.821236
365.860843	-92.933231
365.905498	-93.206215
365.950163	-94.886858
365.994839	-99.221554
366.039526	-94.767603
366.084224	-98.831632
366.128933	-103.256779
366.173653	-99.962293
366.218384	-108.564081
366.263126	-93.102081
366.307878	-92.218454
366.352642	-94.233822
366.397416	-87.829260
366.442202	-89.106078
366.486998	-93.229227
366.531806	-88.752119
366.576624	-93.968328
366.621453	-93.213041
366.666293	-88.584432
366.711145	-92.054404
366.756007	-89.666326
366.800880	-86.648000
366.845764	-88.039930
366.890659	-91.260272
366.935566	-91.312288
366.980483	-90.766795
367.025411	-90.259465
367.070350	-92.229922
367.115300	-100.148602
367.160261	-99.114812
367.205233	-100.855228
367.250217	-89.714203
367.295211	-87.027930
367.340216	-87.507452
367.385232	-89.497145
367.430260	-90.026322
367.475298	-92.005841
367.520347	-95.123964
367.565408	-91.489755
367.610479	-89.645871
367.655562	-89.157448
367.700655	-88.672269
367.745760	-87.100760
367.790876	-86.584214
367.836003	-90.511484
367.881140	-92.087751
367.926289	-87.990071
367.971449	-87.116742
368.016621	-87.830091
368.061803	-88.335702
368.106996	-89.576760
368.152200	-93.527601
368.197416	-89.027944
368.242643	-84.760195
368.287880	-84.615610
368.333129	-88.454190
368.378389	-93.220601
368.423660	-91.268050
368.468942	-89.060111
368.514236	-87.093896
368.559540	-87.956352
368.604856	-95.370987
368.650183	-91.677843
368.695521	-85.198926
368.740870	-86.407695
368.786230	-94.054408
368.831601	-92.348496
368.876984	-88.909892
368.922378	-86.777828
368.967783	-90.078135
369.013199	-94.256803
369.058626	-85.911541
369.104064	-86.751660
369.149514	-94.417608
369.194975	-94.562637
369.240447	-94.006298
369.285930	-89.985158
369.331424	-86.434540
369.376930	-84.748847
369.422447	-81.424351
369.467975	-78.484219
369.513514	-78.521259
369.559065	-77.112068
369.604627	-74.905441
369.650200	-75.464731
369.695784	-74.652850
369.741379	-73.380122
369.786986	-75.335545
369.832604	-75.016051
369.878233	-75.439281
369.923874	-80.468691
369.969526	-80.884606
370.015189	-84.665279
370.060863	-113.032230
370.106549	-96.994392
370.152245	-90.865290
370.197954	-90.181774
370.243673	-90.358225
370.289404	-84.612773
370.335146	-84.463304
370.380899	-84.416630
370.426664	-84.677179
370.472440	-85.163607
370.518227	-88.215284
370.564026	-103.434070
370.609836	-88.753396
370.655657	-92.101831
370.701489	-97.794107
370.747333	-87.814904
370.793189	-85.569406
370.839055	-88.223764
370.884933	-98.138751
370.930822	-104.592516
370.976723	-109.455614
371.022635	-95.459027
371.068558	-87.050829
371.114493	-85.447157
371.160439	-87.608012
371.206397	-91.686376
371.252366	-90.807220
371.298346	-95.071059
371.344338	-110.643966
371.390341	-94.746150
371.436355	-86.598414
371.482381	-84.992912
371.528418	-85.975672
371.574467	-84.131918
371.620527	-83.822005
371.666599	-87.160714
371.712682	-89.292705
371.758776	-89.600269
371.804882	-93.997765
371.850999	-96.379871
371.897128	-93.848541
371.943268	-88.870760
371.989419	-88.045136
372.035582	-85.980302
372.081757	-82.897562
372.127943	-83.425474
372.174140	-82.071652
372.220349	-80.322821
372.266570	-81.753619
372.312801	-79.718675
372.359045	-79.394331
372.405300	-80.533939
372.451566	-77.921048
372.497844	-79.087422
372.544133	-77.836050
372.590434	-76.777036
372.636746	-77.587552
372.683070	-75.791167
372.729405	-76.700817
372.775752	-75.176179
372.822111	-75.442345
372.868481	-75.598756
372.914862	-74.506092
372.961255	-75.550591
373.007660	-75.154965
373.054076	-75.837983
373.100504	-74.698070
373.146943	-76.816389
373.193394	-77.577493
373.239856	-76.032055
373.286330	-79.381928
373.332815	-79.860950
373.379312	-81.429044
373.425821	-82.276281
373.472341	-83.835622
373.518873	-88.987457
373.565417	-91.310005
373.611972	-96.193606
373.658538	-96.442647
373.705117	-106.585574
373.751706	-89.967568
373.798308	-85.789385
373.844921	-88.919029
373.891546	-87.439982
373.938182	-85.296194
373.984830	-83.408241
374.031490	-82.465866
374.078161	-84.925827
374.124844	-87.296315
374.171539	-91.965405
374.218245	-86.400408
374.264963	-87.354986
374.311692	-94.347941
374.358434	-98.938295
374.405187	-90.114712
374.451951	-88.866673
374.498727	-91.458912
374.545515	-92.548122
374.592315	-99.947857
374.639126	-87.580114
374.685950	-87.124987
374.732784	-84.512122
374.779631	-84.037303
374.826489	-87.922115
374.873359	-88.855010
374.920241	-99.023587
374.967134	-94.636186
375.014039	-95.321350
375.060956	-88.973308
375.107884	-90.349575
375.154825	-104.005588
375.201777	-99.842500
375.248741	-94.154516
375.295716	-89.151973
375.342704	-89.266769
375.389703	-85.077560
375.436714	-86.941537
375.483736	-87.063489
375.530771	-84.856187
375.577817	-91.815199
375.624875	-87.783612
375.671945	-90.267126
375.719026	-102.836613
375.766120	-94.083287
375.813225	-91.386614
375.860342	-108.933156
375.907471	-87.873493
375.954611	-89.004844
376.001764	-89.428062
376.048928	-84.454012
376.096104	-94.673992
376.143292	-84.097367
376.190492	-91.752680
376.237704	-85.431166
376.284927	-87.796963
376.332163	-87.946736
376.379410	-85.167589
376.426669	-97.689325
376.473940	-85.862918
376.521223	-104.924898
376.568518	-89.257669
376.615824	-100.565749
376.663143	-86.857146
376.710473	-96.795648
376.757815	-85.288992
376.805170	-95.114302
376.852536	-87.017284
376.899914	-96.484678
376.947304	-84.874516
376.994706	-87.087150
377.042119	-89.755877
377.089545	-88.420832
377.136983	-89.783741
377.184432	-87.667943
377.231894	-91.026342
377.279367	-87.639959
377.326853	-91.873458
377.374350	-86.285579
377.421859	-99.418715
377.469380	-84.734670
377.516914	-90.702716
377.564459	-88.591661
377.612016	-93.039796
377.659585	-94.785796
377.707166	-93.627304
377.754760	-103.526602
377.802365	-94.457011
377.849982	-92.432418
377.897611	-92.507665
377.945252	-95.202067
377.992905	-99.464842
378.040571	-88.467546
378.088248	-90.414622
378.135937	-95.497137
378.183638	-92.284772
378.231352	-88.594469
378.279077	-83.136582
378.326814	-94.315002
378.374564	-85.252359
378.422325	-88.460283
378.470099	-89.169926
378.517884	-92.037013
378.565682	-85.993554
378.613492	-84.847819
378.661314	-98.810693
378.709148	-87.012719
378.756994	-89.898390
378.804852	-92.855933
378.852722	-96.934301
378.900604	-88.405199
378.948499	-86.682677
378.996405	-92.226470
379.044324	-85.823333
379.092255	-85.251069
379.140197	-89.909733
379.188152	-84.922027
379.236120	-91.966373
379.284099	-86.821270
379.332090	-88.482928
379.380094	-86.759238
379.428110	-83.671100
379.476137	-90.245504
379.524177	-80.267648
379.572230	-99.916691
379.620294	-79.952905
379.668371	-84.444105
379.716459	-82.805136
379.764560	-80.056490
379.812673	-88.280179
379.860799	-78.720288
379.908936	-88.105606
379.957086	-78.597028
380.005248	-83.739915
380.053422	-80.333931
380.101608	-80.806279
380.149806	-83.072094
380.198017	-78.205806
380.246240	-87.261952
380.294475	-76.004032
380.342723	-98.665152
380.390983	-76.501478
380.439255	-85.492039
380.487539	-78.189425
380.535835	-81.971447
380.584144	-79.654164
380.632465	-78.508917
380.680798	-84.478037
380.729144	-78.506020
380.777502	-84.302913
380.825872	-78.580803
380.874254	-87.971612
380.922649	-79.225904
380.971056	-85.052197
381.019475	-82.069862
381.067907	-85.149472
381.116351	-82.895470
381.164807	-82.057389
381.213275	-85.813476
381.261756	-85.579627
381.310249	-84.570927
381.358755	-85.554835
381.407273	-87.711223
381.455803	-96.720850
381.504346	-89.170708
381.552901	-92.792565
381.601468	-88.239916
381.650048	-93.773355
381.698640	-89.791217
381.747244	-95.650803
381.795861	-90.760864
381.844490	-101.437299
381.893132	-89.272257
381.941786	-97.408456
381.990452	-92.881220
382.039131	-91.749083
382.087822	-96.587544
382.136526	-86.535366
382.185242	-85.443871
382.233970	-82.594979
382.282711	-88.517324
382.331464	-93.639415
382.380230	-110.017132
382.429008	-96.882524
382.477799	-87.895370
382.526602	-87.378330
382.575417	-84.059150
382.624245	-90.145870
382.673086	-91.983683
382.721939	-96.698294
382.770804	-96.067971
382.819682	-90.548905
382.868572	-108.240574
382.917475	-92.549701
382.966391	-90.068863
383.015318	-97.916414
383.064259	-88.132505
383.113212	-91.868449
383.162177	-92.421865
383.211155	-86.888592
383.260145	-98.447882
383.309148	-85.755366
383.358164	-92.368724
383.407192	-83.600022
383.456232	-83.165134
383.505285	-84.152299
383.554351	-79.887376
383.603429	-84.329224
383.652520	-78.691083
383.701623	-80.706302
383.750739	-79.814773
383.799868	-78.175408
383.849009	-82.024781
383.898162	-76.742974
383.947329	-81.635034
383.996508	-77.399314
384.045699	-78.040770
384.094903	-77.914845
384.144120	-76.091786
384.193349	-76.786245
384.242591	-74.201665
384.291845	-76.859660
384.341112	-73.455407
384.390392	-75.561295
384.439685	-74.882720
384.488990	-75.095039
384.538307	-76.352028
