# 2020-05-18_15.31.43
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.61
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-127.897636
358.896792	-123.971948
358.939763	-124.151845
358.982744	-123.799511
359.025735	-121.548015
359.068736	-128.633613
359.111748	-130.762467
359.154770	-126.970088
359.197802	-121.063949
359.240845	-119.843440
359.283898	-121.085540
359.326961	-121.993565
359.370035	-125.543128
359.413119	-125.157243
359.456213	-122.076056
359.499317	-116.912510
359.542432	-117.399206
359.585558	-118.276681
359.628693	-122.380263
359.671839	-121.998909
359.714995	-119.902421
359.758162	-114.849120
359.801339	-114.279847
359.844526	-112.306962
359.887724	-113.291345
359.930932	-114.011656
359.974151	-117.176497
360.017380	-117.377243
360.060619	-118.866903
360.103869	-118.649888
360.147129	-120.969818
360.190399	-123.168030
360.233680	-121.977703
360.276971	-123.269745
360.320273	-116.185142
360.363585	-115.974839
360.406907	-115.613400
360.450240	-116.226808
360.493584	-120.731059
360.536937	-119.078344
360.580302	-127.014584
360.623676	-135.396042
360.667061	-119.164585
360.710457	-120.678139
360.753863	-118.104774
360.797279	-120.131397
360.840706	-121.414685
360.884143	-123.071228
360.927591	-145.766291
360.971049	-128.481110
361.014518	-127.029467
361.057997	-129.860253
361.101486	-133.567666
361.144987	-127.159160
361.188497	-144.749184
361.232018	-136.528580
361.275550	-127.764185
361.319092	-128.547491
361.362644	-125.997967
361.406207	-123.636381
361.449781	-125.416752
361.493365	-122.123400
361.536960	-125.230303
361.580565	-124.979870
361.624180	-129.259820
361.667806	-133.446117
361.711443	-129.986687
361.755090	-124.919801
361.798748	-121.493365
361.842416	-123.233519
361.886095	-124.565451
361.929784	-123.399585
361.973484	-128.745412
362.017195	-130.146000
362.060916	-134.242747
362.104647	-134.647387
362.148389	-126.107398
362.192142	-136.768431
362.235905	-125.426752
362.279679	-129.713582
362.323464	-132.168845
362.367259	-152.538845
362.411064	-137.215969
362.454880	-127.915029
362.498707	-123.289516
362.542545	-122.700215
362.586393	-122.022134
362.630251	-120.788409
362.674120	-121.446147
362.718000	-118.872682
362.761891	-124.469672
362.805792	-124.223974
362.849703	-126.993465
362.893626	-128.641525
362.937559	-127.012903
362.981502	-123.514667
363.025457	-122.293792
363.069422	-121.668977
363.113397	-123.542501
363.157383	-120.903089
363.201380	-126.979681
363.245388	-126.320051
363.289406	-129.320610
363.333435	-124.679535
363.377474	-126.314537
363.421524	-126.672925
363.465585	-121.869650
363.509657	-125.037646
363.553739	-125.122687
363.597832	-128.919121
363.641936	-132.493949
363.686050	-137.342937
363.730175	-133.944385
363.774311	-127.024494
363.818457	-124.149558
363.862615	-128.129744
363.906783	-130.824115
363.950961	-125.895467
363.995151	-133.103862
364.039351	-126.051957
364.083561	-123.968172
364.127783	-122.928748
364.172015	-133.582158
364.216258	-133.402512
364.260512	-129.720501
364.304777	-125.413137
364.349052	-129.122778
364.393338	-126.346430
364.437635	-122.484061
364.481943	-126.831894
364.526261	-121.729447
364.570590	-121.718228
364.614930	-121.716219
364.659281	-121.236324
364.703643	-121.755747
364.748015	-121.827765
364.792398	-123.326580
364.836792	-130.006184
364.881197	-131.182038
364.925612	-133.231258
364.970039	-130.234099
365.014476	-123.612849
365.058924	-119.549495
365.103383	-117.769832
365.147852	-117.007990
365.192333	-114.698961
365.236824	-114.007153
365.281326	-113.656131
365.325839	-112.799813
365.370363	-112.806761
365.414898	-112.328675
365.459444	-111.261244
365.504000	-111.933777
365.548567	-110.425621
365.593146	-110.642367
365.637735	-110.284711
365.682335	-109.358209
365.726945	-108.815380
365.771567	-107.769571
365.816200	-106.500349
365.860843	-106.882743
365.905498	-105.736800
365.950163	-107.907899
365.994839	-108.753599
366.039526	-113.731927
366.084224	-116.701976
366.128933	-116.718588
366.173653	-114.260509
366.218384	-113.034324
366.263126	-113.670055
366.307878	-115.421040
366.352642	-119.777658
366.397416	-125.103846
366.442202	-124.488354
366.486998	-121.306258
366.531806	-121.594563
366.576624	-118.293067
366.621453	-118.546975
366.666293	-121.111621
366.711145	-119.070217
366.756007	-120.799174
366.800880	-120.903141
366.845764	-118.887414
366.890659	-118.647968
366.935566	-122.633028
366.980483	-119.766563
367.025411	-122.575388
367.070350	-124.942324
367.115300	-124.231866
367.160261	-125.395147
367.205233	-121.387767
367.250217	-120.808792
367.295211	-119.809135
367.340216	-116.635278
367.385232	-119.409665
367.430260	-117.949645
367.475298	-118.675763
367.520347	-120.614242
367.565408	-119.897851
367.610479	-123.749302
367.655562	-122.366205
367.700655	-125.539039
367.745760	-125.814372
367.790876	-132.619903
367.836003	-133.048496
367.881140	-130.502136
367.926289	-129.137407
367.971449	-125.931671
368.016621	-123.253483
368.061803	-123.600600
368.106996	-126.243841
368.152200	-126.947042
368.197416	-129.929531
368.242643	-126.466185
368.287880	-124.908123
368.333129	-125.048458
368.378389	-122.101690
368.423660	-120.284260
368.468942	-121.406755
368.514236	-119.418437
368.559540	-122.308745
368.604856	-123.803205
368.650183	-122.731706
368.695521	-124.450225
368.740870	-127.003115
368.786230	-125.124094
368.831601	-124.187068
368.876984	-124.405965
368.922378	-123.269365
368.967783	-123.244094
369.013199	-122.358109
369.058626	-123.639369
369.104064	-119.834746
369.149514	-123.465074
369.194975	-121.626605
369.240447	-123.953841
369.285930	-126.389928
369.331424	-127.928371
369.376930	-132.177984
369.422447	-130.827554
369.467975	-124.781618
369.513514	-126.507595
369.559065	-125.917266
369.604627	-125.610364
369.650200	-124.589689
369.695784	-125.556068
369.741379	-125.906961
369.786986	-122.526689
369.832604	-121.473207
369.878233	-120.042887
369.923874	-120.002633
369.969526	-119.585789
370.015189	-117.110482
370.060863	-119.605262
370.106549	-118.612691
370.152245	-119.282890
370.197954	-120.444046
370.243673	-121.574980
370.289404	-123.220207
370.335146	-120.381028
370.380899	-118.709775
370.426664	-117.922270
370.472440	-117.992072
370.518227	-116.944015
370.564026	-118.320984
370.609836	-117.646076
370.655657	-115.003434
370.701489	-114.798814
370.747333	-113.135959
370.793189	-111.795667
370.839055	-110.997906
370.884933	-110.545883
370.930822	-111.445266
370.976723	-111.507817
371.022635	-112.707215
371.068558	-113.089944
371.114493	-113.890018
371.160439	-112.649899
371.206397	-112.383247
371.252366	-111.332647
371.298346	-111.648097
371.344338	-111.522123
371.390341	-112.524994
371.436355	-115.709638
371.482381	-114.374554
371.528418	-115.664325
371.574467	-113.105328
371.620527	-110.001198
371.666599	-109.198316
371.712682	-107.535687
371.758776	-107.344029
371.804882	-107.299746
371.850999	-107.143880
371.897128	-106.209391
371.943268	-104.557146
371.989419	-102.159294
372.035582	-99.879925
372.081757	-98.336210
372.127943	-96.829807
372.174140	-96.263832
372.220349	-95.547806
372.266570	-95.690374
372.312801	-96.094619
372.359045	-96.481917
372.405300	-97.432111
372.451566	-97.926111
372.497844	-98.304170
372.544133	-99.331261
372.590434	-100.316552
372.636746	-102.800121
372.683070	-106.524678
372.729405	-108.270366
372.775752	-107.939149
372.822111	-105.839322
372.868481	-103.420602
372.914862	-103.884505
372.961255	-104.729101
373.007660	-105.955515
373.054076	-108.749847
373.100504	-109.976279
373.146943	-109.104147
373.193394	-108.707394
373.239856	-106.723519
373.286330	-105.520633
373.332815	-106.636862
373.379312	-106.296473
373.425821	-107.599223
373.472341	-109.413375
373.518873	-109.634869
373.565417	-108.787196
373.611972	-108.318666
373.658538	-106.625733
373.705117	-107.080158
373.751706	-107.361571
373.798308	-107.539713
373.844921	-109.939870
373.891546	-111.278813
373.938182	-109.389182
373.984830	-109.264739
374.031490	-108.759446
374.078161	-107.556096
374.124844	-107.203570
374.171539	-107.953031
374.218245	-109.317433
374.264963	-110.097994
374.311692	-111.287099
374.358434	-110.276796
374.405187	-108.928625
374.451951	-108.545528
374.498727	-107.620291
374.545515	-108.510396
374.592315	-109.158216
374.639126	-109.778939
374.685950	-111.182030
374.732784	-111.249204
374.779631	-110.161764
374.826489	-109.293858
374.873359	-108.495765
374.920241	-107.828970
374.967134	-109.090634
375.014039	-109.795346
375.060956	-109.843369
375.107884	-113.424186
375.154825	-111.538577
375.201777	-110.863667
375.248741	-110.748965
375.295716	-109.021997
375.342704	-108.945129
375.389703	-109.065735
375.436714	-108.660652
375.483736	-109.958372
375.530771	-111.351001
375.577817	-110.520828
375.624875	-110.627078
375.671945	-109.201266
375.719026	-106.872751
375.766120	-106.608153
375.813225	-105.085525
375.860342	-105.682247
375.907471	-105.663230
375.954611	-105.237517
376.001764	-106.480758
376.048928	-104.073454
376.096104	-104.335840
376.143292	-104.069628
376.190492	-104.186016
376.237704	-106.806529
376.284927	-107.869671
376.332163	-112.406368
376.379410	-114.906093
376.426669	-115.994513
376.473940	-120.748667
376.521223	-113.703680
376.568518	-109.320122
376.615824	-107.458665
376.663143	-104.614966
376.710473	-104.193316
376.757815	-103.468093
376.805170	-103.789789
376.852536	-103.295845
376.899914	-102.444970
376.947304	-102.251331
376.994706	-100.965183
377.042119	-101.518743
377.089545	-101.516185
377.136983	-102.609649
377.184432	-103.338494
377.231894	-104.653505
377.279367	-105.157070
377.326853	-104.493279
377.374350	-103.984218
377.421859	-103.052163
377.469380	-102.889832
377.516914	-102.454469
377.564459	-103.359757
377.612016	-103.807722
377.659585	-104.900176
377.707166	-105.280020
377.754760	-103.992455
377.802365	-102.851104
377.849982	-102.053026
377.897611	-101.150846
377.945252	-100.675748
377.992905	-100.837197
378.040571	-101.117109
378.088248	-101.408091
378.135937	-101.484174
378.183638	-100.513449
378.231352	-99.481963
378.279077	-98.228381
378.326814	-97.023840
378.374564	-96.613910
378.422325	-96.521729
378.470099	-96.721659
378.517884	-97.389789
378.565682	-97.216105
378.613492	-96.650566
378.661314	-95.640134
378.709148	-94.472387
378.756994	-93.646328
378.804852	-92.751281
378.852722	-92.447859
378.900604	-92.021540
378.948499	-91.773544
378.996405	-91.042772
379.044324	-89.827474
379.092255	-88.344374
379.140197	-86.583952
379.188152	-85.037230
379.236120	-83.666202
379.284099	-82.619230
379.332090	-81.807489
379.380094	-81.294465
379.428110	-81.052973
379.476137	-81.026074
379.524177	-81.232629
379.572230	-81.730561
379.620294	-82.514144
379.668371	-83.678455
379.716459	-85.215379
379.764560	-87.354600
379.812673	-90.006810
379.860799	-93.377724
379.908936	-96.993855
379.957086	-98.452826
380.005248	-97.305672
380.053422	-96.353385
380.101608	-95.656663
380.149806	-95.352197
380.198017	-95.876761
380.246240	-96.359842
380.294475	-98.060548
380.342723	-99.753999
380.390983	-100.329980
380.439255	-100.353644
380.487539	-99.757388
380.535835	-99.147735
380.584144	-99.662031
380.632465	-100.375753
380.680798	-101.135791
380.729144	-102.856472
380.777502	-103.589113
380.825872	-104.668595
380.874254	-104.129439
380.922649	-102.727580
380.971056	-101.318155
381.019475	-100.576217
381.067907	-99.996875
381.116351	-100.860777
381.164807	-102.339847
381.213275	-104.982497
381.261756	-108.465165
381.310249	-110.659128
381.358755	-112.478455
381.407273	-110.206154
381.455803	-106.364521
381.504346	-103.643036
381.552901	-101.857321
381.601468	-101.038994
381.650048	-101.744469
381.698640	-102.536001
381.747244	-104.083143
381.795861	-105.622573
381.844490	-107.894697
381.893132	-113.533402
381.941786	-122.210252
381.990452	-108.088575
382.039131	-103.163991
382.087822	-100.961530
382.136526	-100.022653
382.185242	-99.805539
382.233970	-100.079934
382.282711	-100.750501
382.331464	-101.683277
382.380230	-104.446768
382.429008	-107.823594
382.477799	-105.843987
382.526602	-101.970657
382.575417	-99.710068
382.624245	-98.651582
382.673086	-98.649135
382.721939	-98.783042
382.770804	-99.369919
382.819682	-100.998986
382.868572	-103.373695
382.917475	-105.513258
382.966391	-103.772742
383.015318	-101.331472
383.064259	-99.666176
383.113212	-99.548294
383.162177	-99.851926
383.211155	-100.736604
383.260145	-102.363355
383.309148	-105.024082
383.358164	-109.209904
383.407192	-111.826408
383.456232	-108.031622
383.505285	-105.369634
383.554351	-104.749144
383.603429	-104.588346
383.652520	-106.908200
383.701623	-109.050205
383.750739	-113.499765
383.799868	-120.853499
383.849009	-115.777756
383.898162	-110.583593
383.947329	-108.235563
383.996508	-107.778201
384.045699	-109.373569
384.094903	-112.390987
384.144120	-117.587887
384.193349	-153.213709
384.242591	-119.481857
384.291845	-113.180877
384.341112	-109.286775
384.390392	-106.738402
384.439685	-106.707521
384.488990	-107.192986
384.538307	-109.565205
384.587638	-114.015245
384.636981	-118.344304
384.686336	-113.426303
384.735705	-109.863533
384.785086	-107.365927
384.834479	-105.303985
384.883886	-104.735630
384.933305	-104.377256
384.982737	-105.427122
385.032181	-108.244032
385.081638	-111.316643
385.131108	-109.588604
385.180591	-107.866403
385.230086	-106.224736
385.279594	-105.026738
385.329115	-104.177399
385.378648	-103.262067
385.428194	-103.745733
385.477753	-106.097993
385.527325	-109.217207
385.576910	-109.807657
385.626507	-106.565646
385.676117	-105.079499
385.725739	-104.566081
385.775375	-104.525174
385.825023	-103.901013
385.874684	-103.796651
385.924358	-104.697771
385.974045	-107.725258
386.023744	-109.905354
386.073456	-105.685060
386.123181	-104.073762
386.172919	-103.944673
386.222670	-105.204467
386.272433	-105.297747
386.322210	-104.014590
386.371999	-104.605466
386.421801	-107.841928
386.471616	-109.366113
386.521443	-105.557449
386.571284	-103.119357
386.621137	-104.120145
386.671003	-107.160883
386.720883	-107.340989
386.770774	-103.243253
386.820679	-102.841167
386.870597	-106.002595
386.920528	-111.304000
386.970471	-105.503516
387.020427	-103.096303
387.070397	-105.440673
387.120379	-109.837899
387.170374	-102.578338
387.220382	-98.669909
387.270403	-98.684682
387.320437	-102.955577
387.370484	-105.021633
387.420543	-98.521213
387.470616	-96.272510
387.520702	-97.666315
387.570800	-101.793161
387.620912	-105.565826
387.671036	-107.948377
387.721174	-111.628110
387.771324	-98.730499
387.821487	-94.336910
387.871664	-94.131823
387.921853	-98.361767
387.972056	-107.455098
388.022271	-99.545097
388.072499	-99.312337
388.122741	-107.733788
388.172995	-102.079544
388.223262	-96.730615
388.273543	-96.858464
388.323836	-101.984573
388.374143	-114.001360
388.424462	-101.359573
388.474795	-98.396370
388.525140	-98.929307
388.575499	-100.706732
388.625870	-99.174128
388.676255	-98.022295
388.726653	-100.555647
388.777064	-106.120941
388.827488	-99.359890
388.877925	-96.408483
388.928375	-96.660274
388.978838	-99.054934
389.029314	-100.825168
389.079804	-99.632020
389.130306	-99.933470
389.180822	-100.804591
389.231351	-98.347627
389.281893	-96.452992
389.332448	-97.394490
389.383016	-101.726235
389.433597	-103.528760
