# 2020-05-19_10.03.08
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.5
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-119.117602
358.896792	-119.132440
358.939763	-122.223696
358.982744	-121.688871
359.025735	-123.091255
359.068736	-117.318248
359.111748	-116.107894
359.154770	-113.998863
359.197802	-114.581049
359.240845	-117.838791
359.283898	-123.806732
359.326961	-124.234404
359.370035	-120.172537
359.413119	-120.077503
359.456213	-119.519838
359.499317	-122.839252
359.542432	-125.358260
359.585558	-124.501080
359.628693	-123.585737
359.671839	-125.068974
359.714995	-128.609657
359.758162	-131.205550
359.801339	-123.989897
359.844526	-117.689446
359.887724	-117.039457
359.930932	-118.305953
359.974151	-121.393610
360.017380	-125.113347
360.060619	-128.292828
360.103869	-123.987958
360.147129	-122.629415
360.190399	-122.608104
360.233680	-122.885206
360.276971	-122.335886
360.320273	-122.446759
360.363585	-123.408796
360.406907	-131.736731
360.450240	-128.469800
360.493584	-126.468075
360.536937	-124.297868
360.580302	-129.462464
360.623676	-125.781791
360.667061	-128.215844
360.710457	-133.406246
360.753863	-125.972016
360.797279	-119.914987
360.840706	-120.025065
360.884143	-121.880869
360.927591	-139.920592
360.971049	-124.862466
361.014518	-123.729579
361.057997	-125.066834
361.101486	-128.786239
361.144987	-130.485630
361.188497	-136.382666
361.232018	-134.928388
361.275550	-131.414985
361.319092	-127.188178
361.362644	-126.426324
361.406207	-129.527774
361.449781	-136.492430
361.493365	-132.929629
361.536960	-138.104825
361.580565	-128.516664
361.624180	-123.625022
361.667806	-122.622918
361.711443	-122.960153
361.755090	-121.552514
361.798748	-121.250344
361.842416	-122.826792
361.886095	-130.494860
361.929784	-132.717893
361.973484	-128.052842
362.017195	-127.926405
362.060916	-129.502990
362.104647	-127.022320
362.148389	-126.745299
362.192142	-126.170963
362.235905	-129.214177
362.279679	-143.955081
362.323464	-134.747622
362.367259	-129.665471
362.411064	-128.350318
362.454880	-137.205223
362.498707	-141.626895
362.542545	-128.424228
362.586393	-137.484528
362.630251	-134.007745
362.674120	-129.816043
362.718000	-125.762521
362.761891	-118.893050
362.805792	-121.089733
362.849703	-122.018335
362.893626	-123.502288
362.937559	-120.982559
362.981502	-115.991794
363.025457	-119.983050
363.069422	-120.680659
363.113397	-118.744881
363.157383	-115.910704
363.201380	-115.775322
363.245388	-118.397758
363.289406	-117.756713
363.333435	-116.881840
363.377474	-116.632978
363.421524	-117.378303
363.465585	-119.330799
363.509657	-119.528222
363.553739	-119.831111
363.597832	-120.129289
363.641936	-122.966618
363.686050	-122.396973
363.730175	-122.355597
363.774311	-124.892698
363.818457	-121.350652
363.862615	-127.341328
363.906783	-138.406353
363.950961	-126.765219
363.995151	-122.454154
364.039351	-126.264644
364.083561	-132.387880
364.127783	-124.505138
364.172015	-120.981373
364.216258	-121.261694
364.260512	-122.643139
364.304777	-133.510554
364.349052	-126.982130
364.393338	-119.816549
364.437635	-122.191721
364.481943	-129.772144
364.526261	-136.240772
364.570590	-126.874526
364.614930	-125.799796
364.659281	-123.464849
364.703643	-125.679897
364.748015	-127.630628
364.792398	-127.696874
364.836792	-147.075819
364.881197	-133.796789
364.925612	-122.668974
364.970039	-121.753972
365.014476	-120.050199
365.058924	-121.140633
365.103383	-140.086794
365.147852	-128.570647
365.192333	-121.518840
365.236824	-123.972561
365.281326	-129.564779
365.325839	-122.786478
365.370363	-121.213962
365.414898	-123.007788
365.459444	-129.728878
365.504000	-127.598860
365.548567	-121.747576
365.593146	-121.142594
365.637735	-125.860504
365.682335	-128.370609
365.726945	-124.317648
365.771567	-123.817713
365.816200	-127.902760
365.860843	-124.540033
365.905498	-120.983338
365.950163	-122.005827
365.994839	-120.702490
366.039526	-118.981177
366.084224	-117.969602
366.128933	-120.317543
366.173653	-125.099133
366.218384	-123.555047
366.263126	-120.104714
366.307878	-122.647725
366.352642	-135.919198
366.397416	-118.767804
366.442202	-115.332106
366.486998	-114.673457
366.531806	-118.462914
366.576624	-130.965270
366.621453	-122.338885
366.666293	-118.232729
366.711145	-119.100017
366.756007	-124.659805
366.800880	-137.512123
366.845764	-125.944348
366.890659	-127.389990
366.935566	-126.119723
366.980483	-142.943453
367.025411	-139.905377
367.070350	-134.944009
367.115300	-133.386110
367.160261	-131.328962
367.205233	-148.829528
367.250217	-127.411540
367.295211	-122.284206
367.340216	-122.869757
367.385232	-125.549366
367.430260	-131.475417
367.475298	-125.639401
367.520347	-124.314104
367.565408	-124.007041
367.610479	-121.544641
367.655562	-118.940772
367.700655	-118.796840
367.745760	-120.201389
367.790876	-123.630032
367.836003	-123.850607
367.881140	-121.542685
367.926289	-124.715939
367.971449	-133.249320
368.016621	-127.643729
368.061803	-125.158506
368.106996	-128.859521
368.152200	-118.755963
368.197416	-115.925602
368.242643	-119.088671
368.287880	-125.552872
368.333129	-115.486232
368.378389	-113.232237
368.423660	-116.620114
368.468942	-119.101855
368.514236	-112.399948
368.559540	-112.026922
368.604856	-114.308699
368.650183	-113.809908
368.695521	-112.424542
368.740870	-113.245384
368.786230	-114.611352
368.831601	-114.000153
368.876984	-115.250678
368.922378	-120.329706
368.967783	-115.987187
369.013199	-113.830173
369.058626	-116.291871
369.104064	-126.968371
369.149514	-120.446335
369.194975	-118.271404
369.240447	-121.830242
369.285930	-127.011771
369.331424	-123.232122
369.376930	-121.248039
369.422447	-128.023647
369.467975	-123.135699
369.513514	-121.434370
369.559065	-128.145657
369.604627	-130.536878
369.650200	-124.210512
369.695784	-124.806155
369.741379	-126.326289
369.786986	-124.213695
369.832604	-118.789440
369.878233	-117.704858
369.923874	-121.406780
369.969526	-123.781942
370.015189	-119.404283
370.060863	-119.043285
370.106549	-123.454297
370.152245	-122.767878
370.197954	-119.220172
370.243673	-119.820135
370.289404	-120.611015
370.335146	-119.518755
370.380899	-117.856163
370.426664	-117.119284
370.472440	-119.280264
370.518227	-119.661272
370.564026	-123.457764
370.609836	-134.471203
370.655657	-125.527859
370.701489	-119.994818
370.747333	-124.710025
370.793189	-123.103026
370.839055	-120.245238
370.884933	-123.607738
370.930822	-129.147491
370.976723	-121.601466
371.022635	-118.683110
371.068558	-122.279825
371.114493	-124.063902
371.160439	-119.734223
371.206397	-121.354643
371.252366	-127.274071
371.298346	-121.014570
371.344338	-117.823333
371.390341	-118.275545
371.436355	-120.034373
371.482381	-120.553925
371.528418	-118.961660
371.574467	-117.108531
371.620527	-116.266673
371.666599	-118.632853
371.712682	-122.950773
371.758776	-120.205803
371.804882	-119.485415
371.850999	-126.886807
371.897128	-138.337600
371.943268	-123.256660
371.989419	-124.265638
372.035582	-131.830278
372.081757	-125.516662
372.127943	-124.387704
372.174140	-134.072259
372.220349	-124.241144
372.266570	-118.791691
372.312801	-118.268095
372.359045	-120.803624
372.405300	-119.273463
372.451566	-115.025762
372.497844	-114.192657
372.544133	-118.737500
372.590434	-129.699313
372.636746	-121.849176
372.683070	-119.248793
372.729405	-123.261008
372.775752	-127.281775
372.822111	-120.138084
372.868481	-116.284872
372.914862	-115.047481
372.961255	-119.049573
373.007660	-121.032923
373.054076	-119.130913
373.100504	-119.656018
373.146943	-117.266250
373.193394	-117.984755
373.239856	-136.110279
373.286330	-116.724090
373.332815	-115.710938
373.379312	-140.209658
373.425821	-113.624342
373.472341	-110.687814
373.518873	-116.955493
373.565417	-112.799491
373.611972	-108.214923
373.658538	-111.281984
373.705117	-117.723838
373.751706	-108.308769
373.798308	-109.632492
373.844921	-132.368687
373.891546	-110.115973
373.938182	-109.163130
373.984830	-116.353124
374.031490	-109.059182
374.078161	-107.259295
374.124844	-110.703963
374.171539	-108.676177
374.218245	-107.284241
374.264963	-110.574967
374.311692	-110.018675
374.358434	-108.726471
374.405187	-113.491386
374.451951	-113.363946
374.498727	-111.736630
374.545515	-114.561187
374.592315	-110.170328
374.639126	-109.405623
374.685950	-114.602371
374.732784	-111.691439
374.779631	-108.900967
374.826489	-114.498130
374.873359	-117.124076
374.920241	-112.892084
374.967134	-119.970988
375.014039	-118.322321
375.060956	-112.117189
375.107884	-116.816734
375.154825	-116.497397
375.201777	-109.575816
375.248741	-111.117640
375.295716	-131.821410
375.342704	-113.070244
375.389703	-110.927002
375.436714	-119.207451
375.483736	-120.100559
375.530771	-115.700345
375.577817	-122.555357
375.624875	-119.514901
375.671945	-116.202868
375.719026	-118.143932
375.766120	-117.083829
375.813225	-114.380047
375.860342	-115.813468
375.907471	-115.662139
375.954611	-115.711330
376.001764	-121.342021
376.048928	-120.412220
376.096104	-116.475778
376.143292	-121.729112
376.190492	-121.757084
