# 2020-05-19_11.34.08
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.35
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = fast
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-91.035400
358.896792	-88.491064
358.939763	-88.388390
358.982744	-90.344611
359.025735	-93.491977
359.068736	-95.209899
359.111748	-94.632542
359.154770	-94.531140
359.197802	-96.380157
359.240845	-101.905693
359.283898	-128.551724
359.326961	-103.009154
359.370035	-99.529456
359.413119	-99.196366
359.456213	-100.719599
359.499317	-104.513179
359.542432	-109.251896
359.585558	-103.383918
359.628693	-99.564422
359.671839	-97.712466
359.714995	-95.128473
359.758162	-92.012051
359.801339	-90.043806
359.844526	-89.660953
359.887724	-90.762599
359.930932	-92.962708
359.974151	-94.625405
360.017380	-93.222101
360.060619	-90.974525
360.103869	-90.117562
360.147129	-91.289769
360.190399	-95.042278
360.233680	-99.106152
360.276971	-95.757917
360.320273	-93.538588
360.363585	-93.831045
360.406907	-96.788023
360.450240	-107.355203
360.493584	-100.713118
360.536937	-92.919525
360.580302	-90.011553
360.623676	-89.783837
360.667061	-92.260284
360.710457	-99.503063
360.753863	-105.248346
360.797279	-96.397630
360.840706	-94.651095
360.884143	-95.826207
360.927591	-98.209098
360.971049	-98.363376
361.014518	-96.391147
361.057997	-94.607235
361.101486	-93.270924
361.144987	-92.468590
361.188497	-92.661717
361.232018	-94.882481
361.275550	-103.020018
361.319092	-102.194856
361.362644	-93.330228
361.406207	-90.902707
361.449781	-91.975100
361.493365	-97.602055
361.536960	-105.514260
361.580565	-96.079436
361.624180	-93.844799
361.667806	-94.169733
361.711443	-94.817486
361.755090	-94.665953
361.798748	-93.693662
361.842416	-92.338465
361.886095	-91.713357
361.929784	-92.121469
