# 2020-05-19_09.37.32
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.55
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-100.580098
358.896792	-101.456859
358.939763	-102.093784
358.982744	-102.696902
359.025735	-102.125063
359.068736	-102.069745
359.111748	-101.220770
359.154770	-100.816694
359.197802	-100.974556
359.240845	-101.084733
359.283898	-102.055681
359.326961	-103.175035
359.370035	-104.290399
359.413119	-104.903346
359.456213	-104.494023
359.499317	-104.222716
359.542432	-102.694282
359.585558	-102.267718
359.628693	-102.039292
359.671839	-102.204437
359.714995	-102.796210
359.758162	-103.626228
359.801339	-104.207789
359.844526	-104.493346
359.887724	-104.141761
359.930932	-103.712894
359.974151	-103.024282
360.017380	-102.718324
360.060619	-102.507764
360.103869	-103.004630
360.147129	-103.736645
360.190399	-105.105240
360.233680	-106.415999
360.276971	-106.255951
360.320273	-105.520243
360.363585	-104.402696
360.406907	-103.182215
360.450240	-102.777388
360.493584	-102.709832
360.536937	-103.115102
360.580302	-104.079136
360.623676	-105.817451
360.667061	-107.475948
360.710457	-107.558324
360.753863	-106.403453
360.797279	-104.521395
360.840706	-102.984267
360.884143	-102.449760
360.927591	-102.173403
360.971049	-102.863754
361.014518	-104.225144
361.057997	-106.390501
361.101486	-109.282796
361.144987	-108.162996
361.188497	-105.399138
361.232018	-102.902993
361.275550	-101.089794
361.319092	-100.479235
361.362644	-100.477104
361.406207	-101.776178
361.449781	-104.185161
361.493365	-107.587606
361.536960	-106.175477
361.580565	-100.855360
361.624180	-97.121277
361.667806	-94.646350
361.711443	-92.953888
361.755090	-92.040454
361.798748	-91.840555
361.842416	-92.525572
361.886095	-93.961475
361.929784	-96.157357
361.973484	-97.275108
362.017195	-95.194771
362.060916	-92.736664
362.104647	-91.015434
362.148389	-90.557724
362.192142	-91.381406
362.235905	-93.824697
362.279679	-99.257285
362.323464	-110.943171
362.367259	-99.143821
362.411064	-95.009639
362.454880	-93.672960
362.498707	-94.034422
362.542545	-95.668010
362.586393	-98.087580
362.630251	-100.477226
362.674120	-102.762519
362.718000	-104.794204
362.761891	-104.774115
362.805792	-101.887755
362.849703	-99.304456
362.893626	-97.993831
362.937559	-97.515016
362.981502	-97.757060
363.025457	-98.384488
363.069422	-99.540968
363.113397	-101.797393
363.157383	-104.542410
363.201380	-106.282297
363.245388	-104.754241
363.289406	-102.686000
363.333435	-101.634546
363.377474	-100.777174
363.421524	-100.785030
363.465585	-101.331938
363.509657	-103.122622
363.553739	-105.424240
363.597832	-108.186883
363.641936	-108.728784
363.686050	-106.264716
363.730175	-104.320651
363.774311	-102.199118
363.818457	-101.558418
363.862615	-101.475951
363.906783	-102.085177
363.950961	-103.815408
363.995151	-105.361112
364.039351	-108.798930
364.083561	-109.626206
364.127783	-108.219515
364.172015	-105.912140
364.216258	-103.760043
364.260512	-103.169928
364.304777	-102.840981
364.349052	-103.367204
364.393338	-104.355600
364.437635	-106.333100
364.481943	-109.393154
364.526261	-110.765607
364.570590	-108.824802
364.614930	-106.406942
364.659281	-104.430346
364.703643	-103.300623
364.748015	-103.002516
364.792398	-103.097890
364.836792	-104.352223
364.881197	-106.186613
364.925612	-108.223908
364.970039	-110.485534
365.014476	-110.015827
365.058924	-107.194857
365.103383	-105.292713
365.147852	-104.085730
365.192333	-103.386354
365.236824	-104.012660
365.281326	-105.012461
365.325839	-106.292505
365.370363	-109.108959
365.414898	-111.566478
365.459444	-109.703306
365.504000	-106.733155
365.548567	-105.089943
365.593146	-103.969990
365.637735	-103.424742
365.682335	-103.801871
365.726945	-104.053049
365.771567	-105.672272
365.816200	-107.897052
365.860843	-109.422758
365.905498	-109.090648
365.950163	-107.751031
365.994839	-105.626339
366.039526	-103.881899
366.084224	-103.523900
366.128933	-103.107674
366.173653	-103.615107
366.218384	-104.764435
366.263126	-106.473509
366.307878	-109.176531
366.352642	-110.320530
366.397416	-109.379350
366.442202	-106.904216
366.486998	-105.580877
366.531806	-104.261580
366.576624	-103.346455
366.621453	-103.887852
366.666293	-104.505365
366.711145	-105.905903
366.756007	-108.092511
366.800880	-111.249840
