# 2020-05-18_15.59.44
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.6
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-121.425214
358.896792	-120.007500
358.939763	-119.994277
358.982744	-113.799374
359.025735	-112.618437
359.068736	-110.786576
359.111748	-109.047426
359.154770	-109.768885
359.197802	-108.915189
359.240845	-110.130684
359.283898	-109.273535
359.326961	-111.807672
359.370035	-110.503148
359.413119	-112.746043
359.456213	-111.879819
359.499317	-113.558758
359.542432	-112.166007
359.585558	-114.817885
359.628693	-115.574423
359.671839	-119.176725
359.714995	-121.390300
359.758162	-123.429093
359.801339	-120.924156
359.844526	-120.212205
359.887724	-118.151740
359.930932	-118.257495
359.974151	-117.433296
360.017380	-118.023085
360.060619	-118.255825
360.103869	-119.248562
360.147129	-122.482563
360.190399	-123.048509
360.233680	-129.426980
360.276971	-130.200258
360.320273	-125.652530
360.363585	-127.689798
360.406907	-121.857067
360.450240	-122.027586
360.493584	-120.451169
360.536937	-119.917007
360.580302	-122.865782
360.623676	-120.859740
360.667061	-125.879081
360.710457	-125.312761
360.753863	-124.789148
360.797279	-138.793436
360.840706	-126.566071
360.884143	-127.682690
360.927591	-129.717644
360.971049	-126.390384
361.014518	-126.634624
361.057997	-125.059316
361.101486	-125.743233
361.144987	-132.117211
361.188497	-128.178832
361.232018	-138.266269
361.275550	-128.312108
361.319092	-130.579210
361.362644	-130.307441
361.406207	-127.270518
361.449781	-132.185772
361.493365	-127.609708
361.536960	-131.402261
361.580565	-130.895299
361.624180	-137.188873
361.667806	-125.283935
361.711443	-121.356262
361.755090	-119.246833
361.798748	-118.708848
361.842416	-116.460961
361.886095	-117.055923
361.929784	-117.728544
361.973484	-118.312462
