# 2020-05-18_11.46.36
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.85
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
1000.253010	-17.768455
1000.586854	-17.570711
1000.920922	-17.328541
1001.255212	-17.044003
1001.589726	-16.725772
1001.924463	-16.384775
1002.259424	-16.032683
1002.594609	-15.680675
1002.930019	-15.338625
1003.265653	-15.014700
1003.601511	-14.715253
1003.937595	-14.444905
1004.273904	-14.206709
1004.610438	-14.002319
1004.947198	-13.832151
1005.284183	-13.695491
1005.621395	-13.590563
1005.958833	-13.514566
1006.296498	-13.463681
1006.634389	-13.433090
1006.972507	-13.417018
1007.310853	-13.408850
1007.649426	-13.401349
1007.988226	-13.387014
1008.327255	-13.358576
1008.666512	-13.309602
1009.005997	-13.235125
1009.345710	-13.132182
1009.685653	-13.000135
1010.025824	-12.840702
1010.366225	-12.657685
1010.706855	-12.456458
1011.047716	-12.243355
1011.388806	-12.025053
1011.730126	-11.808063
1012.071677	-11.598357
1012.413458	-11.401138
1012.755470	-11.220733
1013.097714	-11.060563
1013.440189	-10.923171
1013.782895	-10.810259
1014.125834	-10.722741
1014.469004	-10.660770
1014.812407	-10.623760
1015.156042	-10.610376
1015.499911	-10.618517
1015.844012	-10.645285
1016.188346	-10.686958
1016.532914	-10.738994
1016.877716	-10.796081
1017.222752	-10.852269
1017.568022	-10.901215
1017.913526	-10.936552
1018.259265	-10.952373
1018.605240	-10.943788
1018.951449	-10.907459
1019.297893	-10.842020
1019.644574	-10.748277
1019.991490	-10.629146
1020.338643	-10.489334
1020.686031	-10.334850
1021.033657	-10.172449
1021.381519	-10.009095
1021.729618	-9.851533
1022.077955	-9.705973
1022.426530	-9.577898
1022.775342	-9.471970
1023.124392	-9.391995
1023.473681	-9.340919
1023.823208	-9.320840
1024.172974	-9.332993
1024.522979	-9.377720
1024.873223	-9.454391
1025.223707	-9.561285
1025.574431	-9.695434
1025.925395	-9.852429
1026.276599	-10.026236
1026.628043	-10.209063
1026.979729	-10.391387
1027.331655	-10.562226
1027.683823	-10.709796
1028.036232	-10.822597
1028.388883	-10.890839
1028.741776	-10.907946
1029.094911	-10.871721
1029.448289	-10.784787
