# 2020-05-19_11.02.36
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 250
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.46
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-68.451440
358.896792	-85.262008
358.939763	-80.897683
358.982744	-72.352178
359.025735	-72.941076
359.068736	-71.443498
359.111748	-69.877821
359.154770	-72.755473
359.197802	-94.567372
359.240845	-68.786967
359.283898	-65.918917
359.326961	-71.938626
359.370035	-70.203126
359.413119	-66.553024
359.456213	-64.490824
359.499317	-62.599945
359.542432	-64.039205
359.585558	-68.735042
359.628693	-67.047292
359.671839	-66.960902
359.714995	-68.805625
359.758162	-70.705067
359.801339	-82.829144
359.844526	-68.500548
359.887724	-72.210711
359.930932	-77.532742
359.974151	-88.321864
360.017380	-78.816783
360.060619	-70.369467
360.103869	-75.113658
360.147129	-82.593113
360.190399	-84.373942
360.233680	-80.845033
360.276971	-81.653639
360.320273	-78.275027
360.363585	-83.328943
360.406907	-76.317576
360.450240	-72.878962
360.493584	-84.616476
360.536937	-71.718347
360.580302	-74.633347
360.623676	-88.186386
360.667061	-72.736709
360.710457	-71.752303
360.753863	-84.215080
360.797279	-73.339487
360.840706	-81.809775
360.884143	-79.208759
360.927591	-74.987280
360.971049	-95.631378
361.014518	-76.740291
361.057997	-75.370911
361.101486	-73.966414
361.144987	-70.211893
361.188497	-70.718903
361.232018	-76.095283
361.275550	-68.350368
361.319092	-72.391317
361.362644	-68.436361
361.406207	-72.477713
361.449781	-81.859235
361.493365	-74.609649
361.536960	-71.762365
361.580565	-79.732355
361.624180	-69.353187
361.667806	-77.710441
361.711443	-77.250485
361.755090	-71.107352
361.798748	-77.684601
361.842416	-82.335166
361.886095	-72.095500
361.929784	-73.100081
361.973484	-74.715042
362.017195	-76.999565
362.060916	-67.656084
