# 2020-05-18_14.31.58
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.66
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-119.589541
358.896792	-120.900289
358.939763	-120.489377
358.982744	-118.125339
359.025735	-121.571651
359.068736	-122.356620
359.111748	-127.614992
359.154770	-124.459746
359.197802	-121.264764
359.240845	-119.727202
359.283898	-121.684364
359.326961	-124.331463
359.370035	-141.053419
359.413119	-137.864956
359.456213	-135.476109
359.499317	-125.016833
359.542432	-123.693351
359.585558	-126.193015
359.628693	-144.084130
359.671839	-133.091109
359.714995	-134.222997
359.758162	-127.097171
359.801339	-123.919164
359.844526	-126.164009
359.887724	-134.941050
359.930932	-129.185798
359.974151	-123.488722
360.017380	-125.796127
360.060619	-133.706822
360.103869	-128.364467
360.147129	-120.733636
360.190399	-120.499247
360.233680	-122.643572
360.276971	-119.898355
360.320273	-120.705086
360.363585	-128.429273
360.406907	-130.306360
360.450240	-126.435393
360.493584	-123.641180
360.536937	-123.840782
360.580302	-120.534014
360.623676	-118.619217
360.667061	-121.566706
360.710457	-120.901038
360.753863	-120.409076
360.797279	-127.096826
360.840706	-128.393354
360.884143	-129.216681
360.927591	-131.662035
360.971049	-124.922160
361.014518	-129.390852
361.057997	-123.954153
361.101486	-123.692433
361.144987	-120.518259
361.188497	-117.616529
361.232018	-119.238391
361.275550	-115.758686
361.319092	-117.302951
361.362644	-116.377928
361.406207	-117.778876
361.449781	-121.676182
361.493365	-118.861011
361.536960	-126.555121
361.580565	-119.895340
361.624180	-120.575182
361.667806	-118.813145
361.711443	-119.792675
361.755090	-122.558338
361.798748	-123.949569
361.842416	-127.403440
361.886095	-130.882276
361.929784	-128.074244
361.973484	-137.905508
362.017195	-130.167041
362.060916	-130.756501
362.104647	-135.354752
362.148389	-127.187160
362.192142	-132.680470
362.235905	-125.376778
362.279679	-138.036450
362.323464	-134.949844
362.367259	-124.958039
362.411064	-130.386162
362.454880	-122.838138
362.498707	-123.755587
362.542545	-128.561817
362.586393	-124.121775
362.630251	-138.693133
362.674120	-136.108252
362.718000	-126.579153
362.761891	-123.991545
362.805792	-123.449758
362.849703	-122.976933
362.893626	-124.629336
362.937559	-123.879752
362.981502	-128.782681
363.025457	-132.620257
363.069422	-136.649534
363.113397	-132.962955
363.157383	-131.128543
363.201380	-137.412258
363.245388	-128.871482
363.289406	-122.522342
363.333435	-120.720240
363.377474	-119.798766
363.421524	-121.221148
363.465585	-121.787459
363.509657	-120.883492
363.553739	-122.652791
363.597832	-125.526065
363.641936	-125.009026
363.686050	-120.875815
363.730175	-120.334256
363.774311	-119.977279
363.818457	-124.136730
363.862615	-128.717254
363.906783	-146.698560
363.950961	-134.229385
363.995151	-135.678104
364.039351	-128.265719
364.083561	-121.664373
364.127783	-118.954458
364.172015	-122.150012
364.216258	-123.720795
364.260512	-126.153104
364.304777	-121.201481
364.349052	-119.945133
364.393338	-123.952599
364.437635	-120.419053
364.481943	-120.240121
364.526261	-126.924248
364.570590	-125.199492
364.614930	-119.353326
364.659281	-119.756307
364.703643	-131.583544
364.748015	-128.091518
364.792398	-128.677195
364.836792	-124.634960
364.881197	-120.160677
364.925612	-126.916932
364.970039	-126.467170
365.014476	-120.620979
365.058924	-123.098906
365.103383	-142.692534
365.147852	-129.777754
365.192333	-126.705287
365.236824	-123.475898
365.281326	-128.691653
365.325839	-124.985138
365.370363	-120.825868
365.414898	-129.186121
365.459444	-122.105463
365.504000	-120.004186
365.548567	-146.425044
365.593146	-121.164070
365.637735	-127.110308
365.682335	-130.449992
365.726945	-124.748657
365.771567	-131.358793
365.816200	-121.677847
365.860843	-127.030495
365.905498	-122.607660
365.950163	-121.946286
365.994839	-132.413973
366.039526	-120.914496
366.084224	-118.812742
366.128933	-121.291281
366.173653	-115.299202
366.218384	-120.829730
366.263126	-116.531682
366.307878	-116.224161
366.352642	-117.519302
366.397416	-116.173579
366.442202	-121.332268
366.486998	-117.619652
366.531806	-123.712349
366.576624	-123.695790
366.621453	-117.584177
366.666293	-124.549061
366.711145	-116.456772
366.756007	-118.258295
366.800880	-116.992335
366.845764	-116.530206
366.890659	-120.684516
366.935566	-118.964445
366.980483	-130.445110
367.025411	-121.439581
367.070350	-141.717442
367.115300	-126.137167
367.160261	-124.115316
367.205233	-134.145048
367.250217	-123.523287
367.295211	-140.071183
367.340216	-126.121654
367.385232	-129.601736
367.430260	-128.704146
367.475298	-127.283349
367.520347	-123.634536
367.565408	-129.372503
367.610479	-122.070948
367.655562	-141.927331
367.700655	-123.250580
367.745760	-140.127298
367.790876	-127.876920
367.836003	-134.744601
367.881140	-122.893014
367.926289	-128.849825
367.971449	-122.877914
368.016621	-123.983363
368.061803	-120.603462
368.106996	-124.373597
368.152200	-119.980343
368.197416	-124.229252
368.242643	-121.486327
368.287880	-127.754200
368.333129	-122.181581
368.378389	-122.417416
368.423660	-121.673047
368.468942	-120.454955
368.514236	-125.353577
368.559540	-121.962011
368.604856	-126.774362
368.650183	-124.901804
368.695521	-129.506948
368.740870	-122.872253
368.786230	-125.652279
368.831601	-122.934412
368.876984	-120.907050
368.922378	-122.510715
368.967783	-121.807724
369.013199	-129.106334
369.058626	-129.997878
369.104064	-131.140027
369.149514	-136.090690
369.194975	-129.807063
369.240447	-134.937393
369.285930	-133.496753
369.331424	-126.216738
369.376930	-128.960197
369.422447	-127.268463
369.467975	-126.143209
369.513514	-123.996466
369.559065	-122.009630
369.604627	-124.491636
369.650200	-124.533336
369.695784	-123.367691
369.741379	-121.918994
369.786986	-126.394250
369.832604	-124.970969
369.878233	-123.553084
369.923874	-123.630794
369.969526	-127.443372
370.015189	-127.710442
370.060863	-127.260392
370.106549	-132.180590
370.152245	-128.842571
370.197954	-129.803095
370.243673	-129.132355
370.289404	-123.147864
370.335146	-124.880962
370.380899	-125.780996
370.426664	-137.928436
370.472440	-147.798608
370.518227	-132.644243
370.564026	-130.587456
370.609836	-128.452160
370.655657	-134.380533
370.701489	-126.635199
370.747333	-127.400225
370.793189	-122.765513
370.839055	-124.710122
370.884933	-120.241897
370.930822	-119.921636
370.976723	-119.707456
371.022635	-119.091888
371.068558	-118.141241
371.114493	-118.480419
371.160439	-121.810616
371.206397	-121.750936
371.252366	-123.881882
371.298346	-124.450256
371.344338	-125.129424
371.390341	-127.294252
371.436355	-127.036089
371.482381	-125.993266
371.528418	-123.655188
371.574467	-122.927818
371.620527	-120.447248
371.666599	-119.414139
371.712682	-117.689685
371.758776	-115.224264
371.804882	-114.366265
371.850999	-113.899603
371.897128	-114.283847
371.943268	-113.854118
371.989419	-113.072653
372.035582	-114.758769
372.081757	-114.645200
372.127943	-115.421713
372.174140	-117.951518
372.220349	-118.743124
372.266570	-121.403471
372.312801	-120.322854
372.359045	-120.905451
372.405300	-121.263481
372.451566	-123.865523
372.497844	-123.526021
372.544133	-129.968939
372.590434	-126.974776
372.636746	-133.888367
372.683070	-131.733683
372.729405	-132.442308
372.775752	-137.087112
372.822111	-137.187788
372.868481	-132.916010
372.914862	-128.941153
372.961255	-128.536446
373.007660	-126.810957
373.054076	-123.292784
373.100504	-123.360013
373.146943	-122.196883
373.193394	-122.379457
373.239856	-124.014969
373.286330	-123.536603
373.332815	-128.035744
373.379312	-123.192327
373.425821	-122.556070
373.472341	-120.407306
373.518873	-120.364987
373.565417	-121.841244
373.611972	-120.139807
373.658538	-125.720245
373.705117	-121.383811
373.751706	-121.560329
373.798308	-122.974826
373.844921	-120.740505
373.891546	-125.888322
373.938182	-120.107521
373.984830	-122.877039
374.031490	-127.768950
374.078161	-121.796791
374.124844	-123.981469
374.171539	-124.760566
374.218245	-121.665823
374.264963	-124.665621
374.311692	-123.618001
374.358434	-123.079817
374.405187	-129.091001
374.451951	-121.983405
374.498727	-122.366040
374.545515	-130.160826
374.592315	-124.591469
374.639126	-124.271564
374.685950	-126.644842
374.732784	-121.066112
374.779631	-125.763089
374.826489	-125.569179
374.873359	-123.600569
374.920241	-126.623342
374.967134	-124.964626
375.014039	-124.879649
375.060956	-125.859118
375.107884	-124.532068
375.154825	-121.212119
375.201777	-123.882652
375.248741	-123.479395
375.295716	-122.225920
375.342704	-125.181517
375.389703	-125.795673
375.436714	-126.499382
375.483736	-124.038834
375.530771	-130.619936
375.577817	-139.296192
375.624875	-131.357750
375.671945	-126.528290
375.719026	-124.535698
375.766120	-122.509898
375.813225	-121.602415
375.860342	-121.510928
375.907471	-119.899578
375.954611	-120.756606
376.001764	-124.213837
376.048928	-128.707548
376.096104	-125.192595
376.143292	-125.041482
376.190492	-125.233577
376.237704	-125.453575
376.284927	-128.288290
376.332163	-128.032274
376.379410	-126.484661
376.426669	-122.866420
376.473940	-120.978242
376.521223	-120.847989
376.568518	-120.038543
376.615824	-118.743025
376.663143	-117.536584
376.710473	-116.790800
376.757815	-115.988869
376.805170	-115.204935
376.852536	-115.306612
376.899914	-115.281370
376.947304	-113.590343
376.994706	-113.600743
377.042119	-113.496955
377.089545	-113.358412
377.136983	-113.773968
377.184432	-112.831972
377.231894	-112.669105
377.279367	-111.985759
377.326853	-112.032492
377.374350	-111.613717
377.421859	-110.905539
377.469380	-110.702608
377.516914	-110.571138
377.564459	-110.171502
377.612016	-109.486581
377.659585	-109.319465
377.707166	-109.034483
377.754760	-108.887397
377.802365	-109.561011
377.849982	-109.366558
377.897611	-109.799638
377.945252	-110.432917
377.992905	-110.391907
378.040571	-111.343334
378.088248	-111.584869
378.135937	-112.726732
378.183638	-113.479063
378.231352	-114.892705
378.279077	-116.319917
378.326814	-119.573144
378.374564	-119.889541
378.422325	-119.639225
378.470099	-123.417399
378.517884	-123.717274
378.565682	-125.320579
378.613492	-123.955893
378.661314	-124.585524
378.709148	-122.855982
378.756994	-127.247238
378.804852	-124.296865
378.852722	-123.567299
378.900604	-122.206380
378.948499	-125.403514
378.996405	-122.838431
379.044324	-124.911809
379.092255	-126.157078
379.140197	-122.706644
379.188152	-122.982357
379.236120	-122.512080
379.284099	-123.206099
379.332090	-121.828454
379.380094	-122.305515
379.428110	-120.770041
379.476137	-120.023090
379.524177	-119.935510
379.572230	-119.580999
379.620294	-119.639823
379.668371	-119.055590
379.716459	-120.591709
379.764560	-119.941462
379.812673	-120.086627
379.860799	-121.090750
379.908936	-120.460762
379.957086	-119.721368
380.005248	-119.705612
380.053422	-123.841316
380.101608	-124.141533
380.149806	-120.125947
380.198017	-121.723222
380.246240	-125.264153
380.294475	-119.652496
380.342723	-124.541161
380.390983	-124.017551
380.439255	-121.049819
380.487539	-123.520454
380.535835	-122.855296
380.584144	-124.959046
380.632465	-121.208027
380.680798	-123.353102
380.729144	-124.457090
380.777502	-122.931171
380.825872	-127.005257
380.874254	-122.672259
380.922649	-120.462018
380.971056	-122.383204
381.019475	-124.390581
381.067907	-123.394421
381.116351	-121.206552
381.164807	-123.158858
381.213275	-122.841708
381.261756	-119.891591
381.310249	-122.449924
381.358755	-121.293808
381.407273	-119.233869
381.455803	-120.294432
381.504346	-124.620870
381.552901	-122.129210
381.601468	-119.854000
381.650048	-123.247400
381.698640	-122.625608
381.747244	-118.755099
381.795861	-121.523346
381.844490	-121.592166
381.893132	-117.561666
381.941786	-117.360794
