# 2020-05-19_12.07.23
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 250
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.31
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-56.762840
403.372731	-62.318834
403.427012	-71.262372
403.481308	-71.106162
403.535619	-64.375088
403.589944	-64.712357
403.644284	-65.981641
403.698638	-67.033828
403.753007	-66.602326
403.807391	-65.378021
403.861790	-66.924351
403.916203	-72.510836
403.970630	-72.257070
404.025073	-67.254444
404.079530	-65.791158
404.134002	-68.435827
404.188488	-74.881627
404.242989	-72.331902
404.297505	-64.228044
404.352036	-61.254694
404.406581	-61.700765
404.461141	-65.225487
404.515716	-71.656730
404.570305	-76.675043
404.624909	-64.714299
404.679528	-62.254382
404.734162	-63.379864
404.788810	-64.601242
404.843474	-65.885944
404.898152	-66.523246
404.952844	-66.667292
405.007552	-67.454073
405.062274	-78.098723
405.117011	-69.294156
405.171763	-63.039536
405.226530	-60.140818
405.281311	-60.274556
405.336107	-65.399100
405.390919	-76.914555
405.445745	-64.595834
405.500585	-62.413121
405.555441	-63.607161
405.610311	-66.205051
405.665197	-80.935447
405.720097	-70.047220
405.775012	-64.162271
405.829942	-61.577898
405.884886	-62.218864
405.939846	-64.789730
405.994821	-69.892352
406.049810	-69.612345
406.104814	-66.237407
406.159834	-64.604908
406.214868	-68.581591
406.269917	-71.973924
406.324981	-63.258054
406.380060	-60.351996
406.435153	-60.926260
406.490262	-63.144233
406.545386	-70.617222
406.600525	-72.064956
406.655678	-65.848583
406.710847	-61.891769
406.766030	-61.635817
406.821229	-65.369625
406.876442	-69.596752
406.931671	-62.306202
406.986914	-59.790162
407.042173	-59.549634
407.097446	-60.357152
407.152735	-65.717474
407.208039	-70.128215
407.263357	-63.244361
407.318691	-60.649893
407.374039	-62.224073
407.429403	-66.070573
407.484782	-67.345040
407.540176	-64.013731
407.595584	-62.446347
407.651008	-63.247718
407.706447	-67.103631
407.761901	-84.142080
407.817371	-67.978190
407.872855	-61.851335
407.928354	-61.861382
407.983869	-62.233961
408.039398	-67.149861
408.094943	-72.876940
408.150503	-64.499606
408.206078	-62.263667
408.261668	-60.548045
408.317273	-61.344340
408.372893	-65.213121
408.428529	-71.987197
408.484180	-75.726005
408.539846	-66.705470
408.595527	-65.516162
408.651223	-66.964071
408.706934	-67.755445
408.762661	-62.913929
408.818403	-59.321921
408.874160	-57.700482
408.929932	-58.276529
408.985719	-62.333085
409.041522	-78.351913
409.097340	-63.052002
409.153173	-59.018574
409.209021	-58.958235
409.264885	-59.473352
409.320764	-63.706311
409.376658	-74.231595
409.432567	-67.518059
409.488492	-62.546132
409.544432	-61.352030
409.600387	-63.551365
409.656358	-69.028957
409.712343	-69.472210
409.768345	-64.188894
409.824361	-62.701496
409.880393	-63.718438
409.936440	-66.980802
409.992502	-81.533689
410.048580	-64.022794
410.104673	-58.837002
410.160781	-57.069856
410.216905	-57.141251
410.273044	-59.765453
410.329199	-66.380239
410.385369	-69.517205
410.441554	-63.548483
410.497755	-61.958800
410.553971	-63.121670
410.610202	-65.513101
410.666449	-72.271853
410.722711	-70.806117
410.778989	-62.147061
410.835282	-60.048675
410.891591	-59.716380
410.947915	-62.965538
411.004254	-73.727715
411.060609	-63.634363
411.116979	-58.604706
411.173365	-57.578690
411.229766	-58.899332
411.286183	-63.980720
411.342615	-69.248179
411.399063	-62.118646
411.455526	-60.497708
411.512005	-59.271616
411.568499	-59.949486
411.625009	-63.492618
411.681534	-73.875475
411.738075	-66.410060
411.794631	-59.400556
411.851203	-57.268830
411.907790	-58.102808
411.964393	-61.102020
412.021012	-71.059211
412.077646	-64.915262
412.134296	-59.123141
412.190961	-58.892662
412.247642	-59.383710
412.304338	-61.831841
412.361050	-70.269312
412.417778	-77.960088
412.474521	-64.134153
412.531280	-59.759849
412.588054	-58.581864
