# 2020-05-18_11.51.10
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 100
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.85
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-273.128139
403.372731	-271.664815
403.427012	-274.259559
403.481308	-273.495187
403.535619	-274.024053
403.589944	-275.270548
403.644284	-275.764800
403.698638	-274.426338
403.753007	-277.204097
403.807391	-275.678567
403.861790	-272.933692
403.916203	-276.448550
403.970630	-273.934326
404.025073	-282.545157
404.079530	-277.113154
404.134002	-279.152041
404.188488	-280.076453
404.242989	-279.718929
404.297505	-277.762450
404.352036	-281.945250
404.406581	-277.051583
404.461141	-276.459821
404.515716	-283.111143
404.570305	-281.729257
404.624909	-279.148988
404.679528	-279.313805
404.734162	-281.254176
404.788810	-282.522588
404.843474	-281.367084
404.898152	-284.115860
404.952844	-275.998624
405.007552	-277.298099
405.062274	-282.353899
405.117011	-275.663924
405.171763	-289.256217
405.226530	-292.102941
405.281311	-287.248658
405.336107	-282.209622
405.390919	-286.777057
405.445745	-290.718103
405.500585	-276.666911
405.555441	-282.471793
405.610311	-290.075215
405.665197	-280.226614
405.720097	-276.952370
405.775012	-286.922329
405.829942	-291.319722
405.884886	-282.865505
405.939846	-283.830531
405.994821	-291.970368
406.049810	-288.200019
406.104814	-288.402592
406.159834	-283.019403
406.214868	-281.640021
406.269917	-286.177823
406.324981	-273.614999
406.380060	-289.058170
406.435153	-286.790368
406.490262	-290.951506
406.545386	-284.119534
406.600525	-282.465839
406.655678	-280.318076
406.710847	-279.288779
406.766030	-283.743023
406.821229	-279.743669
406.876442	-284.731525
406.931671	-278.833210
406.986914	-281.990371
407.042173	-283.273747
407.097446	-276.801256
407.152735	-287.597948
407.208039	-279.711126
