# 2020-05-19_12.13.00
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 200
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.31
# workingDir = More holes oscar in air_holes model 58.6pzt 7 rings with corners for Spirou
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-57.965835
403.372731	-65.882067
403.427012	-64.767688
403.481308	-62.809812
403.535619	-61.744750
403.589944	-63.224744
403.644284	-66.232617
403.698638	-72.145372
403.753007	-83.450226
403.807391	-76.819916
403.861790	-77.021583
403.916203	-76.216085
403.970630	-71.390888
404.025073	-68.795586
404.079530	-68.853299
404.134002	-68.803560
404.188488	-69.496667
404.242989	-75.196051
404.297505	-74.046192
404.352036	-69.550799
404.406581	-68.359125
404.461141	-69.163774
404.515716	-70.470857
404.570305	-69.392516
404.624909	-68.747811
404.679528	-69.188373
404.734162	-74.690460
404.788810	-93.087883
404.843474	-73.748193
404.898152	-69.732181
404.952844	-68.220320
405.007552	-69.292482
405.062274	-72.052065
405.117011	-73.291979
405.171763	-69.712290
405.226530	-66.534938
405.281311	-69.296937
405.336107	-72.900724
405.390919	-84.303081
405.445745	-72.676251
405.500585	-68.140002
405.555441	-67.154165
405.610311	-67.659200
405.665197	-70.584360
405.720097	-73.860338
405.775012	-75.809123
405.829942	-75.584178
405.884886	-77.770791
405.939846	-89.898254
405.994821	-72.564710
406.049810	-67.284736
406.104814	-65.440688
406.159834	-65.348234
406.214868	-67.608499
406.269917	-70.910305
406.324981	-76.905766
406.380060	-83.234262
406.435153	-74.022796
406.490262	-72.747454
406.545386	-76.645823
406.600525	-73.505156
406.655678	-67.128119
406.710847	-65.911518
406.766030	-65.770092
406.821229	-68.935611
406.876442	-73.020462
406.931671	-73.869962
406.986914	-70.123573
407.042173	-69.031967
407.097446	-70.573674
407.152735	-82.313485
407.208039	-81.399218
407.263357	-71.035518
407.318691	-67.607861
407.374039	-66.830523
407.429403	-68.225615
407.484782	-73.845968
407.540176	-73.089120
407.595584	-68.197701
407.651008	-67.387599
407.706447	-71.608959
407.761901	-80.605965
407.817371	-78.565405
407.872855	-69.016619
407.928354	-65.351576
407.983869	-63.902028
408.039398	-65.296802
408.094943	-70.353265
408.150503	-75.607409
408.206078	-71.714507
408.261668	-69.314385
408.317273	-68.146977
408.372893	-68.769497
408.428529	-69.908807
408.484180	-68.892694
408.539846	-66.913026
408.595527	-66.075961
408.651223	-66.542259
408.706934	-69.392973
408.762661	-77.733232
408.818403	-73.501321
408.874160	-66.544265
408.929932	-65.015984
408.985719	-65.764378
409.041522	-70.310365
409.097340	-92.488186
409.153173	-69.799604
409.209021	-64.521685
409.264885	-63.494665
409.320764	-64.468969
409.376658	-67.522786
409.432567	-73.120968
409.488492	-77.058983
409.544432	-73.535703
409.600387	-71.292280
409.656358	-74.716207
409.712343	-85.944475
409.768345	-70.159449
409.824361	-65.436712
409.880393	-63.355297
409.936440	-64.398825
409.992502	-66.544040
410.048580	-72.660691
410.104673	-78.357431
410.160781	-68.787551
410.216905	-66.073947
410.273044	-65.091939
410.329199	-68.481915
410.385369	-80.599064
410.441554	-72.933178
410.497755	-68.719293
410.553971	-65.965588
410.610202	-65.983512
410.666449	-66.560969
410.722711	-73.428211
410.778989	-77.352743
410.835282	-66.138040
410.891591	-63.421835
410.947915	-64.654218
411.004254	-67.813909
411.060609	-74.492012
411.116979	-76.140503
411.173365	-72.619821
411.229766	-68.335565
411.286183	-67.765099
411.342615	-70.720486
411.399063	-79.030035
411.455526	-72.957278
411.512005	-66.881596
411.568499	-64.199565
411.625009	-63.736954
411.681534	-65.093817
411.738075	-68.679463
411.794631	-68.645441
411.851203	-63.958092
411.907790	-61.787443
411.964393	-61.676585
412.021012	-63.400267
412.077646	-66.730020
412.134296	-74.585259
412.190961	-76.574006
412.247642	-70.307664
412.304338	-68.094197
412.361050	-67.975903
412.417778	-70.750906
412.474521	-74.073313
412.531280	-69.508420
412.588054	-66.348186
412.644844	-65.206987
412.701650	-65.158288
412.758471	-68.425119
412.815308	-70.287280
412.872161	-65.248217
412.929029	-62.150231
412.985913	-60.644337
413.042813	-61.329031
413.099728	-63.102793
413.156659	-67.195301
413.213606	-73.746146
413.270568	-76.443234
413.327546	-67.381350
413.384540	-65.254970
413.441550	-65.855064
413.498575	-68.831476
413.555616	-81.801192
413.612673	-68.271797
413.669745	-64.224967
413.726833	-63.426004
413.783937	-64.379851
413.841057	-67.319198
413.898193	-72.159683
413.955344	-68.929198
414.012511	-65.518430
414.069694	-63.317141
414.126893	-63.065949
414.184107	-65.286123
414.241338	-71.551118
414.298584	-77.403935
414.355846	-70.102014
414.413124	-66.078279
414.470417	-64.243669
414.527727	-64.851256
414.585052	-66.021084
414.642393	-67.037289
414.699750	-63.795466
414.757123	-60.671577
414.814512	-59.196113
414.871917	-59.755316
414.929337	-61.571122
414.986774	-64.562783
415.044226	-67.952568
415.101694	-69.907347
415.159178	-67.288026
415.216679	-64.217961
415.274195	-63.839107
415.331727	-65.731994
415.389275	-75.493225
415.446838	-77.888797
415.504418	-67.247104
415.562014	-63.353632
415.619626	-62.168223
415.677254	-62.845087
415.734897	-65.538818
415.792557	-65.456786
415.850233	-62.349131
415.907924	-59.861114
415.965632	-58.924064
416.023356	-59.819116
416.081096	-61.374790
416.138851	-64.679131
416.196623	-69.987904
416.254411	-69.814517
416.312215	-66.886657
416.370035	-64.227681
416.427871	-63.792401
416.485723	-64.902137
416.543591	-66.929298
416.601476	-65.653530
