Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.07,0.28,0.025,1462.2742926627236,1626.4963886873165,164.22209602459293
0.07,0.29333333333333333,0.025,1459.4268795926466,1627.3793083530477,167.95242876040106
0.07,0.3066666666666667,0.025,1457.2985864965685,1630.920593474219,173.62200697765047
0.07,0.32,0.025,1458.0073274807862,1634.4773243481436,176.4699968673574
0.07,0.33333333333333337,0.025,1454.4704996029718,1630.920593474219,176.4500938712472
0.07,0.3466666666666667,0.025,1449.5476705330325,1634.4773243481436,184.92965381511112
0.07,0.36,0.025,1442.5725860176087,1640.739074832507,198.16648881489823
0.07,0.37333333333333335,0.025,1437.0406644174166,1647.0489878817764,210.00832346435982
0.07,0.3866666666666667,0.025,1432.9194862178015,1654.3200076061219,221.40052138832039
0.07,0.4,0.025,1432.2349201884654,1661.655508899142,229.4205887106766
0.08,0.28,0.025,1451.6533680266411,1637.1550696680215,185.50170164138035
0.08,0.29333333333333333,0.025,1449.5476705330325,1639.8416032240166,190.2939326909841
0.08,0.3066666666666667,0.025,1448.147262727393,1642.536968351116,194.3897056237231
0.08,0.32,0.025,1443.9622275974361,1642.536968351116,198.57474075367986
0.08,0.33333333333333337,0.025,1439.8013116295533,1647.9543680878503,208.153056458297
0.08,0.3466666666666667,0.025,1441.185616595007,1653.4076213083124,212.2220047133053
0.08,0.36,0.025,1434.9771163723865,1647.9543680878503,212.9772517154638
0.08,0.37333333333333335,0.025,1426.1031340527963,1654.3200076061219,228.2168735533255
0.08,0.3866666666666667,0.025,1416.668468819768,1662.5770231653587,245.9085543455908
0.08,0.4,0.025,1410.0054915916994,1672.7815526993277,262.77606110762827
0.09000000000000001,0.28,0.025,1438.4196634507255,1652.4962408496338,214.07657739890828
0.09000000000000001,0.29333333333333333,0.025,1435.6643069177935,1655.2334014091143,219.5690944913208
0.09000000000000001,0.3066666666666667,0.025,1432.9194862178015,1657.9796445649781,225.06015834717664
0.09000000000000001,0.32,0.025,1428.8218780423858,1660.73501559991,231.91313755752412
0.09000000000000001,0.33333333333333337,0.025,1426.7818496151958,1665.347708780338,238.56585916514223
0.09000000000000001,0.3466666666666667,0.025,1420.6965675473311,1671.8486947901572,251.15212724282605
0.09000000000000001,0.36,0.025,1413.9957355735799,1671.8486947901572,257.85295921657735
0.09000000000000001,0.37333333333333335,0.025,1412.6631472360882,1680.282061161733,267.61891392564485
0.09000000000000001,0.3866666666666667,0.025,1401.436751777166,1689.7528175847824,288.3160658076165
0.09000000000000001,0.4,0.025,1389.742841689034,1685.9517323818925,296.2088906928584
0.1,0.28,0.025,1420.0236277718377,1671.8486947901572,251.8250670183195
0.1,0.29333333333333333,0.025,1415.9993387060897,1675.586383091281,259.58704438519135
0.1,0.3066666666666667,0.025,1411.9977945245453,1680.282061161733,268.2842666371878
0.1,0.32,0.025,1407.3578169120644,1685.9517323818925,278.59391546982806
0.1,0.33333333333333337,0.025,1401.436751777166,1691.6597947807368,290.22304300357087
0.1,0.3466666666666667,0.025,1395.5653003636314,1699.3309412814074,303.76564091777595
0.1,0.36,0.025,1388.4555536901184,1704.1608380378455,315.705284347727
0.1,0.37333333333333335,0.025,1377.609138730858,1714.8838620018014,337.27472327094347
0.1,0.3866666666666667,0.025,1372.5633658015988,1726.7366732753655,354.1733074737667
0.1,0.4,0.025,1350.915851151647,1730.7241048513374,379.80825369969034
0.11000000000000001,0.28,0.025,1396.2152531917284,1697.406639621593,301.1913864298647
0.11000000000000001,0.29333333333333333,0.025,1389.742841689034,1704.1608380378455,314.41799634881136
0.11000000000000001,0.3066666666666667,0.025,1383.3301613891078,1711.9460409593598,328.615879570252
0.11000000000000001,0.32,0.025,1375.7126324204587,1719.8027013850665,344.0900689646078
0.11000000000000001,0.33333333333333337,0.025,1366.3078910303361,1729.7255214731026,363.4176304427665
0.11000000000000001,0.3466666666666667,0.025,1356.4168719537872,1740.7737207076525,384.3568487538653
0.11000000000000001,0.36,0.025,1344.855702414007,1752.9883954269133,408.1326930129062
0.11000000000000001,0.37333333333333335,0.025,1331.1215915151997,1767.4572883106352,436.3356967954355
0.11000000000000001,0.3866666666666667,0.025,1315.3526338230972,1784.2884178978204,468.9357840747232
0.11000000000000001,0.4,0.025,1289.885206727277,1804.6964970404624,514.8112903131855
0.12000000000000001,0.28,0.025,1361.962876993031,1734.7299948427167,372.76711784968575
0.12000000000000001,0.29333333333333333,0.025,1352.1344407459803,1745.8424216154733,393.707980869493
0.12000000000000001,0.3066666666666667,0.025,1340.6458478439715,1757.0981354271503,416.45228758317876
0.12000000000000001,0.32,0.025,1328.1729521370603,1771.6352314422675,443.4622793052072
0.12000000000000001,0.33333333333333337,0.025,1313.6235594291572,1787.4800057310106,473.85644630185334
0.12000000000000001,0.3466666666666667,0.025,1296.5795932954793,1805.7835461483312,509.2039528528519
0.12000000000000001,0.36,0.025,1277.7900212619872,1827.8028884870387,550.0128672250514
0.12000000000000001,0.37333333333333335,0.025,1255.31801530983,1852.652830607077,597.3348152972471
0.12000000000000001,0.3866666666666667,0.025,1228.0640348035301,1880.5440885958433,652.4800537923131
0.12000000000000001,0.4,0.025,1195.259247595063,1912.9428628162575,717.6836152211945
0.13,0.28,0.025,1310.751848579015,1790.6830317215483,479.9311831425334
0.13,0.29333333333333333,0.025,1295.459040918938,1807.9615777712665,512.5025368523286
0.13,0.3066666666666667,0.025,1277.7900212619872,1827.8028884870387,550.0128672250514
0.13,0.32,0.025,1257.4240951359059,1850.3658581011377,592.9417629652319
0.13,0.33333333333333337,0.025,1234.1305972950606,1875.837372615365,641.7067753203044
0.13,0.3466666666666667,0.025,1206.806812296977,1905.6470277473654,698.8402154503885
