; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -4.990234375e-12
; t2 = 5e-12
; dt = 9.765625e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
-4.55078125e-12, 30.35903087e-6, 127.6963122e-6
-4.541015625e-12, -33.98744575e-6, 98.76724443e-6
-4.53125e-12, -90.33191484e-6, 34.99050313e-6
-4.521484375e-12, -117.0740403e-6, -36.31553003e-6
-4.51171875e-12, -101.1575794e-6, -87.82803557e-6
-4.501953125e-12, -45.08334267e-6, -103.0531919e-6
-4.4921875e-12, 31.76726486e-6, -81.11311146e-6
-4.482421875e-12, 99.40559702e-6, -34.44187687e-6
-4.47265625e-12, 129.3349311e-6, 18.23528792e-6
-4.462890625e-12, 107.3585322e-6, 59.63322146e-6
-4.453125e-12, 40.93657635e-6, 79.02638484e-6
-4.443359375e-12, -42.95510441e-6, 73.61276752e-6
-4.43359375e-12, -109.094463e-6, 47.1268011e-6
-4.423828125e-12, -129.5060396e-6, 7.593852936e-6
-4.4140625e-12, -95.99121808e-6, -34.4890466e-6
-4.404296875e-12, -23.74928276e-6, -67.58613322e-6
-4.39453125e-12, 55.64610223e-6, -81.08079678e-6
-4.384765625e-12, 108.5630344e-6, -68.3573778e-6
-4.375e-12, 114.1515723e-6, -30.31517438e-6
-4.365234375e-12, 72.86470844e-6, 22.6476244e-6
-4.35546875e-12, 5.036039961e-6, 72.28202756e-6
-4.345703125e-12, -59.29097172e-6, 98.4348237e-6
-4.3359375e-12, -94.08857543e-6, 87.55082302e-6
-4.326171875e-12, -88.14575209e-6, 39.97546642e-6
-4.31640625e-12, -48.33618838e-6, -27.96144333e-6
-4.306640625e-12, 5.364811442e-6, -89.12584306e-6
-4.296875e-12, 49.96350406e-6, -116.6211335e-6
-4.287109375e-12, 69.4916362e-6, -96.07583726e-6
-4.27734375e-12, 60.5305777e-6, -33.35089877e-6
-4.267578125e-12, 31.43121369e-6, 46.51073314e-6
-4.2578125e-12, -3.370782126e-6, 109.3515408e-6
-4.248046875e-12, -30.48873857e-6, 126.8764181e-6
-4.23828125e-12, -42.64477956e-6, 89.78577465e-6
-4.228515625e-12, -39.8039972e-6, 12.80405142e-6
-4.21875e-12, -26.83631363e-6, -71.11247898e-6
-4.208984375e-12, -9.808549201e-6, -125.1092993e-6
-4.19921875e-12, 6.770697421e-6, -124.9465746e-6
-4.189453125e-12, 20.5419278e-6, -70.14079679e-6
-4.1796875e-12, 30.12993325e-6, 15.48238829e-6
-4.169921875e-12, 33.74067768e-6, 94.2325847e-6
-4.16015625e-12, 29.00945461e-6, 131.3496242e-6
-4.150390625e-12, 14.52371636e-6, 110.5590476e-6
-4.140625e-12, -7.9362864e-6, 41.3381227e-6
-4.130859375e-12, -32.18760111e-6, -45.38674684e-6
-4.12109375e-12, -48.87050117e-6, -111.1354355e-6
-4.111328125e-12, -49.16804467e-6, -127.0620281e-6
-4.1015625e-12, -29.47040147e-6, -86.70144612e-6
-4.091796875e-12, 5.484120114e-6, -8.613684205e-6
-4.08203125e-12, 43.0727063e-6, 72.14230993e-6
-4.072265625e-12, 67.31743986e-6, 119.7667302e-6
-4.0625e-12, 65.84826315e-6, 113.6030503e-6
-4.052734375e-12, 36.17734062e-6, 57.09462514e-6
-4.04296875e-12, -11.88431564e-6, -24.05399854e-6
-4.033203125e-12, -59.28838108e-6, -93.53717283e-6
-4.0234375e-12, -85.41347212e-6, -120.6345224e-6
-4.013671875e-12, -77.17663683e-6, -93.72186118e-6
-4.00390625e-12, -35.49657452e-6, -25.1991712e-6
-3.994140625e-12, 24.0534019e-6, 54.21215593e-6
-3.984375e-12, 77.0955672e-6, 109.1656514e-6
-3.974609375e-12, 100.5684302e-6, 115.2896146e-6
-3.96484375e-12, 82.83711656e-6, 69.85400613e-6
-3.955078125e-12, 29.31577536e-6, -7.101249084e-6
-3.9453125e-12, -39.06802056e-6, -81.59188362e-6
-3.935546875e-12, -94.17771471e-6, -120.5717307e-6
-3.92578125e-12, -112.3745424e-6, -106.392614e-6
-3.916015625e-12, -84.68539343e-6, -44.58908447e-6
-3.90625e-12, -21.03605474e-6, 38.36355818e-6
-3.896484375e-12, 53.38797038e-6, 106.3603184e-6
-3.88671875e-12, 108.2658777e-6, 129.2138322e-6
-3.876953125e-12, 120.5976955e-6, 95.79880247e-6
-3.8671875e-12, 84.3165418e-6, 19.16356325e-6
-3.857421875e-12, 13.03856475e-6, -68.63614406e-6
-3.84765625e-12, -65.22692651e-6, -129.8930777e-6
-3.837890625e-12, -119.2630491e-6, -137.2381895e-6
-3.828125e-12, -127.1702534e-6, -85.55093043e-6
-3.818359375e-12, -85.15869808e-6, 5.285390452e-6
-3.80859375e-12, -9.098182347e-6, 98.09639338e-6
-3.798828125e-12, 71.7258543e-6, 153.5689013e-6
-3.7890625e-12, 126.0821008e-6, 146.6789621e-6
-3.779296875e-12, 132.9029258e-6, 77.60176721e-6
-3.76953125e-12, 89.30504823e-6, -27.5344935e-6
-3.759765625e-12, 11.51468669e-6, -126.5997816e-6
-3.75e-12, -71.47687959e-6, -178.2906422e-6
-3.740234375e-12, -128.9159995e-6, -159.1204631e-6
-3.73046875e-12, -139.675566e-6, -73.64845666e-6
-3.720703125e-12, -99.79818309e-6, 46.38188062e-6
-3.7109375e-12, -23.58434705e-6, 153.9347205e-6
-3.701171875e-12, 61.89310369e-6, 205.098949e-6
-3.69140625e-12, 126.596328e-6, 176.8070547e-6
-3.681640625e-12, 148.0069703e-6, 76.7557026e-6
-3.671875e-12, 118.6451039e-6, -58.61498431e-6
-3.662109375e-12, 48.24326288e-6, -177.5711442e-6
-3.65234375e-12, -39.84768253e-6, -232.922203e-6
-3.642578125e-12, -116.5350096e-6, -200.5939318e-6
-3.6328125e-12, -156.4170854e-6, -89.64915845e-6
-3.623046875e-12, -145.7816961e-6, 60.30752468e-6
-3.61328125e-12, -86.83257825e-6, 193.555885e-6
-3.603515625e-12, 2.944325476e-6, 259.1415939e-6
-3.59375e-12, 95.94779148e-6, 230.2955941e-6
-3.583984375e-12, 162.630767e-6, 114.9734396e-6
-3.57421875e-12, 180.3960468e-6, -46.55198251e-6
-3.564453125e-12, 140.7605475e-6, -196.2048081e-6
-3.5546875e-12, 52.71760258e-6, -279.3180598e-6
-3.544921875e-12, -58.88322403e-6, -264.6440793e-6
-3.53515625e-12, -159.861509e-6, -155.7788224e-6
-3.525390625e-12, -216.6644785e-6, 10.10979866e-6
-3.515625e-12, -207.0917917e-6, 175.6158019e-6
-3.505859375e-12, -128.5194146e-6, 283.4633583e-6
-3.49609375e-12, -679.5592622e-9, 296.4670807e-6
-3.486328125e-12, 138.5941265e-6, 210.0321479e-6
-3.4765625e-12, 244.1153727e-6, 53.07256353e-6
-3.466796875e-12, 277.7448614e-6, -122.5044159e-6
-3.45703125e-12, 221.9373825e-6, -259.6228055e-6
-3.447265625e-12, 87.64666526e-6, -314.7806496e-6
-3.4375e-12, -86.78667738e-6, -271.4486533e-6
-3.427734375e-12, -246.304519e-6, -144.1339027e-6
-3.41796875e-12, -336.5274164e-6, 27.47426845e-6
-3.408203125e-12, -322.3509489e-6, 191.6234286e-6
-3.3984375e-12, -201.2889863e-6, 300.2508248e-6
-3.388671875e-12, -6.4778264e-6, 322.5023222e-6
-3.37890625e-12, 202.4004271e-6, 252.4493142e-6
-3.369140625e-12, 357.8032241e-6, 109.5652862e-6
-3.359375e-12, 406.5901416e-6, -67.35617063e-6
-3.349609375e-12, 328.2914723e-6, -230.6757289e-6
-3.33984375e-12, 142.9539545e-6, -335.9852229e-6
-3.330078125e-12, -94.37348101e-6, -353.0915631e-6
-3.3203125e-12, -310.8422721e-6, -273.7115155e-6
-3.310546875e-12, -438.9726319e-6, -114.3321413e-6
-3.30078125e-12, -438.0482246e-6, 86.57023597e-6
-3.291015625e-12, -306.7214681e-6, 276.8462805e-6
-3.28125e-12, -82.95431261e-6, 403.2556742e-6
-3.271484375e-12, 168.2324662e-6, 425.7538588e-6
-3.26171875e-12, 374.7729354e-6, 329.888075e-6
-3.251953125e-12, 478.7043859e-6, 133.465654e-6
-3.2421875e-12, 452.0000098e-6, -115.3704458e-6
-3.232421875e-12, 302.892792e-6, -349.3172795e-6
-3.22265625e-12, 71.81711343e-6, -500.0815547e-6
-3.212890625e-12, -180.7902107e-6, -518.6310224e-6
-3.203125e-12, -390.6728824e-6, -391.2893586e-6
-3.193359375e-12, -505.4319519e-6, -146.150859e-6
-3.18359375e-12, -496.1810101e-6, 152.9621099e-6
-3.173828125e-12, -363.267255e-6, 423.8140343e-6
-3.1640625e-12, -135.6760395e-6, 589.3498593e-6
-3.154296875e-12, 135.207918e-6, 600.3219766e-6
-3.14453125e-12, 386.223219e-6, 449.8856176e-6
-3.134765625e-12, 555.7867732e-6, 175.6855015e-6
-3.125e-12, 597.8655966e-6, -150.9785437e-6
-3.115234375e-12, 493.9060162e-6, -445.2470922e-6
-3.10546875e-12, 259.7512896e-6, -631.7415357e-6
-3.095703125e-12, -55.02533746e-6, -663.8160495e-6
-3.0859375e-12, -376.5275215e-6, -534.0482126e-6
-3.076171875e-12, -623.5223153e-6, -274.0815374e-6
-3.06640625e-12, -728.2780182e-6, 54.88313905e-6
-3.056640625e-12, -655.6775856e-6, 377.4409278e-6
-3.046875e-12, -414.7948888e-6, 620.9471368e-6
-3.037109375e-12, -58.86611508e-6, 730.4481426e-6
-3.02734375e-12, 327.0798651e-6, 679.2085002e-6
-3.017578125e-12, 647.8306775e-6, 473.71811e-6
-3.0078125e-12, 822.7596445e-6, 152.8866461e-6
-2.998046875e-12, 806.6556471e-6, -218.4395838e-6
-2.98828125e-12, 600.8243951e-6, -561.1119035e-6
-2.978515625e-12, 251.8002003e-6, -797.2145244e-6
-2.96875e-12, -161.2209023e-6, -867.1297425e-6
-2.958984375e-12, -546.0416041e-6, -744.6124212e-6
-2.94921875e-12, -818.6153814e-6, -445.8334418e-6
-2.939453125e-12, -920.5563346e-6, -29.05862276e-6
-2.9296875e-12, -829.7138857e-6, 416.280421e-6
-2.919921875e-12, -562.7982096e-6, 789.3715466e-6
-2.91015625e-12, -170.8718876e-6, 1.002008543e-3
-2.900390625e-12, 270.5476506e-6, 1.000438241e-3
-2.890625e-12, 674.8940319e-6, 779.0138823e-6
-2.880859375e-12, 959.7551032e-6, 381.8779585e-6
-2.87109375e-12, 1.062137738e-3, -107.5963689e-6
-2.861328125e-12, 951.6656348e-6, -586.3855545e-6
-2.8515625e-12, 639.0962855e-6, -954.9282924e-6
-2.841796875e-12, 177.5320911e-6, -1.137904881e-3
-2.83203125e-12, -345.3391466e-6, -1.098230108e-3
-2.822265625e-12, -823.6359379e-6, -842.2374739e-6
-2.8125e-12, -1.155428203e-3, -416.4476395e-6
-2.802734375e-12, -1.265606574e-3, 102.102216e-6
-2.79296875e-12, -1.123631508e-3, 619.5048187e-6
-2.783203125e-12, -751.3431257e-6, 1.040443038e-3
-2.7734375e-12, -218.6636737e-6, 1.283776777e-3
-2.763671875e-12, 371.5874441e-6, 1.296702162e-3
-2.75390625e-12, 905.6194618e-6, 1.0656177e-3
-2.744140625e-12, 1.281721321e-3, 621.4433391e-6
-2.734375e-12, 1.429187816e-3, 37.27256025e-6
-2.724609375e-12, 1.319702905e-3, -582.6596828e-6
-2.71484375e-12, 970.1705477e-6, -1.121678104e-3
-2.705078125e-12, 438.0000505e-6, -1.47366198e-3
-2.6953125e-12, -189.1201282e-6, -1.565203757e-3
-2.685546875e-12, -806.8922909e-6, -1.371482152e-3
-2.67578125e-12, -1.309919441e-3, -921.8225599e-6
-2.666015625e-12, -1.6077701e-3, -293.6734189e-6
-2.65625e-12, -1.640098438e-3, 403.1542005e-6
-2.646484375e-12, -1.388679232e-3, 1.047768042e-3
-2.63671875e-12, -883.690768e-6, 1.529927661e-3
-2.626953125e-12, -201.8191359e-6, 1.767918005e-3
-2.6171875e-12, 544.8821488e-6, 1.720060084e-3
-2.607421875e-12, 1.228177979e-3, 1.389306707e-3
-2.59765625e-12, 1.727269914e-3, 821.6831191e-6
-2.587890625e-12, 1.951643331e-3, 99.70917835e-6
-2.578125e-12, 1.857895649e-3, -668.33857e-6
-2.568359375e-12, 1.456907011e-3, -1.362772098e-3
-2.55859375e-12, 810.3930679e-6, -1.869657711e-3
-2.548828125e-12, 18.60999692e-6, -2.09910081e-3
-2.5390625e-12, -797.2152914e-6, -2.001750457e-3
-2.529296875e-12, -1.513781991e-3, -1.579884144e-3
-2.51953125e-12, -2.022869752e-3, -889.8185537e-6
-2.509765625e-12, -2.245108774e-3, -34.09867341e-6
-2.5e-12, -2.139873589e-3, 855.5037513e-6
-2.490234375e-12, -1.711174399e-3, 1.640631838e-3
-2.48046875e-12, -1.009069179e-3, 2.199601175e-3
-2.470703125e-12, -125.61719e-6, 2.446391535e-3
-2.4609375e-12, 815.5543292e-6, 2.342122532e-3
-2.451171875e-12, 1.675990071e-3, 1.898127041e-3
-2.44140625e-12, 2.323587435e-3, 1.17182216e-3
-2.431640625e-12, 2.654515228e-3, 257.6195016e-6
-2.421875e-12, 2.611196605e-3, -725.0467013e-6
-2.412109375e-12, 2.192204701e-3, -1.645384561e-3
-2.40234375e-12, 1.451908982e-3, -2.376213263e-3
-2.392578125e-12, 490.4537731e-6, -2.809884957e-3
-2.3828125e-12, -562.9339308e-6, -2.873954895e-3
-2.373046875e-12, -1.569151176e-3, -2.544149332e-3
-2.36328125e-12, -2.397204214e-3, -1.851411554e-3
-2.353515625e-12, -2.938803079e-3, -880.2557933e-6
-2.34375e-12, -3.119165093e-3, 242.5090153e-6
-2.333984375e-12, -2.904647948e-3, 1.366984043e-3
-2.32421875e-12, -2.30766628e-3, 2.343244806e-3
-2.314453125e-12, -1.388297582e-3, 3.043158401e-3
-2.3046875e-12, -250.9363409e-6, 3.376626625e-3
-2.294921875e-12, 965.7345957e-6, 3.300157801e-3
-2.28515625e-12, 2.105860523e-3, 2.818285484e-3
-2.275390625e-12, 3.018649326e-3, 1.980117774e-3
-2.265625e-12, 3.581408727e-3, 873.4554648e-6
-2.255859375e-12, 3.718020694e-3, -382.4061443e-6
-2.24609375e-12, 3.408496457e-3, -1.645891735e-3
-2.236328125e-12, 2.688101546e-3, -2.76605795e-3
-2.2265625e-12, 1.638008094e-3, -3.600116837e-3
-2.216796875e-12, 371.8500169e-6, -4.034063858e-3
-2.20703125e-12, -977.3429035e-6, -4.002040526e-3
-2.197265625e-12, -2.267664812e-3, -3.498566501e-3
-2.1875e-12, -3.357511603e-3, -2.579075047e-3
-2.177734375e-12, -4.116789576e-3, -1.34830284e-3
-2.16796875e-12, -4.442568695e-3, 58.83763101e-6
-2.158203125e-12, -4.277447695e-3, 1.496351473e-3
-2.1484375e-12, -3.624162892e-3, 2.820355149e-3
-2.138671875e-12, -2.548738444e-3, 3.896223423e-3
-2.12890625e-12, -1.169017829e-3, 4.605023496e-3
-2.119140625e-12, 366.804797e-6, 4.85482426e-3
-2.109375e-12, 1.902177667e-3, 4.596743423e-3
-2.099609375e-12, 3.287424696e-3, 3.838945743e-3
-2.08984375e-12, 4.387912793e-3, 2.650430286e-3
-2.080078125e-12, 5.090231439e-3, 1.151523666e-3
-2.0703125e-12, 5.311116908e-3, -505.0312189e-6
-2.060546875e-12, 5.009188692e-3, -2.155021327e-3
-2.05078125e-12, 4.195136517e-3, -3.639970773e-3
-2.041015625e-12, 2.935106836e-3, -4.819078443e-3
-2.03125e-12, 1.344684744e-3, -5.577751331e-3
-2.021484375e-12, -425.2509851e-6, -5.835279698e-3
-2.01171875e-12, -2.206841719e-3, -5.552568225e-3
-2.001953125e-12, -3.833394845e-3, -4.738589237e-3
-1.9921875e-12, -5.154515542e-3, -3.45297676e-3
-1.982421875e-12, -6.047459972e-3, -1.802600039e-3
-1.97265625e-12, -6.425394912e-3, 68.35089389e-6
-1.962890625e-12, -6.243508271e-3, 1.993266282e-3
-1.953125e-12, -5.503210551e-3, 3.800226654e-3
-1.943359375e-12, -4.253711247e-3, 5.328420551e-3
-1.93359375e-12, -2.589770012e-3, 6.441824844e-3
-1.923828125e-12, -644.7594567e-6, 7.039338723e-3
-1.9140625e-12, 1.420817388e-3, 7.061530177e-3
-1.904296875e-12, 3.434040753e-3, 6.494487745e-3
-1.89453125e-12, 5.225419524e-3, 5.371020955e-3
-1.884765625e-12, 6.643681506e-3, 3.768984999e-3
-1.875e-12, 7.567879832e-3, 1.806250729e-3
-1.865234375e-12, 7.91604961e-3, -367.9475596e-6
-1.85546875e-12, 7.650397741e-3, -2.584922584e-3
-1.845703125e-12, 6.779367979e-3, -4.670577993e-3
-1.8359375e-12, 5.35687631e-3, -6.459929527e-3
-1.826171875e-12, 3.4787679e-3, -7.810378486e-3
-1.81640625e-12, 1.276392811e-3, -8.612405952e-3
-1.806640625e-12, -1.092672614e-3, -8.797001107e-3
-1.796875e-12, -3.456318182e-3, -8.339742077e-3
-1.787109375e-12, -5.641047047e-3, -7.261796058e-3
-1.77734375e-12, -7.485242825e-3, -5.628153206e-3
-1.767578125e-12, -8.851167844e-3, -3.543280572e-3
-1.7578125e-12, -9.634592107e-3, -1.144279239e-3
-1.748046875e-12, -9.771446955e-3, 1.408296098e-3
-1.73828125e-12, -9.241387204e-3, 3.941517519e-3
-1.728515625e-12, -8.068459635e-3, 6.282258145e-3
-1.71875e-12, -6.319162317e-3, 8.26937299e-3
-1.708984375e-12, -4.098115715e-3, 9.764746686e-3
-1.69921875e-12, -1.541498083e-3, 0.0106622765
-1.689453125e-12, 1.191552791e-3, 0.01089423933
-1.6796875e-12, 3.929170752e-3, 0.0104348887
-1.669921875e-12, 6.49794968e-3, 9.301405001e-3
-1.66015625e-12, 8.734192895e-3, 7.552425466e-3
-1.650390625e-12, 0.01049427389, 5.284355883e-3
-1.640625e-12, 0.01166330697, 2.625621132e-3
-1.630859375e-12, 0.01216161761, -270.9551331e-6
-1.62109375e-12, 0.01194882027, -3.237304198e-3
-1.611328125e-12, 0.01102554628, -6.100247494e-3
-1.6015625e-12, 9.432966454e-3, -8.691876958e-3
-1.591796875e-12, 7.250250385e-3, -0.0108593817
-1.58203125e-12, 4.590078006e-3, -0.01247361765
-1.572265625e-12, 1.592347995e-3, -0.01343593382
-1.5625e-12, -1.583653497e-3, -0.01368302011
-1.552734375e-12, -4.768183062e-3, -0.01318973835
-1.54296875e-12, -7.790467274e-3, -0.01196999521
-1.533203125e-12, -0.01048795517, -0.01007572574
-1.5234375e-12, -0.01271477992, -7.594042512e-3
-1.513671875e-12, -0.01434897137, -4.642629982e-3
-1.50390625e-12, -0.01529815423, -1.363560576e-3
-1.494140625e-12, -0.01550362417, 2.084140889e-3
-1.484375e-12, -0.01494277474, 5.532712164e-3
-1.474609375e-12, -0.01362986162, 8.814095777e-3
-1.46484375e-12, -0.01161508193, 0.01176807584
-1.455078125e-12, -8.981970452e-3, 0.01424968267
-1.4453125e-12, -5.843198253e-3, 0.0161355812
-1.435546875e-12, -2.334990915e-3, 0.01732928154
-1.42578125e-12, 1.389482072e-3, 0.01776507533
-1.416015625e-12, 5.167310679e-3, 0.01741061356
-1.40625e-12, 8.833198915e-3, 0.01626803396
-1.396484375e-12, 0.01222659589, 0.01437356381
-1.38671875e-12, 0.01519832935, 0.0117955917
-1.376953125e-12, 0.01761655533, 8.631314038e-3
-1.3671875e-12, 0.01937188174, 5.002183804e-3
-1.357421875e-12, 0.02038152535, 1.048476428e-3
-1.34765625e-12, 0.02059234905, -3.076685714e-3
-1.337890625e-12, 0.01998263551, -7.213542267e-3
-1.328125e-12, 0.01856250848, -0.01120189441
-1.318359375e-12, 0.01637300854, -0.01488711096
-1.30859375e-12, 0.01348393874, -0.01812578368
-1.298828125e-12, 9.990679704e-3, -0.02079086701
-1.2890625e-12, 6.010209814e-3, -0.02277611733
-1.279296875e-12, 1.676552495e-3, -0.02399964485
-1.26953125e-12, -2.864167152e-3, -0.02440642716
-1.259765625e-12, -7.458909397e-3, -0.02396970813
-1.25e-12, -0.01195301189, -0.02269129572
-1.240234375e-12, -0.01619542737, -0.02060084907
-1.23046875e-12, -0.02004371704, -0.01775428566
-1.220703125e-12, -0.02336859479, -0.01423144071
-1.2109375e-12, -0.0260578376, -0.01013308993
-1.201171875e-12, -0.02801943306, -5.57742778e-3
-1.19140625e-12, -0.02918390745, -696.0959448e-6
-1.181640625e-12, -0.02950584219, 4.37011629e-3
-1.171875e-12, -0.02896462226, 9.475740806e-3
-1.162109375e-12, -0.02756446431, 0.01447508394
-1.15234375e-12, -0.02533375851, 0.0192264825
-1.142578125e-12, -0.02232374732, 0.02359621441
-1.1328125e-12, -0.01860657457, 0.02746196772
-1.123046875e-12, -0.01427277026, 0.03071582023
-1.11328125e-12, -9.428279608e-3, 0.0332667106
-1.103515625e-12, -4.19117897e-3, 0.03504238652
-1.09375e-12, 1.311770502e-3, 0.03599080478
-1.083984375e-12, 6.948598899e-3, 0.03608095081
-1.07421875e-12, 0.01258553693, 0.03530305407
-1.064453125e-12, 0.01809029664, 0.03366820495
-1.0546875e-12, 0.02333517938, 0.03120741936
-1.044921875e-12, 0.02819996478, 0.02797023206
-1.03515625e-12, 0.03257451942, 0.02402291691
-1.025390625e-12, 0.03636105348, 0.01944642615
-1.015625e-12, 0.03947595832, 0.01433412053
-1.005859375e-12, 0.04185118356, 8.789340561e-3
-996.09375e-15, 0.04343514855, 2.922860287e-3
-986.328125e-15, 0.04419321725, -3.149728736e-3
-976.5625e-15, 0.0441077832, -9.310638761e-3
-966.796875e-15, 0.04317801045, -0.01544243393
-957.03125e-15, 0.04141926151, -0.02143042565
-947.265625e-15, 0.03886222916, -0.0271648518
-937.5e-15, 0.0355517855, -0.03254280304
-927.734375e-15, 0.03154557343, -0.03746988603
-917.96875e-15, 0.02691238689, -0.04186162884
-908.203125e-15, 0.02173040531, -0.04564463435
-898.4375e-15, 0.016085354, -0.04875747824
-888.671875e-15, 0.01006865273, -0.05115133827
-878.90625e-15, 3.775594296e-3, -0.05279034054
-869.140625e-15, -2.696426171e-3, -0.05365162037
-859.375e-15, -9.249621564e-3, -0.05372511445
-849.609375e-15, -0.01578745086, -0.05301312015
-839.84375e-15, -0.02221616163, -0.05152966666
-830.078125e-15, -0.02844620225, -0.04929973936
-820.3125e-15, -0.03439346683, -0.04635838616
-810.546875e-15, -0.03998034623, -0.04274972101
-800.78125e-15, -0.04513657738, -0.03852583383
-791.015625e-15, -0.04979990229, -0.0337456196
-781.25e-15, -0.05391655844, -0.02847355115
-771.484375e-15, -0.05744162056, -0.02277843076
-761.71875e-15, -0.06033920327, -0.01673215979
-751.953125e-15, -0.06258252234, -0.01040855901
-742.1875e-15, -0.06415380769, -3.882258666e-3
-732.421875e-15, -0.06504406677, 2.772337214e-3
-722.65625e-15, -0.06525271057, 9.482015497e-3
-712.890625e-15, -0.06478706775, 0.01617564998
-703.125e-15, -0.06366182003, 0.0227850231
-693.359375e-15, -0.06189838782, 0.02924555911
-683.59375e-15, -0.05952428423, 0.03549695128
-673.828125e-15, -0.0565724425, 0.04148367103
-664.0625e-15, -0.05308051501, 0.04715535756
-654.296875e-15, -0.04909014353, 0.0524670989
-644.53125e-15, -0.04464620961, 0.05737962093
-634.765625e-15, -0.03979608414, 0.06185940015
-625e-15, -0.03458890024, 0.06587870808
-615.234375e-15, -0.02907487028, 0.06941558693
-605.46875e-15, -0.02330465762, 0.07245375175
-595.703125e-15, -0.01732880195, 0.07498241729
-585.9375e-15, -0.01119718957, 0.0769960552
-576.171875e-15, -4.958560622e-3, 0.07849409609
-566.40625e-15, 1.339947855e-3, 0.07948059518
-556.640625e-15, 7.653215728e-3, 0.07996387804
-546.875e-15, 0.01393849782, 0.07995617594
-537.109375e-15, 0.02015571588, 0.07947325206
-527.34375e-15, 0.02626768196, 0.07853401538
-517.578125e-15, 0.03224026023, 0.0771601202
-507.8125e-15, 0.03804248032, 0.07537555514
-498.046875e-15, 0.04364661501, 0.0732062318
-488.28125e-15, 0.04902822886, 0.07067958643
-478.515625e-15, 0.05416619654, 0.0678242059
-468.75e-15, 0.05904268465, 0.06466948262
-458.984375e-15, 0.06364309135, 0.06124529632
-449.21875e-15, 0.06795594435, 0.05758171629
-439.453125e-15, 0.07197276507, 0.05370871932
-429.6875e-15, 0.07568791173, 0.04965592289
-419.921875e-15, 0.07909841379, 0.0454523391
-410.15625e-15, 0.08220380434, 0.04112615757
-400.390625e-15, 0.0850059503, 0.0367045633
-390.625e-15, 0.08750887498, 0.03221359035
-380.859375e-15, 0.08971856784, 0.02767800606
-371.09375e-15, 0.09164278095, 0.02312121753
-361.328125e-15, 0.09329081775, 0.01856519317
-351.5625e-15, 0.09467332413, 0.01403039719
-341.796875e-15, 0.09580209146, 9.535739711e-3
-332.03125e-15, 0.09668987641, 5.098548198e-3
