# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	2.003697915839438792e+00	3.733905153565188401e-08	6.810674012341003052e-19	2.005602015578569208e+00	-2.274502739942125645e-08	6.331919670305780390e-19
5.600000000000094614e-07	2.000792901024689208e+00	5.269082930897635090e-08	6.742445654239088535e-19	2.002827446227063213e+00	-3.184796437014442814e-08	6.244523439051920505e-19
5.700000000000093657e-07	1.997969264153462987e+00	7.310799829653327914e-08	6.673466089345332257e-19	2.000137938663721915e+00	-4.388178041117690243e-08	6.156977470865704370e-19
5.800000000000092699e-07	1.995220212465194987e+00	9.980396104272852642e-08	6.603944798631941561e-19	1.997526680285053091e+00	-5.953124786536031973e-08	6.069515474031401275e-19
5.900000000000091742e-07	1.992539574236825040e+00	1.341322888883163922e-07	6.534077612689535242e-19	1.994987479809700925e+00	-7.955694873424831227e-08	5.982350806267988521e-19
6.000000000000090785e-07	1.989921731846028941e+00	1.775609049703155025e-07	6.464046635504351255e-19	1.992514700363956948e+00	-1.047853599534503421e-07	5.895676906505816178e-19
6.100000000000089827e-07	1.987361563245640061e+00	2.316360289512942520e-07	6.394020319810245194e-19	1.990103200961732099e+00	-1.360789467146707082e-07	5.809667920605715314e-19
6.200000000000088870e-07	1.984854390646477951e+00	2.979616609147208215e-07	6.324153675672719575e-19	1.987748285177517893e+00	-1.743251479292129555e-07	5.724479481506234445e-19
6.300000000000087912e-07	1.982395935397746944e+00	3.782189749069672435e-07	6.254588593237591851e-19	1.985445656004563908e+00	-2.204479520297014760e-07	5.640249608202126736e-19
6.400000000000086955e-07	1.979982278212156999e+00	4.741034225571059201e-07	6.185454260529552366e-19	1.983191376047400922e+00	-2.749870041839638438e-07	5.557099690233521034e-19
6.500000000000085997e-07	1.977609824014106010e+00	5.712413113742272719e-07	6.116867657857996681e-19	1.980981832329230974e+00	-3.191486169027783077e-07	5.475135528317304706e-19
6.600000000000085040e-07	1.975275270795104010e+00	7.626582049989780828e-07	6.048934110736974722e-19	1.978813705102115961e+00	-4.202139935957228323e-07	5.394448405834974113e-19
6.700000000000084082e-07	1.972975581972238102e+00	9.500931939423105962e-07	5.981747890116662502e-19	1.976683940146898077e+00	-5.167745303249454588e-07	5.315116168037415788e-19
6.800000000000083125e-07	1.970707961759426086e+00	1.205852509551198389e-06	5.915392834098704662e-19	1.974589724100662025e+00	-6.519405705502904684e-07	5.237204294669726768e-19
6.900000000000082168e-07	1.968469833228412069e+00	1.499955189991166625e-06	5.849942993960801742e-19	1.972528462454631981e+00	-8.008349824397000687e-07	5.160766946661170514e-19
7.000000000000081210e-07	1.966258818686996923e+00	1.863306219159818411e-06	5.785463282377998695e-19	1.970497759877509081e+00	-9.820833023953220064e-07	5.085847979449125516e-19
7.100000000000080253e-07	1.964072722109349023e+00	2.312645662050513167e-06	5.722010119002978411e-19	1.968495402591158960e+00	-1.203076611358080570e-06	5.012481910950199409e-19
7.200000000000079295e-07	1.961909513370895031e+00	2.868150060811624875e-06	5.659632065621708605e-19	1.966519342546386051e+00	-1.472635262501804237e-06	4.940694844683256339e-19
7.300000000000078338e-07	1.959767314076442002e+00	3.553551080144127474e-06	5.598370444242407531e-19	1.964567683203352955e+00	-1.800983330230520950e-06	4.870505332402829881e-19
7.400000000000077380e-07	1.957644384797474046e+00	4.396009743556450892e-06	5.538259933762875307e-19	1.962638666714590974e+00	-2.199559997543067683e-06	4.801925186400736362e-19
7.500000000000076423e-07	1.955539113558830921e+00	5.425566439309764293e-06	5.479329141454340242e-19	1.960730662364037036e+00	-2.680607708639463941e-06	4.734960232465247165e-19
7.600000000000075466e-07	1.953450005435070080e+00	6.674220741911216173e-06	5.421601146702686835e-19	1.958842156117756028e+00	-3.256496696682818196e-06	4.669611006588531233e-19
7.700000000000074508e-07	1.951375673134593036e+00	8.174265581980390030e-06	5.365094015288418529e-19	1.956971741165322021e+00	-3.938709986458899255e-06	4.605873396079592307e-19
7.800000000000073551e-07	1.949314828464463023e+00	9.956069317845269250e-06	5.309821283219723004e-19	1.955118109344875066e+00	-4.736487790174384027e-06	4.543739226857951873e-19
7.900000000000072593e-07	1.947266274581765044e+00	3.544378101703794820e-05	5.255792409059651075e-19	1.953280043358140983e+00	-1.812628546110348125e-05	4.483196799555446852e-19
8.000000000000071636e-07	1.945228898950337904e+00	4.235299847336010750e-05	5.203013198788748798e-19	1.951456409691848082e+00	-2.150231665242988849e-05	4.424231375045140731e-19
8.100000000000070678e-07	1.943201666926281046e+00	5.041294593268614150e-05	5.151486194325476268e-19	1.949646152174532077e+00	-2.540313715219775850e-05	4.366825617064005321e-19
8.200000000000069721e-07	1.941183615912517091e+00	5.977586233717315450e-05	5.101211038585055685e-19	1.947848286101693027e+00	-2.989015625799901920e-05	4.310959988725732637e-19
8.300000000000068763e-07	1.939173850021951973e+00	7.060285100589885996e-05	5.052184809435070821e-19	1.946061892873945043e+00	-3.502626196995473485e-05	4.256613110411496566e-19
8.400000000000067806e-07	1.937171535199966099e+00	8.306199552446769487e-05	5.004402327151972976e-19	1.944286115096762968e+00	-4.087448055643632099e-05	4.203762080311946196e-19
8.500000000000066849e-07	1.935175894761071991e+00	9.732674172271689288e-05	4.957856436195521046e-19	1.942520152096868014e+00	-4.749675391018798174e-05	4.152382760832012886e-19
8.600000000000065891e-07	1.933186205299675109e+00	1.135752228118366174e-04	4.912538262733872334e-19	1.940763255815020072e+00	-5.495308048875158956e-05	4.102450033688868079e-19
