# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.900000000000063019e-07	1.920809156004473994e+00	-1.337081990403357068e-01	1.187365072897757029e-12	1.938325767017381018e+00	4.796443021908153304e-02	1.173675461245238409e-12
9.000000000000062061e-07	1.918807103434077899e+00	-1.460501977492744685e-01	1.193134423017901088e-12	1.936657901724430086e+00	5.219419304652839903e-02	1.179947157221670052e-12
9.100000000000061104e-07	1.916805641664343973e+00	-1.592996285165725889e-01	1.198958235531584756e-12	1.934993194759375035e+00	5.673953845137972435e-02	1.186288060041416947e-12
9.200000000000060147e-07	1.914804311789783942e+00	-1.734551759421852912e-01	1.204837209421608526e-12	1.933331194566618949e+00	6.160458043102574888e-02	1.192698760392662322e-12
9.300000000000059189e-07	1.912802684645438012e+00	-1.885040459454673245e-01	1.210772047949203451e-12	1.931671479883448006e+00	6.678976855665313961e-02	1.199179847062669992e-12
9.400000000000058232e-07	1.910800358820115896e+00	-2.044222190936590133e-01	1.216763458768463793e-12	1.930013657734487964e+00	7.229178646745577919e-02	1.205731906869225107e-12
9.500000000000057274e-07	1.908796958823147039e+00	-2.211751726059937306e-01	1.222812154030945986e-12	1.928357361579652096e+00	7.810357706610877859e-02	1.212355524584135692e-12
9.600000000000056317e-07	1.906792133391232102e+00	-2.387190713429995226e-01	1.228918850480971721e-12	1.926702249602201045e+00	8.421450068001284928e-02	1.219051282849223532e-12
9.700000000000055359e-07	1.904785553923419084e+00	-2.570024099516368676e-01	1.235084269541858288e-12	1.925048003124903984e+00	9.061062655135705690e-02	1.225819762085028958e-12
9.800000000000054402e-07	1.902776913033275008e+00	-2.759680637601283903e-01	1.241309137393392853e-12	1.923394325143396921e+00	9.727515445892528922e-02	1.232661540392535693e-12
9.900000000000053444e-07	1.900765923208449060e+00	-2.955556888561713391e-01	1.247594185040725933e-12	1.921740938966910006e+00	1.041889559738211624e-01	1.239577193448198681e-12
1.000000000000005249e-06	1.898752315568658977e+00	-3.157043834275763405e-01	1.253940148374915528e-12	1.920087586957405890e+00	1.113312215209150136e-01	1.246567294392479887e-12
1.010000000000005153e-06	1.896735838714044942e+00	-3.363555137771657710e-01	1.260347768225280827e-12	1.918434029359064041e+00	1.186801938401710055e-01	1.253632413712133587e-12
1.020000000000005057e-06	1.894716257656507974e+00	-3.574555788773662313e-01	1.266817790403717155e-12	1.916780043210726925e+00	1.262139613788445525e-01	1.260773119116469356e-12
1.030000000000004961e-06	1.892693352827353959e+00	-3.789589875386227824e-01	1.273350965741029523e-12	1.915125421334628042e+00	1.339112855344964659e-01	1.267989975407738769e-12
