# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.944210111256863938e+00	1.418486217979383346e-01	1.224939840751383179e-12	1.952872928525241969e+00	-8.382829295376362233e-02	1.190479206494747858e-12
8.700000000000064934e-07	1.942548004478902079e+00	1.509051316793266206e-01	1.231290547777794644e-12	1.951465202285221023e+00	-8.918062517812901102e-02	1.194786737341290108e-12
8.800000000000063976e-07	1.940890764387112943e+00	1.603985339958284850e-01	1.237711627955163033e-12	1.950066080697328008e+00	-9.480959102493997925e-02	1.199116254184690866e-12
8.900000000000063019e-07	1.939237833527938992e+00	1.702990273468222016e-01	1.244203682103738436e-12	1.948674989559586068e+00	-1.007033681545938114e-01	1.203467994265773540e-12
9.000000000000062061e-07	1.937588691785826933e+00	1.819077659003223157e-01	1.250767296675251720e-12	1.947291391228145097e+00	-1.073191040763140369e-01	1.207842195055718213e-12
9.100000000000061104e-07	1.935942853992433932e+00	1.934252369118451276e-01	1.257403098061762794e-12	1.945914781971674001e+00	-1.141337261249980306e-01	1.212239084968296980e-12
9.200000000000060147e-07	1.934299867268544970e+00	2.070392978861784472e-01	1.264111633330737980e-12	1.944544689788799019e+00	-1.218237033534332603e-01	1.216658901815526905e-12
9.300000000000059189e-07	1.932659309212980903e+00	2.206157200369132931e-01	1.270893541240716185e-12	1.943180672045172086e+00	-1.298016307282650605e-01	1.221101869455651893e-12
9.400000000000058232e-07	1.931020785561798903e+00	2.349016478363474825e-01	1.277749390454422104e-12	1.941822313661542010e+00	-1.382231987120703942e-01	1.225568218699144729e-12
9.500000000000057274e-07	1.929383928526003045e+00	2.498685138036658981e-01	1.284679766521065513e-12	1.940469225168651057e+00	-1.470784245399486823e-01	1.230058176489322808e-12
9.600000000000056317e-07	1.927748395033707096e+00	2.654777221934404019e-01	1.291685252124099451e-12	1.939121041030168024e+00	-1.563515169455141907e-01	1.234571968441312578e-12
9.700000000000055359e-07	1.926113865145931081e+00	2.816814803511052401e-01	1.298766426971945553e-12	1.937777418069037916e+00	-1.660211545572786163e-01	1.239109818933375253e-12
9.800000000000054402e-07	1.924480040589596097e+00	2.984239390822358562e-01	1.305923867681709532e-12	1.936438034010949938e+00	-1.760609300868107296e-01	1.243671951192234042e-12
9.900000000000053444e-07	1.922846643397901900e+00	3.156426130438010347e-01	1.313158147656507834e-12	1.935102586135118097e+00	-1.864399507504414799e-01	1.248258587372933231e-12
