# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.900000000000063019e-07	1.914725594863877944e+00	3.243711954136179187e-01	1.203395216827239435e-12	1.922265777673731080e+00	-1.982783891020802047e-01	1.208931720680823688e-12
9.000000000000062061e-07	1.912549241117954102e+00	3.516194038989279846e-01	1.210034598238841069e-12	1.920295353703938890e+00	-2.152228526613824133e-01	1.214707539405225125e-12
9.100000000000061104e-07	1.910371224507001919e+00	3.806401426556080270e-01	1.216753673531700433e-12	1.918325818785624914e+00	-2.333442258586597429e-01	1.220536551233938394e-12
9.200000000000060147e-07	1.908191111046285915e+00	4.113907843881529081e-01	1.223553298330852374e-12	1.916356712536964935e+00	-2.526331086271449977e-01	1.226419423266449772e-12
9.300000000000059189e-07	1.906008497248701916e+00	4.438025007983180670e-01	1.230434331913828108e-12	1.914387604287981937e+00	-2.730641502166670787e-01	1.232356825926199944e-12
9.400000000000058232e-07	1.903823008129867933e+00	4.777819276439672080e-01	1.237397637196525293e-12	1.912418091092956018e+00	-2.945964962419609923e-01	1.238349433068648407e-12
9.500000000000057274e-07	1.901634295366799954e+00	5.132139113146056975e-01	1.244444080710162898e-12	1.910447795896317968e+00	-3.171748519254371512e-01	1.244397922079599914e-12
9.600000000000056317e-07	1.899442035596758949e+00	5.499652877447067656e-01	1.251574532569627806e-12	1.908476365838648992e+00	-3.407311563459408110e-01	1.250502973964109030e-12
9.700000000000055359e-07	1.897245928844291996e+00	5.878895974072666508e-01	1.258789866433323635e-12	1.906503470690797064e+00	-3.651868379943443710e-01	1.256665273426240250e-12
9.800000000000054402e-07	1.895045697065534940e+00	6.268325865827484300e-01	1.266090959454920832e-12	1.904528801405158900e+00	-3.904555903236395231e-01	1.262885508940175443e-12
9.900000000000053444e-07	1.892841082799983088e+00	6.666383016578640852e-01	1.273478692226981359e-12	1.902552068774369110e+00	-4.164465886613891721e-01	1.269164372812613077e-12
1.000000000000005249e-06	1.890631847920746900e+00	7.071555373924245380e-01	1.280953948716776669e-12	1.900573002188375993e+00	-4.430680337916647615e-01	1.275502561236945926e-12
1.010000000000005153e-06	1.888417772475253997e+00	7.482443650894872178e-01	1.288517616194179812e-12	1.898591348481885932e+00	-4.702308939018126077e-01	1.281900774339260671e-12
1.020000000000005057e-06	1.886198653608980091e+00	7.897824376547714076e-01	1.296170585151953173e-12	1.896606870864774086e+00	-4.978526942485811957e-01	1.288359716216356905e-12
1.030000000000004961e-06	1.883974304565575020e+00	8.316707553447667545e-01	1.303913749218095599e-12	1.894619347928778952e+00	-5.258611904320995567e-01	1.294880094965943672e-12
1.040000000000004866e-06	1.881744553757263905e+00	8.738385640352680506e-01	1.311748005060536089e-12	1.892628572724446956e+00	-5.541977506475349591e-01	1.301462622709171045e-12
1.050000000000004770e-06	1.879509243900016946e+00	9.162470744932225131e-01	1.319674252283676640e-12	1.890634351902739096e+00	-5.828202705734857325e-01	1.308108015605571083e-12
1.060000000000004674e-06	1.877268231208351956e+00	9.588917087086039626e-01	1.327693393317071631e-12	1.888636504916251013e+00	-6.117054577054702458e-01	1.314816993860647450e-12
1.070000000000004578e-06	1.875021384645233935e+00	1.001802619255261151e+00	1.335806333295555296e-12	1.886634863275469920e+00	-6.408503108139955717e-01	1.321590281726143403e-12
1.080000000000004483e-06	1.872768585222803983e+00	1.045043283033609827e+00	1.344013979931009745e-12	1.884629269855840006e+00	-6.702726703102080963e-01	1.328428607493201800e-12
1.090000000000004387e-06	1.870509725350053110e+00	1.088707032063442659e+00	1.352317243375075199e-12	1.882619578251772063e+00	-7.000107095134978641e-01	1.335332703478462365e-12
1.100000000000004291e-06	1.868244708223971040e+00	1.132911469327060550e+00	1.360717036072769513e-12	1.880605652174129006e+00	-7.301213035776887850e-01	1.342303306003298972e-12
1.110000000000004196e-06	1.865973447260822038e+00	1.177790808392789268e+00	1.369214272606411153e-12	1.878587364887879918e+00	-7.606772157753678432e-01	1.349341155366356480e-12
1.120000000000004100e-06	1.863695865564686027e+00	1.223486270099689355e+00	1.377809869529663052e-12	1.876564598687070928e+00	-7.917631242022670213e-01	1.356446995809331589e-12
1.130000000000004004e-06	1.861411895430419072e+00	1.270134787283839994e+00	1.386504745191083641e-12	1.874537244404306913e+00	-8.234705241730416736e-01	1.363621575476363440e-12
1.140000000000003908e-06	1.859121477878600937e+00	1.317856367743966972e+00	1.395299819547041247e-12	1.872505200952313098e+00	-8.558916346669360742e-01	1.370865646366974996e-12
1.150000000000003813e-06	1.856824562220116048e+00	1.366740584073488973e+00	1.404196013963321010e-12	1.870468374895283059e+00	-8.891124531203192793e-01	1.378179964282647799e-12
1.160000000000003717e-06	1.854521105648256007e+00	1.416832755350349027e+00	1.413194251005333818e-12	1.868426680047887034e+00	-9.232051870253481507e-01	1.385565288767249612e-12
1.170000000000003621e-06	1.852211072856380092e+00	1.468120506706773298e+00	1.422295454216386471e-12	1.866380037100034972e+00	-9.582203304573921887e-01	1.393022383041121299e-12
1.180000000000003525e-06	1.849894435679330984e+00	1.520521447863782072e+00	1.431500547883968215e-12	1.864328373265583982e+00	-9.941787154583120456e-01	1.400552013929073936e-12
1.190000000000003430e-06	1.847571172756953928e+00	1.573872820996471411e+00	1.440810456793611403e-12	1.862271621953377032e+00	-1.031063901630190127e+00	1.408154951782035869e-12
1.200000000000003334e-06	1.845241269218163893e+00	1.627923990668490362e+00	1.450226105970412898e-12	1.860209722459057913e+00	-1.068815316815503236e+00	1.415831970392519943e-12
1.210000000000003238e-06	1.842904716384178965e+00	1.682332711315900564e+00	1.459748420408084559e-12	1.858142619676298013e+00	-1.107322599390687889e+00	1.423583846903508628e-12
1.220000000000003142e-06	1.840561510740202023e+00	1.734976817162099616e+00	1.469378306876595551e-12	1.856070264179433105e+00	-1.140142231947222973e+00	1.431411369488598413e-12
1.230000000000003047e-06	1.838211655663388067e+00	1.795922201190150780e+00	1.479116708084316608e-12	1.853992611065768070e+00	-1.175846984516011773e+00	1.439315317029543585e-12
1.240000000000002951e-06	1.835855160385680973e+00	1.865084411931652753e+00	1.488964555252708315e-12	1.851909620011974900e+00	-1.221129103171058938e+00	1.447296467588265506e-12
1.250000000000002855e-06	1.833492037698154054e+00	1.937782656738651132e+00	1.498922761961250177e-12	1.849821256071557896e+00	-1.268794405668714820e+00	1.455355616365913474e-12
1.260000000000002759e-06	1.831122306041486070e+00	2.014039541769047315e+00	1.508992249176066820e-12	1.847727488381210925e+00	-1.318940822246508215e+00	1.463493555416816361e-12
1.270000000000002664e-06	1.828745988610881001e+00	2.093812925161380623e+00	1.519173936105578191e-12	1.845628290280679096e+00	-1.371634014629498743e+00	1.471711079372542766e-12
1.280000000000002568e-06	1.826363113162849050e+00	2.176993610256837020e+00	1.529468739861618444e-12	1.843523639127798042e+00	-1.426904077836756546e+00	1.480008985288494558e-12
1.290000000000002472e-06	1.823973711833134947e+00	2.263404934490423681e+00	1.539877575108649559e-12	1.841413516124841054e+00	-1.484743053211808883e+00	1.488388072481742513e-12
1.300000000000002376e-06	1.821577820965051053e+00	2.352804408841429495e+00	1.550401353700994791e-12	1.839297906155451967e+00	-1.545103306122328268e+00	1.496849142359841332e-12
1.310000000000002281e-06	1.819175480947597956e+00	2.444887444559589618e+00	1.561040984308290028e-12	1.837176797631504988e+00	-1.607896950653144863e+00	1.505392998240330186e-12
1.320000000000002185e-06	1.816766736062731979e+00	2.539293167743764457e+00	1.571797372029144405e-12	1.835050182349295955e+00	-1.672996277554641198e+00	1.514020445160542771e-12
1.330000000000002089e-06	1.814351634341264008e+00	2.635612316607269356e+00	1.582671417993055596e-12	1.832918055354479048e+00	-1.740235339980724216e+00	1.522732289677493815e-12
1.340000000000001993e-06	1.811930227426804985e+00	2.733396985498991683e+00	1.593664018950944703e-12	1.830780414815198043e+00	-1.809412639660957556e+00	1.531529339657487632e-12
1.350000000000001898e-06	1.809502570447317993e+00	2.832172080310782825e+00	1.604776066854058927e-12	1.828637261902952948e+00	-1.880294907178642561e+00	1.540412404055032495e-12
1.360000000000001802e-06	1.807068721893817953e+00	2.931448117507302609e+00	1.616008448421528569e-12	1.826488600680707952e+00	-1.952621917081950098e+00	1.549382292680770022e-12
1.370000000000001706e-06	1.804628743505755972e+00	3.030735074631147441e+00	1.627362044696773050e-12	1.824334437997801928e+00	-2.026112316881590658e+00	1.558439815958107174e-12
1.380000000000001610e-06	1.802182700162761053e+00	3.129556759577934777e+00	1.638837730592482103e-12	1.822174783391294017e+00	-2.100470206765055359e+00	1.567585784668094040e-12
1.390000000000001515e-06	1.799730659782295072e+00	3.227465283378513128e+00	1.650436374424486979e-12	1.820009648993309082e+00	-2.175392468165612048e+00	1.576821009682331744e-12
1.400000000000001419e-06	1.797272693222933926e+00	3.324055027170288668e+00	1.662158837434289622e-12	1.817839049444081034e+00	-2.250576519776130713e+00	1.586146301683440932e-12
1.410000000000001323e-06	1.794808874192908910e+00	3.418975549935129088e+00	1.674005973300328979e-12	1.815663001810335020e+00	-2.325728347743889923e+00	1.595562470872968261e-12
1.420000000000001227e-06	1.792339279163609911e+00	3.511942792467730001e+00	1.685978627637669821e-12	1.813481525508698011e+00	-2.400570546085814438e+00	1.605070326666246829e-12
1.430000000000001132e-06	1.789863987287775959e+00	3.602748017906209466e+00	1.698077637486030846e-12	1.811294642233870045e+00	-2.474850093494459724e+00	1.614670677374075416e-12
1.440000000000001036e-06	1.787383080322064055e+00	3.691263869801278297e+00	1.710303830785793433e-12	1.809102375891264103e+00	-2.548345543761807885e+00	1.624364329870969389e-12
1.450000000000000940e-06	1.784896642553760016e+00	3.777447011340102190e+00	1.722658025841665688e-12	1.806904752533885938e+00	-2.620873408554472039e+00	1.634152089249718481e-12
1.460000000000000844e-06	1.782404760731342908e+00	3.861336876204805701e+00	1.735141030773560734e-12	1.804701800303190051e+00	-2.692293393628303555e+00	1.644034758462240358e-12
1.470000000000000749e-06	1.779907523998720986e+00	3.943050155867308781e+00	1.747753642954161962e-12	1.802493549373733961e+00	-2.762512166386989598e+00	1.654013137946413514e-12
1.480000000000000653e-06	1.777405023832828945e+00	4.022770752342428757e+00	1.760496648432614823e-12	1.800280031901396960e+00	-2.831485471358986317e+00	1.664088025238987647e-12
1.490000000000000557e-06	1.774897353984435933e+00	4.100735097863662304e+00	1.773370821343780527e-12	1.798061281974987935e+00	-2.899218305822936159e+00	1.674260214574515155e-12
1.500000000000000462e-06	1.772384610421890994e+00	4.177212844889016452e+00	1.786376923302191345e-12	1.795837335571067950e+00	-2.965762948263224619e+00	1.684530496470157973e-12
1.510000000000000366e-06	1.769866891277650955e+00	4.252483232744076247e+00	1.799515702780236567e-12	1.793608230511839929e+00	-3.031214700503825465e+00	1.694899657296694052e-12
1.520000000000000270e-06	1.767344296797350944e+00	4.326807486846945494e+00	1.812787894469651767e-12	1.791374006425922039e+00	-3.095705287644046066e+00	1.705368478835622930e-12
1.530000000000000174e-06	1.764816929291245895e+00	4.400397969498325068e+00	1.826194218625789752e-12	1.789134704711899948e+00	-3.159393837115687109e+00	1.715937737822451566e-12
1.540000000000000079e-06	1.762284893087850968e+00	4.473384949507869024e+00	1.839735380393809454e-12	1.786890368504524984e+00	-3.222455500883359303e+00	1.726608205476537685e-12
1.549999999999999983e-06	1.759748294489583920e+00	4.545781824682872063e+00	1.853412069113382764e-12	1.784641042643420050e+00	-3.285067630801164373e+00	1.737380647008099625e-12
1.559999999999999887e-06	1.757207241730325054e+00	4.617451621714259602e+00	1.867224957619594634e-12	1.782386773644200950e+00	-3.347395421218881673e+00	1.748255821160728709e-12
1.569999999999999791e-06	1.754661844934584103e+00	4.688072788534506152e+00	1.881174701494490838e-12	1.780127609671924960e+00	-3.409573096610915677e+00	1.759234479647595986e-12
1.579999999999999696e-06	1.752112216078326012e+00	4.757110022335957034e+00	1.895261938321526514e-12	1.777863600516738973e+00	-3.471685907632984236e+00	1.770317366641547687e-12
1.589999999999999600e-06	1.749558468951253110e+00	4.823790856791266179e+00	1.909487286924920273e-12	1.775594797571643069e+00	-3.533752086038371321e+00	1.781505218275524693e-12
1.599999999999999504e-06	1.747000719120378021e+00	4.887088009714108949e+00	1.923851346570237861e-12	1.773321253812311094e+00	-3.595702710599529617e+00	1.792798762063038698e-12
1.609999999999999408e-06	1.744439083894907094e+00	4.945712201463353885e+00	1.938354696157537646e-12	1.771043023778875014e+00	-3.657363429629996165e+00	1.804198716346536453e-12
1.619999999999999313e-06	1.741873682292274017e+00	4.998116488340864194e+00	1.952997893393927074e-12	1.768760163559577103e+00	-3.718437376139489992e+00	1.815705789725668315e-12
1.629999999999999217e-06	1.739304635005318955e+00	5.042514584835692482e+00	1.967781473948461152e-12	1.766472730776224020e+00	-3.778490402478440480e+00	1.827320680473169688e-12
1.639999999999999121e-06	1.736732064370573037e+00	5.076915235072871901e+00	1.982705950591310369e-12	1.764180784571385940e+00	-3.836939604750162491e+00	1.839044075938630818e-12
1.649999999999999025e-06	1.734156087732527940e+00	5.158043522198493491e+00	1.997771672783647537e-12	1.761884387923922990e+00	-3.854087060248957641e+00	1.850876698103001416e-12
1.659999999999998930e-06	1.731576835664671021e+00	5.287903595965952164e+00	2.012979205534605009e-12	1.759583601548527110e+00	-3.873827783084010434e+00	1.862819200646508974e-12
1.669999999999998834e-06	1.728994443469564990e+00	5.391380377108835553e+00	2.028329175597860974e-12	1.757278486251230065e+00	-3.942669350270742612e+00	1.874872141829345074e-12
1.679999999999998738e-06	1.726409033444308072e+00	5.500129893711578788e+00	2.043821853932192396e-12	1.754969109199048027e+00	-4.015360073144977449e+00	1.887036216988295978e-12
1.689999999999998642e-06	1.723820735872968024e+00	5.613765189169218850e+00	2.059457629005721913e-12	1.752655536968088068e+00	-4.092138678639545724e+00	1.899312048716066534e-12
1.699999999999998547e-06	1.721229682546135953e+00	5.731743017933967010e+00	2.075236861579010883e-12	1.750337837598473056e+00	-4.173167734406726836e+00	1.911700244593794061e-12
1.709999999999998451e-06	1.718636006738597954e+00	5.853372715130340964e+00	2.091159883805149078e-12	1.748016080589869015e+00	-4.258526216183406987e+00	1.924201396474251106e-12
1.719999999999998355e-06	1.716039843187834979e+00	5.977830228906829468e+00	2.107226998320528899e-12	1.745690336898082951e+00	-4.348203826152930773e+00	1.936816079750890418e-12
1.729999999999998259e-06	1.713441328073358028e+00	6.104177160990817086e+00	2.123438477327609115e-12	1.743360678932720065e+00	-4.442097206642141138e+00	1.949544852613010406e-12
1.739999999999998164e-06	1.710840598996876016e+00	6.231384606168683504e+00	2.139794561670570815e-12	1.741027180555777987e+00	-4.540008430374073534e+00	1.962388255287465179e-12
1.749999999999998068e-06	1.708237794963263889e+00	6.358361178948291226e+00	2.156295459905471083e-12	1.738689917081188918e+00	-4.641645725962797009e+00	1.975346809266562130e-12
1.759999999999997972e-06	1.705633056362374944e+00	6.483984565282225887e+00	2.172941347365541831e-12	1.736348965275184009e+00	-4.746626792750421764e+00	1.988421016522496421e-12
1.769999999999997876e-06	1.703026524951652076e+00	6.607135699359337977e+00	2.189732365223383065e-12	1.734004403357487067e+00	-4.854484609503091797e+00	2.001611358708194348e-12
1.779999999999997781e-06	1.700418343839551039e+00	6.726734381226513904e+00	2.206668619550766709e-12	1.731656311003213933e+00	-4.964675786337239494e+00	2.014918296344888690e-12
