# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.600000000000065891e-07	1.936402938031184906e+00	2.160485905081522499e-03	7.968781101994135686e-13	1.943029468933960002e+00	2.823727039667150475e-03	7.751750134262120482e-13
8.700000000000064934e-07	1.934578026796317074e+00	2.209221880983798427e-03	8.014026904878844499e-13	1.941397149335805095e+00	3.344227578807501457e-03	7.786389542171703287e-13
8.800000000000063976e-07	1.932756738067801017e+00	2.246901749782027197e-03	8.059783072928248378e-13	1.939771159778804099e+00	3.928922886606571636e-03	7.821291673393301468e-13
8.900000000000063019e-07	1.930938525958250995e+00	2.142058244153578067e-03	8.106055118660214456e-13	1.938150936784871048e+00	4.695320257795814432e-03	7.856459845519672685e-13
9.000000000000062061e-07	1.929122881982888948e+00	1.924612730251525940e-03	8.152848566219740054e-13	1.936535953564324064e+00	5.629397360670661266e-03	7.891897385392655439e-13
9.100000000000061104e-07	1.927309332505612094e+00	1.729388189310307336e-03	8.200168951895071172e-13	1.934925717462562922e+00	6.627535103455715719e-03	7.927607628993678712e-13
9.200000000000060147e-07	1.925497436393682094e+00	1.468085588587946227e-03	8.248021826123621537e-13	1.933319767603093986e+00	7.759944777066771562e-03	7.963593919883800509e-13
9.300000000000059189e-07	1.923686782838357923e+00	1.133952199968890975e-03	8.296412750302533997e-13	1.931717672736473101e+00	9.035878121545826147e-03	7.999859612958596910e-13
9.400000000000058232e-07	1.921876989356454901e+00	7.202419342706414731e-04	8.345347296977018605e-13	1.930119029242840956e+00	1.046394216948356125e-02	8.036408074381930064e-13
9.500000000000057274e-07	1.920067699936383931e+00	5.453955710183701257e-04	8.394831046980330207e-13	1.928523459295063081e+00	1.189586499342910886e-02	8.073242683653163620e-13
9.600000000000056317e-07	1.918258583354125024e+00	1.202775117355633894e-04	8.444869597130653751e-13	1.926930609143038930e+00	1.355840314569952028e-02	8.110366829089886182e-13
9.700000000000055359e-07	1.916449331558875091e+00	-3.579199884764844210e-04	8.495468546949096903e-13	1.925340147562611959e+00	1.536591769140768088e-02	8.147783915932260824e-13
9.800000000000054402e-07	1.914639658232657915e+00	-8.897564196487505470e-04	8.546633505651799692e-13	1.923751764386238072e+00	1.731922027758693583e-02	8.185497362103758777e-13
9.900000000000053444e-07	1.912829297429704090e+00	-1.476112986521475965e-03	8.598370089145277682e-13	1.922165169158021936e+00	1.941824222217958945e-02	8.223510599859651025e-13
1.000000000000005249e-06	1.911018002319528009e+00	-2.118365277886882000e-03	8.650683918851105554e-13	1.920580089883793917e+00	2.166220574416654471e-02	8.261827076236537348e-13
1.010000000000005153e-06	1.909205544007376965e+00	-2.337881155031544880e-03	8.703580616033624001e-13	1.918996271879489068e+00	2.384933422641844283e-02	8.300450256034649489e-13
1.020000000000005057e-06	1.907391710500877080e+00	-2.826998077064806630e-03	8.757065817631546571e-13	1.917413476663544003e+00	2.623598534761387852e-02	8.339383612211594291e-13
1.030000000000004961e-06	1.905576305629816947e+00	-3.305578969926578712e-03	8.811145149901628616e-13	1.915831481000545011e+00	2.871895851933629895e-02	8.378630640489876614e-13
1.040000000000004866e-06	1.903759148155409919e+00	-3.769796373374314277e-03	8.865824242855683166e-13	1.914250075942762974e+00	3.129065532361696711e-02	8.418194850513236966e-13
1.050000000000004770e-06	1.901940070886438017e+00	-4.218289584577964227e-03	8.921108724787489719e-13	1.912669065971073890e+00	3.394450931192460191e-02	8.458079768244944148e-13
1.060000000000004674e-06	1.900118919866067069e+00	-4.652743432496042435e-03	8.977004220546194053e-13	1.911088268188704919e+00	3.667559200840328493e-02	8.498288936151749041e-13
