# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	1.989585206937930062e+00	0.000000000000000000e+00	4.260766021125972662e-13	1.989814242350488982e+00	0.000000000000000000e+00	4.259095471249529286e-13
5.600000000000094614e-07	1.986549288234700006e+00	0.000000000000000000e+00	4.285719027826905577e-13	1.986788976966348041e+00	0.000000000000000000e+00	4.283727044393910199e-13
5.700000000000093657e-07	1.983586628365695104e+00	9.643274665532869384e-16	4.310942681740683538e-13	1.983837250533430074e+00	9.643274665532869384e-16	4.308619705178165074e-13
5.800000000000092699e-07	1.980690737306928018e+00	0.000000000000000000e+00	4.336442728432173307e-13	1.980952572795529942e+00	0.000000000000000000e+00	4.333778887031667242e-13
5.900000000000091742e-07	1.977855733857023957e+00	0.000000000000000000e+00	4.362224870115488439e-13	1.978129062173179076e+00	0.000000000000000000e+00	4.359209990646613785e-13
6.000000000000090785e-07	1.975076279337993901e+00	-4.821637332766435678e-16	4.388294774797870162e-13	1.975361379468367984e+00	0.000000000000000000e+00	4.384918392158167795e-13
6.100000000000089827e-07	1.972347519642182911e+00	0.000000000000000000e+00	4.414658084587249978e-13	1.972644669915126103e+00	-4.821637332766435678e-16	4.410909450567709159e-13
6.200000000000088870e-07	1.969665034435964968e+00	0.000000000000000000e+00	4.441320423260055616e-13	1.969974512386517995e+00	-1.446491199829930999e-15	4.437188514500518992e-13
6.300000000000087912e-07	1.967024792519723952e+00	0.000000000000000000e+00	4.468287403172645838e-13	1.967346874757677000e+00	0.000000000000000000e+00	4.463760928376470263e-13
6.400000000000086955e-07	1.964423112499328994e+00	0.000000000000000000e+00	4.495564631589846457e-13	1.964758074580071900e+00	6.750292265873004625e-15	4.490632038062028620e-13
6.500000000000085997e-07	1.961856628053600948e+00	0.000000000000000000e+00	4.523157716494050349e-13	1.962204744351558894e+00	1.928654933106573877e-15	4.517807196062750956e-13
6.600000000000085040e-07	1.959322257189626049e+00	-9.643274665532871356e-16	4.551072271931034734e-13	1.959683800774083995e+00	-2.410818666383218135e-15	4.545291766307686156e-13
6.700000000000084082e-07	1.956817174967441009e+00	-1.446491199829930999e-15	4.579313922941779197e-13	1.957192417480581925e+00	2.892982399659860421e-15	4.573091128570856408e-13
6.800000000000083125e-07	1.954338789250813946e+00	-2.892982399659862393e-15	4.607888310123145486e-13	1.954728000787820053e+00	3.857309866213146965e-15	4.601210682569057152e-13
6.900000000000082168e-07	1.951884719103941013e+00	-5.303801066043082106e-15	4.636801093855937702e-13	1.952288168095015042e+00	7.714619732426289196e-15	4.629655851770320509e-13
7.000000000000081210e-07	1.949452775507156899e+00	-1.060760213208617052e-14	4.666057958233553303e-13	1.949870728601345027e+00	1.350058453174599821e-14	4.658432086943565706e-13
7.100000000000080253e-07	1.947040944109752925e+00	-1.832222186451249127e-14	4.695664614721530298e-13	1.947473666060453024e+00	2.410818666383210877e-14	4.687544869475947741e-13
7.200000000000079295e-07	1.944647369776296930e+00	-3.326929759608853112e-14	4.725626805573897084e-13	1.945095123328359987e+00	4.243040852834442334e-14	4.716999714481531787e-13
7.300000000000078338e-07	1.942270342715223030e+00	-5.834181172647426604e-14	4.755950307030083138e-13	1.942733388493558033e+00	7.425321492460246159e-14	4.746802173721975835e-13
7.400000000000077380e-07	1.939908286006299942e+00	-2.029909317094717023e-13	4.786640932313170052e-13	1.940386882405900959e+00	2.632613983690393746e-13	4.776957838357861458e-13
7.500000000000076423e-07	1.937559744367274073e+00	-3.418540868931537052e-13	4.817704534447817796e-13	1.938054147444606912e+00	4.426263071479362522e-13	4.807472341546710383e-13
7.600000000000075466e-07	1.935223374020246911e+00	-5.699175327330300752e-13	4.849147008915104525e-13	1.935733837385926082e+00	7.348175295135426963e-13	4.838351360902702783e-13
7.700000000000074508e-07	1.932897933535997925e+00	-1.379952604637973097e-12	4.880974296158102302e-13	1.933424708248707047e+00	1.765683591258709770e-12	4.869600620830530215e-13
7.800000000000073551e-07	1.930582275549334037e+00	-2.231935921338156600e-12	4.913192383952371547e-13	1.931125610010941074e+00	2.847659008730923105e-12	4.901225894745305234e-13
7.900000000000072593e-07	1.928275339251732889e+00	-3.569458117448459118e-12	4.945807309652771196e-13	1.928835479103550909e+00	4.540053712530502637e-12	4.933233007188832115e-13
8.000000000000071636e-07	1.925976143578713939e+00	-5.654816263872156719e-12	4.978825162327348398e-13	1.926553331598882091e+00	7.167846058884667936e-12	4.965627835851379845e-13
