# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
5.500000000000095572e-07	2.004862926336794082e+00	-1.031073392163012309e-10	9.750454762328478609e-13	2.007313641149467198e+00	-1.103499206540276878e-10	9.801173528571468157e-13
5.600000000000094614e-07	2.002319928107734182e+00	1.874064355184557852e-10	9.791565790743119153e-13	2.004894791250769970e+00	4.225875823724216287e-10	9.836221578876177202e-13
5.700000000000093657e-07	1.999855384027100946e+00	3.592640549594335411e-10	9.833123731368751654e-13	2.002557867931336055e+00	-1.103431703617616489e-10	9.871389683413685191e-13
5.800000000000092699e-07	1.997462713224134045e+00	4.353263482043323482e-10	9.875135253586134059e-13	2.000296305447862188e+00	-1.294980889941717830e-10	9.906682635123960302e-13
5.900000000000091742e-07	1.995135944494424107e+00	5.242768780368470112e-10	9.917606932137658331e-13	1.998104146572742934e+00	-1.522499490770347688e-10	9.942105018341031166e-13
6.000000000000090785e-07	1.992869649980506974e+00	6.278736134274583097e-10	9.960545256514895191e-13	1.995975976289019904e+00	-1.792858339303546700e-10	9.977661228159651839e-13
6.100000000000089827e-07	1.990658887197205074e+00	7.061316803086382078e-10	1.000395663947888562e-12	1.993906863829898901e+00	1.183856614298007332e-10	1.001335548738913990e-12
6.200000000000088870e-07	1.988499148212530931e+00	6.187703621445017984e-10	1.004784742449586247e-12	1.991892311873699084e+00	-1.813848855609786240e-09	1.004919186192619897e-12
6.300000000000087912e-07	1.986386314983954016e+00	4.027166505985127342e-10	1.009222389345031183e-12	1.989928211893996046e+00	3.523287081246724096e-09	1.008517427494198505e-12
6.400000000000086955e-07	1.984316620005416087e+00	4.557594828910337179e-10	1.013709227106700264e-12	1.988010804820333099e+00	4.187985467094724981e-09	1.012130651792539587e-12
6.500000000000085997e-07	1.982286611549773925e+00	5.129296367392694884e-10	1.018245873230085995e-12	1.986136646294196062e+00	4.969080106577289830e-09	1.015759226406379770e-12
6.600000000000085040e-07	1.980293122898663105e+00	5.741065712097537326e-10	1.022832940637855404e-12	1.984302575912207045e+00	5.882067741998164371e-09	1.019403507716194885e-12
6.700000000000084082e-07	1.978333245041423050e+00	6.390511330906471892e-10	1.027471038151929249e-12	1.982505689938208970e+00	6.947850171078324520e-09	1.023063842126190620e-12
6.800000000000083125e-07	1.976404302399926927e+00	7.070429697643828409e-10	1.032160770900954699e-12	1.980743317041053997e+00	8.187172970454180228e-09	1.026740566910342089e-12
6.900000000000082168e-07	1.974503831199200921e+00	7.775815952757658746e-10	1.036902740687722567e-12	1.979012996678005898e+00	9.629235011272286536e-09	1.030434010983098357e-12
7.000000000000081210e-07	1.972629560157034945e+00	8.493719178373447735e-10	1.041697546320500599e-12	1.977312459796940924e+00	1.130044247227869187e-08	1.034144495602689533e-12
7.100000000000080253e-07	1.970779393210726038e+00	9.210715936159003703e-10	1.046545783911628919e-12	1.975639611575491950e+00	1.323888918100415925e-08	1.037872335013818434e-12
7.200000000000079295e-07	1.968951394037407043e+00	9.904028811359578503e-10	1.051448047146242450e-12	1.973992515953602922e+00	1.548093124677792658e-08	1.041617837036088519e-12
7.300000000000078338e-07	1.967143772156785930e+00	1.054927960562777300e-09	1.056404927523870663e-12	1.972369381748309891e+00	1.807570211767393986e-08	1.045381303603341200e-12
7.400000000000077380e-07	1.965354870432933110e+00	1.111486730789487405e-09	1.061417014575251387e-12	1.970768550167387945e+00	2.107620605200216414e-08	1.049163031258976280e-12
7.500000000000076423e-07	1.963583153815464000e+00	1.154574810638780093e-09	1.066484896056371311e-12	1.969188483562227088e+00	2.454468652922646826e-08	1.052963311611370816e-12
7.600000000000075466e-07	1.961827199180695924e+00	1.179669504294152399e-09	1.071609158121668027e-12	1.967627755280509039e+00	2.855767836143347495e-08	1.056782431753338248e-12
7.700000000000074508e-07	1.960085686151022077e+00	1.180062949900399251e-09	1.076790385478047385e-12	1.966085040496938996e+00	3.320640210311584757e-08	1.060620674648971250e-12
7.800000000000073551e-07	1.958357388785604947e+00	2.442017552222048512e-09	1.082029161554429673e-12	1.964559107915117009e+00	-1.975074764813160076e-09	1.064478319331272259e-12
7.900000000000072593e-07	1.956641168048693036e+00	2.495603300853019835e-09	1.087326068490429396e-12	1.963048812246932062e+00	-2.250545513370253008e-09	1.068355641851743898e-12
8.000000000000071636e-07	1.954935964972974949e+00	3.615942557139407253e-09	1.092681687395767074e-12	1.961553087386747940e+00	-8.963459490978964931e-09	1.072252914694160052e-12
8.100000000000070678e-07	1.953240794445278095e+00	3.931650833157554304e-09	1.098096598468695212e-12	1.960070940207877976e+00	-1.033031171001975187e-08	1.076170407606755010e-12
8.200000000000069721e-07	1.951554739550354078e+00	4.253296473358507946e-09	1.103571380875443391e-12	1.958601444916945988e+00	-1.190393695408585285e-08	1.080108387777439333e-12
8.300000000000068763e-07	1.949876946415878054e+00	4.277696851220740381e-09	1.109106613003513048e-12	1.957143737909353032e+00	-1.292798134894286305e-09	1.084067120029324479e-12
8.400000000000067806e-07	1.948206619508332071e+00	5.622402321095821928e-09	1.114702872334290650e-12	1.955697013075474056e+00	-1.742210414581413329e-09	1.088046867116005879e-12
8.500000000000066849e-07	1.946543017335029990e+00	7.387716572291033070e-09	1.120360735696096703e-12	1.954260517512895978e+00	-2.294569473060113508e-09	1.092047889849674151e-12
8.600000000000065891e-07	1.944885448512484016e+00	-1.114826680542996325e-08	1.126080779073685012e-12	1.952833547604839071e+00	-1.861373182941192967e-08	1.096070447367993535e-12
8.700000000000064934e-07	1.943233268165742933e+00	-1.310769921943090674e-08	1.131863578008598695e-12	1.951415445429464990e+00	-2.191900955983834211e-08	1.100114797262296310e-12
8.800000000000063976e-07	1.941585874627042907e+00	-1.002429973527430133e-09	1.137709707106258796e-12	1.950005595468355946e+00	-2.135314943210181814e-08	1.104181195806577726e-12
8.900000000000063019e-07	1.939942706405588968e+00	-2.030024072537636389e-09	1.143619740385022383e-12	1.948603421586039053e+00	-2.553403216982968819e-08	1.108269898115382697e-12
9.000000000000062061e-07	1.938303239403250000e+00	3.524484701878792843e-07	1.149594251091537703e-12	1.947208384255239899e+00	-4.544371512540069828e-08	1.112381158270327065e-12
9.100000000000061104e-07	1.936666984353196952e+00	4.221412855899628909e-07	1.155633812051029521e-12	1.945819978005284945e+00	-5.232655572551741840e-08	1.116515229452989748e-12
9.200000000000060147e-07	1.935033484461980091e+00	5.006200304865495373e-07	1.161738995109858351e-12	1.944437729073279053e+00	-5.998185832796777080e-08	1.120672364135065925e-12
9.300000000000059189e-07	1.933402313235794923e+00	5.881578771204271429e-07	1.167910371483061117e-12	1.943061193239929096e+00	-6.843387046920134863e-08	1.124852814168141584e-12
9.400000000000058232e-07	1.931773072475235997e+00	6.849124596725909418e-07	1.174148511630253866e-12	1.941689953833499072e+00	-7.769868677957440850e-08	1.129056830914786497e-12
9.500000000000057274e-07	1.930145390423505081e+00	7.909359929568565194e-07	1.180453985220591300e-12	1.940323619887196038e+00	-8.777750206604403272e-08	1.133284665363710851e-12
9.600000000000056317e-07	1.928518920054755004e+00	9.061880121579994165e-07	1.186827361091981072e-12	1.938961824436612913e+00	-9.866548698221520337e-08	1.137536568238832124e-12
9.700000000000055359e-07	1.926893337490561020e+00	1.030535624533334477e-06	1.193269207204728965e-12	1.937604222945217058e+00	-1.103467060223841238e-07	1.141812790102774034e-12
9.800000000000054402e-07	1.925268340533583977e+00	1.163775962822484687e-06	1.199780090590110502e-12	1.936250491846980948e+00	-1.227976127263710468e-07	1.146113581455213996e-12
9.900000000000053444e-07	1.923643647308652005e+00	1.305653241316355952e-06	1.206360577293912849e-12	1.934900327196340974e+00	-1.359834889000941128e-07	1.150439192826411479e-12
1.000000000000005249e-06	1.922018995002235942e+00	1.455864540868935121e-06	1.213011232315252121e-12	1.933553443416514916e+00	-1.498575825065645701e-07	1.154789874866403766e-12
1.010000000000005153e-06	1.920394138692316011e+00	1.614096298084334675e-06	1.219732619540900171e-12	1.932209572138124054e+00	-1.643729380354356223e-07	1.159165878430007241e-12
1.020000000000005057e-06	1.918768850261201919e+00	1.780007080514388032e-06	1.226525301675350063e-12	1.930868461120752055e+00	-1.794653148876426715e-07	1.163567454658098792e-12
1.030000000000004961e-06	1.917142917384667022e+00	1.953252410376365489e-06	1.233389840166832077e-12	1.929529873250726002e+00	-1.950693832555536494e-07	1.167994855055373007e-12
1.040000000000004866e-06	1.915516142591294102e+00	2.133481906294301805e-06	1.240326795129459173e-12	1.928193585609103033e+00	-2.111035706803223950e-07	1.172448331564796510e-12
1.050000000000004770e-06	1.913888342386508956e+00	2.320343921718582962e-06	1.247336725261653164e-12	1.926859388604275969e+00	-2.274810462240930800e-07	1.176928136639087796e-12
1.060000000000004674e-06	1.912259346436200991e+00	2.513476013524561014e-06	1.254420187761167665e-12	1.925527085164133956e+00	-2.441014986133843117e-07	1.181434523309354639e-12
1.070000000000004578e-06	1.910628996805354918e+00	2.712514919910314657e-06	1.261577738236795852e-12	1.924196489983202030e+00	-2.608472215511830668e-07	1.185967745251130413e-12
1.080000000000004483e-06	1.908997147247482040e+00	2.917048424100114304e-06	1.268809930617029605e-12	1.922867428820544067e+00	-2.775914334523140550e-07	1.190528056847993084e-12
1.090000000000004387e-06	1.907363662540938920e+00	3.126650595682917028e-06	1.276117317055675900e-12	1.921539737844530915e+00	-2.941757579845597231e-07	1.195115713252912486e-12
1.100000000000004291e-06	1.905728417868294056e+00	-2.611582552687739438e-07	1.283500447892231103e-12	1.920213263021055994e+00	-3.618613953668019966e-08	1.199730970367080070e-12
1.110000000000004196e-06	1.904091298237801988e+00	-2.837346617241214062e-07	1.290959871290644770e-12	1.918887859541672958e+00	-3.317484618692096249e-08	1.204374085216101604e-12
1.120000000000004100e-06	1.902452197938159006e+00	-3.082670697666321058e-07	1.298496133570959099e-12	1.917563391289301977e+00	-2.859121110843381492e-08	1.209045315531166502e-12
1.130000000000004004e-06	1.900811020031633047e+00	-3.350544580937476983e-07	1.306109778791995500e-12	1.916239730338016978e+00	-2.209886916951907889e-08	1.213744920116392965e-12
1.140000000000003908e-06	1.899167675877236006e+00	-3.644681550520859731e-07	1.313801348728722644e-12	1.914916756484992044e+00	-1.329578598855280965e-08	1.218473158823363492e-12
1.150000000000003813e-06	1.897522084683969990e+00	-3.969549818674537806e-07	1.321571382764117944e-12	1.913594356812069019e+00	-1.723255593891279392e-09	1.223230292601762437e-12
1.160000000000003717e-06	1.895874173091623982e+00	-4.330694852991583627e-07	1.329420417779433044e-12	1.912272425274885945e+00	1.316482979612546064e-08	1.228016583548805501e-12
1.170000000000003621e-06	1.894223874777209105e+00	-4.734872116174071669e-07	1.337348988042859666e-12	1.910950862317627008e+00	3.200168130877963243e-08	1.232832294957313543e-12
1.180000000000003525e-06	1.892571130085203945e+00	-5.190389942461002591e-07	1.345357625096996092e-12	1.909629574511586991e+00	5.553639954895951195e-08	1.237677691362599550e-12
1.190000000000003430e-06	1.890915885679993913e+00	-5.707248656512553471e-07	1.353446857645106399e-12	1.908308474215919981e+00	8.463086463307005069e-08	1.242553038588254574e-12
1.200000000000003334e-06	1.889258094219000039e+00	-1.242523357957911307e-08	1.361617210008735170e-12	1.906987479259298013e+00	1.825049970389181673e-06	1.247458602630314812e-12
1.210000000000003238e-06	1.887597714044721098e+00	-3.626611410713095889e-08	1.369869207620133853e-12	1.905666512639430099e+00	1.831871339396363024e-06	1.252394654275287980e-12
1.220000000000003142e-06	1.885934708895397938e+00	-6.862982808162571752e-08	1.378203368639040920e-12	1.904345502243306898e+00	1.826092833210567648e-06	1.257361462379615981e-12
1.230000000000003047e-06	1.884269047631720095e+00	-1.114857653154941677e-07	1.386620209257198275e-12	1.903024380581405994e+00	1.806381740205321016e-06	1.262359298358098470e-12
1.240000000000002951e-06	1.882600703979490975e+00	-1.670889269112015869e-07	1.395120242247949015e-12	1.901703084538910904e+00	1.771545484614282409e-06	1.267388435128663845e-12
1.250000000000002855e-06	1.880929656286800977e+00	-2.379662733517226617e-07	1.403703976849655255e-12	1.900381555141235967e+00	1.720649232932966940e-06	1.272449147152804759e-12
1.260000000000002759e-06	1.879255887294851046e+00	-3.268846640847342683e-07	1.412371918649289211e-12	1.899059737333218978e+00	1.653110004506090300e-06	1.277541710475529781e-12
1.270000000000002664e-06	1.877579383921045064e+00	-6.129168583541716294e-06	1.421124596364250338e-12	1.897737579770440997e+00	-8.188452911219469840e-07	1.282666404602710373e-12
1.280000000000002568e-06	1.875900137056254025e+00	-6.438655366533531604e-06	1.429962457079898335e-12	1.896415034625511975e+00	-8.697892369840605804e-07	1.287823505325981967e-12
1.290000000000002472e-06	1.874218141368777069e+00	-6.698513667802813625e-06	1.438886018885355773e-12	1.895092057399536900e+00	-9.261439459698995996e-07	1.293013295383709825e-12
1.300000000000002376e-06	1.872533395123427091e+00	-3.000541403181263205e-06	1.447895737877885511e-12	1.893768606749965944e+00	-7.220072898852139143e-07	1.298236062204871690e-12
1.310000000000002281e-06	1.870845900006878004e+00	-3.438131220716990859e-06	1.456992163708598794e-12	1.892444644325413039e+00	-1.116535708788197998e-06	1.303492081461979292e-12
1.320000000000002185e-06	1.869155660965321930e+00	-3.949918354531339910e-06	1.466175747124415945e-12	1.891120134610059900e+00	-1.547589378620510102e-06	1.308781643711352473e-12
1.330000000000002089e-06	1.867462686048001030e+00	-4.546622575712270067e-06	1.475446964950391906e-12	1.889795044776862110e+00	-2.005508861760292499e-06	1.314105037141176588e-12
1.340000000000001993e-06	1.865766986260164018e+00	-5.240157266000103360e-06	1.484806289461125163e-12	1.888469344548759032e+00	-2.477669601846682447e-06	1.319462551821545182e-12
1.350000000000001898e-06	1.864068575423335039e+00	-6.043797493020399690e-06	1.494254188275488300e-12	1.887143006067508955e+00	-2.948521510706756363e-06	1.324854479740118830e-12
1.360000000000001802e-06	1.862367470042701090e+00	-6.972273390051043442e-06	1.503791124253668861e-12	1.885816003769678950e+00	-3.399804350740822580e-06	1.330281114837459030e-12
1.370000000000001706e-06	1.860663689181142999e+00	-8.041874917428466952e-06	1.513417555396825227e-12	1.884488314269306963e+00	-3.810681853213065128e-06	1.335742753042062012e-12
1.380000000000001610e-06	1.858957254339594023e+00	-9.270560855826490495e-06	1.523133934749357734e-12	1.883159916246909926e+00	-4.158069116580939491e-06	1.341239692304948057e-12
1.390000000000001515e-06	1.857248189343251976e+00	-1.067801977032410913e-05	1.532940710304114704e-12	1.881830790344398041e+00	-4.416805138183675291e-06	1.346772232634028666e-12
1.400000000000001419e-06	1.855536520233380893e+00	-1.228573361909055210e-05	1.542838324910981108e-12	1.880500919065599907e+00	-4.559914398247357429e-06	1.352340676128020766e-12
1.410000000000001323e-06	1.853822275164316080e+00	-1.411700882053024085e-05	1.552827216188667311e-12	1.879170286682021018e+00	-4.558751341919819199e-06	1.357945327010231260e-12
1.420000000000001227e-06	1.852105484305387018e+00	-1.619700324234918319e-05	1.562907816440251423e-12	1.877838879143564954e+00	-4.383081020908706884e-06	1.363586491661858925e-12
1.430000000000001132e-06	1.850386179747482984e+00	-1.855271938545535789e-05	1.573080552572648746e-12	1.876506683993927949e+00	-4.001171832039211070e-06	1.369264478655275707e-12
1.440000000000001036e-06	1.848664395413972095e+00	-2.121293818404634650e-05	1.583345846020083835e-12	1.875173690290377948e+00	-3.379755551437444698e-06	1.374979598786853031e-12
