Taper_length,Waist_scale,Waist_len,Low_wavelength,High_wavelength,SC_range
0.05,0.3,0.025,1434.4278374117334,1656.5138485218822,222.08601111014877
0.05,0.4,0.025,1393.3599798908617,1684.6253894985855,291.26540960772377
0.05,0.5,0.025,1321.8482614860568,1745.029446811361,423.1811853253041
0.095,0.3,0.025,1149.6963892482856,1982.2569987702614,832.5606095219757
0.095,0.4,0.025,1103.7285015947741,2158.054356905596,1054.3258553108217
0.095,0.5,0.025,1473.0517773271977,1773.3119444259314,300.26016709873375
0.14,0.3,0.025,1081.5884620680038,2195.993184516102,1114.404722448098
0.14,0.4,0.025,1102.5107865929394,2249.0405027466973,1146.5297161537578
0.14,0.5,0.025,1484.2832008034368,1610.419967706737,126.13676690330021
