# 2022-03-22_09.47.05
# shape = sech2
# FWHM_ps = 0.11
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 8000
# GDD = 0.0
# propa_len = 0.11866666666666668
# untap_len = 0.01
# taper_len = 0.05866666666666667
# waist_len = 0.02
# uptap_len = 0.02
# untap_scale = 1.0
# waist_scale = 0.13157894736842107
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 21700
# 
# wavelength [nm]	 power spectral density [dB]
600.043425	-83.929207
600.163550	-79.287232
600.283723	-80.547383
600.403943	-81.523602
600.524212	-87.212589
600.644529	-81.745923
600.764895	-81.093791
600.885308	-80.046551
601.005770	-82.192338
601.126280	-82.663722
601.246839	-81.054896
601.367446	-84.475426
601.488101	-81.337539
601.608804	-82.728448
601.729557	-79.345885
601.850357	-81.926618
601.971206	-83.300339
602.092104	-82.977931
602.213050	-81.258238
602.334045	-78.734250
602.455089	-81.772113
602.576181	-83.286815
602.697322	-84.453259
602.818511	-79.619641
602.939749	-79.934786
603.061036	-80.946625
603.182372	-84.927084
603.303757	-82.938732
603.425191	-79.273421
603.546673	-80.781986
603.668204	-81.616115
603.789785	-85.595057
603.911414	-80.265447
604.033092	-80.177571
604.154820	-79.569825
604.276596	-82.459106
604.398422	-85.101616
604.520297	-79.397924
604.642220	-81.450611
604.764193	-80.007843
604.886216	-84.254479
605.008287	-80.873434
605.130408	-79.871079
605.252578	-82.182601
605.374798	-81.414798
605.497066	-82.438749
605.619385	-78.721304
605.741752	-81.953826
605.864169	-81.708782
605.986636	-81.601423
606.109152	-82.122219
606.231718	-80.035027
606.354333	-81.275677
606.476998	-79.221983
606.599712	-83.200919
606.722476	-81.802648
606.845290	-81.726881
606.968154	-79.923278
607.091067	-79.040016
607.214030	-81.950406
607.337043	-81.548480
607.460106	-82.977177
607.583219	-78.568211
607.706381	-81.148027
607.829594	-82.092564
607.952856	-80.269930
608.076169	-80.677795
608.199531	-78.825884
608.322944	-84.829305
608.446407	-81.095716
608.569920	-79.333068
608.693483	-79.555337
608.817096	-81.302112
608.940759	-83.418659
609.064473	-77.704273
609.188237	-80.806313
609.312051	-81.558384
609.435916	-82.244079
609.559831	-80.773051
609.683796	-78.148321
609.807812	-80.509343
609.931878	-80.294749
610.055995	-83.037874
610.180162	-80.235906
610.304380	-80.090843
610.428648	-80.628526
610.552967	-78.417621
610.677337	-82.887602
610.801757	-81.081787
610.926228	-80.595779
611.050750	-78.961661
611.175323	-78.935836
611.299946	-83.054655
611.424620	-80.632033
611.549345	-80.457009
611.674121	-77.851601
611.798948	-80.443422
611.923826	-83.676836
612.048755	-79.116335
612.173734	-79.928786
612.298765	-78.362286
612.423847	-83.130757
612.548980	-82.390430
612.674165	-77.701396
612.799400	-78.525636
612.924687	-79.552292
613.050025	-86.590847
613.175414	-79.464233
613.300854	-76.957800
613.426346	-78.642213
613.551889	-83.020416
613.677484	-82.862715
613.803130	-76.621405
613.928827	-78.465969
614.054576	-81.287821
614.180377	-80.808963
614.306229	-80.355286
614.432132	-78.144053
614.558087	-81.965736
614.684094	-80.144158
614.810153	-78.076810
614.936263	-80.477187
615.062425	-79.817309
615.188639	-82.082679
615.314904	-78.715671
615.441222	-79.102071
615.567591	-81.133689
615.694012	-78.558207
615.820486	-81.633426
615.947011	-79.818819
616.073588	-79.524511
616.200217	-79.714843
616.326898	-78.673304
616.453632	-82.010957
616.580417	-79.987441
616.707255	-79.640425
616.834144	-78.239052
616.961086	-78.159121
617.088081	-83.596480
617.215127	-80.130578
617.342226	-78.991035
617.469378	-78.246241
617.596581	-78.931577
617.723837	-83.245458
617.851146	-78.356590
617.978507	-79.159684
618.105920	-79.315027
618.233386	-78.999337
618.360905	-82.278029
618.488476	-78.911524
618.616100	-78.752757
618.743777	-78.962483
618.871506	-80.499033
618.999288	-81.559911
619.127123	-76.974725
619.255011	-79.136385
619.382951	-81.278160
619.510945	-79.776979
619.638991	-79.514596
619.767090	-77.083923
619.895243	-80.471100
620.023448	-80.684490
620.151706	-78.412751
620.280017	-82.447556
620.408382	-78.419300
620.536799	-77.490168
620.665270	-78.457012
620.793794	-82.322369
620.922371	-81.123136
621.051002	-75.634490
621.179686	-77.806678
621.308423	-83.150288
621.437213	-79.158566
621.566057	-77.874222
621.694954	-77.088505
621.823905	-83.652871
621.952909	-80.984321
622.081967	-75.193933
622.211079	-78.048061
622.340244	-82.129899
622.469462	-79.918470
622.598735	-77.806227
622.728061	-76.259955
622.857441	-82.298427
622.986874	-81.487439
623.116361	-77.551978
623.245903	-78.943994
623.375498	-77.745896
623.505147	-81.767993
623.634850	-80.478280
623.764606	-76.672860
623.894417	-80.789949
624.024282	-79.714077
624.154201	-78.566058
624.284174	-79.738955
624.414202	-78.122440
624.544283	-80.311439
624.674419	-77.962531
624.804609	-78.302051
624.934853	-83.827007
625.065151	-78.740625
625.195504	-76.797473
625.325911	-77.380125
625.456373	-81.059745
625.586889	-82.401651
625.717460	-76.505820
625.848085	-77.090755
625.978764	-80.368135
626.109498	-79.965649
626.240287	-80.484294
626.371131	-77.987817
626.502029	-77.674391
626.632982	-81.709750
626.763989	-78.188385
626.895052	-78.678693
627.026169	-79.641153
627.157341	-78.581691
627.288568	-81.882935
627.419850	-77.929091
627.551187	-76.479470
627.682579	-82.308307
627.814026	-79.617328
627.945528	-78.083493
628.077085	-79.969826
628.208697	-77.907460
628.340364	-78.557270
628.472087	-78.914505
628.603865	-81.518408
628.735698	-80.206335
628.867586	-75.692835
628.999530	-78.338908
629.131529	-85.402380
629.263584	-77.617133
629.395694	-77.079600
629.527859	-78.275743
629.660080	-80.810138
629.792357	-80.417199
629.924689	-76.773400
630.057077	-78.649770
630.189520	-82.030536
630.322019	-79.451093
630.454574	-78.358588
630.587184	-76.897911
630.719851	-77.905726
630.852573	-84.836554
630.985351	-80.259370
631.118185	-76.503550
631.251075	-77.979999
631.384021	-80.095647
631.517023	-80.267377
631.650081	-77.821311
631.783195	-78.151508
631.916365	-83.164994
632.049592	-78.098100
632.182874	-76.031416
632.316213	-81.732746
632.449608	-82.483211
632.583059	-76.762715
632.716567	-77.402373
632.850131	-80.223526
632.983751	-81.287471
633.117428	-76.953904
633.251161	-76.157892
633.384951	-85.613867
633.518797	-81.771922
633.652700	-75.550068
633.786660	-77.090316
633.920676	-80.448632
634.054749	-82.409469
634.188879	-77.960326
634.323065	-75.524602
634.457308	-81.246383
634.591608	-83.423953
634.725965	-76.736389
634.860379	-79.340743
634.994850	-82.534156
635.129377	-77.713421
635.263962	-79.228654
635.398604	-81.421495
635.533303	-78.959522
635.668058	-78.057902
635.802872	-77.573915
635.937742	-84.019402
636.072669	-81.439708
636.207654	-75.827395
636.342696	-78.739821
636.477796	-83.582143
636.612953	-79.024398
636.748167	-78.831007
636.883439	-79.508223
637.018768	-79.542325
637.154155	-81.879055
637.289599	-80.104418
637.425101	-77.658571
637.560660	-79.993000
637.696277	-80.587240
637.831952	-81.587726
637.967685	-79.053528
638.103475	-75.997963
638.239324	-81.270055
638.375230	-86.911854
638.511194	-76.555027
638.647215	-78.235866
638.783295	-84.800099
638.919433	-77.981153
639.055629	-77.928409
639.191883	-83.134001
639.328195	-81.803546
639.464565	-76.506362
639.600994	-75.621682
639.737481	-83.746908
639.874025	-82.902757
640.010629	-75.460601
640.147290	-76.486331
640.284010	-86.282230
640.420789	-82.649400
640.557625	-78.673374
640.694521	-79.355763
640.831474	-77.755559
640.968487	-82.462695
641.105558	-86.693021
641.242687	-78.832306
641.379876	-77.099017
641.517123	-80.679888
641.654429	-85.501790
641.791793	-78.650764
641.929216	-78.824561
642.066699	-82.913667
642.204240	-80.208532
642.341840	-77.780291
642.479499	-79.869759
642.617217	-86.481323
642.754994	-77.960757
642.892830	-76.834897
643.030726	-87.085536
643.168680	-81.138079
643.306694	-74.990686
643.444767	-77.394792
643.582899	-95.366876
643.721091	-77.586819
643.859342	-75.121115
643.997652	-78.893716
644.136022	-91.296546
644.274451	-77.982614
644.412940	-77.101346
644.551488	-81.453427
644.690096	-84.813550
644.828763	-81.160996
644.967490	-80.677200
645.106277	-81.909103
645.245124	-79.957272
645.384030	-79.025016
645.522997	-84.268685
645.662023	-88.259997
645.801109	-77.877419
645.940255	-77.239783
646.079460	-79.995417
646.218726	-87.430450
646.358052	-81.905229
646.497438	-77.946191
646.636884	-76.933729
646.776391	-83.944198
646.915957	-90.194695
647.055584	-80.495871
647.195271	-76.983212
647.335019	-77.482315
647.474826	-84.513640
647.614695	-81.237205
647.754623	-76.034955
647.894612	-77.030487
648.034662	-87.693307
648.174772	-81.505342
648.314943	-77.394424
648.455174	-79.385095
648.595466	-91.563939
648.735819	-78.747807
648.876233	-77.481355
649.016707	-85.661755
649.157242	-82.397156
649.297838	-78.586506
649.438495	-80.893582
649.579213	-84.367631
649.719992	-80.897149
649.860832	-79.003060
650.001733	-82.107109
650.142695	-82.713301
650.283718	-78.320142
650.424803	-80.048973
650.565949	-85.457155
650.707156	-79.894159
650.848424	-79.498904
650.989754	-80.145672
651.131145	-80.323233
651.272597	-86.434540
651.414111	-80.005270
651.555687	-75.533744
651.697324	-77.123676
651.839022	-92.398985
651.980782	-76.841522
652.122604	-73.668890
652.264488	-75.543714
652.406433	-95.536811
652.548441	-77.310692
652.690510	-75.308046
652.832640	-79.172009
652.974833	-85.397456
653.117088	-79.529965
653.259405	-77.734281
653.401784	-80.260738
653.544224	-82.352249
653.686727	-79.510181
653.829293	-78.539890
653.971920	-80.241059
654.114609	-80.454996
654.257361	-78.347236
654.400175	-79.633534
654.543052	-80.876790
654.685991	-78.491056
654.828992	-78.969556
654.972056	-80.481562
655.115183	-77.816873
655.258372	-77.050633
655.401623	-81.470480
655.544937	-79.218598
655.688314	-75.858157
655.831754	-77.054604
655.975256	-83.458767
656.118822	-76.364022
656.262450	-75.571047
656.406141	-83.359406
656.549894	-76.178917
656.693711	-74.081013
656.837591	-83.225300
656.981534	-77.221899
657.125540	-71.469821
657.269610	-73.396820
657.413742	-92.764259
657.557938	-73.425361
657.702196	-71.610110
657.846519	-79.007470
657.990904	-79.971310
658.135353	-74.337242
658.279866	-77.333665
658.424441	-77.481673
658.569081	-74.840665
658.713784	-77.726751
658.858550	-79.687510
659.003381	-74.056407
659.148274	-74.577252
659.293232	-80.969318
659.438253	-74.598391
659.583339	-73.951612
659.728488	-81.773163
659.873701	-74.253937
660.018978	-71.499861
660.164318	-78.315761
660.309723	-81.070903
660.455192	-71.996839
660.600725	-71.251516
660.746323	-79.878067
660.891984	-77.529208
661.037710	-71.862368
661.183500	-74.396681
661.329354	-76.547662
661.475272	-74.767707
661.621255	-74.502766
661.767303	-74.428283
661.913415	-74.124562
662.059591	-73.681105
662.205833	-74.911129
662.352138	-75.240436
662.498509	-72.828810
662.644944	-73.684754
662.791443	-75.476567
662.938008	-73.067229
663.084638	-72.832937
663.231332	-75.742346
663.378091	-73.221645
663.524915	-70.800993
663.671804	-75.035040
663.818759	-77.096140
663.965778	-70.145921
664.112863	-70.940802
664.260012	-78.391740
664.407227	-73.502942
664.554507	-68.670361
664.701853	-71.545894
664.849264	-80.550039
664.996740	-70.993861
665.144282	-68.629633
665.291889	-72.551100
665.439561	-76.357646
665.587300	-70.155188
665.735103	-70.852064
665.882973	-73.148493
666.030908	-70.883951
666.178909	-72.310287
666.326976	-74.031084
666.475109	-69.517622
666.623307	-69.728631
666.771571	-74.931999
666.919902	-72.219333
667.068298	-68.706266
667.216761	-70.910167
667.365289	-73.855023
667.513884	-69.593301
667.662545	-70.430205
667.811272	-73.449875
667.960065	-69.040784
668.108925	-69.147467
668.257851	-74.149536
668.406843	-69.962500
668.555902	-67.855211
668.705027	-71.274085
668.854219	-72.315708
669.003478	-68.704501
669.152803	-69.173514
669.302195	-70.866093
669.451653	-69.693910
669.601179	-71.310951
669.750771	-69.075540
669.900430	-67.583999
670.050156	-71.019749
670.199949	-71.978201
670.349808	-67.690261
670.499735	-67.714815
670.649729	-70.224869
670.799790	-71.594604
670.949918	-67.786277
671.100114	-67.301703
671.250377	-69.762931
671.400707	-70.811421
671.551104	-67.067004
671.701569	-67.683919
671.852101	-71.504935
672.002700	-67.753310
672.153368	-67.483660
672.304102	-70.549712
672.454905	-67.873205
672.605775	-67.099617
672.756713	-70.509130
672.907718	-68.544007
673.058791	-66.022392
