# 2022-03-21_16.26.40
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 8000
# GDD = 0.0
# propa_len = 0.10555555555555557
# untap_len = 0.01
# taper_len = 0.04555555555555556
# waist_len = 0.02
# uptap_len = 0.02
# untap_scale = 1.0
# waist_scale = 0.26666666666666666
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 21700
# 
# wavelength [nm]	 power spectral density [dB]
600.043425	-73.762306
600.163550	-73.727357
600.283723	-73.703034
600.403943	-73.686776
600.524212	-73.676973
600.644529	-73.671244
600.764895	-73.666992
600.885308	-73.662228
601.005770	-73.655906
601.126280	-73.647898
601.246839	-73.638787
601.367446	-73.629919
601.488101	-73.623143
601.608804	-73.620846
601.729557	-73.625091
601.850357	-73.637263
601.971206	-73.657863
602.092104	-73.686732
602.213050	-73.722968
602.334045	-73.765053
602.455089	-73.811026
602.576181	-73.859147
602.697322	-73.908090
602.818511	-73.957057
602.939749	-74.005663
603.061036	-74.054430
603.182372	-74.105082
603.303757	-74.160091
603.425191	-74.221949
603.546673	-74.292279
603.668204	-74.372110
603.789785	-74.461869
603.911414	-74.561652
604.033092	-74.670895
604.154820	-74.788169
604.276596	-74.911597
604.398422	-75.039412
604.520297	-75.170382
604.642220	-75.304095
604.764193	-75.441009
604.886216	-75.582579
605.008287	-75.731145
605.130408	-75.889399
605.252578	-76.060190
605.374798	-76.245683
605.497066	-76.447203
605.619385	-76.665282
605.741752	-76.899450
605.864169	-77.148170
605.986636	-77.409228
606.109152	-77.680065
606.231718	-77.958414
606.354333	-78.242342
606.476998	-78.531010
606.599712	-78.825649
606.722476	-79.129699
606.845290	-79.448000
606.968154	-79.786471
607.091067	-80.151536
607.214030	-80.549506
607.337043	-80.986255
607.460106	-81.466496
607.583219	-81.993106
607.706381	-82.567302
607.829594	-83.187373
607.952856	-83.849201
608.076169	-84.546396
608.199531	-85.272757
608.322944	-86.023401
608.446407	-86.795758
608.569920	-87.590562
608.693483	-88.409296
608.817096	-89.250536
608.940759	-90.100117
609.064473	-90.915267
609.188237	-91.602491
609.312051	-92.009452
609.435916	-91.978616
609.559831	-91.463872
609.683796	-90.577910
609.807812	-89.502484
609.931878	-88.386114
610.055995	-87.316510
610.180162	-86.334338
610.304380	-85.451204
610.428648	-84.662311
610.552967	-83.955741
610.677337	-83.318678
610.801757	-82.738478
610.926228	-82.201660
611.050750	-81.694954
611.175323	-81.207636
611.299946	-80.733264
611.424620	-80.268891
611.549345	-79.814277
611.674121	-79.371210
611.798948	-78.944118
611.923826	-78.538008
612.048755	-78.157564
612.173734	-77.805556
612.298765	-77.483188
612.423847	-77.190350
612.548980	-76.925809
612.674165	-76.687107
612.799400	-76.470289
612.924687	-76.270576
613.050025	-76.083290
613.175414	-75.904759
613.300854	-75.731995
613.426346	-75.562070
613.551889	-75.393045
613.677484	-75.225399
613.803130	-75.061848
613.928827	-74.905883
614.054576	-74.760605
614.180377	-74.628840
614.306229	-74.513631
614.432132	-74.417795
614.558087	-74.342840
614.684094	-74.288741
614.810153	-74.254237
614.936263	-74.237095
615.062425	-74.234652
615.188639	-74.243914
615.314904	-74.261872
615.441222	-74.285599
615.567591	-74.312915
615.694012	-74.343006
615.820486	-74.376519
615.947011	-74.415081
616.073588	-74.461179
616.200217	-74.518147
616.326898	-74.589963
616.453632	-74.680197
616.580417	-74.791674
616.707255	-74.926289
616.834144	-75.085430
616.961086	-75.269835
617.088081	-75.478889
617.215127	-75.710704
617.342226	-75.962496
617.469378	-76.231543
617.596581	-76.515468
617.723837	-76.811828
617.851146	-77.119075
617.978507	-77.437147
618.105920	-77.768865
618.233386	-78.119773
618.360905	-78.497764
618.488476	-78.912221
618.616100	-79.374008
618.743777	-79.896230
618.871506	-80.493921
618.999288	-81.184529
619.127123	-81.988392
619.255011	-82.929666
619.382951	-84.037788
619.510945	-85.353900
619.638991	-86.941883
619.767090	-88.907773
619.895243	-91.444473
620.023448	-94.965570
620.151706	-100.600584
620.280017	-108.746559
620.408382	-100.612391
620.536799	-95.261665
620.665270	-91.938376
620.793794	-89.531580
620.922371	-87.627955
621.051002	-86.035859
621.179686	-84.652732
621.308423	-83.418914
621.437213	-82.298760
621.566057	-81.272102
621.694954	-80.328767
621.823905	-79.462475
621.952909	-78.668603
622.081967	-77.942902
622.211079	-77.281970
622.340244	-76.682286
622.469462	-76.140284
622.598735	-75.651600
622.728061	-75.211066
622.857441	-74.813029
622.986874	-74.451950
623.116361	-74.121990
623.245903	-73.816859
623.375498	-73.530443
623.505147	-73.257723
623.634850	-72.994577
623.764606	-72.737822
623.894417	-72.485200
624.024282	-72.235658
624.154201	-71.989658
624.284174	-71.749082
624.414202	-71.516495
624.544283	-71.294310
624.674419	-71.084702
624.804609	-70.889942
624.934853	-70.712125
625.065151	-70.552562
625.195504	-70.411555
625.325911	-70.288742
625.456373	-70.183355
625.586889	-70.093968
625.717460	-70.018759
625.848085	-69.955629
625.978764	-69.902418
626.109498	-69.856865
626.240287	-69.817228
626.371131	-69.782504
626.502029	-69.752228
626.632982	-69.726462
626.763989	-69.705928
626.895052	-69.691966
627.026169	-69.686286
627.157341	-69.690858
627.288568	-69.707889
627.419850	-69.739500
627.551187	-69.787682
627.682579	-69.853980
627.814026	-69.939353
627.945528	-70.044226
628.077085	-70.168294
628.208697	-70.310706
628.340364	-70.469911
628.472087	-70.643935
628.603865	-70.830523
628.735698	-71.027195
628.867586	-71.231704
628.999530	-71.442279
629.131529	-71.657704
629.263584	-71.877499
629.395694	-72.102261
629.527859	-72.333924
629.660080	-72.575961
629.792357	-72.832778
629.924689	-73.109471
630.057077	-73.411696
630.189520	-73.745688
630.322019	-74.118261
630.454574	-74.536986
630.587184	-75.009876
630.719851	-75.544688
630.852573	-76.150125
630.985351	-76.835914
631.118185	-77.614125
631.251075	-78.499817
631.384021	-79.511285
631.517023	-80.672150
631.650081	-82.015734
631.783195	-83.591480
631.916365	-85.474678
632.049592	-87.776985
632.182874	-90.641638
632.316213	-93.996063
632.449608	-95.983312
632.583059	-93.980563
632.716567	-90.859357
632.850131	-88.247495
632.983751	-86.163603
633.117428	-84.459701
633.251161	-83.023274
