# 2022-03-21_22.38.40
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 8000
# GDD = 0.0
# propa_len = 0.11866666666666668
# untap_len = 0.01
# taper_len = 0.05866666666666667
# waist_len = 0.02
# uptap_len = 0.02
# untap_scale = 1.0
# waist_scale = 0.13157894736842107
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 21700
# 
# wavelength [nm]	 power spectral density [dB]
600.043425	-82.700442
600.163550	-80.302923
600.283723	-80.473030
600.403943	-80.322218
600.524212	-84.123267
600.644529	-80.659652
600.764895	-85.553307
600.885308	-79.696481
601.005770	-83.106685
601.126280	-79.908250
601.246839	-82.709743
601.367446	-82.307321
601.488101	-80.883438
601.608804	-82.895840
601.729557	-79.341924
601.850357	-82.187900
601.971206	-79.240903
602.092104	-90.001978
602.213050	-82.395966
602.334045	-78.919194
602.455089	-77.756823
602.576181	-81.723895
602.697322	-92.004947
602.818511	-79.417846
602.939749	-79.298823
603.061036	-76.890214
603.182372	-87.736531
603.303757	-85.086556
603.425191	-78.976664
603.546673	-77.401825
603.668204	-79.121951
603.789785	-84.718898
603.911414	-82.952250
604.033092	-82.315087
604.154820	-77.192693
604.276596	-82.284347
604.398422	-82.455320
604.520297	-80.767308
604.642220	-79.962361
604.764193	-80.975367
604.886216	-86.163365
605.008287	-79.104986
605.130408	-81.384860
605.252578	-78.831487
605.374798	-83.549361
605.497066	-82.673616
605.619385	-81.014789
605.741752	-81.103690
605.864169	-78.714089
605.986636	-82.425545
606.109152	-79.848499
606.231718	-86.548731
606.354333	-79.833882
606.476998	-78.956818
606.599712	-79.992031
606.722476	-82.561234
606.845290	-84.959284
606.968154	-77.670554
607.091067	-82.158720
607.214030	-79.338444
607.337043	-83.684644
607.460106	-82.394643
607.583219	-78.331632
607.706381	-81.564789
607.829594	-79.513187
607.952856	-85.188141
608.076169	-79.515536
608.199531	-81.007571
608.322944	-81.151115
608.446407	-79.895775
608.569920	-81.867035
608.693483	-78.568093
608.817096	-85.897033
608.940759	-81.936415
609.064473	-80.155416
609.188237	-78.358533
609.312051	-78.355264
609.435916	-82.600085
609.559831	-82.480809
609.683796	-83.252861
609.807812	-77.069886
609.931878	-79.732195
610.055995	-80.752451
610.180162	-82.054325
610.304380	-83.892845
610.428648	-76.975688
610.552967	-81.643822
610.677337	-79.220807
610.801757	-83.725110
610.926228	-82.747406
611.050750	-77.978143
611.175323	-81.075442
611.299946	-77.411759
611.424620	-87.071961
611.549345	-83.206266
611.674121	-78.084865
611.798948	-79.404099
611.923826	-79.647813
612.048755	-87.673932
612.173734	-77.155306
612.298765	-78.022261
612.423847	-79.047908
612.548980	-87.129884
612.674165	-79.886934
612.799400	-73.667803
612.924687	-78.321712
613.050025	-82.504356
613.175414	-80.278563
613.300854	-78.087115
613.426346	-75.372925
613.551889	-83.567432
613.677484	-83.694138
613.803130	-78.736990
613.928827	-77.176663
614.054576	-80.242462
614.180377	-90.088907
614.306229	-77.216576
614.432132	-80.437663
614.558087	-79.243048
614.684094	-81.692973
614.810153	-83.627196
614.936263	-76.994774
615.062425	-82.302489
615.188639	-80.044051
615.314904	-81.002216
615.441222	-80.256283
615.567591	-78.640152
615.694012	-85.276897
615.820486	-78.968723
615.947011	-81.273804
616.073588	-80.422261
616.200217	-79.168830
616.326898	-81.780825
616.453632	-77.716288
616.580417	-86.764459
616.707255	-84.013630
616.834144	-76.293682
616.961086	-77.660346
617.088081	-78.748336
617.215127	-89.329208
617.342226	-79.346830
617.469378	-77.279394
617.596581	-79.838581
617.723837	-80.159925
617.851146	-87.287352
617.978507	-77.925467
618.105920	-77.860563
618.233386	-81.041462
618.360905	-80.775513
618.488476	-81.587132
618.616100	-76.248321
618.743777	-80.915924
618.871506	-85.965693
618.999288	-78.559039
619.127123	-80.185475
619.255011	-77.379896
619.382951	-82.584675
619.510945	-82.032196
619.638991	-78.860789
619.767090	-86.876033
619.895243	-77.522394
620.023448	-78.050142
620.151706	-80.336856
620.280017	-82.542518
620.408382	-80.275691
620.536799	-74.905327
620.665270	-79.094472
620.793794	-87.532595
620.922371	-78.252520
621.051002	-77.957201
621.179686	-75.830270
621.308423	-88.068755
621.437213	-86.616709
621.566057	-74.552383
