# 2022-03-21_14.29.28
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 8000
# GDD = 0.0
# propa_len = 0.13666666666666666
# untap_len = 0.01
# taper_len = 0.07666666666666666
# waist_len = 0.02
# uptap_len = 0.02
# untap_scale = 1.0
# waist_scale = 0.16666666666666669
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
1000.248639	-25.849419
1000.582480	-26.148360
1000.916545	-25.705916
1001.250832	-26.098907
1001.585343	-25.683559
1001.920077	-26.024963
1002.255035	-25.626499
1002.590218	-25.957859
1002.925624	-25.600643
1003.261255	-25.820219
1003.597111	-25.611706
1003.933192	-25.715237
1004.269497	-25.545885
1004.606029	-25.658005
1004.942785	-25.481840
1005.279768	-25.568518
1005.616977	-25.499769
1005.954412	-25.387127
1006.292074	-25.575795
1006.629962	-25.232703
1006.968077	-25.582124
1007.306420	-25.155794
1007.644990	-25.574904
1007.983787	-25.043918
1008.322813	-25.615615
1008.662067	-24.969054
1009.001549	-25.552026
1009.341259	-25.024997
1009.681199	-25.368858
1010.021367	-25.149757
1010.361765	-25.224615
1010.702392	-25.176292
1011.043250	-25.173013
1011.384337	-25.158146
1011.725654	-25.102144
1012.067202	-25.220433
1012.408980	-24.964136
1012.750989	-25.266627
1013.093230	-24.894707
1013.435702	-25.226747
1013.778405	-24.891088
1014.121341	-25.147590
1014.464508	-24.883245
1014.807908	-25.071979
1015.151540	-24.889722
1015.495405	-24.964688
1015.839503	-24.943327
1016.183835	-24.772336
1016.528400	-25.063986
1016.873198	-24.595717
1017.218231	-25.078718
1017.563498	-24.552348
1017.908999	-24.973824
1018.254735	-24.562865
1018.600707	-24.859977
1018.946913	-24.558424
1019.293354	-24.735933
1019.640032	-24.573245
1019.986945	-24.592291
1020.334094	-24.616409
1020.681480	-24.409464
1021.029102	-24.644137
1021.376961	-24.303856
1021.725058	-24.568600
1022.073391	-24.288551
1022.421962	-24.420830
1022.770772	-24.278099
1023.119819	-24.324557
1023.469104	-24.208722
1023.818628	-24.251651
1024.168391	-24.152620
1024.518393	-24.140542
1024.868634	-24.154692
1025.219115	-24.006654
1025.569836	-24.109598
1025.920796	-23.964330
1026.271997	-23.975638
1026.623438	-23.997391
1026.975121	-23.814900
1027.327044	-24.006312
1027.679208	-23.724772
1028.031614	-23.963999
1028.384262	-23.674489
1028.737152	-23.895726
1029.090284	-23.634839
1029.443659	-23.838425
1029.797276	-23.603447
1030.151137	-23.755599
1030.505240	-23.610455
1030.859587	-23.640813
1031.214178	-23.658485
1031.569013	-23.509369
1031.924093	-23.664666
1032.279417	-23.462479
1032.634985	-23.591884
1032.990799	-23.483828
1033.346858	-23.482319
1033.703162	-23.491807
1034.059712	-23.436099
1034.416509	-23.441130
1034.773551	-23.428961
1035.130841	-23.370130
1035.488377	-23.424851
1035.846160	-23.338776
1036.204190	-23.376655
1036.562468	-23.318426
1036.920994	-23.337617
1037.279768	-23.297888
1037.638790	-23.304262
1037.998061	-23.256242
1038.357581	-23.263742
1038.717350	-23.247240
1039.077368	-23.197815
1039.437636	-23.237447
1039.798154	-23.129765
1040.158922	-23.214221
1040.519940	-23.093733
1040.881209	-23.141734
1041.242729	-23.093342
1041.604501	-23.037254
1041.966524	-23.104197
1042.328798	-22.944692
1042.691325	-23.072901
1043.054103	-22.883222
1043.417135	-23.009602
1043.780419	-22.848288
1044.143956	-22.922593
1044.507746	-22.793711
1044.871791	-22.850597
1045.236088	-22.729962
1045.600641	-22.781095
1045.965447	-22.641347
1046.330508	-22.710818
1046.695824	-22.561502
1047.061395	-22.626952
1047.427222	-22.473955
1047.793304	-22.535733
1048.159642	-22.402928
1048.526237	-22.416025
1048.893088	-22.338418
1049.260196	-22.284543
1049.627561	-22.297658
1049.995183	-22.132741
1050.363063	-22.245316
1050.731201	-22.000832
1051.099597	-22.165958
1051.468251	-21.916100
1051.837164	-22.020859
1052.206336	-21.874789
1052.575767	-21.860729
1052.945458	-21.853321
1053.315409	-21.706826
1053.685619	-21.784179
1054.056090	-21.625600
1054.426821	-21.675144
1054.797814	-21.580137
1055.169067	-21.542335
1055.540582	-21.536055
1055.912359	-21.463702
1056.284398	-21.440753
1056.656698	-21.439168
1057.029262	-21.305191
1057.402088	-21.453769
1057.775177	-21.183820
1058.148530	-21.428529
1058.522146	-21.125510
1058.896027	-21.350288
1059.270171	-21.119403
1059.644580	-21.246322
1060.019254	-21.121098
1060.394193	-21.175567
1060.769397	-21.087942
1061.144867	-21.138385
1061.520602	-21.050809
1061.896604	-21.096915
1062.272872	-21.052472
1062.649407	-21.001753
1063.026210	-21.104036
1063.403279	-20.904650
1063.780616	-21.140177
1064.158221	-20.834939
1064.536094	-21.112405
1064.914235	-20.870118
1065.292645	-20.974511
1065.671325	-20.960736
1066.050273	-20.825545
1066.429491	-21.022554
1066.808979	-20.757347
1067.188738	-20.953444
1067.568766	-20.781738
1067.949066	-20.835579
1068.329636	-20.832271
1068.710478	-20.696345
1069.091592	-20.854066
1069.472977	-20.634509
1069.854635	-20.790988
1070.236565	-20.617003
1070.618768	-20.690819
1071.001243	-20.633360
1071.383993	-20.568198
1071.767016	-20.627645
1072.150313	-20.487954
1072.533884	-20.568543
1072.917730	-20.444197
1073.301850	-20.464554
1073.686246	-20.425096
1074.070917	-20.363284
1074.455864	-20.362001
1074.841087	-20.304712
1075.226586	-20.263695
1075.612362	-20.281773
1075.998415	-20.136230
1076.384745	-20.247566
1076.771353	-20.084908
1077.158238	-20.123523
1077.545401	-20.100885
1077.932843	-19.980522
1078.320564	-20.117629
1078.708564	-19.898030
1079.096842	-20.021272
1079.485401	-19.939809
1079.874240	-19.873560
1080.263358	-19.962758
1080.652757	-19.788127
1081.042438	-19.909424
1081.432399	-19.790370
1081.822641	-19.787276
1082.213166	-19.796539
1082.603972	-19.721168
1082.995061	-19.742665
1083.386433	-19.683620
1083.778087	-19.682389
1084.170025	-19.649810
1084.562246	-19.641939
1084.954751	-19.583428
