# 2022-03-21_21.38.06
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 8000
# GDD = 0.0
# propa_len = 0.10488888888888889
# untap_len = 0.01
# taper_len = 0.04488888888888889
# waist_len = 0.02
# uptap_len = 0.02
# untap_scale = 1.0
# waist_scale = 0.11578947368421054
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 21700
# 
# wavelength [nm]	 power spectral density [dB]
600.043425	-80.001789
600.163550	-82.374114
600.283723	-81.492886
600.403943	-83.803384
600.524212	-79.431278
600.644529	-80.159142
600.764895	-85.473065
600.885308	-80.486051
601.005770	-81.940360
601.126280	-80.237223
601.246839	-82.158940
601.367446	-82.728125
601.488101	-79.080203
601.608804	-84.300917
601.729557	-80.143735
601.850357	-80.015914
601.971206	-84.077758
602.092104	-80.990043
602.213050	-82.868565
602.334045	-79.462879
602.455089	-81.399649
602.576181	-84.860938
602.697322	-79.098391
602.818511	-81.625225
602.939749	-81.945758
603.061036	-79.492004
603.182372	-84.483096
603.303757	-80.794685
603.425191	-79.479740
603.546673	-84.305377
603.668204	-79.750109
603.789785	-81.388127
603.911414	-82.869495
604.033092	-80.265049
604.154820	-81.509820
604.276596	-80.721685
604.398422	-82.780654
604.520297	-81.960423
604.642220	-79.674745
604.764193	-81.710191
604.886216	-82.769988
605.008287	-80.149724
605.130408	-80.757449
605.252578	-83.442062
605.374798	-78.979301
605.497066	-81.285307
605.619385	-83.628326
605.741752	-79.989497
605.864169	-82.017445
605.986636	-80.271309
606.109152	-81.792288
606.231718	-82.458661
606.354333	-79.614671
606.476998	-82.643862
606.599712	-80.529214
606.722476	-80.955078
606.845290	-82.024620
606.968154	-80.644297
607.091067	-82.648014
607.214030	-79.722245
607.337043	-80.201623
607.460106	-83.665504
607.583219	-80.073319
607.706381	-80.120116
607.829594	-83.520065
607.952856	-79.491799
608.076169	-80.798831
608.199531	-82.592482
608.322944	-80.212694
608.446407	-81.084199
608.569920	-80.919019
608.693483	-81.695055
608.817096	-80.413912
608.940759	-82.452636
609.064473	-80.113723
609.188237	-80.832298
609.312051	-82.568591
609.435916	-79.130016
609.559831	-82.790219
609.683796	-79.926960
609.807812	-82.353357
609.931878	-80.485319
610.055995	-79.246947
610.180162	-86.798705
610.304380	-78.022475
610.428648	-80.002063
610.552967	-85.333254
610.677337	-77.800944
610.801757	-80.723378
610.926228	-82.840164
611.050750	-78.945262
611.175323	-81.550441
611.299946	-80.835158
611.424620	-83.453702
611.549345	-79.129599
611.674121	-80.113978
611.798948	-84.215816
611.923826	-78.318543
612.048755	-82.817691
612.173734	-81.162083
612.298765	-79.882296
612.423847	-81.418106
612.548980	-81.504522
612.674165	-80.789069
612.799400	-80.599288
612.924687	-82.777223
613.050025	-79.122170
613.175414	-82.681812
613.300854	-81.008365
613.426346	-79.100633
613.551889	-84.521567
613.677484	-79.493831
613.803130	-79.785335
613.928827	-82.909804
614.054576	-79.874782
614.180377	-81.553229
614.306229	-80.727044
614.432132	-80.870482
614.558087	-81.546945
614.684094	-79.857593
614.810153	-82.482810
614.936263	-81.418828
615.062425	-79.716592
615.188639	-81.834954
615.314904	-81.706204
615.441222	-80.460221
615.567591	-80.160705
615.694012	-82.927353
615.820486	-80.125676
615.947011	-79.095004
616.073588	-83.218878
616.200217	-80.490434
616.326898	-80.832079
616.453632	-79.308941
616.580417	-85.749526
616.707255	-77.577372
616.834144	-77.711108
616.961086	-88.199840
617.088081	-75.913667
617.215127	-81.355061
617.342226	-80.935407
617.469378	-78.080627
617.596581	-82.767171
617.723837	-80.437994
617.851146	-82.800870
617.978507	-78.405675
618.105920	-82.806838
618.233386	-79.591889
618.360905	-78.970535
618.488476	-83.148039
618.616100	-79.474418
618.743777	-83.516652
618.871506	-79.335653
618.999288	-80.786592
619.127123	-80.864436
619.255011	-79.190833
619.382951	-82.334602
619.510945	-80.855471
619.638991	-81.933720
619.767090	-78.705057
619.895243	-81.890227
620.023448	-80.545657
620.151706	-78.276906
620.280017	-83.461011
620.408382	-81.836440
620.536799	-77.409636
620.665270	-81.713811
620.793794	-81.128425
620.922371	-76.675822
621.051002	-84.004953
621.179686	-80.501466
621.308423	-77.765381
621.437213	-82.858126
621.566057	-80.301799
621.694954	-79.358366
621.823905	-81.752938
621.952909	-81.964795
622.081967	-78.690355
622.211079	-82.328068
622.340244	-78.826085
622.469462	-81.331265
622.598735	-80.579375
622.728061	-79.019675
622.857441	-83.761597
622.986874	-77.166463
623.116361	-83.428887
623.245903	-78.237826
623.375498	-82.249340
623.505147	-79.576085
623.634850	-79.229498
623.764606	-82.270287
623.894417	-76.708389
624.024282	-84.198716
624.154201	-78.395288
624.284174	-80.834686
624.414202	-80.819373
624.544283	-80.142385
624.674419	-80.137379
624.804609	-77.484876
624.934853	-85.742724
625.065151	-77.308653
625.195504	-78.248604
625.325911	-85.383173
625.456373	-76.392713
625.586889	-80.126808
625.717460	-80.958749
625.848085	-79.668750
625.978764	-78.424187
626.109498	-83.399271
626.240287	-78.915916
626.371131	-77.522059
626.502029	-81.804308
626.632982	-80.163302
626.763989	-76.994408
626.895052	-82.163746
627.026169	-79.461150
627.157341	-76.670476
627.288568	-81.517519
627.419850	-80.219691
627.551187	-77.353780
627.682579	-78.780016
627.814026	-82.441757
627.945528	-74.126045
628.077085	-83.996377
628.208697	-76.633591
628.340364	-77.317671
628.472087	-81.358230
628.603865	-80.793078
628.735698	-76.971761
628.867586	-78.015342
628.999530	-80.841872
629.131529	-75.024247
629.263584	-83.075883
629.395694	-78.420958
629.527859	-77.964519
629.660080	-80.072543
629.792357	-78.275341
629.924689	-78.676565
630.057077	-78.505452
630.189520	-78.510393
630.322019	-81.030223
630.454574	-76.663545
630.587184	-79.331214
630.719851	-78.456418
630.852573	-75.464977
630.985351	-81.930544
631.118185	-77.320542
631.251075	-77.646908
631.384021	-79.836545
631.517023	-79.489429
631.650081	-75.704406
631.783195	-78.573218
631.916365	-78.436663
632.049592	-74.345498
632.182874	-82.986813
632.316213	-76.460943
632.449608	-76.021088
632.583059	-80.103424
632.716567	-76.808690
632.850131	-77.165569
632.983751	-77.331335
633.117428	-80.364131
633.251161	-74.227748
633.384951	-81.098016
633.518797	-75.449973
633.652700	-75.456162
633.786660	-78.698092
633.920676	-76.533505
634.054749	-77.476261
634.188879	-75.960638
634.323065	-80.998997
634.457308	-73.766725
634.591608	-78.604379
634.725965	-76.514288
634.860379	-74.680462
634.994850	-78.983020
635.129377	-77.028861
635.263962	-74.440561
635.398604	-80.107902
635.533303	-75.305199
635.668058	-74.944092
635.802872	-77.997234
635.937742	-75.967907
636.072669	-75.216972
636.207654	-77.512495
636.342696	-76.778527
636.477796	-74.124834
636.612953	-78.505261
636.748167	-74.818947
636.883439	-74.624704
637.018768	-77.750661
637.154155	-75.034116
637.289599	-75.465844
637.425101	-75.530694
