# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.900000000000063019e-07	1.925021507772328055e+00	-1.362651515800863411e-01	1.240812774810836787e-12	1.943876909412078913e+00	4.905339487664019116e-02	1.218058572839217990e-12
9.000000000000062061e-07	1.923087652554575033e+00	-1.480502843341211239e-01	1.246614547610479459e-12	1.942311677217331001e+00	5.310162010656375997e-02	1.224080156636052078e-12
9.100000000000061104e-07	1.921154455943179906e+00	-1.606010593519778540e-01	1.252470160142633711e-12	1.940750012222036913e+00	5.742063469017378435e-02	1.230165307290786389e-12
9.200000000000060147e-07	1.919221451013213953e+00	-1.739007860916100823e-01	1.258380285541307294e-12	1.939191448289306008e+00	6.201127715070843538e-02	1.236314575273434513e-12
9.300000000000059189e-07	1.917288200744845073e+00	-1.899122817324706836e-01	1.264345602655222750e-12	1.937635549569056925e+00	6.704256464713150010e-02	1.242528508542351236e-12
9.400000000000058232e-07	1.915354295822254027e+00	-2.058465159827298496e-01	1.270366788600256169e-12	1.936081908553807907e+00	7.242124351728269904e-02	1.248807657773542356e-12
9.500000000000057274e-07	1.913419353102050913e+00	-2.227513436319700502e-01	1.276444529790163293e-12	1.934530144139162910e+00	7.813851740950969460e-02	1.255152568855260982e-12
9.600000000000056317e-07	1.911483013722111046e+00	-2.406066569038928515e-01	1.282579515000733897e-12	1.932979899966722925e+00	8.419285266935928880e-02	1.261563787570501692e-12
9.700000000000055359e-07	1.909544941580080923e+00	-2.593819608439822955e-01	1.288772437125051270e-12	1.931430842827190908e+00	9.057916007663410762e-02	1.268041858433207899e-12
9.800000000000054402e-07	1.907604821882485924e+00	-2.790373598401733601e-01	1.295023993236808093e-12	1.929882661193702997e+00	9.728888908094519838e-02	1.274587324636127969e-12
9.900000000000053444e-07	1.905662359801278960e+00	-2.995249426514894897e-01	1.301334884645327271e-12	1.928335063862584020e+00	1.043102359167320664e-01	1.281200727992334396e-12
1.000000000000005249e-06	1.903717279228841042e+00	-3.207905320639309332e-01	1.307705816942830786e-12	1.926787778692548025e+00	1.116284627751740477e-01	1.287882608870304870e-12
1.010000000000005153e-06	1.901769321623411946e+00	-3.427757451677937439e-01	1.314137500043641919e-12	1.925240551434292957e+00	1.192263211375535481e-01	1.294633506123027687e-12
1.020000000000005057e-06	1.899818244937518052e+00	-3.654202971605383654e-01	1.320630648215927494e-12	1.923693144643108033e+00	1.270845682735279036e-01	1.301453957011177552e-12
1.030000000000004961e-06	1.897863822622777974e+00	-3.886644627125829810e-01	1.327185980105637047e-12	1.922145336667806070e+00	1.351825617695035231e-01	1.308344497120572605e-12
1.040000000000004866e-06	1.895905842704961985e+00	-4.124515961051460344e-01	1.333804218753163363e-12	1.920596920709906064e+00	1.434989132167298065e-01	1.315305660274144917e-12
1.050000000000004770e-06	1.893944106923802995e+00	-4.367306018012325763e-01	1.340486091602335847e-12	1.919047703947535100e+00	1.520121800635146070e-01	1.322337978438330545e-12
1.060000000000004674e-06	1.891978429932454908e+00	-4.614582405344470062e-01	1.347232330502233612e-12	1.917497506718941036e+00	1.607015701185500745e-01	1.329441981624287484e-12
1.070000000000004578e-06	1.890008638552028053e+00	-4.866011511120962307e-01	1.354043671701562837e-12	1.915946161761068023e+00	1.695476345956209718e-01	1.336618197783630521e-12
