1500, -47.138
1501, -47.003
1502, -46.869
1503, -46.736
1504, -46.59
1505, -46.428
1506, -46.257
1507, -46.075
1508, -45.88
1509, -45.672
1510, -45.449
1511, -45.212
1512, -44.963
1513, -44.705
1514, -44.425
1515, -44.124
1516, -43.783
1517, -43.404
1518, -42.982
1519, -42.519
1520, -42.009
1521, -41.454
1522, -40.877
1523, -40.278
1524, -39.718
1525, -39.208
1526, -38.759
1527, -38.391
1528, -38.182
1529, -38.1
1530, -38.094
1531, -38.212
1532, -38.372
1533, -38.635
1534, -39.037
1535, -39.442
1536, -39.85
1537, -40.204
1538, -40.506
1539, -40.62
1540, -40.68
1541, -40.717
1542, -40.753
1543, -40.792
1544, -40.84
1545, -40.911
1546, -40.994
1547, -41.086
1548, -41.184
1549, -41.275
1550, -41.363
1551, -41.424
1552, -41.478
1553, -41.515
1554, -41.556
1555, -41.6
1556, -41.631
1557, -41.694
1558, -41.775
1559, -41.87
1560, -41.994
1561, -42.144
1562, -42.348
1563, -42.575
1564, -42.812
1565, -43.065
1566, -43.339
1567, -43.63
1568, -43.926
1569, -44.237
1570, -44.556
1571, -44.886
1572, -45.197
1573, -45.513
1574, -45.811
1575, -46.113
1576, -46.41
1577, -46.711
1578, -46.981
1579, -47.244
1580, -47.453
1581, -47.651
1582, -47.827
1583, -47.999
1584, -48.151
1585, -48.301
1586, -48.446
1587, -48.587
1588, -48.695
1589, -48.805
1590, -48.939
1591, -49.073
1592, -49.157
1593, -49.241
1594, -49.368
1595, -49.501
1596, -49.596
1597, -49.696
1598, -49.854
1599, -50.008
1600, -52.088
