# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.900000000000063019e-07	1.919262948176065020e+00	3.143309492862602639e-01	1.239524252041783042e-12	1.925682662354764041e+00	-1.930568792656062183e-01	1.252458094120755444e-12
9.000000000000062061e-07	1.917171280118685095e+00	3.406864122174094733e-01	1.245952708052176244e-12	1.923767399599559003e+00	-2.095626597151512560e-01	1.258256660439600959e-12
9.100000000000061104e-07	1.915078310339630940e+00	3.687680201644892852e-01	1.252455885294067781e-12	1.921853077147811062e+00	-2.272178645137477027e-01	1.264107869757695347e-12
9.200000000000060147e-07	1.912983592607222949e+00	3.985387868693688329e-01	1.259034589873728216e-12	1.919939228134786013e+00	-2.460142012897400809e-01	1.270012368527744801e-12
9.300000000000059189e-07	1.910886711147087080e+00	4.299352309378873804e-01	1.265689631693430626e-12	1.918025415500544062e+00	-2.659344968963235356e-01	1.275970806484061544e-12
9.400000000000058232e-07	1.908787278645899033e+00	4.628744143738466876e-01	1.272421824408321896e-12	1.916111229998378906e+00	-2.869277834438839214e-01	1.281983835375106242e-12
9.500000000000057274e-07	1.906684934408686916e+00	4.972484964065745916e-01	1.279231985465899390e-12	1.914196288360096032e+00	-3.089478488185330995e-01	1.288052111141201714e-12
9.600000000000056317e-07	1.904579342656361973e+00	5.329326808320871134e-01	1.286120936081766238e-12	1.912280231598203928e+00	-3.319297256756612580e-01	1.294176292586080871e-12
9.700000000000055359e-07	1.902470190951460083e+00	5.697884486250327507e-01	1.293089501242645212e-12	1.910362723437845967e+00	-3.557980358392933695e-01	1.300357041798988537e-12
9.800000000000054402e-07	1.900357188741182091e+00	6.076685617606975010e-01	1.300138509693386179e-12	1.908443448865640102e+00	-3.804695869233354899e-01	1.306595024214877222e-12
9.900000000000053444e-07	1.898240066007927940e+00	6.464226692837224952e-01	1.307268793916469748e-12	1.906522112785927980e+00	-4.058563948836996227e-01	1.312890908666397922e-12
1.000000000000005249e-06	1.896118572018357096e+00	6.859032666157776070e-01	1.314481190104276526e-12	1.904598438775473079e+00	-4.318690621750764236e-01	1.319245367427786536e-12
1.010000000000005153e-06	1.893992474162905948e+00	7.259718224943092491e-01	1.321776538124070481e-12	1.902672167928527891e+00	-4.584203122096527361e-01	1.325659076250996878e-12
1.020000000000005057e-06	1.891861556878398964e+00	7.665047459430003318e-01	1.329155681475897546e-12	1.900743057784928025e+00	-4.854286284467349000e-01	1.332132714393980717e-12
1.030000000000004961e-06	1.889725620647054960e+00	8.073989437936758273e-01	1.336619467243373626e-12	1.898810881334481948e+00	-5.128217847067847446e-01	1.338666964641570660e-12
1.040000000000004866e-06	1.887584481065819997e+00	8.485766547372658453e-01	1.344168746037277177e-12	1.896875426091636951e+00	-5.405401351951070188e-01	1.345262513318860643e-12
1.050000000000004770e-06	1.885437967980498897e+00	8.899893063025886564e-01	1.351804371931885585e-12	1.894936493234856911e+00	-5.685394818906569503e-01	1.351920050297313660e-12
1.060000000000004674e-06	1.883285924679555912e+00	9.316200735235742325e-01	1.359527202394056747e-12	1.892993896805615028e+00	-5.967933811061683080e-01	1.358640268993745558e-12
1.070000000000004578e-06	1.881128207143043074e+00	9.734849436924402077e-01	1.367338098204756771e-12	1.891047462962468950e+00	-6.252947096047906106e-01	1.365423866362231347e-12
1.080000000000004483e-06	1.878964683342404962e+00	1.015632063547601271e+00	1.375237923372899706e-12	1.889097029285961016e+00	-6.540563632315146148e-01	1.372271542879146887e-12
1.090000000000004387e-06	1.876795232587262108e+00	1.058139267483480417e+00	1.383227545041319560e-12	1.887142444130486041e+00	-6.831110160967188705e-01	1.379184002521477004e-12
1.100000000000004291e-06	1.874619744915712927e+00	1.101109656439472451e+00	1.391307833384623395e-12	1.885183566019666079e+00	-7.125097761992233991e-01	1.386161952738360958e-12
1.110000000000004196e-06	1.872438120524807958e+00	1.144665313243539373e+00	1.399479661498601557e-12	1.883220263081903045e+00	-7.423197781981933918e-01	1.393206104416222221e-12
1.120000000000004100e-06	1.870250269238332930e+00	1.188939193542526418e+00	1.407743905280567395e-12	1.881252412523283901e+00	-7.726206691410815175e-01	1.400317171837437920e-12
1.130000000000004004e-06	1.868056110009060911e+00	1.234065407424258298e+00	1.416101443299474766e-12	1.879279900135000902e+00	-8.034999807013951667e-01	1.407495872632747474e-12
1.140000000000003908e-06	1.865855570453035961e+00	1.280168183661203329e+00	1.424553156653457978e-12	1.877302619832885933e+00	-8.350475897510077905e-01	1.414742927727419013e-12
1.150000000000003813e-06	1.863648586413547026e+00	1.327349833499864351e+00	1.433099928811466690e-12	1.875320473226733009e+00	-8.673493042122790708e-01	1.422059061281354310e-12
1.160000000000003717e-06	1.861435101552666005e+00	1.375678087434558661e+00	1.441742645437645133e-12	1.873333369217305977e+00	-9.004798081907570140e-01	1.429445000623215437e-12
1.170000000000003621e-06	1.859215066968401109e+00	1.425173175194866637e+00	1.450482194205274221e-12	1.871341223619116034e+00	-9.344952003766195947e-01	1.436901476178305565e-12
1.180000000000003525e-06	1.856988440835668941e+00	1.475795415843406344e+00	1.459319464615917080e-12	1.869343958807156980e+00	-9.694254155359698366e-01	1.444429221390869313e-12
1.190000000000003430e-06	1.854755188069429961e+00	1.527434360671138691e+00	1.468255347830731958e-12	1.867341503385981927e+00	-1.005266854156031897e+00	1.452028972639992156e-12
1.200000000000003334e-06	1.852515280008423915e+00	1.579900580958358614e+00	1.477290736494477430e-12	1.865333791879574044e+00	-1.041975626005627875e+00	1.459701469149809520e-12
1.210000000000003238e-06	1.850268694118138102e+00	1.632920700553529558e+00	1.486426524527327240e-12	1.863320764440637101e+00	-1.079461737658638842e+00	1.467447452893416708e-12
1.220000000000003142e-06	1.848015413020885900e+00	1.682554397848569971e+00	1.495663588190239571e-12	1.861302366921026019e+00	-1.111208596245287783e+00	1.475267679201556590e-12
1.230000000000003047e-06	1.845755426843860958e+00	1.741083470050570181e+00	1.505002856888207589e-12	1.859278549339250963e+00	-1.151693859491109029e+00	1.483162876315612343e-12
1.240000000000002951e-06	1.843488728410594968e+00	1.801683375240294760e+00	1.514445188827430733e-12	1.857249267869585108e+00	-1.188083401138542383e+00	1.491133814310919604e-12
1.250000000000002855e-06	1.841215318647390076e+00	1.870451328389121981e+00	1.523991522699864287e-12	1.855214481827625050e+00	-1.233927728013325398e+00	1.499181223483695724e-12
1.260000000000002759e-06	1.838935201093504945e+00	1.942645930832936685e+00	1.533642736499314903e-12	1.853174156084214097e+00	-1.282159754043554312e+00	1.507305867402220470e-12
1.270000000000002664e-06	1.836648384685531932e+00	2.018271059257529476e+00	1.543399727007267766e-12	1.851128259384150931e+00	-1.332853139174475787e+00	1.515508501922679970e-12
1.280000000000002568e-06	1.834354882858340918e+00	2.097342544560159450e+00	1.553263390307608240e-12	1.849076764505406034e+00	-1.386144199254722098e+00	1.523789884644285404e-12
1.290000000000002472e-06	1.832054713347667008e+00	2.179583679780062067e+00	1.563234622362746500e-12	1.847019648093287003e+00	-1.441871053610618958e+00	1.532150774424154796e-12
1.300000000000002376e-06	1.829747898039612020e+00	2.264887351475228350e+00	1.573314317478403837e-12	1.844956890482754908e+00	-1.500083949875891332e+00	1.540591932257257495e-12
1.310000000000002281e-06	1.827434462795912928e+00	2.353008870502669492e+00	1.583503368783351770e-12	1.842888475551287986e+00	-1.560714287977066572e+00	1.549114120163843926e-12
1.320000000000002185e-06	1.825114437304379056e+00	2.443646807296432577e+00	1.593802667699208052e-12	1.840814390571499981e+00	-1.623654903741244215e+00	1.557718101265909520e-12
1.330000000000002089e-06	1.822787854934982077e+00	2.536448729408757430e+00	1.604213103599377743e-12	1.838734626074338019e+00	-1.688761055607293393e+00	1.566404639588550390e-12
1.340000000000001993e-06	1.820454752604039106e+00	2.631018744069919535e+00	1.614735563456586423e-12	1.836649175720469040e+00	-1.755852489413129547e+00	1.575174499851763837e-12
1.350000000000001898e-06	1.818115170646054990e+00	2.726926665340410061e+00	1.625370931479024322e-12	1.834558036179420926e+00	-1.824716525768604658e+00	1.584028447252238060e-12
1.360000000000001802e-06	1.815769152692735977e+00	2.823718655015565293e+00	1.636120088735070875e-12	1.832461207015990912e+00	-1.895112141786876592e+00	1.592967247234906520e-12
1.370000000000001706e-06	1.813416745558728893e+00	2.920929025298808934e+00	1.646983912766794982e-12	1.830358690583443915e+00	-1.966775053102584270e+00	1.601991665254048244e-12
1.380000000000001610e-06	1.811057999133764085e+00	3.018092882172235036e+00	1.657963277191982587e-12	1.828250491923187004e+00	-2.039423530536109475e+00	1.611102466523315904e-12
1.390000000000001515e-06	1.808692966280742942e+00	3.114759227315060830e+00	1.669059051294840799e-12	1.826136618670439082e+00	-2.112765059574516435e+00	1.620300415754734080e-12
1.400000000000001419e-06	1.806321702739499102e+00	3.210504091319516640e+00	1.680272099605135630e-12	1.824017080965629978e+00	-2.186503463287119864e+00	1.629586276886027733e-12
1.410000000000001323e-06	1.803944267035850091e+00	3.304943170569838440e+00	1.691603281465807966e-12	1.821891891371131056e+00	-2.260346370823410389e+00	1.638960812796300882e-12
1.420000000000001227e-06	1.801560720395674942e+00	3.397743487674778962e+00	1.703053450588595017e-12	1.819761064793044891e+00	-2.334012930088639415e+00	1.648424785009639980e-12
1.430000000000001132e-06	1.799171126663708931e+00	3.488633563958107420e+00	1.714623454597497704e-12	1.817624618407766013e+00	-2.407241283401088783e+00	1.657978953386365921e-12
1.440000000000001036e-06	1.796775552226772099e+00	3.577411440810167154e+00	1.726314134559901934e-12	1.815482571593016958e+00	-2.479795793030481477e+00	1.667624075801957709e-12
1.450000000000000940e-06	1.794374065941199969e+00	3.663950015628691048e+00	1.738126324505983429e-12	1.813334945863134928e+00	-2.551473598606730064e+00	1.677360907813204500e-12
1.460000000000000844e-06	1.791966739064204006e+00	3.748199109410760066e+00	1.750060850938462863e-12	1.811181764808359906e+00	-2.622110295084159937e+00	1.687190202311794236e-12
1.470000000000000749e-06	1.789553645188959985e+00	3.830183649212671959e+00	1.762118532339139108e-12	1.809023054037911971e+00	-2.691584433305134194e+00	1.697112709164794821e-12
