# wavelength [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	effective refractive index	transmission [dB/m]	effective mode area [m]	
8.900000000000063019e-07	1.921642564883166981e+00	6.781104727993505499e-01	1.287474409106071978e-12	1.928343243292784059e+00	-4.148241318706540892e-01	1.297438744813513399e-12
9.000000000000062061e-07	1.919599956798198948e+00	7.267721660234505165e-01	1.294064982437001643e-12	1.926485680283333890e+00	-4.452646260245389787e-01	1.303251391652495868e-12
9.100000000000061104e-07	1.917556437684660997e+00	7.778967483448677722e-01	1.300731135083039746e-12	1.924629609614505021e+00	-4.773881058513034792e-01	1.309114180546510811e-12
9.200000000000060147e-07	1.915511558088901944e+00	8.313140818729271020e-01	1.307473640282582025e-12	1.922774561923296099e+00	-5.111140178774968845e-01	1.315027690425946015e-12
9.300000000000059189e-07	1.913464898988544993e+00	8.868127507237020257e-01	1.314293273386989040e-12	1.920920097608612043e+00	-5.463352624798896162e-01	1.320992501668156358e-12
9.400000000000058232e-07	1.911416069794253048e+00	9.441557607076473957e-01	1.321190811872400754e-12	1.919065804840127898e+00	-5.829258475348427782e-01	1.327009195833906420e-12
9.500000000000057274e-07	1.909364706506269993e+00	1.003075529925369969e+00	1.328167035291341826e-12	1.917211297719956908e+00	-6.207390685115815598e-01	1.333078356258212909e-12
9.600000000000056317e-07	1.907310470010074033e+00	1.063289719217940466e+00	1.335222725265088160e-12	1.915356214585099970e+00	-6.596147668005489795e-01	1.339200567774690963e-12
9.700000000000055359e-07	1.905253044500798909e+00	1.124509225298962134e+00	1.342358665445038825e-12	1.913500216437679979e+00	-6.993839493282872910e-01	1.345376416857739552e-12
9.800000000000054402e-07	1.903192136024860925e+00	1.186448341286844510e+00	1.349575641470767335e-12	1.911642985492435054e+00	-7.398744364217406666e-01	1.351606491672016812e-12
9.900000000000053444e-07	1.901127471129101076e+00	1.248835120650344299e+00	1.356874440920603465e-12	1.909784223831596961e+00	-7.809168107521176072e-01	1.357891382114081403e-12
1.000000000000005249e-06	1.899058795608463024e+00	1.311421507154988397e+00	1.364255853255022265e-12	1.907923652158165062e+00	-8.223504529910087291e-01	1.364231679846547833e-12
1.010000000000005153e-06	1.896985873344152917e+00	1.373992804329022377e+00	1.371720669752490111e-12	1.906061008639553078e+00	-8.640294253308977712e-01	1.370627978324767280e-12
1.020000000000005057e-06	1.894908485224894079e+00	1.436376028615955480e+00	1.379269683438204585e-12	1.904196047834193051e+00	-9.058279518927079277e-01	1.377080872816451114e-12
1.030000000000004961e-06	1.892826428144589013e+00	1.498446724642113148e+00	1.386903689005295429e-12	1.902328539694444043e+00	-9.476452679818269109e-01	1.383590960414313477e-12
1.040000000000004866e-06	1.890739514070324923e+00	1.560133834703786970e+00	1.394623482728516035e-12	1.900458268639714010e+00	-9.894095856187673510e-01	1.390158840042051979e-12
1.050000000000004770e-06	1.888647569175158969e+00	1.621422289683434270e+00	1.402429862370130659e-12	1.898585032694289021e+00	-1.031080965065107380e+00	1.396785112453777804e-12
1.060000000000004674e-06	1.886550433030592000e+00	1.682353023836436812e+00	1.410323627077743065e-12	1.896708642684749035e+00	-1.072652904913388383e+00	1.403470380227212674e-12
1.070000000000004578e-06	1.884447957854137989e+00	1.743020234850933825e+00	1.418305577273842877e-12	1.894828921492438978e+00	-1.114152487527179991e+00	1.410215247750885724e-12
1.080000000000004483e-06	1.882340007807772109e+00	1.803565769022898557e+00	1.426376514536535059e-12	1.892945703356756937e+00	-1.155638977983962867e+00	1.417020321205526984e-12
1.090000000000004387e-06	1.880226458343325024e+00	1.864170659116985984e+00	1.434537241471200705e-12	1.891058833225381042e+00	-1.197200808451270637e+00	1.423886208539903452e-12
1.100000000000004291e-06	1.878107195591373957e+00	1.925043930324886077e+00	1.442788561572683209e-12	1.889168166147999095e+00	-1.238950954194564913e+00	1.430813519441348762e-12
1.110000000000004196e-06	1.875982115790268967e+00	1.986408928487386039e+00	1.451131279077442665e-12	1.887273566710214068e+00	-1.281020750452073642e+00	1.437802865301207794e-12
1.120000000000004100e-06	1.873851124752430986e+00	2.048487550496409959e+00	1.459566198805435517e-12	1.885374908504775959e+00	-1.323552275497102970e+00	1.444854859175414128e-12
1.130000000000004004e-06	1.871714137365078967e+00	2.111482880094759373e+00	1.468094125991233607e-12	1.883472073637338040e+00	-1.366689497204170989e+00	1.451970115740397035e-12
1.140000000000003908e-06	1.869571077122947012e+00	2.175560839757325837e+00	1.476715866104065942e-12	1.881564952264328960e+00	-1.410568419445732191e+00	1.459149251244471491e-12
1.150000000000003813e-06	1.867421875690638000e+00	2.240831613987535942e+00	1.485432224656308207e-12	1.879653442160593046e+00	-1.455306565450267708e+00	1.466392883454874785e-12
1.160000000000003717e-06	1.865266472492508987e+00	2.307331645032871137e+00	1.494244007000524025e-12	1.877737448314737101e+00	-1.500992146538717931e+00	1.473701631600594933e-12
1.170000000000003621e-06	1.863104814328115921e+00	2.375007136279814635e+00	1.503152018114321863e-12	1.875816882550233045e+00	-1.547673367010500289e+00	1.481076116310936964e-12
1.180000000000003525e-06	1.860936855011438906e+00	2.443700016671377373e+00	1.512157062373549824e-12	1.873891663170482058e+00	-1.595348318540424915e+00	1.488516959549994910e-12
1.190000000000003430e-06	1.858762555032209107e+00	2.513137384902869087e+00	1.521259943313211569e-12	1.871961714626219964e+00	-1.643955974836790901e+00	1.496024784546875405e-12
1.200000000000003334e-06	1.856581881237822085e+00	2.582925442131124072e+00	1.530461463376565839e-12	1.870026967203705093e+00	-1.693368813876777512e+00	1.503600215721644017e-12
1.210000000000003238e-06	1.854394806534445106e+00	2.652548925625495713e+00	1.539762423652537808e-12	1.868087356732325954e+00	-1.743387604388527024e+00	1.511243878606883848e-12
1.220000000000003142e-06	1.852201307321343915e+00	2.712189537445603538e+00	1.549163576267065688e-12	1.866142825438954045e+00	-1.773890926839895688e+00	1.518956430996533142e-12
1.230000000000003047e-06	1.850001371893414071e+00	2.798081101867116338e+00	1.558665801427951895e-12	1.864193317472202960e+00	-1.830667012876728617e+00	1.526738445727616104e-12
1.240000000000002951e-06	1.847794987896351104e+00	2.888296533367886276e+00	1.568269859335065272e-12	1.862238784567723959e+00	-1.890338314192856695e+00	1.534590575084373186e-12
1.250000000000002855e-06	1.845582149849642084e+00	2.982893399779424914e+00	1.577976543483074442e-12	1.860279182138127041e+00	-1.953036550477931232e+00	1.542513447891243615e-12
1.260000000000002759e-06	1.843362857090623974e+00	3.081846026223686863e+00	1.587786644706661161e-12	1.858314469921976020e+00	-2.018850290001873660e+00	1.550507693523739148e-12
1.270000000000002664e-06	1.841137113567633099e+00	3.185042778065287905e+00	1.597700950871210502e-12	1.856344611783006915e+00	-2.087821176283509494e+00	1.558573941786654248e-12
1.280000000000002568e-06	1.838904927645091059e+00	3.292285604582879444e+00	1.607720246551653342e-12	1.854369575521400026e+00	-2.159941186034242566e+00	1.566712822786026363e-12
1.290000000000002472e-06	1.836666311927652950e+00	3.403392320479421862e+00	1.617845305452359322e-12	1.852389332691628088e+00	-2.235301826905467859e+00	1.574924966062720369e-12
1.300000000000002376e-06	1.834421283058484065e+00	3.517748367358075612e+00	1.628076919461850213e-12	1.850403858452452033e+00	-2.313483794529870075e+00	1.583211003235460671e-12
1.310000000000002281e-06	1.832169861594528992e+00	3.635035453358780977e+00	1.638415853598300518e-12	1.848413131387248054e+00	-2.394465985382225437e+00	1.591571563872746764e-12
1.320000000000002185e-06	1.829912071828859954e+00	3.754742882410770477e+00	1.648862875848719769e-12	1.846417133370074959e+00	-2.478031988871213898e+00	1.600007277875053432e-12
1.330000000000002089e-06	1.827647941650482055e+00	3.876305252225569209e+00	1.659418749141001102e-12	1.844415849423648002e+00	-2.563919268722929523e+00	1.608518774705220775e-12
1.340000000000001993e-06	1.825377502406932084e+00	3.999115600057088660e+00	1.670084230959834601e-12	1.842409267588599908e+00	-2.651823910000464579e+00	1.617106683219079079e-12
1.350000000000001898e-06	1.823100788774522973e+00	4.122540206135820284e+00	1.680860072952741526e-12	1.840397378800451955e+00	-2.741406580799129244e+00	1.625771631488314027e-12
1.360000000000001802e-06	1.820817838635822916e+00	4.245934668165217474e+00	1.691747020526392612e-12	1.838380176773815045e+00	-2.832299574022147493e+00	1.634514246615275988e-12
1.370000000000001706e-06	1.818528692963863103e+00	4.368660807078737385e+00	1.702745812433359248e-12	1.836357657893344042e+00	-2.924114835143016844e+00	1.643335154539626141e-12
1.380000000000001610e-06	1.816233395712776977e+00	4.490103885497623182e+00	1.713857180349293127e-12	1.834329821111128078e+00	-3.016452728288958607e+00	1.652234979836321642e-12
1.390000000000001515e-06	1.813931993714412938e+00	4.609689608738333000e+00	1.725081848440667826e-12	1.832296667850036087e+00	-3.108911387219983613e+00	1.661214345505077967e-12
1.400000000000001419e-06	1.811624536580644929e+00	4.726900281645175284e+00	1.736420532922911286e-12	1.830258201912750016e+00	-3.201096369390941554e+00	1.670273872750763362e-12
1.410000000000001323e-06	1.809311076610998104e+00	4.841289553016835612e+00	1.747873941609002077e-12	1.828214429396092022e+00	-3.292630361582263632e+00	1.679414180754901708e-12
1.420000000000001227e-06	1.806991668705300036e+00	4.952495112064085880e+00	1.759442773448355189e-12	1.826165358610378098e+00	-3.383162655462961688e+00	1.688635886437723198e-12
1.430000000000001132e-06	1.804666370281083010e+00	5.060248730431919917e+00	1.771127718055778011e-12	1.824111000003491023e+00	-3.472378080410567058e+00	1.697939604211178623e-12
1.440000000000001036e-06	1.802335241195422988e+00	5.164383118630761160e+00	1.782929455230224484e-12	1.822051366089409985e+00	-3.560005099464299327e+00	1.707325945722267815e-12
1.450000000000000940e-06	1.799998343670980105e+00	5.264835051871963323e+00	1.794848654463194762e-12	1.819986471380953041e+00	-3.645822749356302683e+00	1.716795519587184079e-12
1.460000000000000844e-06	1.797655742225962028e+00	5.361644352792744428e+00	1.806885974436198750e-12	1.817916332326477091e+00	-3.729666157101642732e+00	1.726348931115747535e-12
1.470000000000000749e-06	1.795307503607803001e+00	5.454948384759957136e+00	1.819042062506950126e-12	1.815840967250361038e+00	-3.811430317275524171e+00	1.735986782026684141e-12
1.480000000000000653e-06	1.792953696730279933e+00	5.544971859861361096e+00	1.831317554183823513e-12	1.813760396297031008e+00	-3.891071927640697314e+00	1.745709670153343061e-12
1.490000000000000557e-06	1.790594392613892083e+00	5.632011825229492175e+00	1.843713072588082884e-12	1.811674641378363981e+00	-3.968609035031988697e+00	1.755518189140372199e-12
1.500000000000000462e-06	1.788229664329253010e+00	5.716417956405525302e+00	1.856229227903227866e-12	1.809583726124293079e+00	-4.044118322266182730e+00	1.765412928131118654e-12
1.510000000000000366e-06	1.785859586943314925e+00	5.798568368081271629e+00	1.868866616810947441e-12	1.807487675836453977e+00	-4.117729962529951493e+00	1.775394471446310646e-12
1.520000000000000270e-06	1.783484237468220934e+00	5.878841345443203359e+00	1.881625821913192118e-12	1.805386517444725003e+00	-4.189619937789846205e+00	1.785463398253914513e-12
1.530000000000000174e-06	1.781103694812590010e+00	5.957583634025743535e+00	1.894507411139726820e-12	1.803280279466519032e+00	-4.259999864756699672e+00	1.795620282230610436e-12
1.540000000000000079e-06	1.778718039735075029e+00	6.035076065680218704e+00	1.907511937140746458e-12	1.801168991968711941e+00	-4.329104418363812101e+00	1.805865691215000804e-12
1.549999999999999983e-06	1.776327354800010916e+00	6.111497282178617318e+00	1.920639936659966329e-12	1.799052686532081058e+00	-4.397176923337847931e+00	1.816200186847270873e-12
1.559999999999999887e-06	1.773931724335032989e+00	6.186888295386419045e+00	1.933891929914673670e-12	1.796931396218123922e+00	-4.464450666786015987e+00	1.826624324233123821e-12
