Trace
Log Plot
A.29.04,N9000B
271227.257933203,-83.2395231678386
275422.870333817,-88.0323731796146
279683.384630908,-84.5707473790698
284009.804791421,-84.8432066736431
288403.150312661,-84.4310760927981
292864.456462524,-88.2201619655485
297394.77452346,-87.6669333650279
301995.172040202,-84.8170582451347
306666.733071318,-82.2755936924338
311410.558444676,-87.4272256446963
316227.766016838,-87.9851060670082
321119.490936482,-85.1369508856583
326086.885911893,-87.2895096438469
331131.121482591,-88.3895234437342
336253.386295163,-83.831250948704
341454.88738336,-86.4898115242257
346736.850452532,-85.0171462822301
352100.520168452,-86.7502546594467
357547.160450621,-83.9167856855606
363078.054770101,-85.6341119195328
368694.506451958,-86.1996331476767
374397.838982381,-87.3129188527606
380189.396320561,-84.4683953405958
386070.543215381,-86.8714863680493
392042.665527015,-85.6482929937498
398107.170553497,-86.6012540937141
404265.487362344,-84.6548112758754
410519.067127308,-87.015093176848
416869.383470335,-86.540499385206
423317.932808821,-85.5813323751708
429866.234708228,-88.6539775170454
436515.832240166,-88.0130904358788
443268.292346009,-89.0471517235152
450125.206206134,-88.4662894971972
457088.189614875,-87.8910915681656
464158.883361278,-87.9746177056275
471338.953615741,-90.9378911634789
478630.092322638,-87.867106314607
486034.017599022,-89.2654614525792
493552.474139481,-89.7949678566397
501187.233627273,-89.4514952937636
508940.095151809,-86.837023397121
516812.885632603,-91.1178087942599
524807.460249773,-87.5412735403577
532925.7028812,-89.1852052023981
541169.526546464,-88.9142998194871
549540.873857625,-88.6530011319762
558041.717476996,-89.3446988259502
566674.060581991,-91.61383294253
575439.937337157,-92.8678955462273
584341.413373517,-90.1003855258725
593380.586275328,-90.2278910040032
602559.586074358,-90.8784580669143
611880.575751822,-90.2027240543267
621345.751748076,-90.9698099385023
630957.344480193,-91.8185321333453
640717.618867554,-91.4647960299131
650628.874865557,-89.3926684607815
660693.448007596,-93.019050588518
670913.709955411,-93.575522472142
681292.069057962,-93.5076757515362
691830.970918936,-92.6569217509479
702532.898973052,-92.8831609871699
713400.375071256,-93.7401727606888
724435.96007499,-93.8571392335129
735642.254459641,-95.0299775701261
747021.898927332,-92.0174458936362
758577.575029184,-93.1669296207965
770312.005797215,-92.5887957186864
782227.956386003,-92.527153370342
794328.234724281,-95.6841187743096
806615.692176613,-94.3909679284306
819093.224215298,-91.8885049895699
831763.771102671,-95.4977120756594
844630.318583969,-93.7435414791393
857695.898590894,-95.0173782545192
870963.589956081,-93.7959251355574
884436.5191386,-92.6996065788419
898117.860960694,-95.3513487953345
912010.83935591,-94.3625609352929
926118.728128794,-96.0069880487499
940444.851726351,-96.4241672663524
954992.586021436,-92.3481450830728
969765.35910825,-96.4899436724666
984766.652110158,-95.4885332145161
1000000,-95.0097940792791
