# 2022-03-04_11.57.23
# shape = sech2
# FWHM_ps = 0.5
# carrier_nm = 1542
# frep_MHz = 100
# pow_mW = 1000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.2
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	2.682882
750.197703	2.784855
750.385479	2.875336
750.573348	2.956683
750.761312	3.029090
750.949370	3.092759
751.137523	3.147897
751.325769	3.194719
751.514110	3.233443
751.702545	3.264292
751.891075	3.287492
752.079700	3.303276
752.268419	3.311876
752.457233	3.313531
752.646142	3.308483
752.835145	3.296977
753.024244	3.279263
753.213437	3.255594
753.402726	3.226224
753.592110	3.191413
753.781589	3.151420
753.971163	3.106505
754.160833	3.056927
754.350598	3.002944
754.540459	2.944807
754.730415	2.882765
754.920467	2.817057
755.110615	2.747916
755.300858	2.675563
755.491198	2.600205
755.681633	2.522039
755.872164	2.441244
756.062792	2.357985
756.253515	2.272408
756.444335	2.184640
756.635252	2.094787
756.826264	2.002933
757.017373	1.909138
757.208579	1.813435
757.399881	1.715833
757.591280	1.616308
757.782776	1.514809
757.974368	1.411250
758.166058	1.305515
758.357844	1.197455
758.549728	1.086885
758.741708	0.973591
758.933786	0.857324
759.125961	0.737808
759.318233	0.614736
759.510603	0.487774
759.703071	0.356567
759.895635	0.220734
760.088298	0.079873
760.281058	-0.066435
760.473916	-0.218631
760.666872	-0.377170
760.859926	-0.542528
761.053078	-0.715196
761.246328	-0.895684
761.439676	-1.084514
761.633122	-1.282226
761.826667	-1.489368
762.020310	-1.706493
762.214052	-1.934155
762.407892	-2.172892
762.601831	-2.423217
762.795868	-2.685592
762.990004	-2.960409
763.184239	-3.247948
763.378573	-3.548336
763.573006	-3.861487
763.767538	-4.187024
763.962169	-4.524184
764.156900	-4.871691
764.351729	-5.227607
764.546658	-5.589144
764.741687	-5.952453
764.936815	-6.312409
765.132042	-6.662409
765.327370	-6.994257
765.522797	-7.298224
765.718324	-7.563376
765.913950	-7.778282
766.109677	-7.932110
766.305504	-8.015999
766.501431	-8.024434
766.697458	-7.956204
766.893586	-7.814659
767.089814	-7.607147
767.286142	-7.343830
767.482571	-7.036273
767.679100	-6.696139
767.875730	-6.334234
768.072461	-5.959957
768.269293	-5.581081
768.466225	-5.203781
768.663259	-4.832795
768.860393	-4.471636
769.057629	-4.122821
769.254966	-3.788079
769.452404	-3.468528
769.649944	-3.164825
769.847585	-2.877280
770.045328	-2.605953
770.243172	-2.350722
770.441118	-2.111342
770.639166	-1.887481
770.837315	-1.678754
771.035567	-1.484745
771.233920	-1.305024
771.432376	-1.139157
771.630934	-0.986717
771.829594	-0.847290
772.028356	-0.720478
772.227220	-0.605907
772.426188	-0.503230
772.625257	-0.412130
772.824430	-0.332321
773.023705	-0.263561
773.223083	-0.205643
773.422563	-0.158410
773.622147	-0.121748
773.821834	-0.095594
774.021624	-0.079932
774.221517	-0.074797
774.421513	-0.080268
774.621613	-0.096470
774.821816	-0.123571
775.022122	-0.161774
775.222532	-0.211319
775.423046	-0.272473
775.623664	-0.345534
775.824385	-0.430823
776.025211	-0.528686
776.226140	-0.639494
776.427173	-0.763643
776.628311	-0.901555
776.829553	-1.053686
777.030899	-1.220527
777.232350	-1.402609
777.433905	-1.600515
777.635564	-1.814880
777.837328	-2.046404
778.039197	-2.295860
778.241171	-2.564107
778.443250	-2.852099
778.645433	-3.160902
778.847722	-3.491715
779.050116	-3.845886
779.252615	-4.224948
779.455219	-4.630643
779.657929	-5.064972
779.860744	-5.530237
780.063665	-6.029098
780.266691	-6.564639
780.469823	-7.140433
780.673061	-7.760597
780.876405	-8.429829
781.079855	-9.153360
781.283410	-9.936736
781.487072	-10.785238
781.690840	-11.702498
781.894715	-12.687514
782.098695	-13.728456
782.302783	-14.790829
782.506976	-15.798336
782.711277	-16.614113
782.915684	-17.055946
783.120198	-16.987437
783.324818	-16.427459
783.529546	-15.533417
783.734381	-14.483151
783.939322	-13.400393
784.144372	-12.351059
784.349528	-11.363791
784.554792	-10.447645
784.760163	-9.602500
784.965642	-8.824393
785.171228	-8.108068
785.376922	-7.448144
785.582724	-6.839597
785.788634	-6.277941
785.994651	-5.759258
786.200777	-5.280161
786.407011	-4.837743
786.613353	-4.429514
786.819804	-4.053342
787.026363	-3.707403
787.233030	-3.390131
787.439806	-3.100183
787.646691	-2.836403
787.853684	-2.597800
788.060786	-2.383518
788.267997	-2.192826
788.475317	-2.025102
788.682746	-1.879821
788.890285	-1.756549
