# 2022-02-01_15.49.49
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 5000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 1.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
1000.248639	-224.643867
1000.582480	-224.425326
1000.916545	-224.211258
1001.250832	-223.997529
1001.585343	-223.778874
1001.920077	-223.565751
1002.255035	-223.352023
1002.590218	-223.136924
1002.925624	-222.922125
1003.261255	-222.707654
1003.597111	-222.491936
1003.933192	-222.277424
1004.269497	-222.063568
1004.606029	-221.848713
1004.942785	-221.633739
1005.279768	-221.418877
1005.616977	-221.203479
1005.954412	-220.987774
1006.292074	-220.775247
1006.629962	-220.560325
1006.968077	-220.344191
1007.306420	-220.129308
1007.644990	-219.916053
1007.983787	-219.700726
1008.322813	-219.486079
1008.662067	-219.270270
1009.001549	-219.055206
1009.341259	-218.840505
1009.681199	-218.625230
1010.021367	-218.410536
1010.361765	-218.195395
1010.702392	-217.980991
1011.043250	-217.765862
1011.384337	-217.549894
1011.725654	-217.336812
1012.067202	-217.120289
1012.408980	-216.905658
1012.750989	-216.689986
1013.093230	-216.476341
1013.435702	-216.261091
1013.778405	-216.046979
1014.121341	-215.831209
1014.464508	-215.616390
1014.807908	-215.401393
1015.151540	-215.186715
1015.495405	-214.972362
1015.839503	-214.757359
1016.183835	-214.541762
1016.528400	-214.326310
1016.873198	-214.111755
1017.218231	-213.897081
1017.563498	-213.681996
1017.908999	-213.467133
1018.254735	-213.252342
1018.600707	-213.037471
1018.946913	-212.821083
1019.293354	-212.607241
1019.640032	-212.391931
1019.986945	-212.176964
1020.334094	-211.962041
1020.681480	-211.746997
1021.029102	-211.532120
1021.376961	-211.316584
1021.725058	-211.102166
1022.073391	-210.887499
1022.421962	-210.671673
1022.770772	-210.457599
1023.119819	-210.242225
1023.469104	-210.026707
1023.818628	-209.812377
1024.168391	-209.597335
1024.518393	-209.382916
1024.868634	-209.166877
1025.219115	-208.952532
1025.569836	-208.736659
1025.920796	-208.521946
1026.271997	-208.306979
1026.623438	-208.092062
1026.975121	-207.877073
1027.327044	-207.662114
1027.679208	-207.446982
1028.031614	-207.231716
1028.384262	-207.016923
1028.737152	-206.801733
1029.090284	-206.586743
1029.443659	-206.371555
1029.797276	-206.156472
1030.151137	-205.941605
1030.505240	-205.726409
1030.859587	-205.511538
1031.214178	-205.296397
1031.569013	-205.081423
1031.924093	-204.866239
1032.279417	-204.651044
1032.634985	-204.435941
1032.990799	-204.221037
1033.346858	-204.005943
1033.703162	-203.790938
1034.059712	-203.575768
1034.416509	-203.360579
1034.773551	-203.145547
1035.130841	-202.930448
1035.488377	-202.715360
1035.846160	-202.500266
1036.204190	-202.285166
1036.562468	-202.069980
1036.920994	-201.854954
1037.279768	-201.639837
1037.638790	-201.424751
1037.998061	-201.209658
1038.357581	-200.994482
1038.717350	-200.779493
1039.077368	-200.564329
1039.437636	-200.349164
1039.798154	-200.134092
1040.158922	-199.918964
1040.519940	-199.703880
1040.881209	-199.488694
1041.242729	-199.273640
1041.604501	-199.058458
1041.966524	-198.843349
1042.328798	-198.628142
1042.691325	-198.413022
1043.054103	-198.197989
1043.417135	-197.982812
1043.780419	-197.767708
1044.143956	-197.552535
1044.507746	-197.337412
1044.871791	-197.122258
1045.236088	-196.907072
1045.600641	-196.691957
1045.965447	-196.476786
1046.330508	-196.261653
1046.695824	-196.046506
1047.061395	-195.831357
1047.427222	-195.616220
1047.793304	-195.401066
1048.159642	-195.185888
1048.526237	-194.970746
1048.893088	-194.755581
1049.260196	-194.540395
1049.627561	-194.325325
1049.995183	-194.110133
1050.363063	-193.894982
1050.731201	-193.679769
1051.099597	-193.464621
1051.468251	-193.249486
1051.837164	-193.034318
1052.206336	-192.819179
1052.575767	-192.603994
1052.945458	-192.388802
1053.315409	-192.173690
1053.685619	-191.958478
1054.056090	-191.743311
1054.426821	-191.528150
1054.797814	-191.312978
1055.169067	-191.097850
1055.540582	-190.882670
1055.912359	-190.667516
1056.284398	-190.452287
1056.656698	-190.237139
1057.029262	-190.021976
1057.402088	-189.806798
1057.775177	-189.591606
1058.148530	-189.376461
1058.522146	-189.161291
1058.896027	-188.946108
1059.270171	-188.730940
1059.644580	-188.515778
1060.019254	-188.300596
1060.394193	-188.085443
1060.769397	-187.870293
1061.144867	-187.655097
1061.520602	-187.439920
1061.896604	-187.224782
1062.272872	-187.009587
1062.649407	-186.794418
1063.026210	-186.579262
1063.403279	-186.364096
1063.780616	-186.148912
1064.158221	-185.933747
1064.536094	-185.718573
1064.914235	-185.503422
1065.292645	-185.288244
1065.671325	-185.073086
1066.050273	-184.857913
1066.429491	-184.642750
1066.808979	-184.427597
1067.188738	-184.212418
1067.568766	-183.997262
1067.949066	-183.782110
1068.329636	-183.566941
1068.710478	-183.351786
1069.091592	-183.136612
1069.472977	-182.921466
1069.854635	-182.706309
1070.236565	-182.491147
1070.618768	-182.276001
1071.001243	-182.060838
1071.383993	-181.845696
1071.767016	-181.630539
1072.150313	-181.415388
1072.533884	-181.200244
1072.917730	-180.985091
1073.301850	-180.769951
1073.686246	-180.554808
1074.070917	-180.339663
1074.455864	-180.124529
1074.841087	-179.909374
1075.226586	-179.694236
1075.612362	-179.479106
1075.998415	-179.263976
1076.384745	-179.048843
1076.771353	-178.833707
1077.158238	-178.618582
1077.545401	-178.403446
1077.932843	-178.188319
1078.320564	-177.973197
1078.708564	-177.758079
1079.096842	-177.542956
1079.485401	-177.327837
1079.874240	-177.112723
1080.263358	-176.897604
1080.652757	-176.682497
1081.042438	-176.467391
1081.432399	-176.252288
1081.822641	-176.037176
1082.213166	-175.822083
1082.603972	-175.606978
1082.995061	-175.391877
1083.386433	-175.176784
1083.778087	-174.961695
1084.170025	-174.746601
1084.562246	-174.531517
1084.954751	-174.316438
1085.347541	-174.101354
1085.740615	-173.886275
1086.133973	-173.671201
1086.527617	-173.456123
1086.921546	-173.241058
1087.315761	-173.025989
1087.710262	-172.810926
1088.105050	-172.595861
1088.500124	-172.380807
1088.895485	-172.165751
1089.291134	-171.950698
1089.687070	-171.735649
1090.083294	-171.520603
1090.479806	-171.305561
1090.876607	-171.090521
1091.273696	-170.875484
1091.671075	-170.660451
1092.068744	-170.445423
1092.466702	-170.230395
1092.864950	-170.015374
1093.263489	-169.800350
1093.662319	-169.585334
1094.061440	-169.370319
1094.460852	-169.155314
1094.860555	-168.940305
1095.260551	-168.725308
1095.660840	-168.510310
1096.061421	-168.295316
1096.462295	-168.080324
1096.863462	-167.865338
1097.264923	-167.650355
1097.666678	-167.435374
1098.068727	-167.220399
1098.471071	-167.005429
1098.873710	-166.790460
1099.276644	-166.575498
1099.679874	-166.360536
1100.083400	-166.145582
1100.487222	-165.930631
1100.891340	-165.715683
1101.295756	-165.500742
1101.700468	-165.285802
1102.105478	-165.070865
1102.510787	-164.855937
1102.916393	-164.641008
1103.322298	-164.426087
1103.728502	-164.211169
1104.135005	-163.996256
1104.541807	-163.781347
1104.948909	-163.566441
1105.356312	-163.351541
1105.764015	-163.136644
1106.172019	-162.921752
1106.580324	-162.706864
1106.988931	-162.491983
1107.397840	-162.277104
1107.807051	-162.062230
1108.216564	-161.847360
1108.626380	-161.632496
1109.036500	-161.417636
1109.446923	-161.202781
1109.857649	-160.987929
1110.268680	-160.773083
1110.680016	-160.558241
1111.091657	-160.343404
1111.503602	-160.128570
1111.915854	-159.913744
1112.328411	-159.698921
1112.741275	-159.484103
1113.154445	-159.269289
1113.567922	-159.054480
1113.981706	-158.839676
1114.395798	-158.624877
1114.810198	-158.410082
1115.224906	-158.195292
1115.639923	-157.980507
1116.055249	-157.765728
1116.470884	-157.550952
1116.886829	-157.336182
1117.303084	-157.121416
1117.719650	-156.906655
1118.136526	-156.691900
1118.553713	-156.477148
1118.971212	-156.262402
1119.389022	-156.047661
1119.807145	-155.832925
1120.225580	-155.618193
1120.644328	-155.403467
1121.063389	-155.188745
1121.482763	-154.974028
1121.902452	-154.759316
1122.322454	-154.544609
1122.742771	-154.329908
1123.163404	-154.115211
1123.584351	-153.900518
1124.005614	-153.685831
1124.427193	-153.471149
1124.849089	-153.256472
1125.271301	-153.041799
1125.693830	-152.827132
1126.116677	-152.612469
1126.539842	-152.397812
1126.963324	-152.183158
1127.387126	-151.968510
1127.811246	-151.753868
1128.235685	-151.539230
1128.660444	-151.324597
1129.085522	-151.109968
1129.510922	-150.895345
1129.936641	-150.680727
1130.362682	-150.466113
1130.789044	-150.251504
1131.215728	-150.036901
1131.642734	-149.822302
1132.070063	-149.607707
1132.497714	-149.393118
1132.925689	-149.178534
1133.353987	-148.963954
1133.782610	-148.749379
1134.211556	-148.534809
1134.640827	-148.320244
1135.070424	-148.105683
1135.500345	-147.891128
1135.930593	-147.676576
1136.361166	-147.462030
1136.792067	-147.247489
1137.223294	-147.032952
1137.654848	-146.818419
1138.086730	-146.603892
1138.518940	-146.389369
1138.951479	-146.174850
1139.384346	-145.960336
1139.817543	-145.745827
1140.251069	-145.531322
1140.684925	-145.316821
1141.119111	-145.102325
1141.553628	-144.887834
1141.988475	-144.673347
1142.423655	-144.458864
1142.859166	-144.244386
1143.295009	-144.029912
1143.731185	-143.815442
1144.167694	-143.600976
1144.604536	-143.386515
1145.041711	-143.172057
1145.479221	-142.957604
1145.917065	-142.743155
1146.355245	-142.528710
1146.793759	-142.314269
1147.232609	-142.099832
1147.671795	-141.885399
1148.111317	-141.670970
1148.551177	-141.456544
1148.991373	-141.242123
1149.431907	-141.027705
1149.872779	-140.813291
1150.313989	-140.598880
1150.755538	-140.384473
1151.197426	-140.170070
1151.639653	-139.955670
1152.082220	-139.741273
1152.525128	-139.526880
1152.968376	-139.312490
1153.411966	-139.098104
1153.855897	-138.883720
