# 2022-02-01_15.54.37
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 10000
# GDD = 0.0
# propa_len = 0.01
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 1.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
1000.248639	-36.170530
1000.582480	-36.126908
1000.916545	-36.085898
1001.250832	-36.044615
1001.585343	-36.003075
1001.920077	-35.961296
1002.255035	-35.919296
1002.590218	-35.877091
1002.925624	-35.834702
1003.261255	-35.792147
1003.597111	-35.749445
1003.933192	-35.706616
1004.269497	-35.663680
1004.606029	-35.620656
1004.942785	-35.577566
1005.279768	-35.534428
1005.616977	-35.491263
1005.954412	-35.448090
1006.292074	-35.404930
1006.629962	-35.361800
1006.968077	-35.318720
1007.306420	-35.275709
1007.644990	-35.232785
1007.983787	-35.189966
1008.322813	-35.147268
1008.662067	-35.104708
1009.001549	-35.062303
1009.341259	-35.020067
1009.681199	-34.978017
1010.021367	-34.936166
1010.361765	-34.894528
1010.702392	-34.853117
1011.043250	-34.811943
1011.384337	-34.771020
1011.725654	-34.730358
1012.067202	-34.689968
1012.408980	-34.649859
1012.750989	-34.610040
1013.093230	-34.570521
1013.435702	-34.531308
1013.778405	-34.492410
1014.121341	-34.453832
1014.464508	-34.415580
1014.807908	-34.377660
1015.151540	-34.340077
1015.495405	-34.302835
1015.839503	-34.265938
1016.183835	-34.229388
1016.528400	-34.193188
1016.873198	-34.157342
1017.218231	-34.121849
1017.563498	-34.086712
1017.908999	-34.051932
1018.254735	-34.017508
1018.600707	-33.983441
1018.946913	-33.949730
1019.293354	-33.916375
1019.640032	-33.883374
1019.986945	-33.850726
1020.334094	-33.818429
1020.681480	-33.786481
1021.029102	-33.754879
1021.376961	-33.723621
1021.725058	-33.692703
1022.073391	-33.662123
1022.421962	-33.631876
1022.770772	-33.601959
1023.119819	-33.572367
1023.469104	-33.543096
1023.818628	-33.514141
1024.168391	-33.485498
1024.518393	-33.457160
1024.868634	-33.429122
1025.219115	-33.401379
1025.569836	-33.373924
1025.920796	-33.346751
1026.271997	-33.319853
1026.623438	-33.293224
1026.975121	-33.266855
1027.327044	-33.240740
1027.679208	-33.214871
1028.031614	-33.189239
1028.384262	-33.163837
1028.737152	-33.138655
1029.090284	-33.113684
1029.443659	-33.088916
1029.797276	-33.064340
1030.151137	-33.039946
1030.505240	-33.015725
1030.859587	-32.991666
1031.214178	-32.967759
1031.569013	-32.943991
1031.924093	-32.920352
1032.279417	-32.896830
1032.634985	-32.873413
1032.990799	-32.850089
1033.346858	-32.826846
1033.703162	-32.803671
1034.059712	-32.780551
1034.416509	-32.757473
1034.773551	-32.734424
1035.130841	-32.711390
1035.488377	-32.688359
1035.846160	-32.665315
1036.204190	-32.642246
1036.562468	-32.619138
1036.920994	-32.595977
1037.279768	-32.572748
1037.638790	-32.549438
1037.998061	-32.526033
1038.357581	-32.502519
1038.717350	-32.478883
1039.077368	-32.455110
1039.437636	-32.431187
1039.798154	-32.407100
1040.158922	-32.382837
1040.519940	-32.358385
1040.881209	-32.333730
1041.242729	-32.308861
1041.604501	-32.283765
1041.966524	-32.258431
1042.328798	-32.232847
1042.691325	-32.207002
1043.054103	-32.180886
