# 2022-02-05_22.41.41
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 10000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.1
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	-199.684201
750.197703	-199.590344
750.385479	-199.497905
750.573348	-199.406142
750.761312	-199.314126
750.949370	-199.222163
751.137523	-199.129936
751.325769	-199.037962
751.514110	-198.945851
751.702545	-198.853657
751.891075	-198.761626
752.079700	-198.669485
752.268419	-198.577491
752.457233	-198.485251
752.646142	-198.392991
752.835145	-198.301020
753.024244	-198.208816
753.213437	-198.116650
753.402726	-198.024590
753.592110	-197.932339
753.781589	-197.840185
753.971163	-197.747742
754.160833	-197.655649
754.350598	-197.563589
754.540459	-197.471359
754.730415	-197.378923
754.920467	-197.286728
755.110615	-197.194474
755.300858	-197.102327
755.491198	-197.009798
755.681633	-196.917618
755.872164	-196.825208
756.062792	-196.733116
756.253515	-196.640736
756.444335	-196.548389
756.635252	-196.456054
756.826264	-196.363617
757.017373	-196.271332
757.208579	-196.178900
757.399881	-196.086491
757.591280	-195.994112
757.782776	-195.901612
757.974368	-195.809226
758.166058	-195.716910
758.357844	-195.624386
758.549728	-195.531986
758.741708	-195.439582
758.933786	-195.347065
759.125961	-195.254633
759.318233	-195.162151
759.510603	-195.069776
759.703071	-194.977137
759.895635	-194.884667
760.088298	-194.792074
760.281058	-194.699678
760.473916	-194.607188
760.666872	-194.514491
760.859926	-194.422015
761.053078	-194.329493
761.246328	-194.236819
761.439676	-194.144278
761.633122	-194.051650
761.826667	-193.958859
762.020310	-193.866305
762.214052	-193.773699
762.407892	-193.681074
762.601831	-193.588458
762.795868	-193.495661
762.990004	-193.403011
763.184239	-193.310300
763.378573	-193.217659
763.573006	-193.124866
763.767538	-193.032227
763.962169	-192.939410
764.156900	-192.846795
764.351729	-192.753898
764.546658	-192.661159
764.741687	-192.568410
764.936815	-192.475625
