# 2022-02-05_22.42.31
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 7000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	-297.660355
750.197703	-295.784499
750.385479	-295.325239
750.573348	-298.222272
750.761312	-297.402912
750.949370	-297.344339
751.137523	-297.496030
751.325769	-293.721957
751.514110	-291.229142
751.702545	-296.541888
751.891075	-305.937638
752.079700	-296.616015
752.268419	-295.549638
752.457233	-304.142146
752.646142	-298.054051
752.835145	-296.011978
753.024244	-296.922478
753.213437	-298.840101
753.402726	-293.744789
753.592110	-300.849889
753.781589	-301.757521
753.971163	-301.496432
754.160833	-290.156656
754.350598	-290.250713
754.540459	-300.389164
754.730415	-303.298267
754.920467	-292.940500
755.110615	-304.071250
755.300858	-298.667568
755.491198	-301.468376
755.681633	-301.389471
755.872164	-292.645132
756.062792	-300.894326
756.253515	-309.161910
756.444335	-301.278819
756.635252	-299.555006
756.826264	-299.608358
757.017373	-293.704871
757.208579	-299.080462
757.399881	-307.422314
757.591280	-300.673679
757.782776	-291.964160
757.974368	-295.984498
758.166058	-291.556667
758.357844	-296.456109
758.549728	-287.908565
758.741708	-290.074655
758.933786	-311.682398
759.125961	-297.501577
759.318233	-293.708386
759.510603	-294.831188
759.703071	-293.502400
759.895635	-295.289118
760.088298	-305.524666
760.281058	-284.727032
760.473916	-284.251426
760.666872	-288.862163
760.859926	-301.972322
761.053078	-283.077945
761.246328	-290.791083
761.439676	-289.491591
761.633122	-288.500683
761.826667	-288.327898
762.020310	-284.091977
762.214052	-296.199031
762.407892	-288.603883
762.601831	-293.989953
762.795868	-286.805231
762.990004	-284.132528
763.184239	-288.842389
763.378573	-287.504861
763.573006	-291.213798
763.767538	-293.571936
763.962169	-301.217134
764.156900	-297.381525
764.351729	-291.953015
764.546658	-299.838508
764.741687	-291.108373
764.936815	-300.475199
765.132042	-291.108142
765.327370	-288.090282
765.522797	-288.391792
765.718324	-302.646053
765.913950	-294.017625
766.109677	-291.640694
766.305504	-302.375688
766.501431	-298.732924
766.697458	-295.752651
766.893586	-290.492836
767.089814	-284.994800
767.286142	-290.407613
767.482571	-298.036512
767.679100	-296.714640
767.875730	-290.043379
768.072461	-288.102242
768.269293	-289.863977
768.466225	-295.826891
768.663259	-289.568835
768.860393	-292.487092
769.057629	-295.128526
769.254966	-292.291547
769.452404	-301.636246
769.649944	-291.205404
769.847585	-298.135614
770.045328	-307.203617
770.243172	-293.609801
770.441118	-291.114011
770.639166	-292.246736
770.837315	-291.116386
771.035567	-293.113795
771.233920	-291.838308
771.432376	-298.225898
771.630934	-294.531661
771.829594	-306.782893
772.028356	-292.729816
772.227220	-290.794019
772.426188	-295.083097
772.625257	-295.518462
772.824430	-299.796403
773.023705	-299.087465
773.223083	-298.602713
773.422563	-303.923160
773.622147	-293.540854
773.821834	-293.894912
774.021624	-296.597373
774.221517	-298.319402
774.421513	-294.724888
774.621613	-302.307078
774.821816	-301.217540
775.022122	-295.385555
775.222532	-304.972169
775.423046	-295.929576
775.623664	-300.407372
775.824385	-315.326153
776.025211	-299.816589
776.226140	-295.715714
776.427173	-299.373630
776.628311	-299.640971
776.829553	-304.571930
777.030899	-302.545322
777.232350	-298.589305
777.433905	-303.788674
777.635564	-293.599081
777.837328	-299.304310
778.039197	-306.769118
778.241171	-297.099678
778.443250	-303.487884
778.645433	-307.149047
778.847722	-294.727459
779.050116	-296.217005
779.252615	-302.636969
779.455219	-301.686579
779.657929	-303.651912
