# 2022-02-01_15.50.45
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 5000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 1.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
1000.248639	-190.531261
1000.582480	-190.349410
1000.916545	-190.170442
1001.250832	-189.991489
1001.585343	-189.812543
1001.920077	-189.633574
1002.255035	-189.454626
1002.590218	-189.275637
1002.925624	-189.096709
1003.261255	-188.917721
1003.597111	-188.738730
1003.933192	-188.559732
1004.269497	-188.380784
1004.606029	-188.201791
1004.942785	-188.022793
1005.279768	-187.843811
1005.616977	-187.664814
1005.954412	-187.485828
1006.292074	-187.306825
1006.629962	-187.127800
1006.968077	-186.948804
1007.306420	-186.769790
1007.644990	-186.590781
1007.983787	-186.411755
1008.322813	-186.232756
1008.662067	-186.053707
1009.001549	-185.874692
1009.341259	-185.695644
1009.681199	-185.516631
1010.021367	-185.337600
1010.361765	-185.158557
1010.702392	-184.979514
1011.043250	-184.800476
1011.384337	-184.621431
1011.725654	-184.442347
1012.067202	-184.263312
1012.408980	-184.084256
1012.750989	-183.905200
1013.093230	-183.726156
1013.435702	-183.547078
1013.778405	-183.368014
1014.121341	-183.188929
1014.464508	-183.009879
1014.807908	-182.830824
1015.151540	-182.651739
1015.495405	-182.472652
1015.839503	-182.293546
1016.183835	-182.114473
1016.528400	-181.935396
1016.873198	-181.756282
1017.218231	-181.577198
1017.563498	-181.398086
1017.908999	-181.218984
1018.254735	-181.039901
1018.600707	-180.860791
1018.946913	-180.681686
1019.293354	-180.502580
1019.640032	-180.323481
1019.986945	-180.144340
1020.334094	-179.965214
1020.681480	-179.786109
1021.029102	-179.606994
1021.376961	-179.427857
1021.725058	-179.248755
1022.073391	-179.069626
1022.421962	-178.890482
1022.770772	-178.711358
1023.119819	-178.532221
1023.469104	-178.353093
1023.818628	-178.173944
1024.168391	-177.994811
1024.518393	-177.815660
1024.868634	-177.636502
1025.219115	-177.457374
1025.569836	-177.278220
1025.920796	-177.099069
1026.271997	-176.919916
1026.623438	-176.740763
1026.975121	-176.561610
1027.327044	-176.382448
1027.679208	-176.203288
1028.031614	-176.024128
1028.384262	-175.844970
1028.737152	-175.665811
1029.090284	-175.486638
1029.443659	-175.307474
1029.797276	-175.128303
1030.151137	-174.949138
1030.505240	-174.769961
1030.859587	-174.590796
1031.214178	-174.411619
1031.569013	-174.232445
1031.924093	-174.053270
1032.279417	-173.874092
1032.634985	-173.694913
1032.990799	-173.515738
1033.346858	-173.336557
1033.703162	-173.157369
1034.059712	-172.978187
1034.416509	-172.799006
1034.773551	-172.619821
1035.130841	-172.440638
1035.488377	-172.261450
1035.846160	-172.082267
1036.204190	-171.903077
1036.562468	-171.723890
1036.920994	-171.544701
1037.279768	-171.365510
1037.638790	-171.186323
1037.998061	-171.007134
1038.357581	-170.827942
1038.717350	-170.648751
1039.077368	-170.469564
1039.437636	-170.290371
1039.798154	-170.111182
1040.158922	-169.931987
1040.519940	-169.752792
1040.881209	-169.573601
1041.242729	-169.394408
1041.604501	-169.215214
1041.966524	-169.036021
1042.328798	-168.856828
1042.691325	-168.677638
1043.054103	-168.498445
1043.417135	-168.319251
1043.780419	-168.140061
1044.143956	-167.960870
1044.507746	-167.781678
1044.871791	-167.602483
1045.236088	-167.423293
1045.600641	-167.244102
1045.965447	-167.064910
1046.330508	-166.885722
1046.695824	-166.706531
1047.061395	-166.527340
1047.427222	-166.348153
1047.793304	-166.168966
1048.159642	-165.989779
1048.526237	-165.810592
1048.893088	-165.631404
1049.260196	-165.452217
1049.627561	-165.273034
1049.995183	-165.093849
1050.363063	-164.914666
1050.731201	-164.735482
1051.099597	-164.556301
1051.468251	-164.377119
1051.837164	-164.197940
1052.206336	-164.018762
1052.575767	-163.839585
1052.945458	-163.660408
1053.315409	-163.481232
1053.685619	-163.302057
1054.056090	-163.122882
1054.426821	-162.943710
1054.797814	-162.764537
1055.169067	-162.585368
1055.540582	-162.406198
1055.912359	-162.227031
1056.284398	-162.047863
1056.656698	-161.868697
1057.029262	-161.689532
1057.402088	-161.510371
1057.775177	-161.331208
1058.148530	-161.152048
1058.522146	-160.972889
1058.896027	-160.793731
1059.270171	-160.614575
1059.644580	-160.435420
1060.019254	-160.256267
1060.394193	-160.077114
1060.769397	-159.897963
1061.144867	-159.718814
1061.520602	-159.539666
1061.896604	-159.360520
1062.272872	-159.181375
1062.649407	-159.002232
1063.026210	-158.823090
1063.403279	-158.643950
1063.780616	-158.464811
1064.158221	-158.285673
1064.536094	-158.106539
1064.914235	-157.927404
1065.292645	-157.748273
1065.671325	-157.569141
1066.050273	-157.390012
1066.429491	-157.210884
1066.808979	-157.031758
1067.188738	-156.852634
1067.568766	-156.673511
1067.949066	-156.494390
1068.329636	-156.315270
1068.710478	-156.136152
1069.091592	-155.957036
1069.472977	-155.777922
1069.854635	-155.598808
1070.236565	-155.419697
1070.618768	-155.240587
1071.001243	-155.061479
1071.383993	-154.882372
1071.767016	-154.703268
1072.150313	-154.524164
1072.533884	-154.345062
1072.917730	-154.165962
1073.301850	-153.986863
1073.686246	-153.807766
1074.070917	-153.628671
1074.455864	-153.449577
1074.841087	-153.270485
1075.226586	-153.091394
1075.612362	-152.912306
1075.998415	-152.733218
1076.384745	-152.554132
1076.771353	-152.375048
1077.158238	-152.195965
1077.545401	-152.016883
1077.932843	-151.837803
1078.320564	-151.658725
1078.708564	-151.479648
1079.096842	-151.300572
1079.485401	-151.121498
1079.874240	-150.942426
1080.263358	-150.763354
1080.652757	-150.584285
1081.042438	-150.405216
1081.432399	-150.226149
1081.822641	-150.047083
1082.213166	-149.868019
1082.603972	-149.688956
1082.995061	-149.509894
1083.386433	-149.330833
1083.778087	-149.151774
1084.170025	-148.972716
1084.562246	-148.793659
1084.954751	-148.614603
1085.347541	-148.435549
1085.740615	-148.256495
1086.133973	-148.077443
1086.527617	-147.898392
1086.921546	-147.719342
1087.315761	-147.540293
1087.710262	-147.361245
1088.105050	-147.182197
1088.500124	-147.003151
1088.895485	-146.824106
1089.291134	-146.645062
1089.687070	-146.466018
1090.083294	-146.286976
1090.479806	-146.107934
1090.876607	-145.928893
1091.273696	-145.749853
1091.671075	-145.570813
1092.068744	-145.391774
1092.466702	-145.212736
1092.864950	-145.033699
1093.263489	-144.854662
1093.662319	-144.675626
1094.061440	-144.496590
1094.460852	-144.317555
1094.860555	-144.138520
1095.260551	-143.959485
1095.660840	-143.780451
1096.061421	-143.601418
1096.462295	-143.422384
1096.863462	-143.243351
1097.264923	-143.064318
1097.666678	-142.885286
1098.068727	-142.706253
1098.471071	-142.527221
1098.873710	-142.348188
1099.276644	-142.169156
1099.679874	-141.990124
1100.083400	-141.811092
1100.487222	-141.632059
1100.891340	-141.453027
1101.295756	-141.273994
1101.700468	-141.094961
1102.105478	-140.915928
1102.510787	-140.736894
1102.916393	-140.557861
1103.322298	-140.378826
1103.728502	-140.199792
1104.135005	-140.020757
1104.541807	-139.841721
1104.948909	-139.662685
1105.356312	-139.483648
1105.764015	-139.304610
1106.172019	-139.125572
1106.580324	-138.946533
1106.988931	-138.767493
1107.397840	-138.588452
1107.807051	-138.409411
1108.216564	-138.230368
1108.626380	-138.051324
1109.036500	-137.872280
1109.446923	-137.693234
1109.857649	-137.514187
1110.268680	-137.335139
1110.680016	-137.156089
1111.091657	-136.977038
1111.503602	-136.797986
1111.915854	-136.618932
1112.328411	-136.439877
1112.741275	-136.260821
1113.154445	-136.081762
1113.567922	-135.902703
1113.981706	-135.723641
1114.395798	-135.544577
1114.810198	-135.365512
1115.224906	-135.186445
1115.639923	-135.007376
1116.055249	-134.828305
1116.470884	-134.649232
1116.886829	-134.470157
1117.303084	-134.291080
1117.719650	-134.112001
1118.136526	-133.932919
1118.553713	-133.753835
1118.971212	-133.574749
1119.389022	-133.395660
1119.807145	-133.216569
1120.225580	-133.037476
1120.644328	-132.858379
1121.063389	-132.679281
1121.482763	-132.500179
1121.902452	-132.321075
1122.322454	-132.141968
1122.742771	-131.962858
1123.163404	-131.783745
1123.584351	-131.604629
1124.005614	-131.425510
1124.427193	-131.246388
1124.849089	-131.067263
1125.271301	-130.888135
1125.693830	-130.709004
1126.116677	-130.529869
1126.539842	-130.350731
1126.963324	-130.171590
1127.387126	-129.992445
1127.811246	-129.813297
