# 2022-03-07_16.24.42
# shape = sech2
# FWHM_ps = 0.2
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 3000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.2
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	-297.628814
750.197703	-300.369150
750.385479	-302.323581
750.573348	-306.352648
750.761312	-295.838681
750.949370	-299.853659
751.137523	-304.699309
751.325769	-301.912013
751.514110	-303.911117
751.702545	-297.377703
751.891075	-293.298403
752.079700	-303.752707
752.268419	-305.196421
752.457233	-308.092519
752.646142	-299.914108
752.835145	-301.065139
753.024244	-303.996746
753.213437	-300.505464
753.402726	-312.057369
753.592110	-297.201935
753.781589	-306.571186
753.971163	-293.476971
754.160833	-304.429622
754.350598	-296.337574
754.540459	-302.945739
754.730415	-305.743776
754.920467	-298.905753
755.110615	-306.720801
755.300858	-307.302315
755.491198	-294.331471
755.681633	-297.004642
755.872164	-317.867977
756.062792	-300.973707
756.253515	-300.389981
756.444335	-306.191354
756.635252	-313.131042
756.826264	-296.682327
757.017373	-308.306492
757.208579	-299.756222
757.399881	-302.301893
757.591280	-295.904664
757.782776	-298.132232
757.974368	-303.689739
758.166058	-300.514470
758.357844	-301.714873
758.549728	-295.030637
758.741708	-302.084554
758.933786	-300.311242
759.125961	-298.764982
759.318233	-299.347300
759.510603	-301.208376
759.703071	-302.316384
759.895635	-298.437707
760.088298	-295.374160
760.281058	-302.473570
760.473916	-290.315820
760.666872	-297.896677
760.859926	-289.009809
761.053078	-287.311782
761.246328	-289.986358
761.439676	-295.873798
761.633122	-292.916869
761.826667	-294.258068
762.020310	-299.257848
762.214052	-303.864495
762.407892	-290.245554
762.601831	-303.791592
762.795868	-292.879218
762.990004	-295.312872
763.184239	-293.371203
763.378573	-301.244849
763.573006	-293.009868
763.767538	-295.134696
763.962169	-298.176980
764.156900	-296.655817
764.351729	-291.969903
764.546658	-293.578266
764.741687	-305.782046
764.936815	-296.745955
765.132042	-314.680013
765.327370	-300.901865
765.522797	-295.633230
765.718324	-291.418917
765.913950	-292.592558
766.109677	-295.190867
766.305504	-303.499449
766.501431	-299.047247
766.697458	-294.113854
766.893586	-305.446348
767.089814	-289.217104
767.286142	-294.285924
767.482571	-289.888399
767.679100	-291.585634
767.875730	-301.949048
768.072461	-296.055358
768.269293	-302.968362
768.466225	-293.443399
768.663259	-309.783117
768.860393	-291.715085
769.057629	-293.651875
769.254966	-294.060861
769.452404	-296.164211
769.649944	-301.975562
769.847585	-295.464716
770.045328	-294.435343
770.243172	-297.691733
770.441118	-291.483209
770.639166	-291.438552
770.837315	-292.100372
771.035567	-293.288001
771.233920	-300.204848
771.432376	-291.836582
771.630934	-301.647978
771.829594	-295.822906
772.028356	-305.776699
772.227220	-300.965004
772.426188	-296.405310
772.625257	-298.869511
772.824430	-298.549956
773.023705	-303.321825
773.223083	-301.403715
773.422563	-307.872613
773.622147	-305.754938
773.821834	-296.987362
774.021624	-299.826908
774.221517	-301.935178
774.421513	-296.820150
774.621613	-319.484780
774.821816	-309.499290
775.022122	-298.277730
775.222532	-299.231618
775.423046	-294.427979
775.623664	-298.268236
775.824385	-295.377986
776.025211	-299.363333
776.226140	-301.336000
776.427173	-302.711118
776.628311	-292.412602
776.829553	-303.603283
777.030899	-303.217924
777.232350	-311.004547
777.433905	-298.495410
777.635564	-299.775160
777.837328	-295.453057
778.039197	-296.675910
778.241171	-297.186664
778.443250	-303.260980
778.645433	-300.835031
778.847722	-298.868213
779.050116	-304.828905
779.252615	-297.153397
779.455219	-300.572103
779.657929	-296.970232
779.860744	-297.343417
780.063665	-301.031305
780.266691	-304.992859
780.469823	-304.317870
780.673061	-306.690505
780.876405	-312.583416
781.079855	-306.392946
781.283410	-306.175865
781.487072	-302.859247
781.690840	-308.447204
781.894715	-305.072255
782.098695	-314.116940
782.302783	-301.097993
782.506976	-302.969322
782.711277	-299.478601
782.915684	-307.155746
783.120198	-298.587808
783.324818	-297.390846
783.529546	-306.945291
783.734381	-311.612565
783.939322	-301.001568
784.144372	-302.098545
784.349528	-295.608556
784.554792	-300.580656
784.760163	-299.508362
784.965642	-310.645053
785.171228	-295.235728
785.376922	-302.555309
785.582724	-300.052748
785.788634	-316.997656
785.994651	-306.227886
786.200777	-303.077535
786.407011	-324.235670
786.613353	-312.807769
786.819804	-301.060287
787.026363	-308.495061
787.233030	-297.688176
787.439806	-309.457659
787.646691	-312.355338
787.853684	-295.575305
788.060786	-305.502293
788.267997	-308.019597
788.475317	-307.228522
788.682746	-305.495519
788.890285	-304.923266
789.097932	-306.246344
789.305689	-305.511274
789.513555	-311.375552
789.721531	-306.417125
789.929617	-311.110397
790.137812	-308.237328
790.346117	-310.889773
790.554531	-308.650165
790.763056	-305.344557
790.971691	-301.471382
791.180436	-302.617660
791.389291	-301.675385
791.598256	-300.338076
791.807332	-300.706122
792.016518	-301.401339
792.225815	-299.342992
792.435222	-301.146566
792.644740	-301.829964
792.854369	-298.681311
793.064109	-303.255504
793.273960	-302.486847
793.483922	-306.315532
793.693995	-305.911852
793.904180	-295.966798
794.114475	-310.235635
794.324882	-295.779925
794.535401	-301.761545
794.746031	-297.292599
794.956774	-305.937101
795.167627	-301.272106
795.378593	-302.570442
795.589671	-300.157712
795.800861	-300.108715
796.012162	-306.333431
796.223577	-311.002669
796.435103	-309.730985
796.646742	-302.417667
796.858493	-299.495233
797.070357	-302.939942
797.282334	-304.039238
797.494423	-297.378802
797.706626	-303.597610
797.918941	-299.123401
798.131369	-296.916694
798.343911	-304.852804
798.556566	-306.738728
798.769334	-305.934589
798.982215	-312.931886
799.195210	-300.768060
799.408319	-300.936156
799.621541	-301.182830
799.834877	-318.001216
800.048327	-298.640463
800.261890	-319.895273
800.475568	-298.421898
800.689360	-303.649595
800.903266	-301.930822
801.117287	-300.197637
801.331422	-302.308138
801.545671	-302.023408
801.760036	-299.657694
801.974514	-299.525113
802.189108	-298.981324
802.403816	-308.435381
802.618640	-306.246060
802.833578	-298.590828
803.048632	-308.597014
803.263800	-308.503578
803.479085	-302.080936
803.694484	-312.707325
803.909999	-307.194480
804.125630	-307.496438
804.341376	-309.561396
804.557239	-299.811051
804.773217	-296.244896
804.989311	-306.428326
805.205521	-308.105727
805.421847	-302.186283
805.638290	-303.832939
805.854849	-322.508143
806.071524	-325.829408
806.288316	-312.743300
806.505225	-300.308818
806.722250	-303.379975
806.939393	-298.418213
807.156652	-310.766945
807.374028	-316.627668
807.591521	-304.824392
807.809132	-308.793977
808.026859	-309.899928
808.244705	-298.557221
808.462667	-304.739529
808.680748	-296.451917
808.898946	-309.298973
809.117261	-301.261427
809.335695	-307.326757
809.554246	-305.123297
809.772916	-307.877899
809.991704	-304.404271
810.210610	-310.003111
810.429634	-306.501014
810.648777	-308.329950
810.868039	-302.011420
811.087419	-317.115154
811.306918	-308.438459
811.526535	-306.066480
811.746272	-306.385190
811.966127	-300.455914
812.186102	-306.160927
812.406196	-306.929344
812.626409	-300.693458
812.846742	-309.275753
813.067194	-302.696342
813.287766	-303.908235
813.508457	-298.657962
813.729269	-307.035790
813.950200	-299.025527
814.171251	-297.964465
814.392422	-299.077838
814.613714	-310.117785
814.835126	-308.979841
815.056658	-308.254758
815.278311	-315.109913
815.500084	-304.490367
815.721978	-309.250640
815.943993	-311.773915
816.166128	-301.164558
816.388385	-311.831357
816.610762	-305.206813
816.833261	-306.442060
817.055881	-300.273428
817.278623	-307.651853
817.501486	-298.392712
817.724471	-298.475105
817.947577	-302.263962
818.170805	-307.333271
818.394155	-318.429792
818.617627	-305.532202
818.841221	-312.312619
819.064937	-307.996695
819.288775	-304.335166
819.512736	-315.073585
819.736819	-300.164789
819.961025	-313.633911
820.185354	-308.656617
820.409805	-304.070245
820.634379	-302.634818
820.859076	-302.559457
821.083897	-306.083783
821.308840	-296.422799
821.533907	-307.978822
821.759097	-313.608153
821.984411	-301.971937
822.209848	-318.603017
822.435409	-300.994856
822.661093	-296.867991
822.886902	-297.637293
823.112834	-301.912938
823.338891	-295.830993
823.565072	-293.659121
823.791377	-312.673827
824.017807	-297.753507
824.244361	-294.478779
824.471039	-302.358517
824.697843	-302.903266
824.924771	-309.614107
825.151824	-315.529771
825.379002	-304.961610
825.606306	-311.388010
825.833734	-301.077018
826.061288	-310.533928
826.288967	-299.169055
826.516772	-310.971517
826.744703	-297.046450
826.972759	-299.324842
827.200941	-303.319644
827.429249	-302.464563
827.657683	-304.297462
827.886243	-297.639496
828.114930	-298.039892
828.343743	-296.654562
828.572682	-302.283530
828.801748	-302.000086
829.030941	-303.076593
829.260260	-299.618956
