# 2022-03-07_16.26.55
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 3000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.1
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	-31.865712
750.197703	-31.811895
750.385479	-31.756284
750.573348	-31.696917
750.761312	-31.634008
750.949370	-31.567780
751.137523	-31.498459
751.325769	-31.426272
751.514110	-31.351446
751.702545	-31.274208
751.891075	-31.194781
752.079700	-31.113385
752.268419	-31.030236
752.457233	-30.945542
752.646142	-30.859506
752.835145	-30.772324
753.024244	-30.684183
753.213437	-30.595264
753.402726	-30.505738
753.592110	-30.415769
753.781589	-30.325510
753.971163	-30.235109
754.160833	-30.144703
754.350598	-30.054422
754.540459	-29.964387
754.730415	-29.874712
754.920467	-29.785502
755.110615	-29.696856
755.300858	-29.608865
755.491198	-29.521613
755.681633	-29.435178
755.872164	-29.349631
756.062792	-29.265038
756.253515	-29.181459
756.444335	-29.098947
756.635252	-29.017554
756.826264	-28.937322
757.017373	-28.858293
757.208579	-28.780502
757.399881	-28.703981
757.591280	-28.628757
757.782776	-28.554856
757.974368	-28.482299
758.166058	-28.411103
758.357844	-28.341285
758.549728	-28.272856
758.741708	-28.205827
758.933786	-28.140206
759.125961	-28.075998
759.318233	-28.013206
759.510603	-27.951833
759.703071	-27.891879
759.895635	-27.833341
760.088298	-27.776216
760.281058	-27.720501
760.473916	-27.666190
760.666872	-27.613275
760.859926	-27.561749
761.053078	-27.511603
761.246328	-27.462828
761.439676	-27.415412
761.633122	-27.369346
761.826667	-27.324616
762.020310	-27.281212
762.214052	-27.239120
762.407892	-27.198327
762.601831	-27.158820
762.795868	-27.120584
762.990004	-27.083607
763.184239	-27.047873
763.378573	-27.013369
763.573006	-26.980080
763.767538	-26.947991
763.962169	-26.917089
764.156900	-26.887358
764.351729	-26.858785
764.546658	-26.831355
764.741687	-26.805054
764.936815	-26.779869
765.132042	-26.755785
765.327370	-26.732789
765.522797	-26.710867
765.718324	-26.690007
765.913950	-26.670195
766.109677	-26.651420
766.305504	-26.633668
766.501431	-26.616929
766.697458	-26.601190
766.893586	-26.586439
767.089814	-26.572667
767.286142	-26.559862
767.482571	-26.548015
767.679100	-26.537114
767.875730	-26.527150
768.072461	-26.518114
768.269293	-26.509998
768.466225	-26.502791
768.663259	-26.496486
768.860393	-26.491075
769.057629	-26.486550
769.254966	-26.482903
769.452404	-26.480127
769.649944	-26.478215
769.847585	-26.477160
770.045328	-26.476956
770.243172	-26.477596
770.441118	-26.479075
770.639166	-26.481386
770.837315	-26.484524
771.035567	-26.488483
771.233920	-26.493259
771.432376	-26.498845
771.630934	-26.505237
771.829594	-26.512430
772.028356	-26.520419
772.227220	-26.529199
772.426188	-26.538767
772.625257	-26.549117
772.824430	-26.560245
773.023705	-26.572147
773.223083	-26.584819
773.422563	-26.598257
773.622147	-26.612456
773.821834	-26.627413
774.021624	-26.643124
774.221517	-26.659584
774.421513	-26.676791
774.621613	-26.694741
774.821816	-26.713429
775.022122	-26.732854
775.222532	-26.753010
775.423046	-26.773895
775.623664	-26.795507
775.824385	-26.817840
776.025211	-26.840894
776.226140	-26.864665
776.427173	-26.889150
776.628311	-26.914347
776.829553	-26.940254
777.030899	-26.966869
777.232350	-26.994190
777.433905	-27.022214
777.635564	-27.050942
