# 2022-02-01_15.53.45
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 5000
# GDD = 0.0
# propa_len = 0.01
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 1.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
1000.248639	-58.976410
1000.582480	-58.918498
1000.916545	-58.863469
1001.250832	-58.808427
1001.585343	-58.753370
1001.920077	-58.698300
1002.255035	-58.643217
1002.590218	-58.588121
1002.925624	-58.533013
1003.261255	-58.477893
1003.597111	-58.422761
1003.933192	-58.367618
1004.269497	-58.312463
1004.606029	-58.257299
1004.942785	-58.202124
1005.279768	-58.146939
1005.616977	-58.091746
1005.954412	-58.036543
1006.292074	-57.981332
1006.629962	-57.926113
1006.968077	-57.870886
1007.306420	-57.815652
1007.644990	-57.760411
1007.983787	-57.705163
1008.322813	-57.649910
1008.662067	-57.594651
1009.001549	-57.539387
1009.341259	-57.484119
1009.681199	-57.428847
1010.021367	-57.373570
1010.361765	-57.318291
1010.702392	-57.263008
1011.043250	-57.207724
1011.384337	-57.152437
1011.725654	-57.097149
1012.067202	-57.041861
1012.408980	-56.986571
1012.750989	-56.931282
1013.093230	-56.875993
1013.435702	-56.820706
1013.778405	-56.765419
1014.121341	-56.710135
1014.464508	-56.654853
1014.807908	-56.599575
1015.151540	-56.544299
1015.495405	-56.489028
1015.839503	-56.433761
1016.183835	-56.378498
1016.528400	-56.323242
1016.873198	-56.267991
1017.218231	-56.212746
1017.563498	-56.157509
1017.908999	-56.102279
1018.254735	-56.047056
1018.600707	-55.991842
1018.946913	-55.936637
1019.293354	-55.881441
1019.640032	-55.826255
1019.986945	-55.771080
1020.334094	-55.715915
1020.681480	-55.660761
1021.029102	-55.605619
1021.376961	-55.550489
1021.725058	-55.495372
1022.073391	-55.440268
1022.421962	-55.385178
1022.770772	-55.330101
1023.119819	-55.275039
1023.469104	-55.219992
1023.818628	-55.164960
1024.168391	-55.109944
1024.518393	-55.054944
1024.868634	-54.999960
1025.219115	-54.944994
1025.569836	-54.890044
1025.920796	-54.835112
1026.271997	-54.780199
1026.623438	-54.725303
1026.975121	-54.670427
1027.327044	-54.615569
1027.679208	-54.560730
1028.031614	-54.505912
1028.384262	-54.451113
1028.737152	-54.396334
1029.090284	-54.341576
1029.443659	-54.286838
1029.797276	-54.232121
1030.151137	-54.177425
1030.505240	-54.122751
1030.859587	-54.068098
1031.214178	-54.013467
1031.569013	-53.958857
1031.924093	-53.904269
1032.279417	-53.849704
1032.634985	-53.795160
1032.990799	-53.740639
1033.346858	-53.686139
1033.703162	-53.631662
1034.059712	-53.577207
1034.416509	-53.522775
1034.773551	-53.468364
1035.130841	-53.413976
1035.488377	-53.359610
1035.846160	-53.305266
1036.204190	-53.250943
1036.562468	-53.196642
1036.920994	-53.142363
1037.279768	-53.088106
1037.638790	-53.033869
1037.998061	-52.979653
1038.357581	-52.925458
1038.717350	-52.871284
1039.077368	-52.817130
1039.437636	-52.762995
1039.798154	-52.708880
1040.158922	-52.654785
1040.519940	-52.600708
1040.881209	-52.546649
1041.242729	-52.492609
1041.604501	-52.438585
1041.966524	-52.384580
1042.328798	-52.330590
1042.691325	-52.276617
1043.054103	-52.222660
1043.417135	-52.168717
1043.780419	-52.114789
1044.143956	-52.060875
1044.507746	-52.006974
1044.871791	-51.953086
1045.236088	-51.899210
1045.600641	-51.845346
1045.965447	-51.791492
1046.330508	-51.737649
1046.695824	-51.683815
1047.061395	-51.629990
1047.427222	-51.576172
1047.793304	-51.522362
1048.159642	-51.468559
1048.526237	-51.414761
1048.893088	-51.360968
1049.260196	-51.307180
1049.627561	-51.253395
1049.995183	-51.199612
1050.363063	-51.145831
1050.731201	-51.092052
1051.099597	-51.038272
1051.468251	-50.984492
1051.837164	-50.930710
1052.206336	-50.876926
1052.575767	-50.823138
1052.945458	-50.769347
1053.315409	-50.715550
1053.685619	-50.661748
1054.056090	-50.607939
1054.426821	-50.554123
1054.797814	-50.500298
1055.169067	-50.446465
1055.540582	-50.392621
1055.912359	-50.338766
1056.284398	-50.284899
1056.656698	-50.231020
1057.029262	-50.177127
1057.402088	-50.123220
1057.775177	-50.069298
1058.148530	-50.015360
1058.522146	-49.961405
1058.896027	-49.907433
1059.270171	-49.853442
1059.644580	-49.799432
1060.019254	-49.745403
1060.394193	-49.691352
1060.769397	-49.637281
1061.144867	-49.583187
1061.520602	-49.529070
1061.896604	-49.474930
1062.272872	-49.420766
1062.649407	-49.366577
1063.026210	-49.312362
1063.403279	-49.258121
1063.780616	-49.203854
1064.158221	-49.149559
1064.536094	-49.095236
1064.914235	-49.040885
1065.292645	-48.986504
1065.671325	-48.932094
1066.050273	-48.877654
1066.429491	-48.823184
1066.808979	-48.768683
1067.188738	-48.714150
1067.568766	-48.659586
1067.949066	-48.604989
1068.329636	-48.550360
1068.710478	-48.495698
1069.091592	-48.441003
1069.472977	-48.386274
1069.854635	-48.331512
1070.236565	-48.276716
1070.618768	-48.221885
1071.001243	-48.167021
1071.383993	-48.112122
1071.767016	-48.057188
1072.150313	-48.002219
1072.533884	-47.947216
1072.917730	-47.892178
1073.301850	-47.837105
1073.686246	-47.781997
1074.070917	-47.726854
1074.455864	-47.671677
1074.841087	-47.616465
1075.226586	-47.561218
1075.612362	-47.505936
1075.998415	-47.450620
1076.384745	-47.395270
1076.771353	-47.339886
1077.158238	-47.284468
1077.545401	-47.229017
1077.932843	-47.173532
1078.320564	-47.118015
1078.708564	-47.062464
1079.096842	-47.006882
1079.485401	-46.951267
1079.874240	-46.895621
1080.263358	-46.839944
1080.652757	-46.784236
1081.042438	-46.728498
1081.432399	-46.672730
1081.822641	-46.616933
1082.213166	-46.561107
1082.603972	-46.505253
1082.995061	-46.449371
1083.386433	-46.393462
1083.778087	-46.337527
1084.170025	-46.281566
1084.562246	-46.225580
1084.954751	-46.169569
1085.347541	-46.113534
1085.740615	-46.057476
1086.133973	-46.001396
1086.527617	-45.945294
1086.921546	-45.889170
1087.315761	-45.833027
1087.710262	-45.776864
1088.105050	-45.720682
1088.500124	-45.664483
1088.895485	-45.608266
1089.291134	-45.552033
1089.687070	-45.495785
1090.083294	-45.439522
1090.479806	-45.383245
1090.876607	-45.326956
1091.273696	-45.270654
1091.671075	-45.214341
1092.068744	-45.158019
1092.466702	-45.101686
1092.864950	-45.045346
1093.263489	-44.988998
1093.662319	-44.932643
1094.061440	-44.876283
1094.460852	-44.819918
1094.860555	-44.763550
1095.260551	-44.707179
1095.660840	-44.650806
1096.061421	-44.594432
1096.462295	-44.538059
1096.863462	-44.481687
1097.264923	-44.425316
1097.666678	-44.368949
1098.068727	-44.312586
1098.471071	-44.256228
1098.873710	-44.199877
1099.276644	-44.143532
1099.679874	-44.087196
1100.083400	-44.030868
1100.487222	-43.974551
1100.891340	-43.918244
1101.295756	-43.861950
1101.700468	-43.805669
1102.105478	-43.749402
1102.510787	-43.693150
1102.916393	-43.636914
1103.322298	-43.580695
1103.728502	-43.524494
1104.135005	-43.468312
1104.541807	-43.412150
1104.948909	-43.356009
1105.356312	-43.299890
1105.764015	-43.243794
1106.172019	-43.187722
1106.580324	-43.131675
1106.988931	-43.075653
1107.397840	-43.019659
1107.807051	-42.963692
1108.216564	-42.907754
1108.626380	-42.851845
1109.036500	-42.795967
1109.446923	-42.740121
1109.857649	-42.684307
1110.268680	-42.628526
1110.680016	-42.572779
1111.091657	-42.517068
1111.503602	-42.461393
1111.915854	-42.405754
1112.328411	-42.350154
1112.741275	-42.294592
1113.154445	-42.239070
1113.567922	-42.183588
1113.981706	-42.128147
1114.395798	-42.072749
1114.810198	-42.017394
1115.224906	-41.962082
1115.639923	-41.906815
1116.055249	-41.851593
1116.470884	-41.796418
1116.886829	-41.741289
1117.303084	-41.686209
1117.719650	-41.631177
1118.136526	-41.576194
1118.553713	-41.521261
1118.971212	-41.466380
1119.389022	-41.411549
1119.807145	-41.356772
1120.225580	-41.302047
1120.644328	-41.247376
1121.063389	-41.192759
1121.482763	-41.138197
1121.902452	-41.083691
1122.322454	-41.029242
1122.742771	-40.974850
1123.163404	-40.920515
1123.584351	-40.866239
1124.005614	-40.812022
1124.427193	-40.757864
1124.849089	-40.703767
1125.271301	-40.649730
1125.693830	-40.595755
1126.116677	-40.541841
1126.539842	-40.487991
1126.963324	-40.434203
1127.387126	-40.380479
1127.811246	-40.326818
1128.235685	-40.273223
1128.660444	-40.219692
1129.085522	-40.166228
1129.510922	-40.112829
1129.936641	-40.059496
1130.362682	-40.006231
1130.789044	-39.953033
1131.215728	-39.899903
1131.642734	-39.846841
1132.070063	-39.793847
1132.497714	-39.740923
1132.925689	-39.688068
1133.353987	-39.635282
1133.782610	-39.582567
1134.211556	-39.529922
1134.640827	-39.477348
1135.070424	-39.424845
1135.500345	-39.372413
1135.930593	-39.320053
1136.361166	-39.267765
1136.792067	-39.215549
1137.223294	-39.163405
1137.654848	-39.111334
1138.086730	-39.059335
1138.518940	-39.007410
1138.951479	-38.955558
1139.384346	-38.903779
1139.817543	-38.852073
1140.251069	-38.800441
1140.684925	-38.748883
1141.119111	-38.697399
1141.553628	-38.645989
1141.988475	-38.594653
1142.423655	-38.543390
1142.859166	-38.492202
1143.295009	-38.441088
1143.731185	-38.390049
1144.167694	-38.339083
1144.604536	-38.288192
1145.041711	-38.237374
1145.479221	-38.186631
1145.917065	-38.135962
