# 2022-02-06_18.24.41
# shape = sech2
# FWHM_ps = 0.1
# carrier_nm = 1542
# frep_MHz = 12126
# pow_mW = 10000
# GDD = 0.0
# propa_len = 0.005
# untap_len = 0.0
# taper_len = 0.0
# waist_len = 0.0
# uptap_len = 0.0
# untap_scale = 1.0
# waist_scale = 0.0
# workingDir = SiN_Waveguide
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 13000
# 
# wavelength [nm]	 power spectral density [dB]
750.010021	-289.705045
750.197703	-300.642532
750.385479	-299.077233
750.573348	-306.179861
750.761312	-303.512170
750.949370	-293.316778
751.137523	-292.338326
751.325769	-303.219370
751.514110	-293.642927
751.702545	-294.262972
751.891075	-295.697799
752.079700	-287.703890
752.268419	-311.287945
752.457233	-289.811541
752.646142	-296.684216
752.835145	-293.965404
753.024244	-323.149126
753.213437	-296.341405
753.402726	-292.763839
753.592110	-295.538947
753.781589	-294.369493
753.971163	-296.984528
754.160833	-298.778309
754.350598	-298.055476
754.540459	-289.773121
754.730415	-297.586869
754.920467	-303.609661
755.110615	-297.061105
755.300858	-297.897937
755.491198	-289.365986
755.681633	-303.056962
755.872164	-315.329899
756.062792	-294.596928
756.253515	-299.970296
756.444335	-292.526973
756.635252	-290.694499
756.826264	-303.025126
757.017373	-293.349319
757.208579	-291.803896
757.399881	-298.913117
757.591280	-297.652146
757.782776	-293.446921
757.974368	-302.595151
758.166058	-293.020825
758.357844	-294.923240
758.549728	-289.635503
758.741708	-285.961501
758.933786	-305.835261
759.125961	-299.894536
759.318233	-300.925913
759.510603	-299.326118
759.703071	-300.003467
759.895635	-294.145797
760.088298	-310.242628
760.281058	-284.960963
760.473916	-282.367953
760.666872	-288.998580
760.859926	-284.188573
761.053078	-286.950538
761.246328	-282.352073
761.439676	-284.291714
761.633122	-285.475658
761.826667	-284.505611
762.020310	-292.767720
762.214052	-283.058715
762.407892	-288.246573
762.601831	-296.858627
762.795868	-302.828346
762.990004	-287.219031
763.184239	-285.646116
763.378573	-292.780248
763.573006	-291.491230
763.767538	-297.490306
763.962169	-289.010814
764.156900	-288.979725
764.351729	-298.003588
764.546658	-291.958980
764.741687	-290.298846
764.936815	-284.812270
765.132042	-290.084288
