; Pulse saved with RP Fiber Power
; Domain: time.
;
; t1 = -2.994140625e-12
; t2 = 3e-12
; dt = 5.859375e-15
; lambda_ref = 1.542e-6
;
; Data: t (s), Re(A) (sqrt(W)), Im(A) (sqrt(W)):
222.65625e-15, 0.5692133935, 0.5467411893
228.515625e-15, 0.5699646167, 0.5371528624
234.375e-15, 0.5707643807, 0.5274659709
240.234375e-15, 0.5715965757, 0.5176875743
246.09375e-15, 0.5724443086, 0.5078241592
251.953125e-15, 0.5732910414, 0.4978809531
257.8125e-15, 0.5741215124, 0.4878611343
263.671875e-15, 0.5749223104, 0.4777650892
269.53125e-15, 0.5756820755, 0.4675898839
275.390625e-15, 0.5763913842, 0.4573291075
281.25e-15, 0.5770424449, 0.4469731956
287.109375e-15, 0.5776287455, 0.4365102658
292.96875e-15, 0.5781447848, 0.4259273896
298.828125e-15, 0.5785859785, 0.4152121266
304.6875e-15, 0.5789487709, 0.4043540734
310.546875e-15, 0.5792309139, 0.3933461678
316.40625e-15, 0.579431808, 0.3821855416
322.265625e-15, 0.579552741, 0.3708738181
328.125e-15, 0.5795968499, 0.359416881
333.984375e-15, 0.5795686659, 0.3478242466
339.84375e-15, 0.5794732029, 0.3361082386
345.703125e-15, 0.5793146827, 0.324283163
351.5625e-15, 0.579095113, 0.3123646245
357.421875e-15, 0.5788130066, 0.3003690349
363.28125e-15, 0.57846251, 0.288313268
369.140625e-15, 0.5780331136, 0.2762143485
375e-15, 0.5775099687, 0.2640890419
380.859375e-15, 0.5768747036, 0.2519532417
386.71875e-15, 0.5761065444, 0.2398211258
392.578125e-15, 0.5751835339, 0.2277041443
398.4375e-15, 0.5740836816, 0.2156099855
404.296875e-15, 0.5727859472, 0.2035417226
410.15625e-15, 0.5712710264, 0.1914973444
416.015625e-15, 0.5695219576, 0.1794698261
421.875e-15, 0.5675245938, 0.1674478069
427.734375e-15, 0.5652679925, 0.1554168299
433.59375e-15, 0.5627447704, 0.143361003
439.453125e-15, 0.559951446, 0.1312648741
445.3125e-15, 0.5568887534, 0.1191152912
451.171875e-15, 0.5535618574, 0.1069030365
457.03125e-15, 0.5499803548, 0.09462407232
462.890625e-15, 0.5461579263, 0.08228030465
468.75e-15, 0.5421115262, 0.06987983881
474.609375e-15, 0.5378600703, 0.0574367757
480.46875e-15, 0.5334226869, 0.04497065245
486.328125e-15, 0.5288167083, 0.03250566157
492.1875e-15, 0.5240556603, 0.02006977224
498.046875e-15, 0.5191475376, 7.693824885e-3
503.90625e-15, 0.5140936128, -4.589407263e-3
509.765625e-15, 0.5088879389, -0.01674626685
515.625e-15, 0.5035175826, -0.02874347488
521.484375e-15, 0.4979635054, -0.04054967085
527.34375e-15, 0.4922019191, -0.05213719371
533.203125e-15, 0.4862059056, -0.06348394151
539.0625e-15, 0.4799471049, -0.07457504779
544.921875e-15, 0.47339734, -0.08540408013
550.78125e-15, 0.4665301266, -0.09597351669
556.640625e-15, 0.4593220862, -0.1062943697
562.5e-15, 0.4517543119, -0.1163849639
568.359375e-15, 0.4438137246, -0.1262690013
574.21875e-15, 0.4354943958, -0.1359731282
580.078125e-15, 0.4267987407, -0.145524261
585.9375e-15, 0.4177384142, -0.1549469259
591.796875e-15, 0.4083347109, -0.1642608446
597.65625e-15, 0.3986182832, -0.1734789431
603.515625e-15, 0.3886280575, -0.1826058931
609.375e-15, 0.378409323, -0.1916372214
615.234375e-15, 0.3680110825, -0.2005589529
621.09375e-15, 0.3574828585, -0.2093477161
626.953125e-15, 0.346871239, -0.2179712398
632.8125e-15, 0.3362164963, -0.2263892085
638.671875e-15, 0.3255496319, -0.2345544937
644.53125e-15, 0.3148901615, -0.2424148248
650.390625e-15, 0.3042448683, -0.2499149653
656.25e-15, 0.293607625, -0.2569994195
662.109375e-15, 0.2829602393, -0.2636156049
667.96875e-15, 0.2722741594, -0.26971731
673.828125e-15, 0.2615128042, -0.2752681456
679.6875e-15, 0.2506342888, -0.2802446164
685.546875e-15, 0.2395943784, -0.2846384184
691.40625e-15, 0.2283495803, -0.2884576178
697.265625e-15, 0.2168603438, -0.2917264899
703.125e-15, 0.2050943343, -0.294483967
708.984375e-15, 0.193029689, -0.2967808293
714.84375e-15, 0.180658063, -0.2986759262
720.703125e-15, 0.1679871842, -0.3002318054
726.5625e-15, 0.1550425883, -0.3015101407
732.421875e-15, 0.1418682206, -0.3025673014
738.28125e-15, 0.1285256714, -0.303450322
744.140625e-15, 0.1150919387, -0.3041934578
750e-15, 0.1016557642, -0.3048154524
755.859375e-15, 0.08831275062, -0.3053176248
761.71875e-15, 0.07515961196, -0.3056828751
767.578125e-15, 0.06228802753, -0.3058757079
773.4375e-15, 0.04977863096, -0.3058433616
779.296875e-15, 0.03769566229, -0.3055181015
785.15625e-15, 0.02608273916, -0.3048206876
791.015625e-15, 0.01496007747, -0.3036649563
796.875e-15, 4.323342081e-3, -0.301963359
802.734375e-15, -5.855838037e-3, -0.2996331886
808.59375e-15, -0.01562777405, -0.2966030925
814.453125e-15, -0.02506120657, -0.2928193609
820.3125e-15, -0.03423859332, -0.288251409
826.171875e-15, -0.04325043207, -0.2828958785
832.03125e-15, -0.05218887077, -0.2767788842
837.890625e-15, -0.0611408783, -0.2699561111
843.75e-15, -0.07018128997, -0.2625106952
849.609375e-15, -0.0793661061, -0.2545490458
855.46875e-15, -0.08872649837, -0.2461949478
861.328125e-15, -0.09826404158, -0.2375823927
867.1875e-15, -0.1079477007, -0.2288476289
873.046875e-15, -0.1177130338, -0.2201209171
878.90625e-15, -0.1274639083, -0.2115184487
884.765625e-15, -0.1370767941, -0.2031348632
890.625e-15, -0.1464074263, -0.1950367912
896.484375e-15, -0.1552993906, -0.187257839
902.34375e-15, -0.1635940025, -0.1797954199
908.203125e-15, -0.1711407517, -0.1726097895
914.0625e-15, -0.1778075616, -0.1656255562
919.921875e-15, -0.1834901426, -0.1587358022
925.78125e-15, -0.1881197906, -0.1518087622
931.640625e-15, -0.1916690833, -0.1446967969
937.5e-15, -0.1941550563, -0.1372471646
943.359375e-15, -0.1956395939, -0.1293138919
949.21875e-15, -0.1962269317, -0.1207698811
955.078125e-15, -0.1960583283, -0.111518313
960.9375e-15, -0.1953041128, -0.1015024049
966.796875e-15, -0.1941534555, -0.09071268895
972.65625e-15, -0.1928023479, -0.07919115363
978.515625e-15, -0.1914404339, -0.06703183565
984.375e-15, -0.1902374822, -0.05437772948
990.234375e-15, -0.1893304324, -0.04141416201
996.09375e-15, -0.1888120258, -0.02835903488
1.001953125e-12, -0.1887220291, -0.01545053851
1.0078125e-12, -0.1890419356, -2.933080431e-3
1.013671875e-12, -0.1896937961, 8.957746048e-3
1.01953125e-12, -0.1905435012, 0.02001027739
1.025390625e-12, -0.1914084502, 0.03005106887
1.03125e-12, -0.1920691601, 0.03895741749
1.037109375e-12, -0.1922840237, 0.0466671752
1.04296875e-12, -0.191806174, 0.05318496268
1.048828125e-12, -0.1904012657, 0.05858404316
1.0546875e-12, -0.1878649452, 0.06300337663
1.060546875e-12, -0.1840388259, 0.06663973528
1.06640625e-12, -0.178823902, 0.06973518087
1.072265625e-12, -0.1721904768, 0.07256062646
1.078125e-12, -0.1641838639, 0.07539657637
1.083984375e-12, -0.1549253237, 0.07851241697
1.08984375e-12, -0.1446079498, 0.08214579304
1.095703125e-12, -0.1334875129, 0.08648363877
1.1015625e-12, -0.1218686058, 0.09164633579
1.107421875e-12, -0.1100867806, 0.09767625153
1.11328125e-12, -0.09848770879, 0.1045315877
1.119140625e-12, -0.08740468622, 0.112086075
1.125e-12, -0.07713602262, 0.1201346284
1.130859375e-12, -0.0679239768, 0.1284046646
1.13671875e-12, -0.05993689263, 0.1365724182
1.142578125e-12, -0.05325604318, 0.1442832742
1.1484375e-12, -0.04786839041, 0.1511748835
1.154296875e-12, -0.04366603056, 0.1569016273
1.16015625e-12, -0.04045256076, 0.1611588595
1.166015625e-12, -0.03795603134, 0.1637052913
1.171875e-12, -0.03584761256, 0.1643819005
1.177734375e-12, -0.0337646632, 0.1631258753
1.18359375e-12, -0.03133658082, 0.1599783476
1.189453125e-12, -0.02821164782, 0.1550850434
1.1953125e-12, -0.02408305031, 0.1486894773
1.201171875e-12, -0.01871231483, 0.1411188975
1.20703125e-12, -0.01194856141, 0.1327638077
1.212890625e-12, -3.742199488e-3, 0.1240524569
1.21875e-12, 5.848002824e-3, 0.1154221429
1.224609375e-12, 0.01665516397, 0.1072894465
1.23046875e-12, 0.02841208015, 0.1000215934
1.236328125e-12, 0.04076627879, 0.09391103216
1.2421875e-12, 0.05330150894, 0.08915505887
1.248046875e-12, 0.06556432067, 0.08584194578
1.25390625e-12, 0.07709393568, 0.0839445735
1.259765625e-12, 0.0874532863, 0.08332205426
1.265625e-12, 0.09625894225, 0.0837292882
1.271484375e-12, 0.1032076773, 0.08483385139
1.27734375e-12, 0.1080976534, 0.08623910846
1.283203125e-12, 0.1108425999, 0.08751200981
1.2890625e-12, 0.1114779039, 0.08821370022
1.294921875e-12, 0.1101581553, 0.08793084655
1.30078125e-12, 0.1071463525, 0.08630549881
1.306640625e-12, 0.1027956076, 0.08306134205
1.3125e-12, 0.09752473879, 0.07802439153
1.318359375e-12, 0.09178955366, 0.07113654064
1.32421875e-12, 0.08605189023, 0.06246088316
1.330078125e-12, 0.08074857877, 0.05217836638
1.3359375e-12, 0.07626244127, 0.04057603026
1.341796875e-12, 0.07289727222, 0.02802777762
1.34765625e-12, 0.07085846983, 0.01496922241
1.353515625e-12, 0.0702406203, 1.868614539e-3
1.359375e-12, 0.07102288466, -0.01080390545
1.365234375e-12, 0.07307250391, -0.02260642612
1.37109375e-12, 0.07615614363, -0.03315262213
1.376953125e-12, 0.07995818795, -0.04213453268
1.3828125e-12, 0.08410452721, -0.04933937718
1.388671875e-12, 0.08818993512, -0.05465951098
1.39453125e-12, 0.09180685973, -0.05809512388
1.400390625e-12, 0.09457339236, -0.05974977304
1.40625e-12, 0.096158333, -0.05981930503
1.412109375e-12, 0.09630161189, -0.05857514891
1.41796875e-12, 0.09482880743, -0.05634333154
1.423828125e-12, 0.09165906008, -0.05348084708
1.4296875e-12, 0.08680625924, -0.05035117001
1.435546875e-12, 0.08037391729, -0.04730071234
1.44140625e-12, 0.07254459592, -0.04463788481
1.447265625e-12, 0.06356508123, -0.04261614318
1.453125e-12, 0.0537287018, -0.04142201199
1.458984375e-12, 0.0433562467, -0.04116861308
1.46484375e-12, 0.03277688485, -0.04189472506
1.470703125e-12, 0.0223103351, -0.0435689095
1.4765625e-12, 0.01225131625, -0.04609781554
1.482421875e-12, 2.857042837e-3, -0.04933747122
1.48828125e-12, -5.661753141e-3, -0.05310623134
1.494140625e-12, -0.01314608959, -0.05719809084
1.5e-12, -0.01949039955, -0.06139526858
1.505859375e-12, -0.02464098366, -0.06547926943
1.51171875e-12, -0.02859188562, -0.06923997677
1.517578125e-12, -0.03137901048, -0.07248265465
1.5234375e-12, -0.03307339133, -0.07503300333
1.529296875e-12, -0.03377447191, -0.076740592
1.53515625e-12, -0.03360410244, -0.07748108523
1.541015625e-12, -0.03270166611, -0.07715769687
1.546875e-12, -0.03122041553, -0.0757022669
1.552734375e-12, -0.02932476991, -0.07307628237
1.55859375e-12, -0.02718807135, -0.06927206535
1.564453125e-12, -0.0249901674, -0.06431423098
1.5703125e-12, -0.02291419367, -0.05826137418
1.576171875e-12, -0.02114206243, -0.05120777705
1.58203125e-12, -0.01984838955, -0.04328475506
1.587890625e-12, -0.01919287197, -0.03466110977
1.59375e-12, -0.01931142155, -0.02554206793
1.599609375e-12, -0.02030662872, -0.01616609324
1.60546875e-12, -0.02223833981, -6.799074255e-3
1.611328125e-12, -0.02511525996, 2.274386381e-3
1.6171875e-12, -0.02888852471, 0.01076255219
1.623046875e-12, -0.03344811675, 0.01838062118
1.62890625e-12, -0.03862284643, 0.02486653879
1.634765625e-12, -0.0441843834, 0.02999748451
1.640625e-12, -0.04985554099, 0.03360571669
1.646484375e-12, -0.05532269356, 0.0355923454
1.65234375e-12, -0.06025187004, 0.03593765288
1.658203125e-12, -0.06430773003, 0.03470680206
1.6640625e-12, -0.06717431352, 0.03205014095
1.669921875e-12, -0.06857618805, 0.0281977704
1.67578125e-12, -0.06829843159, 0.02344853029
1.681640625e-12, -0.06620382537, 0.01815401515
1.6875e-12, -0.06224572316, 0.0126986146
1.693359375e-12, -0.05647532976, 7.47686586e-3
1.69921875e-12, -0.04904255202, 2.86959959e-3
1.705078125e-12, -0.04019013681, -779.542917e-6
1.7109375e-12, -0.03024141148, -3.185642347e-3
1.716796875e-12, -0.019582511, -4.140600005e-3
1.72265625e-12, -8.640437681e-3, -3.526513674e-3
1.728515625e-12, 2.141395635e-3, -1.323339054e-3
1.734375e-12, 0.01232835807, 2.389759228e-3
1.740234375e-12, 0.02151878272, 7.439488057e-3
1.74609375e-12, 0.02936556394, 0.01356954413
1.751953125e-12, 0.03559387014, 0.02045688002
1.7578125e-12, 0.04001401662, 0.02773181401
1.763671875e-12, 0.04252892577, 0.03500040257
1.76953125e-12, 0.04313599523, 0.04186738591
1.775390625e-12, 0.04192357205, 0.04795808001
1.78125e-12, 0.03906256908, 0.05293780392
1.787109375e-12, 0.03479404094, 0.05652776266
1.79296875e-12, 0.02941374501, 0.05851670949
1.798828125e-12, 0.02325484004, 0.0587681362
1.8046875e-12, 0.01666991135, 0.05722313305
1.810546875e-12, 0.01001345648, 0.05389937138
1.81640625e-12, 3.625817224e-3, 0.04888685792
1.822265625e-12, -2.180684414e-3, 0.04234118136
1.828125e-12, -7.132938045e-3, 0.03447493854
1.833984375e-12, -0.01100541148, 0.02554792909
1.83984375e-12, -0.01362583403, 0.01585658786
1.845703125e-12, -0.01487856412, 5.723014482e-3
1.8515625e-12, -0.01470612335, -4.516126954e-3
1.857421875e-12, -0.01310936444, -0.0145206315
1.86328125e-12, -0.01014660888, -0.02395754777
1.869140625e-12, -5.931885021e-3, -0.03251163755
1.875e-12, -632.1800411e-6, -0.03989543005
1.880859375e-12, 5.536549984e-3, -0.04585881252
1.88671875e-12, 0.01231494527, -0.05019807487
1.892578125e-12, 0.01940768741, -0.05276425593
1.8984375e-12, 0.02649300454, -0.05347052464
1.904296875e-12, 0.03323422544, -0.05229818869
1.91015625e-12, 0.03929314888, -0.04930079069
1.916015625e-12, 0.04434477232, -0.04460567218
1.921875e-12, 0.04809272725, -0.03841239984
1.927734375e-12, 0.05028461434, -0.03098757789
1.93359375e-12, 0.05072633131, -0.02265581119
1.939453125e-12, 0.04929445046, -0.01378690586
1.9453125e-12, 0.04594573535, -4.779753103e-3
1.951171875e-12, 0.04072299327, 3.956309824e-3
1.95703125e-12, 0.0337566382, 0.01202157548
1.962890625e-12, 0.02526158381, 0.01904619506
1.96875e-12, 0.01552938379, 0.02470920271
1.974609375e-12, 4.915870004e-3, 0.02875504333
1.98046875e-12, -6.175117504e-3, 0.03100651188
1.986328125e-12, -0.01731098981, 0.03137331574
1.9921875e-12, -0.02805146752, 0.02985583274
1.998046875e-12, -0.03797006693, 0.02654400127
2.00390625e-12, -0.04667458664, 0.02161160419
2.009765625e-12, -0.05382525919, 0.01530647095
2.015625e-12, -0.05914947347, 7.937320187e-3
2.021484375e-12, -0.06245233452, -141.8958812e-6
2.02734375e-12, -0.06362275014, -8.549195372e-3
2.033203125e-12, -0.06263514654, -0.016892332
2.0390625e-12, -0.05954725003, -0.0247861563
2.044921875e-12, -0.05449458616, -0.03186869687
2.05078125e-12, -0.04768243081, -0.03781524619
2.056640625e-12, -0.03937592048, -0.04234995764
2.0625e-12, -0.02988892857, -0.04525471829
2.068359375e-12, -0.01957218331, -0.04637531591
2.07421875e-12, -8.800974721e-3, -0.04562512378
2.080078125e-12, 2.037302577e-3, -0.04298664385
2.0859375e-12, 0.01255558921, -0.03851126114
2.091796875e-12, 0.02237943085, -0.03231747747
2.09765625e-12, 0.03115892479, -0.02458774708
2.103515625e-12, 0.03858016761, -0.01556387693
2.109375e-12, 0.0443759903, -5.540829302e-3
2.115234375e-12, 0.04833571656, 5.141292134e-3
2.12109375e-12, 0.05031362413, 0.01610725908
2.126953125e-12, 0.05023573423, 0.02695880103
2.1328125e-12, 0.04810451482, 0.03728861436
2.138671875e-12, 0.04400107162, 0.04669590816
2.14453125e-12, 0.03808443062, 0.05480283925
2.150390625e-12, 0.0305875946, 0.06127097506
2.15625e-12, 0.02181019185, 0.06581679787
2.162109375e-12, 0.01210772954, 0.06822525364
2.16796875e-12, 1.877712042e-3, 0.06836045475
2.173828125e-12, -8.456831399e-3, 0.06617284497
2.1796875e-12, -0.01846558344, 0.06170238947
2.185546875e-12, -0.02772988318, 0.055077624
2.19140625e-12, -0.03586119717, 0.04651065535
2.197265625e-12, -0.04251795309, 0.03628843544
2.203125e-12, -0.04741973564, 0.02476082744
2.208984375e-12, -0.05035812465, 0.01232614577
2.21484375e-12, -0.05120379532, -585.0227984e-6
2.220703125e-12, -0.04990983692, -0.01352683242
2.2265625e-12, -0.04651152649, -0.02605513017
2.232421875e-12, -0.04112298487, -0.03774351944
2.23828125e-12, -0.03393123591, -0.04819785777
2.244140625e-12, -0.02518819818, -0.05706872604
2.25e-12, -0.01520108693, -0.06406164759
2.255859375e-12, -4.321623519e-3, -0.06894505788
2.26171875e-12, 7.06563272e-3, -0.07155618469
2.267578125e-12, 0.01855558069, -0.0718050686
2.2734375e-12, 0.02973529388, -0.06967692845
2.279296875e-12, 0.04019696548, -0.0652329752
2.28515625e-12, 0.0495508846, -0.05860963459
2.291015625e-12, 0.057438218, -0.05001599782
2.296875e-12, 0.06354332445, -0.03972922213
2.302734375e-12, 0.06760526922, -0.02808758502
2.30859375e-12, 0.06942814504, -0.01548097576
2.314453125e-12, 0.06888975621, -2.338785735e-3
2.3203125e-12, 0.06594819487, 0.01088458806
2.326171875e-12, 0.06064584007, 0.02372612829
2.33203125e-12, 0.05311034918, 0.03573171193
2.337890625e-12, 0.0435522987, 0.04647380947
2.34375e-12, 0.03225928129, 0.0555683512
2.349609375e-12, 0.01958648221, 0.06268979381
2.35546875e-12, 5.944030831e-3, 0.06758357868
2.361328125e-12, -8.218286374e-3, 0.07007540084
2.3671875e-12, -0.02242810793, 0.07007695974
2.373046875e-12, -0.03620836442, 0.06758810148
2.37890625e-12, -0.04909488305, 0.06269546743
2.384765625e-12, -0.06065278336, 0.05556792981
2.390625e-12, -0.07049093413, 0.04644922664
2.396484375e-12, -0.07827402295, 0.03564830692
2.40234375e-12, -0.08373207569, 0.0235279568
2.408203125e-12, -0.08666749615, 0.01049228921
2.4140625e-12, -0.08695983904, -3.026364635e-3
2.419921875e-12, -0.08456856885, -0.01658071882
2.42578125e-12, -0.07953400945, -0.02972163717
2.431640625e-12, -0.07197658521, -0.04201089883
2.4375e-12, -0.06209433766, -0.05303355251
2.443359375e-12, -0.0501586066, -0.06240983942
2.44921875e-12, -0.0365077193, -0.06980664551
2.455078125e-12, -0.0215385488, -0.07494835316
2.4609375e-12, -5.695883446e-3, -0.07762682036
2.466796875e-12, 0.01054031276, -0.07771005735
2.47265625e-12, 0.02666949624, -0.0751490396
2.478515625e-12, 0.04218656, -0.06998203277
2.484375e-12, 0.05659867034, -0.06233584031
2.490234375e-12, 0.06944220553, -0.05242352874
2.49609375e-12, 0.08029901818, -0.0405384314
2.501953125e-12, 0.08881124408, -0.02704454766
2.5078125e-12, 0.09469393709, -0.01236378943
2.513671875e-12, 0.09774491665, 3.0391819e-3
2.51953125e-12, 0.09785136832, 0.0186735947
2.525390625e-12, 0.09499293587, 0.03403969623
2.53125e-12, 0.08924127706, 0.04864546956
2.537109375e-12, 0.08075630282, 0.06202222363
2.54296875e-12, 0.06977954701, 0.07373857688
2.548828125e-12, 0.05662527902, 0.08341258158
2.5546875e-12, 0.04167003844, 0.09072191277
2.560546875e-12, 0.02534122279, 0.0954121559
2.56640625e-12, 8.105207975e-3, 0.09730327252
2.572265625e-12, -9.54473077e-3, 0.09629431918
2.578125e-12, -0.02710064236, 0.09236645725
2.583984375e-12, -0.04405236388, 0.08558423877
2.58984375e-12, -0.05990036819, 0.07609509765
2.595703125e-12, -0.07416906727, 0.06412692971
2.6015625e-12, -0.08642047186, 0.04998361843
2.607421875e-12, -0.0962678798, 0.0340383671
2.61328125e-12, -0.1033890351, 0.01672474234
2.619140625e-12, -0.1075380245, -1.474574904e-3
2.625e-12, -0.1085551003, -0.02004119495
2.630859375e-12, -0.106373668, -0.0384362701
2.63671875e-12, -0.1010238416, -0.05611708858
2.642578125e-12, -0.09263223999, -0.07255433691
2.6484375e-12, -0.08141800823, -0.0872492308
2.654296875e-12, -0.06768536492, -0.09974966483
2.66015625e-12, -0.0518132302, -0.1096645712
2.666015625e-12, -0.03424265346, -0.116675813
2.671875e-12, -0.01546281138, -0.1205471548
2.677734375e-12, 4.003703458e-3, -0.1211301261
2.68359375e-12, 0.02361570731, -0.1183668731
2.689453125e-12, 0.04282792512, -0.1122903286
2.6953125e-12, 0.06110488134, -0.1030221628
2.701171875e-12, 0.07793402499, -0.09076898667
2.70703125e-12, 0.09283802162, -0.07581717068
2.712890625e-12, 0.1053861981, -0.05852645299
2.71875e-12, 0.1152051407, -0.03932231294
2.724609375e-12, 0.121988422, -0.01868694168
2.73046875e-12, 0.12550536, 2.851401618e-3
2.736328125e-12, 0.125608603, 0.02473078474
2.7421875e-12, 0.1222402055, 0.04636971105
2.748046875e-12, 0.1154357458, 0.06718267467
2.75390625e-12, 0.1053259828, 0.08659666438
2.759765625e-12, 0.09213558467, 0.1040679368
2.765625e-12, 0.07617860457, 0.1190982802
2.771484375e-12, 0.05785061207, 0.1312499871
2.77734375e-12, 0.03761768149, 0.1401588422
2.783203125e-12, 0.01600273425, 0.1455445895
2.7890625e-12, -6.430024443e-3, 0.14721855
2.794921875e-12, -0.02909169306, 0.14508827
2.80078125e-12, -0.05138539274, 0.1391592777
2.806640625e-12, -0.07272234236, 0.1295341715
2.8125e-12, -0.09253673117, 0.1164093521
2.818359375e-12, -0.1102990954, 0.1000697353
2.82421875e-12, -0.1255281593, 0.08088176033
2.830078125e-12, -0.1378012877, 0.05928494357
2.8359375e-12, -0.146763775, 0.03578215599
2.841796875e-12, -0.1521371516, 0.01092872727
2.84765625e-12, -0.1537265402, -0.01467957289
2.853515625e-12, -0.1514268858, -0.040419649
2.859375e-12, -0.1452276894, -0.06565524453
2.865234375e-12, -0.1352157505, -0.08975204674
2.87109375e-12, -0.1215754184, -0.1120935063
2.876953125e-12, -0.10458597, -0.1320969914
2.8828125e-12, -0.08461594155, -0.1492297265
2.888671875e-12, -0.06211449399, -0.1630238251
2.89453125e-12, -0.0376001355, -0.1730896593
2.900390625e-12, -0.01164731131, -0.1791268562
2.90625e-12, 0.01512851608, -0.1809323775
2.912109375e-12, 0.0420866406, -0.178405402
2.91796875e-12, 0.06857712124, -0.1715490276
2.923828125e-12, 0.09395649498, -0.1604690813
2.9296875e-12, 0.1176027842, -0.1453705066
2.935546875e-12, 0.1389295219, -0.1265518571
2.94140625e-12, 0.1573986426, -0.1043983615
2.947265625e-12, 0.1725321861, -0.07937387024
2.953125e-12, 0.1839228108, -0.05201179575
2.958984375e-12, 0.1912431169, -0.02290497864
2.96484375e-12, 0.1942537234, 7.305693155e-3
2.970703125e-12, 0.1928099569, 0.03794408883
2.9765625e-12, 0.1868669118, 0.06831312992
2.982421875e-12, 0.1764825572, 0.09771044944
2.98828125e-12, 0.1618185359, 0.125445053
2.994140625e-12, 0.1431383286, 0.1508544016
3e-12, 0.1208025631, 0.1733211866
