0.5, 1.4, 18.27, 0.02111, 523.3e-15
0.5, 1.5, 17.82, 0.02532, 500e-15
0.5, 1.6, 17.32, 0.02957, 478.4e-15
0.5, 1.7, 16.79, 0.03369, 458.2e-15
0.5, 1.8, 16.22, 0.0372, 439.3e-15
0.5, 1.9, 15.72, 0.04053, 421.3e-15
0.5, 2, 15.25, 0.04331, 404e-15
0.5, 2.1, 14.84, 0.04559, 386.8e-15
0.6, 0.1, 20.29, 702.2e-6, 1.258e-12
0.6, 0.2, 20.15, 955e-6, 1.204e-12
0.6, 0.3, 20.06, 1.3e-3, 1.144e-12
0.6, 0.4, 19.98, 1.766e-3, 1.074e-12
0.6, 0.5, 19.91, 2.397e-3, 978.2e-15
0.6, 0.6, 19.83, 3.247e-3, 829.8e-15
0.6, 0.7, 19.74, 4.38e-3, 741.3e-15
0.6, 0.8, 19.63, 5.874e-3, 685.6e-15
0.6, 0.9, 19.49, 7.814e-3, 643e-15
0.6, 1, 19.31, 0.01026, 607.5e-15
0.6, 1.1, 19.07, 0.01326, 576.5e-15
0.6, 1.2, 18.71, 0.01662, 548.8e-15
0.6, 1.3, 18.33, 0.02055, 523.5e-15
0.6, 1.4, 17.88, 0.02476, 500.2e-15
0.6, 1.5, 17.39, 0.02907, 478.6e-15
0.6, 1.6, 16.86, 0.03321, 458.4e-15
0.6, 1.7, 16.3, 0.03683, 439.4e-15
0.6, 1.8, 15.78, 0.04021, 421.4e-15
0.6, 1.9, 15.31, 0.04313, 404.1e-15
0.6, 2, 14.88, 0.04549, 386.9e-15
0.6, 2.1, 14.53, 0.04741, 369.5e-15
0.7, 0.1, 20.16, 910.4e-6, 1.205e-12
0.7, 0.2, 20.07, 1.239e-3, 1.146e-12
0.7, 0.3, 19.99, 1.686e-3, 1.077e-12
0.7, 0.4, 19.92, 2.29e-3, 985.2e-15
0.7, 0.5, 19.84, 3.104e-3, 838.2e-15
0.7, 0.6, 19.76, 4.192e-3, 744.6e-15
0.7, 0.7, 19.65, 5.63e-3, 687.5e-15
0.7, 0.8, 19.52, 7.497e-3, 644.1e-15
0.7, 0.9, 19.34, 9.868e-3, 608.2e-15
0.7, 1, 19.11, 0.0128, 577e-15
0.7, 1.1, 18.76, 0.0161, 549.2e-15
0.7, 1.2, 18.39, 0.01999, 523.8e-15
0.7, 1.3, 17.96, 0.02419, 500.4e-15
0.7, 1.4, 17.47, 0.02853, 478.7e-15
0.7, 1.5, 16.95, 0.03274, 458.6e-15
0.7, 1.6, 16.37, 0.03643, 439.5e-15
0.7, 1.7, 15.85, 0.03992, 421.6e-15
0.7, 1.8, 15.37, 0.04293, 404.2e-15
0.7, 1.9, 14.93, 0.04539, 387e-15
0.7, 2, 14.57, 0.04739, 369.6e-15
0.7, 2.1, 14.26, 0.04892, 352e-15
0.8, 0.1, 20.07, 1.18e-3, 1.148e-12
0.8, 0.2, 20, 1.608e-3, 1.08e-12
0.8, 0.3, 19.92, 2.184e-3, 991.7e-15
0.8, 0.4, 19.85, 2.961e-3, 847.8e-15
0.8, 0.5, 19.77, 4.003e-3, 748.3e-15
0.8, 0.6, 19.67, 5.383e-3, 689.5e-15
0.8, 0.7, 19.54, 7.182e-3, 645.3e-15
0.8, 0.8, 19.37, 9.485e-3, 608.9e-15
0.8, 0.9, 19.15, 0.01233, 577.5e-15
0.8, 1, 18.81, 0.01559, 549.5e-15
0.8, 1.1, 18.46, 0.01943, 524.1e-15
0.8, 1.2, 18.03, 0.02362, 500.6e-15
0.8, 1.3, 17.55, 0.02797, 478.9e-15
0.8, 1.4, 17.03, 0.03225, 458.7e-15
0.8, 1.5, 16.46, 0.03602, 439.7e-15
0.8, 1.6, 15.93, 0.03961, 421.7e-15
0.8, 1.7, 15.43, 0.04269, 404.3e-15
0.8, 1.8, 14.99, 0.04528, 387.1e-15
0.8, 1.9, 14.61, 0.04737, 369.8e-15
0.8, 2, 14.3, 0.04897, 352.1e-15
0.8, 2.1, 14.04, 0.05019, 333.7e-15
0.9, 0.1, 19.98, 1.526e-3, 1.083e-12
0.9, 0.2, 19.92, 2.076e-3, 998.5e-15
0.9, 0.3, 19.84, 2.818e-3, 858.9e-15
0.9, 0.4, 19.77, 3.814e-3, 752.9e-15
0.9, 0.5, 19.67, 5.136e-3, 691.6e-15
0.9, 0.6, 19.55, 6.865e-3, 646.7e-15
0.9, 0.7, 19.39, 9.082e-3, 609.8e-15
0.9, 0.8, 19.18, 0.01186, 578e-15
0.9, 0.9, 18.86, 0.01504, 549.9e-15
0.9, 1, 18.51, 0.01883, 524.3e-15
0.9, 1.1, 18.1, 0.023, 500.9e-15
0.9, 1.2, 17.63, 0.02737, 479.1e-15
0.9, 1.3, 17.11, 0.03172, 458.9e-15
0.9, 1.4, 16.54, 0.03557, 439.8e-15
0.9, 1.5, 16.01, 0.03926, 421.9e-15
0.9, 1.6, 15.5, 0.04246, 404.4e-15
0.9, 1.7, 15.05, 0.04512, 387.2e-15
0.9, 1.8, 14.66, 0.04734, 369.9e-15
0.9, 1.9, 14.33, 0.04903, 352.2e-15
0.9, 2, 14.07, 0.05031, 333.8e-15
0.9, 2.1, 13.87, 0.05129, 315.1e-15
1, 0.1, 19.91, 1.972e-3, 1.005e-12
1, 0.2, 19.84, 2.68e-3, 870.9e-15
1, 0.3, 19.77, 3.63e-3, 757.6e-15
1, 0.4, 19.68, 4.896e-3, 694.1e-15
1, 0.5, 19.56, 6.557e-3, 648e-15
1, 0.6, 19.41, 8.696e-3, 610.6e-15
1, 0.7, 19.21, 0.01138, 578.6e-15
1, 0.8, 18.9, 0.01451, 550.3e-15
1, 0.9, 18.57, 0.01823, 524.6e-15
1, 1, 18.17, 0.02238, 501.1e-15
1, 1.1, 17.71, 0.02678, 479.3e-15
1, 1.2, 17.2, 0.03117, 459.1e-15
1, 1.3, 16.63, 0.03512, 439.9e-15
1, 1.4, 16.09, 0.03892, 422e-15
1, 1.5, 15.58, 0.04223, 404.6e-15
1, 1.6, 15.12, 0.04504, 387.3e-15
1, 1.7, 14.72, 0.04733, 370e-15
1, 1.8, 14.38, 0.0491, 352.3e-15
1, 1.9, 14.11, 0.05049, 333.9e-15
1, 2, 13.9, 0.05149, 315.2e-15
1, 2.1, 13.74, 0.05221, 296.4e-15
1.1, 0.1, 19.83, 2.541e-3, 884.5e-15
1.1, 0.2, 19.76, 3.445e-3, 763.3e-15
1.1, 0.3, 19.67, 4.651e-3, 696.9e-15
1.1, 0.4, 19.56, 6.242e-3, 649.6e-15
1.1, 0.5, 19.42, 8.3e-3, 611.5e-15
1.1, 0.6, 19.23, 0.0109, 579.2e-15
1.1, 0.7, 18.99, 0.01407, 550.6e-15
1.1, 0.8, 18.62, 0.01762, 524.9e-15
1.1, 0.9, 18.24, 0.02174, 501.3e-15
1.1, 1, 17.79, 0.02614, 479.5e-15
1.1, 1.1, 17.29, 0.03059, 459.2e-15
1.1, 1.2, 16.72, 0.03466, 440.1e-15
1.1, 1.3, 16.18, 0.03855, 422.1e-15
1.1, 1.4, 15.67, 0.04202, 404.7e-15
1.1, 1.5, 15.2, 0.04493, 387.4e-15
1.1, 1.6, 14.78, 0.04729, 370.1e-15
1.1, 1.7, 14.43, 0.0492, 352.4e-15
1.1, 1.8, 14.15, 0.05067, 334.1e-15
1.1, 1.9, 13.93, 0.05173, 315.4e-15
1.1, 2, 13.76, 0.0525, 296.5e-15
1.1, 2.1, 13.65, 0.05307, 278e-15
1.2, 0.1, 19.74, 3.26e-3, 769.8e-15
1.2, 0.2, 19.66, 4.408e-3, 700e-15
1.2, 0.3, 19.55, 5.924e-3, 651.3e-15
1.2, 0.4, 19.42, 7.892e-3, 612.7e-15
1.2, 0.5, 19.24, 0.0104, 579.9e-15
1.2, 0.6, 19.02, 0.01349, 551.1e-15
1.2, 0.7, 18.67, 0.01698, 525.2e-15
1.2, 0.8, 18.3, 0.02106, 501.5e-15
1.2, 0.9, 17.86, 0.02546, 479.7e-15
1.2, 1, 17.37, 0.02999, 459.4e-15
1.2, 1.1, 16.83, 0.03426, 440.2e-15
1.2, 1.2, 16.28, 0.03819, 422.3e-15
1.2, 1.3, 15.76, 0.04177, 404.8e-15
1.2, 1.4, 15.28, 0.04482, 387.6e-15
1.2, 1.5, 14.85, 0.04731, 370.3e-15
1.2, 1.6, 14.48, 0.04929, 352.6e-15
1.2, 1.7, 14.19, 0.05089, 334.2e-15
1.2, 1.8, 13.96, 0.05203, 315.5e-15
1.2, 1.9, 13.79, 0.05288, 296.7e-15
1.2, 2, 13.67, 0.05345, 278.1e-15
1.2, 2.1, 13.59, 0.05384, 260.1e-15
1.3, 0.1, 19.63, 4.161e-3, 703.6e-15
1.3, 0.2, 19.54, 5.604e-3, 653.4e-15
1.3, 0.3, 19.42, 7.492e-3, 613.9e-15
1.3, 0.4, 19.25, 9.896e-3, 580.6e-15
1.3, 0.5, 19.04, 0.0129, 551.5e-15
1.3, 0.6, 18.71, 0.01633, 525.5e-15
1.3, 0.7, 18.36, 0.02037, 501.7e-15
1.3, 0.8, 17.94, 0.02478, 479.9e-15
1.3, 0.9, 17.46, 0.02934, 459.5e-15
1.3, 1, 16.95, 0.03384, 440.4e-15
1.3, 1.1, 16.38, 0.03778, 422.4e-15
1.3, 1.2, 15.86, 0.04152, 404.9e-15
1.3, 1.3, 15.36, 0.04472, 387.7e-15
1.3, 1.4, 14.93, 0.04736, 370.4e-15
1.3, 1.5, 14.55, 0.0495, 352.7e-15
1.3, 1.6, 14.24, 0.05112, 334.4e-15
1.3, 1.7, 14.01, 0.05238, 315.7e-15
1.3, 1.8, 13.83, 0.0533, 296.8e-15
1.3, 1.9, 13.69, 0.05392, 278.3e-15
1.3, 2, 13.61, 0.05433, 260.2e-15
1.3, 2.1, 13.55, 0.05459, 243.3e-15
1.4, 0.1, 19.5, 5.271e-3, 655.9e-15
1.4, 0.2, 19.39, 7.062e-3, 615.4e-15
1.4, 0.3, 19.24, 9.371e-3, 581.4e-15
1.4, 0.4, 19.04, 0.01226, 552e-15
1.4, 0.5, 18.74, 0.01562, 525.8e-15
1.4, 0.6, 18.4, 0.01961, 502e-15
1.4, 0.7, 18, 0.02401, 480e-15
1.4, 0.8, 17.54, 0.02863, 459.7e-15
1.4, 0.9, 17.04, 0.03322, 440.5e-15
1.4, 1, 16.48, 0.03731, 422.6e-15
1.4, 1.1, 15.95, 0.04122, 405e-15
1.4, 1.2, 15.46, 0.0446, 387.8e-15
1.4, 1.3, 15.02, 0.04744, 370.5e-15
1.4, 1.4, 14.63, 0.04969, 352.9e-15
1.4, 1.5, 14.31, 0.05144, 334.5e-15
1.4, 1.6, 14.06, 0.05284, 315.8e-15
1.4, 1.7, 13.87, 0.05379, 297e-15
1.4, 1.8, 13.73, 0.05446, 278.5e-15
1.4, 1.9, 13.63, 0.05491, 260.4e-15
1.4, 2, 13.58, 0.05523, 243.4e-15
1.4, 2.1, 13.55, 0.05538, 228.1e-15
1.5, 0.1, 19.34, 6.615e-3, 617e-15
1.5, 0.2, 19.2, 8.803e-3, 582.5e-15
1.5, 0.3, 19.02, 0.01157, 552.6e-15
1.5, 0.4, 18.75, 0.01485, 526.2e-15
1.5, 0.5, 18.43, 0.01875, 502.2e-15
1.5, 0.6, 18.06, 0.02313, 480.2e-15
1.5, 0.7, 17.62, 0.02779, 459.8e-15
1.5, 0.8, 17.13, 0.03252, 440.7e-15
1.5, 0.9, 16.58, 0.03678, 422.7e-15
1.5, 1, 16.06, 0.04089, 405.2e-15
1.5, 1.1, 15.56, 0.04447, 387.9e-15
1.5, 1.2, 15.11, 0.04748, 370.7e-15
1.5, 1.3, 14.71, 0.0499, 353e-15
1.5, 1.4, 14.37, 0.0518, 334.7e-15
1.5, 1.5, 14.11, 0.05327, 316e-15
1.5, 1.6, 13.91, 0.05436, 297.2e-15
1.5, 1.7, 13.76, 0.0551, 278.6e-15
1.5, 1.8, 13.66, 0.05564, 260.6e-15
1.5, 1.9, 13.6, 0.05594, 243.6e-15
1.5, 2, 13.57, 0.05612, 228.3e-15
1.5, 2.1, 13.56, 0.05619, 216e-15
1.6, 0.1, 19.14, 8.207e-3, 583.8e-15
1.6, 0.2, 18.98, 0.01084, 553.3e-15
1.6, 0.3, 18.76, 0.01409, 526.5e-15
1.6, 0.4, 18.45, 0.01784, 502.4e-15
1.6, 0.5, 18.09, 0.02216, 480.4e-15
1.6, 0.6, 17.68, 0.02686, 460e-15
1.6, 0.7, 17.21, 0.03167, 440.8e-15
1.6, 0.8, 16.67, 0.03611, 422.8e-15
1.6, 0.9, 16.16, 0.04043, 405.3e-15
1.6, 1, 15.67, 0.04425, 388e-15
1.6, 1.1, 15.2, 0.04748, 370.8e-15
1.6, 1.2, 14.8, 0.05012, 353.1e-15
1.6, 1.3, 14.46, 0.05223, 334.9e-15
1.6, 1.4, 14.18, 0.05381, 316.2e-15
1.6, 1.5, 13.96, 0.05497, 297.4e-15
1.6, 1.6, 13.81, 0.05588, 278.8e-15
1.6, 1.7, 13.7, 0.05643, 260.8e-15
1.6, 1.8, 13.63, 0.05678, 243.7e-15
1.6, 1.9, 13.59, 0.05698, 228.4e-15
1.6, 2, 13.58, 0.05706, 216.2e-15
1.6, 2.1, 13.58, 0.05707, 207.6e-15
1.7, 0.1, 18.89, 0.01003, 554.3e-15
1.7, 0.2, 18.7, 0.01312, 527e-15
1.7, 0.3, 18.42, 0.01676, 502.7e-15
1.7, 0.4, 18.1, 0.02101, 480.6e-15
1.7, 0.5, 17.72, 0.02571, 460.1e-15
1.7, 0.6, 17.28, 0.03062, 440.9e-15
1.7, 0.7, 16.76, 0.03526, 422.9e-15
1.7, 0.8, 16.26, 0.03981, 405.4e-15
1.7, 0.9, 15.77, 0.0439, 388.2e-15
1.7, 1, 15.31, 0.04741, 370.9e-15
1.7, 1.1, 14.89, 0.0503, 353.3e-15
1.7, 1.2, 14.54, 0.0526, 335.1e-15
1.7, 1.3, 14.25, 0.05436, 316.4e-15
1.7, 1.4, 14.02, 0.05567, 297.6e-15
1.7, 1.5, 13.86, 0.05668, 279e-15
1.7, 1.6, 13.74, 0.05735, 261e-15
1.7, 1.7, 13.66, 0.05775, 243.9e-15
1.7, 1.8, 13.62, 0.05799, 228.6e-15
1.7, 1.9, 13.61, 0.05813, 216.4e-15
1.7, 2, 13.61, 0.05814, 207.8e-15
1.7, 2.1, 13.62, 0.05802, 201.8e-15
1.8, 0.1, 18.6, 0.01205, 527.8e-15
1.8, 0.2, 18.36, 0.01554, 503.1e-15
1.8, 0.3, 18.07, 0.01969, 480.8e-15
1.8, 0.4, 17.72, 0.02433, 460.2e-15
1.8, 0.5, 17.32, 0.02931, 441e-15
1.8, 0.6, 16.85, 0.03425, 422.9e-15
1.8, 0.7, 16.35, 0.03891, 405.4e-15
1.8, 0.8, 15.86, 0.04329, 388.2e-15
1.8, 0.9, 15.4, 0.04712, 371e-15
1.8, 1, 14.99, 0.05031, 353.4e-15
1.8, 1.1, 14.62, 0.05288, 335.2e-15
1.8, 1.2, 14.32, 0.05488, 316.6e-15
1.8, 1.3, 14.09, 0.05645, 297.8e-15
1.8, 1.4, 13.91, 0.05755, 279.3e-15
1.8, 1.5, 13.78, 0.05829, 261.2e-15
1.8, 1.6, 13.7, 0.05884, 244.1e-15
1.8, 1.7, 13.65, 0.05913, 228.8e-15
1.8, 1.8, 13.63, 0.05926, 216.5e-15
1.8, 1.9, 13.63, 0.05925, 208e-15
1.8, 2, 13.65, 0.0592, 202e-15
1.8, 2.1, 13.68, 0.0591, 198.3e-15
1.9, 0.1, 18.26, 0.0142, 503.6e-15
1.9, 0.2, 18, 0.01813, 481e-15
1.9, 0.3, 17.69, 0.02268, 460.3e-15
1.9, 0.4, 17.32, 0.02764, 441e-15
1.9, 0.5, 16.9, 0.0328, 423e-15
1.9, 0.6, 16.41, 0.03765, 405.5e-15
1.9, 0.7, 15.95, 0.04235, 388.3e-15
1.9, 0.8, 15.49, 0.04654, 371.1e-15
1.9, 0.9, 15.08, 0.0501, 353.5e-15
1.9, 1, 14.71, 0.05301, 335.4e-15
1.9, 1.1, 14.4, 0.05529, 316.7e-15
1.9, 1.2, 14.15, 0.05709, 298e-15
1.9, 1.3, 13.96, 0.05838, 279.5e-15
1.9, 1.4, 13.83, 0.05934, 261.4e-15
1.9, 1.5, 13.74, 0.05992, 244.3e-15
1.9, 1.6, 13.68, 0.06028, 229e-15
1.9, 1.7, 13.66, 0.06046, 216.7e-15
1.9, 1.8, 13.65, 0.06046, 208.2e-15
1.9, 1.9, 13.67, 0.06044, 202.2e-15
1.9, 2, 13.69, 0.06034, 198.4e-15
1.9, 2.1, 13.73, 0.0602, 196.5e-15
2, 0.1, 17.85, 0.01633, 481.4e-15
2, 0.2, 17.59, 0.0207, 460.5e-15
2, 0.3, 17.27, 0.0256, 441.1e-15
2, 0.4, 16.89, 0.03083, 423e-15
2, 0.5, 16.44, 0.03589, 405.4e-15
2, 0.6, 16, 0.04092, 388.3e-15
2, 0.7, 15.56, 0.04547, 371.1e-15
2, 0.8, 15.15, 0.04945, 353.5e-15
2, 0.9, 14.78, 0.05276, 335.4e-15
2, 1, 14.46, 0.05541, 316.8e-15
2, 1.1, 14.21, 0.05753, 298.2e-15
2, 1.2, 14.01, 0.05911, 279.7e-15
2, 1.3, 13.87, 0.06022, 261.7e-15
2, 1.4, 13.77, 0.06095, 244.5e-15
2, 1.5, 13.7, 0.06141, 229.2e-15
2, 1.6, 13.67, 0.06166, 217e-15
2, 1.7, 13.67, 0.0618, 208.4e-15
2, 1.8, 13.68, 0.06175, 202.4e-15
2, 1.9, 13.71, 0.06166, 198.6e-15
2, 2, 13.74, 0.06151, 196.7e-15
2, 2.1, 13.78, 0.06129, 196.9e-15
2.1, 0.1, 17.42, 0.01843, 460.7e-15
2.1, 0.2, 17.15, 0.02313, 441.2e-15
2.1, 0.3, 16.82, 0.02831, 422.9e-15
2.1, 0.4, 16.45, 0.03372, 405.4e-15
2.1, 0.5, 16.02, 0.03885, 388.2e-15
2.1, 0.6, 15.61, 0.0438, 371.1e-15
2.1, 0.7, 15.21, 0.04825, 353.5e-15
2.1, 0.8, 14.84, 0.05203, 335.5e-15
2.1, 0.9, 14.52, 0.05513, 316.9e-15
2.1, 1, 14.26, 0.05763, 298.3e-15
2.1, 1.1, 14.05, 0.05952, 279.8e-15
2.1, 1.2, 13.9, 0.06089, 261.9e-15
2.1, 1.3, 13.79, 0.06182, 244.7e-15
2.1, 1.4, 13.72, 0.06247, 229.4e-15
2.1, 1.5, 13.68, 0.06282, 217.2e-15
2.1, 1.6, 13.67, 0.06299, 208.6e-15
2.1, 1.7, 13.68, 0.06302, 202.6e-15
2.1, 1.8, 13.7, 0.06292, 198.8e-15
2.1, 1.9, 13.74, 0.06278, 196.9e-15
2.1, 2, 13.78, 0.06256, 197.1e-15
2.1, 2.1, 13.83, 0.06234, 200.4e-15
