Trace
Log Plot
A.19.05,N9000B
735.642254459641,-41.492228364576
747.021898927332,-37.6310544349699
758.577575029184,-38.4799320953509
770.312005797215,-40.3479146974521
782.227956386003,-39.8950624497816
794.328234724282,-38.5466029306695
806.615692176613,-40.2831349117474
819.093224215297,-45.032974545592
831.763771102671,-41.4804542499829
844.630318583969,-38.7566399039098
857.695898590894,-40.0971783949446
870.96358995608,-40.6110320493339
884.4365191386,-38.575677936026
898.117860960695,-41.2127677767097
912.01083935591,-40.684741211894
926.118728128793,-38.9064856313659
940.444851726352,-41.4730303042377
954.992586021436,-38.9427175543089
969.765359108249,-39.7295518168947
984.766652110158,-41.4914446787069
1000,-39.2340425738777
1015.46899243308,-41.5628894402247
1031.17727459306,-42.6733437349035
1047.1285480509,-42.3915569645967
1063.32657163716,-41.8662019757518
1079.77516232771,-42.1709658300041
