# 2020-02-25_12.14.32
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 13000
# pow_mW = 7200
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.01
# taper_len = 0.09
# waist_len = 0.04
# uptap_len = 0.09
# untap_scale = 1.0
# waist_scale = 0.24
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
500.058737	-129.376601
500.142161	-129.515654
500.225614	-131.633382
500.309094	-137.413395
500.392602	-134.007314
500.476138	-130.629767
500.559702	-132.873234
500.643294	-136.846569
500.726913	-131.950541
500.810561	-127.034083
500.894236	-126.232327
500.977940	-125.301790
501.061672	-125.984963
501.145431	-130.028257
501.229219	-127.446987
501.313034	-126.249054
501.396878	-127.237126
501.480749	-127.460858
501.564649	-127.743006
501.648577	-123.780370
501.732533	-122.594602
501.816517	-124.840837
501.900529	-127.727091
501.984569	-125.675111
502.068638	-124.367638
502.152734	-125.044062
502.236859	-125.623300
502.321012	-124.197977
502.405193	-121.365145
502.489402	-118.874218
502.573640	-120.320019
502.657906	-124.911059
502.742200	-122.802343
502.826522	-122.272111
502.910873	-126.228782
502.995252	-135.480438
503.079659	-125.505646
503.164095	-122.174069
503.248559	-125.244718
503.333051	-129.691987
503.417572	-135.101480
503.502121	-131.346573
503.586698	-130.302527
503.671304	-139.976077
503.755939	-132.351827
503.840601	-129.932729
503.925293	-126.198499
504.010012	-127.829737
504.094761	-135.989551
504.179537	-129.749624
504.264343	-129.023352
504.349176	-137.260495
504.434039	-130.419724
504.518930	-123.677521
504.603849	-125.224207
504.688797	-127.771625
504.773774	-127.205684
504.858779	-128.502665
504.943813	-127.800518
505.028876	-132.644563
505.113967	-131.921860
505.199087	-124.447444
505.284235	-124.251031
505.369413	-129.108191
505.454619	-131.314362
505.539854	-127.088815
505.625117	-124.716859
505.710409	-124.781548
505.795731	-139.956345
505.881080	-126.148865
505.966459	-120.947909
506.051867	-125.107508
506.137303	-140.305637
506.222768	-126.917505
506.308262	-125.843403
506.393785	-128.499628
506.479337	-130.147725
506.564918	-121.279672
506.650528	-119.671871
506.736166	-129.627345
506.821834	-129.362423
506.907530	-122.416635
506.993256	-123.618588
507.079010	-132.534318
507.164794	-125.259220
507.250606	-121.875289
507.336448	-124.082575
507.422319	-127.321832
507.508219	-123.806025
507.594147	-125.484611
507.680105	-134.549850
507.766092	-129.850914
507.852109	-127.984007
507.938154	-134.255512
508.024228	-126.000180
508.110332	-124.466304
508.196465	-126.101075
508.282627	-133.185538
508.368818	-127.426861
508.455039	-124.195135
508.541289	-133.152785
508.627568	-124.939826
508.713876	-122.446861
508.800214	-121.728259
508.886581	-125.853657
508.972977	-135.962315
509.059403	-125.450974
509.145858	-128.223339
509.232342	-135.217131
509.318856	-138.890233
509.405399	-129.201472
509.491971	-123.880785
509.578573	-120.141893
509.665205	-123.793985
509.751866	-133.235536
509.838556	-127.320007
509.925276	-127.630980
510.012025	-125.749832
510.098804	-129.888438
510.185612	-123.836114
510.272450	-121.464473
510.359318	-122.529387
510.446215	-128.024001
510.533142	-132.246611
510.620098	-136.024689
510.707084	-132.063377
510.794100	-137.031459
510.881145	-133.721555
510.968220	-136.218494
511.055324	-132.992234
511.142459	-127.650193
511.229623	-128.214342
511.316817	-138.619280
511.404040	-139.313688
511.491293	-125.015503
511.578576	-124.543342
511.665889	-129.098565
511.753232	-125.844987
511.840604	-123.444784
511.928007	-122.639566
512.015439	-123.417367
512.102901	-121.977921
512.190393	-118.931667
512.277915	-119.847244
512.365466	-120.464538
512.453048	-121.100737
512.540660	-120.742690
512.628301	-121.040344
512.715973	-122.302588
512.803674	-121.624302
512.891406	-122.519481
512.979167	-124.991890
513.066959	-131.640325
513.154781	-131.187472
513.242632	-133.056120
513.330514	-136.764755
513.418426	-139.127839
513.506368	-138.683976
513.594340	-141.348448
513.682343	-140.031676
513.770375	-132.069675
513.858438	-130.241711
513.946531	-128.450199
514.034654	-127.486144
514.122807	-123.007833
514.210991	-124.597812
514.299204	-122.616628
514.387449	-120.090184
514.475723	-118.379861
514.564028	-119.310447
514.652363	-118.108302
514.740728	-116.498941
514.829124	-116.464831
514.917550	-120.342019
515.006006	-119.851509
515.094493	-117.482003
515.183010	-118.801565
515.271558	-122.592318
515.360136	-121.247223
515.448744	-118.681547
515.537383	-123.257287
515.626053	-140.915456
515.714753	-122.616328
515.803483	-121.011774
515.892244	-126.634293
515.981036	-135.005808
516.069858	-122.112418
516.158711	-120.699242
516.247594	-123.292245
516.336508	-138.440612
516.425453	-120.469859
516.514428	-118.082468
516.603434	-122.261852
516.692471	-127.740521
516.781538	-119.128836
516.870636	-117.007958
516.959765	-121.884229
517.048925	-121.757825
517.138115	-117.489553
517.227336	-119.893917
517.316588	-125.351674
517.405870	-121.402483
517.495184	-118.773372
517.584528	-122.832739
517.673903	-122.148131
517.763309	-118.775036
517.852746	-121.690462
517.942214	-131.183877
518.031713	-121.673541
518.121243	-120.073150
518.210803	-126.616351
518.300395	-129.562426
518.390017	-121.260050
518.479671	-121.915460
518.569356	-126.646361
518.659071	-124.924776
518.748818	-124.097209
518.838596	-122.374642
518.928404	-124.581131
519.018244	-134.632991
519.108115	-125.998165
519.198018	-123.304291
519.287951	-125.889278
519.377915	-125.680917
519.467911	-119.387219
519.557938	-118.587625
519.647996	-122.007727
519.738085	-123.238523
519.828206	-120.959403
519.918357	-123.482963
520.008540	-124.980262
520.098755	-120.612154
520.189000	-118.950455
520.279277	-119.263244
520.369586	-121.513980
520.459925	-127.159743
520.550296	-129.150202
520.640699	-118.648121
520.731133	-117.166970
520.821598	-120.421761
520.912095	-123.073946
521.002623	-119.530784
521.093182	-121.808167
521.183774	-131.297314
521.274396	-119.001386
521.365050	-116.310042
521.455736	-119.225946
521.546453	-134.832660
521.637202	-127.919748
521.727982	-122.649971
521.818794	-129.341339
521.909638	-124.349022
522.000513	-122.642788
522.091420	-122.308351
522.182359	-130.198030
522.273329	-129.141939
522.364331	-125.457585
522.455364	-132.882903
522.546430	-135.829903
522.637527	-134.844117
522.728656	-131.589487
522.819817	-131.164962
522.911009	-144.003152
523.002233	-130.591567
523.093490	-128.242481
523.184778	-125.149470
523.276097	-123.351680
523.367449	-122.879918
523.458833	-129.530594
523.550248	-125.119390
523.641696	-120.272869
523.733175	-118.165035
523.824687	-123.810222
523.916230	-123.111380
524.007806	-118.093280
524.099413	-120.262094
524.191053	-130.301519
524.282724	-121.494128
524.374428	-117.962033
524.466163	-118.279865
524.557931	-129.110569
524.649731	-122.220610
524.741563	-121.714709
524.833427	-122.366902
524.925324	-125.253980
525.017252	-121.687485
525.109213	-118.411408
525.201206	-124.555478
525.293231	-120.916051
525.385289	-122.084867
525.477378	-123.766804
525.569500	-131.446303
525.661655	-128.503857
525.753841	-134.787826
525.846060	-121.725832
525.938312	-123.364271
526.030595	-121.472168
526.122912	-133.610173
526.215260	-126.960971
526.307641	-121.406805
526.400054	-120.835919
526.492500	-126.071868
526.584979	-127.076550
526.677489	-130.924581
526.770033	-128.479449
526.862609	-129.616762
526.955217	-120.609269
527.047858	-116.347782
527.140531	-127.112660
527.233238	-123.368632
527.325976	-114.110870
527.418748	-114.583716
527.511552	-120.589593
527.604388	-117.341643
527.697258	-113.987934
527.790160	-116.455542
527.883095	-125.461644
527.976062	-115.168946
528.069063	-114.162660
528.162096	-118.904726
528.255161	-128.696078
528.348260	-118.596509
528.441391	-120.740248
528.534556	-125.726886
528.627753	-123.027605
528.720983	-121.171969
528.814246	-122.493389
528.907542	-126.787708
529.000870	-120.639243
529.094232	-116.728877
529.187627	-117.156878
529.281054	-124.358417
529.374515	-122.434153
529.468009	-116.441792
529.561535	-119.578860
529.655095	-134.821910
529.748688	-119.911183
529.842314	-118.185893
529.935973	-118.858214
530.029665	-126.317299
530.123390	-124.417916
530.217148	-122.640384
530.310940	-124.096155
530.404765	-118.688043
530.498623	-132.108576
530.592514	-125.408046
530.686438	-117.243621
530.780396	-121.138040
530.874387	-117.870323
530.968411	-125.264734
531.062468	-122.035039
531.156559	-120.422317
531.250683	-124.352110
531.344841	-123.599923
531.439032	-122.735111
531.533256	-120.554587
531.627514	-119.919787
531.721805	-121.076920
531.816130	-120.553638
531.910488	-118.888331
532.004880	-128.932930
532.099305	-130.162364
532.193764	-118.729018
532.288256	-120.950639
532.382782	-123.913549
532.477341	-115.654737
532.571934	-116.217167
532.666560	-125.951331
532.761221	-119.275462
532.855914	-122.189237
532.950642	-127.894247
533.045403	-123.936577
533.140198	-119.008520
533.235027	-125.183727
533.329889	-125.400357
533.424785	-118.452434
533.519715	-139.637002
533.614679	-123.512041
533.709676	-127.066689
533.804707	-138.967565
533.899773	-118.644638
533.994872	-126.499127
534.090005	-126.816257
534.185171	-119.278141
534.280372	-124.197458
534.375607	-124.165325
534.470875	-120.263596
534.566178	-114.747463
534.661515	-149.196601
534.756885	-129.550186
534.852290	-115.663022
534.947729	-119.589423
535.043201	-120.102833
535.138708	-121.100678
535.234249	-117.123155
535.329824	-119.435480
535.425433	-118.843918
535.521077	-112.751611
535.616754	-115.716915
535.712466	-113.360684
535.808212	-131.794417
535.903992	-111.616671
535.999807	-114.979100
536.095655	-113.466616
536.191538	-123.217342
536.287456	-114.522173
536.383407	-120.253342
536.479393	-130.526933
536.575414	-111.740104
536.671468	-115.693044
536.767557	-115.584860
536.863681	-129.874049
536.959839	-112.314881
537.056031	-123.246701
537.152258	-112.721594
537.248519	-115.926827
537.344815	-116.579664
537.441146	-130.931967
537.537510	-122.152330
537.633910	-120.248693
537.730344	-119.318923
537.826813	-119.206098
537.923316	-117.960956
538.019854	-116.319385
538.116427	-118.147626
538.213034	-118.492617
538.309676	-127.154339
538.406352	-118.858136
538.503064	-129.972562
538.599810	-126.144598
538.696591	-118.941598
538.793407	-112.385372
538.890257	-116.816390
538.987142	-121.414010
539.084063	-119.903721
539.181018	-115.744750
539.278008	-123.411558
539.375032	-117.743430
539.472092	-123.591343
539.569187	-118.447891
539.666316	-118.493846
539.763481	-113.229585
539.860681	-115.694902
539.957915	-115.409919
540.055185	-122.331193
540.152490	-115.095441
540.249829	-113.562262
540.347204	-116.872270
540.444614	-112.921461
540.542059	-108.696836
540.639540	-119.391896
540.737055	-110.581282
540.834606	-122.084404
540.932191	-110.504320
541.029812	-111.871804
541.127469	-131.951048
541.225160	-124.856216
541.322887	-118.743042
541.420649	-118.027849
541.518446	-112.085528
541.616279	-115.851422
541.714147	-125.133859
541.812051	-117.169327
541.909990	-109.949955
542.007964	-113.656129
542.105974	-114.416176
542.204019	-110.530865
542.302099	-140.295742
542.400216	-113.368547
542.498367	-114.935967
542.596554	-110.021596
542.694777	-113.215251
542.793035	-117.836677
542.891329	-118.036479
542.989659	-115.764223
543.088024	-116.972771
543.186425	-107.876180
543.284861	-110.254116
543.383333	-118.067957
543.481841	-112.546902
543.580384	-111.270555
543.678964	-105.541117
543.777579	-116.543315
543.876230	-106.554587
543.974916	-105.028705
544.073639	-114.070353
544.172397	-112.757800
544.271191	-111.499357
544.370021	-105.388406
544.468887	-111.884896
544.567789	-107.979117
544.666727	-105.611298
544.765700	-118.264632
544.864710	-111.932993
544.963756	-114.000572
545.062837	-104.987403
545.161955	-109.402033
545.261109	-107.928487
545.360299	-102.958742
545.459525	-111.675568
545.558787	-109.529612
545.658085	-108.407624
545.757419	-107.501131
545.856790	-105.893210
545.956197	-120.230135
546.055640	-102.609982
546.155119	-103.751117
546.254634	-112.603938
546.354186	-103.416887
546.453774	-107.490860
546.553398	-115.552369
546.653059	-111.025133
546.752756	-114.376264
546.852489	-105.473994
546.952259	-108.595375
547.052065	-104.049153
547.151908	-102.495839
547.251787	-107.491155
547.351702	-102.775819
547.451654	-102.573319
547.551643	-109.494125
547.651668	-106.456289
547.751730	-109.794497
547.851828	-108.865462
547.951963	-105.002740
548.052134	-107.705446
548.152342	-103.942526
548.252587	-103.465069
548.352868	-103.690933
548.453186	-99.726385
548.553541	-99.813690
548.653932	-102.473731
548.754360	-101.259624
548.854825	-101.461749
548.955327	-103.030780
549.055866	-101.843246
549.156441	-102.200984
549.257053	-103.743133
549.357703	-105.476603
549.458389	-108.623141
549.559112	-106.297078
549.659872	-106.732504
549.760668	-110.102534
549.861502	-105.893133
549.962373	-107.186761
550.063281	-118.163124
550.164226	-105.934019
550.265208	-105.669566
550.366227	-112.820804
550.467283	-105.946272
550.568376	-104.990082
550.669506	-111.487022
550.770674	-107.528374
550.871879	-106.372448
550.973121	-113.933579
551.074400	-107.024208
551.175716	-105.293508
551.277070	-113.365230
551.378461	-108.131870
551.479889	-104.525425
551.581354	-110.670350
551.682857	-112.655357
551.784398	-105.146816
551.885975	-108.588949
551.987590	-112.404286
552.089243	-103.765748
552.190933	-103.366203
552.292660	-109.129251
552.394425	-107.687707
552.496227	-104.876623
552.598067	-108.094845
552.699945	-108.594838
552.801860	-105.275595
552.903812	-106.666626
553.005802	-111.546199
553.107830	-106.920527
553.209896	-105.312731
553.311999	-107.283182
553.414140	-107.293199
553.516318	-105.249467
553.618535	-106.002119
553.720789	-108.473227
553.823081	-107.268361
553.925410	-107.209644
554.027778	-108.380540
554.130183	-107.336832
554.232627	-106.549518
554.335108	-107.059015
554.437627	-107.811799
554.540184	-108.578553
554.642778	-108.252331
554.745411	-108.399542
554.848082	-108.339538
554.950791	-108.422449
555.053538	-110.741334
555.156323	-113.016099
555.259146	-110.755689
555.362007	-109.224956
555.464906	-109.205020
555.567844	-108.730613
555.670819	-109.519561
555.773833	-110.368270
555.876885	-110.946778
555.979975	-111.255373
556.083103	-110.716231
556.186270	-113.251158
556.289475	-117.125301
556.392718	-119.264043
556.495999	-117.678023
556.599319	-116.916537
556.702678	-114.256569
556.806074	-113.696184
556.909509	-115.197618
557.012983	-113.951131
557.116495	-113.325640
557.220045	-112.677923
557.323634	-111.625276
557.427262	-112.088818
557.530928	-111.382458
557.634632	-111.831726
557.738376	-111.871508
557.842157	-112.166189
557.945978	-112.749460
558.049837	-113.711326
558.153735	-112.661528
558.257671	-114.417486
558.361646	-116.979393
558.465660	-122.557511
558.569713	-119.117491
558.673804	-115.412826
558.777934	-112.943989
558.882104	-114.595133
558.986311	-116.481838
559.090558	-116.305227
559.194844	-113.216244
559.299168	-109.370965
559.403532	-109.323992
559.507934	-110.357266
559.612376	-112.571377
559.716856	-113.587823
559.821376	-109.683345
559.925934	-111.170531
560.030532	-111.248584
560.135169	-115.317577
560.239844	-118.273527
560.344559	-114.571418
560.449313	-112.128354
560.554106	-111.934597
560.658939	-111.681175
560.763810	-112.573913
560.868721	-110.914601
560.973671	-109.293462
561.078661	-110.589205
561.183690	-110.727178
561.288758	-111.033671
561.393865	-108.986173
561.499012	-107.394070
561.604198	-108.308456
561.709424	-108.386639
561.814689	-109.435586
561.919993	-109.516708
562.025337	-108.459355
562.130721	-109.267781
562.236144	-108.880768
562.341606	-109.208671
562.447108	-108.331623
562.552650	-105.455440
562.658231	-106.042478
562.763852	-105.389568
562.869513	-107.533060
562.975213	-106.568012
563.080953	-106.366532
563.186733	-106.681537
563.292552	-106.686947
563.398412	-106.882082
563.504311	-105.943969
563.610250	-104.375079
563.716228	-104.842007
563.822247	-104.436275
563.928306	-105.758674
564.034404	-105.413137
564.140542	-105.016894
564.246721	-105.067191
564.352939	-104.907322
564.459197	-105.775684
564.565495	-105.253060
564.671834	-104.392737
564.778212	-103.902169
564.884630	-103.556523
564.991089	-104.602377
565.097588	-104.749224
565.204127	-106.067461
565.310706	-105.420138
565.417325	-105.873580
565.523984	-106.404957
565.630684	-106.895755
565.737424	-106.254698
565.844204	-105.485105
565.951025	-105.341657
566.057886	-106.323123
566.164787	-106.773604
566.271729	-107.438969
566.378711	-105.157591
566.485734	-105.107092
566.592796	-104.803797
566.699900	-106.719219
566.807044	-109.680959
566.914228	-109.986679
567.021453	-109.589849
567.128719	-109.057051
567.236025	-110.656472
567.343372	-116.548664
567.450759	-114.857868
567.558187	-111.393574
567.665656	-108.638390
567.773166	-108.889220
567.880716	-109.928195
567.988307	-111.802138
568.095939	-114.238967
568.203611	-111.459374
568.311325	-115.645426
568.419079	-113.848223
568.526874	-122.350939
568.634710	-115.692654
568.742587	-118.826864
568.850505	-118.861358
568.958463	-128.840556
569.066463	-124.411656
569.174504	-115.697117
569.282586	-117.063307
569.390709	-115.618845
569.498873	-117.680397
569.607078	-113.787865
569.715324	-110.371407
569.823611	-109.819357
569.931940	-110.592787
570.040309	-113.529101
570.148720	-126.904983
570.257172	-117.670508
570.365666	-111.949918
570.474201	-109.860998
570.582777	-110.194874
570.691394	-111.065791
570.800053	-111.429238
570.908753	-111.383735
571.017494	-107.646762
571.126277	-109.215157
571.235102	-106.181188
571.343968	-109.813581
571.452875	-106.574757
571.561824	-111.946121
571.670814	-106.722748
571.779846	-106.372920
571.888920	-103.917327
571.998035	-104.942902
572.107192	-105.239142
572.216391	-107.406728
572.325631	-108.136241
572.434913	-102.886067
572.544237	-104.002033
572.653602	-101.567224
572.763010	-104.073023
572.872459	-103.094847
572.981950	-106.779749
573.091482	-103.403355
573.201057	-106.715656
573.310674	-103.601054
573.420332	-107.040791
573.530033	-105.248354
573.639775	-107.604738
573.749560	-108.859482
573.859386	-105.941204
573.969255	-107.716411
574.079165	-102.293859
574.189118	-104.580171
574.299113	-101.117297
574.409150	-105.105716
574.519229	-100.869099
574.629351	-103.451338
574.739514	-98.742083
574.849720	-102.689986
574.959968	-98.474791
575.070259	-108.038386
575.180591	-101.639438
575.290966	-109.258569
575.401384	-101.485600
575.511844	-102.725130
575.622346	-99.361835
575.732891	-103.785405
575.843478	-101.430715
575.954108	-105.351884
576.064780	-103.211335
576.175494	-101.633333
576.286252	-102.955687
576.397052	-101.293892
576.507894	-106.721591
576.618779	-100.443121
576.729707	-108.837246
576.840678	-98.600602
576.951691	-106.606571
577.062747	-98.100232
577.173845	-104.033227
577.284987	-99.486161
577.396171	-105.988574
577.507398	-98.939610
577.618668	-108.141583
577.729981	-96.917873
577.841337	-101.565736
577.952736	-99.155562
578.064177	-103.382971
578.175662	-100.305059
578.287190	-105.664174
578.398760	-98.678532
578.510374	-102.012819
578.622031	-100.032365
578.733731	-100.677437
578.845474	-102.234072
578.957260	-100.723976
579.069090	-104.123007
579.180963	-100.607640
579.292878	-106.100875
579.404838	-99.503048
579.516840	-116.832525
579.628886	-101.720389
579.740975	-110.574326
579.853107	-99.327012
579.965283	-115.489620
580.077502	-100.000512
580.189765	-104.717571
580.302071	-103.714240
580.414421	-107.638764
580.526814	-101.717075
580.639251	-104.910507
580.751731	-104.744907
580.864255	-105.417005
580.976822	-103.748333
581.089433	-106.534273
581.202088	-100.714060
581.314786	-101.725370
581.427528	-103.528436
581.540314	-97.773323
581.653144	-107.594228
581.766017	-99.661643
581.878935	-105.991320
581.991896	-98.977291
582.104901	-101.371962
582.217950	-104.787228
582.331042	-102.636990
582.444179	-105.739105
582.557360	-101.584291
582.670584	-108.851547
582.783853	-99.052847
582.897166	-116.519118
583.010523	-97.501904
583.123924	-103.237080
583.237369	-99.927194
583.350858	-98.948290
583.464391	-103.936595
583.577969	-95.643240
583.691590	-105.446558
583.805257	-97.904350
583.918967	-100.082351
584.032721	-100.783836
