# 2020-02-25_13.23.14
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 13000
# pow_mW = 7200
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.01
# taper_len = 0.07
# waist_len = 0.04
# uptap_len = 0.07
# untap_scale = 1.0
# waist_scale = 0.24
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
500.058737	-121.789985
500.142161	-121.548598
500.225614	-122.483120
500.309094	-123.019885
500.392602	-121.423628
500.476138	-121.801735
500.559702	-123.189502
500.643294	-126.372061
500.726913	-137.048876
500.810561	-127.259183
500.894236	-122.825306
500.977940	-123.606172
501.061672	-128.345202
501.145431	-136.441796
501.229219	-130.060449
501.313034	-127.829749
501.396878	-124.116436
501.480749	-126.896373
501.564649	-128.339391
501.648577	-127.545343
501.732533	-127.012531
501.816517	-128.505404
501.900529	-125.681209
501.984569	-123.757357
502.068638	-126.766018
502.152734	-135.866079
502.236859	-124.430151
502.321012	-120.473556
502.405193	-118.882157
502.489402	-120.162364
502.573640	-123.486611
502.657906	-132.447212
502.742200	-124.738975
502.826522	-121.370983
502.910873	-120.900489
502.995252	-122.595407
503.079659	-130.887822
503.164095	-126.182291
503.248559	-122.887545
503.333051	-122.943331
503.417572	-127.694939
503.502121	-131.024881
503.586698	-129.217010
503.671304	-123.208627
503.755939	-121.611156
503.840601	-122.339907
503.925293	-126.270990
504.010012	-136.923327
504.094761	-134.272112
504.179537	-125.512242
504.264343	-122.953256
504.349176	-122.751871
504.434039	-125.000581
504.518930	-127.275813
504.603849	-128.025084
504.688797	-124.479561
504.773774	-123.365885
504.858779	-121.334321
504.943813	-122.454107
505.028876	-126.279019
505.113967	-135.536746
505.199087	-129.540358
505.284235	-123.103700
505.369413	-122.835763
505.454619	-124.887251
505.539854	-138.448312
505.625117	-134.061140
505.710409	-127.911583
505.795731	-127.561933
505.881080	-131.719795
505.966459	-129.695524
506.051867	-126.170046
506.137303	-124.041040
506.222768	-124.061548
506.308262	-122.744812
506.393785	-122.781177
506.479337	-125.554639
506.564918	-131.312849
506.650528	-130.661501
506.736166	-121.892671
506.821834	-119.036175
506.907530	-120.195029
506.993256	-120.845384
507.079010	-119.855355
507.164794	-118.518345
507.250606	-115.760749
507.336448	-115.662844
507.422319	-118.327841
507.508219	-123.397759
507.594147	-124.981410
507.680105	-119.346275
507.766092	-117.771593
507.852109	-119.558853
507.938154	-131.252326
508.024228	-129.339468
508.110332	-120.760041
508.196465	-122.064321
508.282627	-127.624426
508.368818	-129.459191
508.455039	-121.647960
508.541289	-119.031556
508.627568	-121.654792
508.713876	-128.828092
508.800214	-129.014536
508.886581	-124.493161
508.972977	-123.026070
509.059403	-130.196904
509.145858	-136.518595
509.232342	-124.160597
509.318856	-123.018185
509.405399	-123.150133
509.491971	-126.385607
509.578573	-127.053468
509.665205	-122.652137
509.751866	-120.918481
509.838556	-121.195029
509.925276	-129.847403
510.012025	-134.201295
510.098804	-121.197838
510.185612	-120.153462
510.272450	-122.999496
510.359318	-133.742804
510.446215	-123.978890
510.533142	-119.907583
510.620098	-121.351500
510.707084	-132.877634
510.794100	-127.029583
510.881145	-119.812216
510.968220	-119.114221
511.055324	-120.771942
511.142459	-125.131901
