# 2020-03-18_15.09.11
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 80
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.2
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-141.727906
403.372731	-142.667088
403.427012	-143.432429
403.481308	-143.970052
403.535619	-144.354345
403.589944	-144.742867
403.644284	-145.130760
403.698638	-145.586593
403.753007	-146.194469
403.807391	-146.906458
403.861790	-147.770348
403.916203	-148.787867
403.970630	-149.778133
404.025073	-150.905575
404.079530	-152.183000
404.134002	-153.573654
404.188488	-154.943958
404.242989	-155.749595
404.297505	-155.559711
404.352036	-154.509033
404.406581	-152.994082
404.461141	-151.597440
404.515716	-150.382211
404.570305	-149.445964
404.624909	-148.633923
404.679528	-148.016603
404.734162	-147.592290
404.788810	-147.280699
404.843474	-147.147939
404.898152	-147.029022
404.952844	-146.927302
405.007552	-146.775829
405.062274	-146.601572
405.117011	-146.378618
405.171763	-146.202351
405.226530	-146.018506
405.281311	-145.875651
405.336107	-145.899755
405.390919	-146.087455
405.445745	-146.463415
405.500585	-147.003026
405.555441	-147.625371
405.610311	-148.370819
405.665197	-149.111142
405.720097	-149.846621
405.775012	-150.424759
405.829942	-150.883993
405.884886	-151.311614
405.939846	-151.681222
405.994821	-152.038364
406.049810	-152.396377
406.104814	-152.737193
406.159834	-153.002438
406.214868	-153.107959
406.269917	-153.003072
406.324981	-152.828972
406.380060	-152.375605
406.435153	-151.920236
406.490262	-151.187694
406.545386	-150.459313
406.600525	-149.572922
406.655678	-148.749715
406.710847	-147.813176
406.766030	-147.027870
406.821229	-146.331870
406.876442	-145.760854
406.931671	-145.259972
406.986914	-144.882421
407.042173	-144.500126
407.097446	-144.128179
407.152735	-143.786339
407.208039	-143.462284
407.263357	-143.135106
407.318691	-142.868122
407.374039	-142.588577
407.429403	-142.379121
407.484782	-142.209246
407.540176	-142.119943
407.595584	-142.006895
407.651008	-141.975154
407.706447	-141.919746
407.761901	-141.876092
407.817371	-141.743553
407.872855	-141.580502
407.928354	-141.386696
407.983869	-141.218507
408.039398	-141.085010
408.094943	-140.972211
408.150503	-140.865320
408.206078	-140.759881
408.261668	-140.572734
408.317273	-140.367168
408.372893	-140.131881
408.428529	-139.866518
408.484180	-139.620762
408.539846	-139.470127
408.595527	-139.303391
408.651223	-139.170863
408.706934	-139.078228
408.762661	-139.008476
408.818403	-138.923439
408.874160	-138.825078
408.929932	-138.696624
408.985719	-138.561423
409.041522	-138.399835
409.097340	-138.243194
409.153173	-138.070640
409.209021	-137.958933
409.264885	-137.868139
409.320764	-137.876995
409.376658	-137.931448
409.432567	-138.006238
409.488492	-138.113213
409.544432	-138.214803
409.600387	-138.297054
409.656358	-138.359676
409.712343	-138.425047
409.768345	-138.541502
409.824361	-138.676943
409.880393	-138.818056
409.936440	-139.028368
409.992502	-139.252629
410.048580	-139.560654
410.104673	-139.859275
410.160781	-140.203824
410.216905	-140.510706
410.273044	-140.792406
410.329199	-141.020643
410.385369	-141.202327
410.441554	-141.325343
410.497755	-141.476745
410.553971	-141.645732
410.610202	-141.833075
410.666449	-142.022369
410.722711	-142.135249
410.778989	-142.274944
410.835282	-142.384487
410.891591	-142.518512
410.947915	-142.666434
411.004254	-142.835832
411.060609	-143.045961
411.116979	-143.152261
411.173365	-143.238642
411.229766	-143.265987
411.286183	-143.333597
411.342615	-143.416261
411.399063	-143.487220
411.455526	-143.652482
411.512005	-143.903411
411.568499	-144.268109
411.625009	-144.718484
411.681534	-145.371375
411.738075	-146.079295
411.794631	-146.904068
411.851203	-147.806537
411.907790	-148.773505
411.964393	-149.746779
412.021012	-150.638519
412.077646	-151.322257
412.134296	-151.891330
412.190961	-152.261104
412.247642	-152.440940
412.304338	-152.420606
412.361050	-152.265795
412.417778	-151.999737
412.474521	-151.595561
412.531280	-151.211112
412.588054	-150.891337
412.644844	-150.664340
412.701650	-150.315143
412.758471	-150.232688
412.815308	-150.201589
412.872161	-149.974332
412.929029	-149.632060
412.985913	-149.295820
413.042813	-149.015133
413.099728	-148.759910
413.156659	-148.584952
413.213606	-148.524965
413.270568	-148.434989
413.327546	-148.305962
413.384540	-148.149694
413.441550	-148.009632
413.498575	-147.940626
413.555616	-147.982194
413.612673	-148.123899
413.669745	-148.199847
413.726833	-148.485612
413.783937	-148.817791
413.841057	-149.103367
413.898193	-149.500191
413.955344	-149.835628
414.012511	-150.096878
414.069694	-150.365586
414.126893	-150.445471
414.184107	-150.498497
414.241338	-150.462938
414.298584	-150.568802
414.355846	-150.801381
414.413124	-151.129504
414.470417	-151.696329
414.527727	-152.462730
414.585052	-153.652430
414.642393	-154.969678
414.699750	-155.610096
414.757123	-154.769410
414.814512	-152.854688
414.871917	-150.694460
414.929337	-148.753595
414.986774	-147.163102
415.044226	-145.853902
415.101694	-144.905575
415.159178	-144.088735
415.216679	-143.467101
415.274195	-142.947549
415.331727	-142.452081
415.389275	-142.004787
415.446838	-141.549730
415.504418	-141.076163
415.562014	-140.625489
415.619626	-140.228714
415.677254	-139.880751
415.734897	-139.597871
415.792557	-139.353775
415.850233	-139.134399
415.907924	-138.971018
415.965632	-138.806366
416.023356	-138.641613
416.081096	-138.523643
416.138851	-138.404801
416.196623	-138.337910
416.254411	-138.295827
416.312215	-138.318792
416.370035	-138.378912
416.427871	-138.527109
416.485723	-138.703969
416.543591	-138.935733
416.601476	-139.229335
416.659376	-139.562509
416.717292	-139.989327
416.775225	-140.414038
416.833174	-140.838585
416.891138	-141.272459
416.949119	-141.730794
417.007116	-142.197665
417.065130	-142.694645
417.123159	-143.225653
417.181204	-143.825434
417.239266	-144.557489
417.297344	-145.393748
417.355438	-146.243901
417.413548	-146.998005
417.471674	-147.651872
417.529817	-148.218468
417.587975	-148.469262
417.646150	-148.458818
417.704341	-148.147816
417.762549	-147.713019
417.820772	-147.137752
417.879012	-146.446745
417.937268	-145.630247
417.995541	-144.821375
418.053829	-143.993726
418.112134	-143.156776
418.170455	-142.363212
418.228792	-141.593454
418.287146	-140.899945
418.345516	-140.265492
418.403902	-139.705451
418.462304	-139.254608
418.520723	-138.855315
418.579158	-138.536358
418.637610	-138.245092
418.696078	-137.982803
418.754562	-137.734318
418.813062	-137.442062
418.871579	-137.152703
418.930112	-136.841341
418.988661	-136.567641
419.047227	-136.308578
419.105810	-136.045844
419.164408	-135.764147
419.223023	-135.512062
419.281655	-135.262040
419.340302	-135.044563
419.398967	-134.833627
419.457647	-134.672913
419.516344	-134.545808
419.575058	-134.448194
419.633788	-134.348145
419.692534	-134.293050
419.751297	-134.271822
419.810076	-134.256678
419.868872	-134.277445
419.927684	-134.347455
419.986513	-134.435551
420.045358	-134.526600
420.104220	-134.612958
420.163098	-134.691966
420.221992	-134.759920
420.280904	-134.795422
420.339831	-134.816460
420.398776	-134.798859
420.457736	-134.809557
420.516714	-134.839360
420.575707	-134.913166
420.634718	-135.025312
420.693745	-135.183847
420.752788	-135.394358
420.811848	-135.678822
420.870925	-135.989766
420.930018	-136.305179
420.989128	-136.602984
421.048255	-136.850847
421.107398	-137.028409
421.166558	-137.104578
421.225734	-137.113515
421.284927	-137.070310
421.344137	-137.029387
421.403363	-137.007895
421.462606	-136.990569
421.521865	-137.015778
421.581141	-137.057730
421.640434	-137.143504
421.699744	-137.230674
421.759070	-137.310602
421.818413	-137.383049
421.877773	-137.393069
421.937149	-137.392391
421.996542	-137.365378
422.055952	-137.359187
422.115379	-137.374616
422.174822	-137.420079
422.234282	-137.481415
422.293759	-137.650804
422.353252	-137.853233
422.412763	-138.094946
422.472290	-138.388548
422.531834	-138.748064
422.591394	-139.191937
422.650972	-139.693395
422.710566	-140.231876
422.770177	-140.774258
422.829805	-141.478488
422.889449	-142.288496
422.949111	-143.196064
423.008789	-144.200013
423.068485	-145.190572
423.128197	-146.100799
423.187925	-146.855803
423.247671	-147.320416
423.307434	-147.264656
423.367213	-146.594403
423.427010	-145.555983
423.486823	-144.279972
423.546653	-142.934325
423.606500	-141.591350
423.666364	-140.406714
423.726245	-139.305219
423.786143	-138.326814
423.846058	-137.499929
423.905990	-136.806002
423.965939	-136.179384
424.025904	-135.657711
424.085887	-135.237922
424.145886	-134.888694
424.205903	-134.601392
424.265937	-134.369128
424.325987	-134.169973
424.386055	-133.996486
424.446139	-133.821818
424.506241	-133.653340
424.566360	-133.481861
424.626495	-133.308587
424.686648	-133.140422
424.746818	-132.988378
424.807004	-132.850907
424.867208	-132.760931
424.927429	-132.730037
424.987667	-132.744752
425.047922	-132.820358
425.108194	-132.948370
425.168484	-133.155938
425.228790	-133.388669
425.289113	-133.655509
425.349454	-133.942796
425.409812	-134.240532
425.470186	-134.565999
425.530578	-134.892475
425.590988	-135.254909
425.651414	-135.635900
425.711857	-136.061481
425.772318	-136.550636
425.832796	-137.111686
425.893291	-137.740292
425.953803	-138.445084
426.014332	-139.223426
426.074879	-140.079795
426.135442	-140.981769
426.196023	-141.856272
426.256622	-142.647006
426.317237	-143.191162
426.377870	-143.478275
426.438520	-143.511299
426.499187	-143.405600
426.559871	-143.181166
426.620573	-143.009600
426.681292	-142.912433
426.742028	-142.921958
426.802782	-143.058810
426.863553	-143.261001
426.924341	-143.458968
426.985147	-143.536694
427.045969	-143.440803
427.106810	-143.174302
427.167667	-142.805714
427.228542	-142.338186
427.289434	-141.849241
427.350344	-141.460389
427.411271	-141.083582
427.472215	-140.824436
427.533177	-140.626087
427.594156	-140.453884
427.655152	-140.238824
427.716166	-139.938918
427.777197	-139.492435
427.838246	-138.944897
427.899312	-138.288260
427.960396	-137.543809
428.021497	-136.781766
428.082615	-136.081064
428.143751	-135.378852
428.204905	-134.743704
428.266075	-134.144407
428.327264	-133.574521
428.388470	-133.065937
428.449693	-132.563958
428.510934	-132.093240
428.572192	-131.664978
428.633468	-131.268709
428.694761	-130.917524
428.756072	-130.591231
428.817401	-130.292219
428.878747	-130.011131
428.940110	-129.761305
429.001491	-129.540305
429.062890	-129.317958
429.124306	-129.117023
429.185740	-128.937444
429.247192	-128.789766
429.308661	-128.673528
429.370147	-128.598481
429.431652	-128.542920
429.493173	-128.502289
429.554713	-128.483929
429.616270	-128.489278
429.677845	-128.520083
429.739437	-128.588435
429.801047	-128.675450
429.862675	-128.764889
429.924321	-128.867803
429.985984	-128.963350
430.047665	-129.071306
430.109363	-129.181194
430.171079	-129.309212
430.232813	-129.449403
430.294565	-129.596291
430.356334	-129.754065
430.418122	-129.904638
430.479926	-130.029934
430.541749	-130.139529
430.603589	-130.229905
430.665448	-130.303876
430.727324	-130.354595
430.789217	-130.391011
430.851129	-130.421697
430.913058	-130.443345
430.975005	-130.453633
431.036970	-130.471496
431.098953	-130.466374
431.160953	-130.444148
431.222972	-130.414935
431.285008	-130.379879
431.347062	-130.331301
431.409134	-130.291405
431.471224	-130.213056
431.533332	-130.110491
431.595457	-129.975279
431.657601	-129.838740
431.719762	-129.687724
431.781941	-129.563751
431.844139	-129.466760
431.906354	-129.389106
431.968587	-129.349208
432.030838	-129.318044
432.093107	-129.335983
432.155394	-129.373399
432.217698	-129.462771
432.280021	-129.583255
432.342362	-129.749260
432.404721	-129.971597
432.467097	-130.230042
432.529492	-130.504652
432.591905	-130.784569
432.654336	-131.074945
432.716785	-131.332538
432.779251	-131.592554
432.841736	-131.853721
432.904239	-132.128146
432.966760	-132.419772
433.029299	-132.732156
433.091856	-133.028436
433.154431	-133.374859
433.217025	-133.738977
433.279636	-134.153993
433.342266	-134.615241
433.404913	-135.150972
433.467579	-135.718840
433.530263	-136.346037
433.592965	-137.027779
433.655685	-137.764817
433.718423	-138.546432
433.781179	-139.354950
433.843954	-140.258569
433.906746	-141.254704
433.969557	-142.139447
434.032386	-142.981945
434.095234	-143.574767
434.158099	-143.870235
434.220983	-143.839458
434.283885	-143.509757
434.346805	-142.993027
434.409743	-142.454358
434.472700	-142.052287
434.535675	-141.711314
434.598668	-141.619748
434.661679	-141.662562
434.724709	-141.899456
434.787757	-142.188072
434.850823	-142.591621
434.913908	-142.939076
434.977010	-143.165053
435.040132	-143.207566
435.103271	-143.050283
435.166429	-142.826911
435.229605	-142.339395
435.292800	-141.657505
435.356012	-140.903534
435.419244	-140.148942
435.482493	-139.493247
435.545761	-138.916680
435.609047	-138.412400
435.672352	-137.998549
435.735675	-137.682910
435.799017	-137.493720
435.862377	-137.339948
435.925755	-137.259372
435.989152	-137.228716
436.052567	-137.261554
436.116001	-137.411587
436.179453	-137.537789
436.242924	-137.619429
436.306413	-137.622562
436.369921	-137.564850
436.433447	-137.394449
436.496991	-137.185321
436.560554	-136.901459
436.624136	-136.574635
436.687736	-136.231554
436.751355	-135.921943
436.814992	-135.646965
436.878648	-135.364763
436.942322	-135.121339
437.006015	-134.952027
437.069726	-134.842550
437.133456	-134.773648
437.197205	-134.782663
437.260972	-134.847712
437.324758	-134.996765
437.388562	-135.218982
437.452385	-135.512640
437.516227	-135.838853
437.580087	-136.161466
437.643966	-136.405417
437.707864	-136.549879
437.771780	-136.535048
437.835715	-136.445797
437.899669	-136.256857
437.963641	-136.007565
438.027632	-135.697579
438.091642	-135.411646
438.155670	-135.198708
438.219717	-135.067066
438.283783	-134.980882
438.347868	-134.951304
438.411971	-135.008788
438.476093	-135.156882
438.540234	-135.389897
438.604394	-135.658766
438.668572	-135.976829
438.732769	-136.294865
438.796985	-136.577225
438.861220	-136.773598
438.925473	-136.799813
438.989746	-136.689520
439.054037	-136.395657
439.118347	-136.002511
439.182676	-135.516364
439.247024	-134.964771
439.311390	-134.420955
439.375776	-133.894070
439.440180	-133.396105
439.504603	-132.914853
439.569046	-132.464569
439.633507	-132.075837
439.697987	-131.769338
439.762485	-131.552138
439.827003	-131.428251
439.891540	-131.341889
439.956095	-131.311881
440.020670	-131.295004
440.085264	-131.261538
440.149876	-131.194693
440.214508	-131.129442
440.279158	-131.015073
440.343828	-130.857884
440.408516	-130.625120
440.473224	-130.378359
440.537950	-130.139753
440.602696	-129.924671
440.667460	-129.756980
440.732244	-129.615862
440.797046	-129.499352
440.861868	-129.431618
440.926709	-129.415376
440.991569	-129.446910
441.056448	-129.516132
441.121346	-129.619129
441.186263	-129.756101
441.251199	-129.922227
441.316155	-130.106631
441.381129	-130.295077
441.446123	-130.443894
441.511135	-130.590873
441.576167	-130.734739
441.641218	-130.869800
441.706289	-131.024066
441.771378	-131.184281
441.836487	-131.324180
441.901614	-131.452030
441.966762	-131.563025
442.031928	-131.657255
442.097113	-131.762982
442.162318	-131.879004
442.227542	-131.986388
442.292785	-132.096897
442.358047	-132.232260
442.423329	-132.421297
442.488630	-132.672306
442.553950	-133.024223
442.619290	-133.483446
442.684648	-134.051445
442.750027	-134.658270
442.815424	-135.295904
442.880841	-135.906533
442.946277	-136.445362
443.011732	-136.942838
443.077207	-137.385850
443.142701	-137.727738
443.208215	-137.991031
443.273747	-138.251640
443.339300	-138.502343
443.404871	-138.888573
443.470462	-139.363386
443.536073	-139.886433
443.601703	-140.378360
443.667352	-140.712966
443.733021	-140.888983
443.798709	-140.914335
443.864416	-140.977676
443.930143	-141.119422
443.995890	-141.483720
444.061656	-141.929802
444.127442	-142.457959
444.193247	-142.972818
444.259071	-143.531275
444.324915	-143.992490
444.390779	-144.373558
444.456662	-144.586392
444.522564	-144.780272
444.588486	-145.082648
444.654428	-145.586133
444.720389	-145.839593
444.786370	-145.743998
444.852371	-145.493144
444.918391	-144.984577
444.984430	-144.243716
445.050489	-143.350691
445.116568	-142.314780
445.182667	-141.283966
445.248785	-140.331497
445.314922	-139.474872
445.381080	-138.722771
445.447257	-138.156962
445.513454	-137.682394
445.579670	-137.329488
445.645906	-137.007285
445.712162	-136.675147
445.778437	-136.364306
445.844733	-136.031216
445.911047	-135.677737
445.977382	-135.323512
446.043736	-134.936160
446.110111	-134.532740
446.176504	-134.077687
446.242918	-133.592005
446.309352	-133.102327
446.375805	-132.601518
446.442278	-132.105988
446.508771	-131.649327
446.575283	-131.199810
446.641816	-130.806632
446.708368	-130.448872
446.774940	-130.129496
446.841532	-129.806348
446.908144	-129.492745
446.974775	-129.169509
447.041427	-128.846611
447.108098	-128.555973
447.174789	-128.282892
447.241501	-128.039573
447.308232	-127.789732
447.374983	-127.529820
447.441754	-127.287499
447.508545	-127.090326
447.575355	-126.918357
447.642186	-126.754084
447.709037	-126.601958
447.775908	-126.455038
447.842798	-126.299733
447.909709	-126.119218
447.976640	-125.913483
448.043590	-125.696765
448.110561	-125.484413
448.177552	-125.272871
448.244562	-125.085409
448.311593	-124.935099
448.378644	-124.814783
448.445715	-124.692393
448.512806	-124.543460
448.579917	-124.380630
448.647048	-124.210021
448.714199	-124.049594
448.781371	-123.892542
448.848562	-123.757629
448.915774	-123.635973
448.983005	-123.546524
449.050257	-123.494588
449.117529	-123.464086
449.184821	-123.428811
449.252134	-123.398497
449.319466	-123.381129
449.386819	-123.372805
449.454192	-123.374147
449.521585	-123.359672
449.588998	-123.349273
449.656432	-123.349237
449.723885	-123.396490
449.791359	-123.479861
449.858854	-123.579867
449.926368	-123.675543
449.993903	-123.749234
450.061458	-123.803054
450.129033	-123.842211
450.196629	-123.886883
450.264245	-123.942796
450.331881	-124.010557
450.399537	-124.088423
450.467214	-124.172614
450.534912	-124.273171
450.602629	-124.377216
450.670367	-124.469558
450.738125	-124.556791
450.805904	-124.643141
450.873703	-124.751248
450.941523	-124.883257
451.009363	-125.027667
451.077223	-125.159698
451.145104	-125.275921
451.213005	-125.411850
451.280926	-125.578994
451.348868	-125.800805
451.416831	-126.038515
451.484814	-126.261952
451.552817	-126.438652
451.620841	-126.586667
451.688886	-126.732602
451.756951	-126.843473
451.825036	-126.979355
451.893142	-127.126478
451.961269	-127.273453
452.029416	-127.384937
452.097583	-127.411150
452.165772	-127.330507
452.233980	-127.143470
452.302210	-126.852976
452.370460	-126.500678
452.438730	-126.146566
452.507021	-125.836994
452.575333	-125.562870
452.643665	-125.317594
452.712018	-125.104582
452.780392	-124.888039
452.848786	-124.654643
452.917201	-124.382912
452.985637	-124.071893
453.054094	-123.747617
453.122571	-123.440286
453.191068	-123.181572
453.259587	-122.977622
453.328126	-122.832494
453.396686	-122.724369
453.465267	-122.629340
453.533868	-122.503114
453.602490	-122.320026
453.671133	-122.094771
453.739797	-121.857150
453.808481	-121.641177
453.877187	-121.453354
453.945913	-121.282215
454.014660	-121.126445
454.083427	-120.983574
454.152216	-120.820272
454.221025	-120.632647
454.289856	-120.421430
454.358707	-120.192032
454.427579	-119.959012
454.496472	-119.736971
454.565386	-119.537953
454.634320	-119.345881
454.703276	-119.147683
454.772252	-118.957544
454.841250	-118.766293
454.910268	-118.572662
454.979308	-118.388641
455.048368	-118.217564
455.117449	-118.069331
455.186551	-117.957050
455.255675	-117.875607
455.324819	-117.805806
455.393984	-117.740320
455.463170	-117.674011
455.532378	-117.604321
455.601606	-117.540137
455.670855	-117.501425
455.740126	-117.501197
455.809417	-117.534386
455.878730	-117.598875
455.948064	-117.681859
456.017418	-117.759266
456.086794	-117.818486
456.156191	-117.849850
456.225609	-117.852508
456.295048	-117.845587
456.364509	-117.850759
456.433990	-117.884329
456.503493	-117.956556
456.573017	-118.055886
456.642562	-118.160308
456.712128	-118.239627
456.781715	-118.280789
456.851324	-118.278366
456.920954	-118.239632
456.990605	-118.190749
457.060277	-118.159817
457.129970	-118.174085
457.199685	-118.237866
457.269421	-118.328496
457.339179	-118.422228
457.408957	-118.485907
457.478757	-118.501013
457.548578	-118.472967
457.618421	-118.424897
457.688285	-118.403196
457.758170	-118.436982
457.828077	-118.514343
457.898004	-118.625623
457.967954	-118.739872
458.037924	-118.844555
458.107916	-118.919070
458.177930	-118.978782
458.247965	-119.030923
458.318021	-119.080968
458.388098	-119.155078
458.458198	-119.245191
458.528318	-119.336246
458.598460	-119.417836
458.668624	-119.471281
458.738808	-119.492254
458.809015	-119.477526
458.879243	-119.451820
458.949492	-119.439723
459.019763	-119.444164
459.090055	-119.446511
459.160369	-119.411942
459.230705	-119.339878
459.301062	-119.233882
459.371441	-119.115297
459.441841	-118.987779
459.512263	-118.876042
459.582706	-118.789909
459.653171	-118.709027
459.723657	-118.612638
459.794166	-118.488188
459.864696	-118.318857
459.935247	-118.121087
460.005820	-117.920859
460.076415	-117.748797
460.147031	-117.619220
460.217669	-117.516172
460.288329	-117.424660
460.359011	-117.336038
460.429714	-117.233476
460.500439	-117.111117
460.571186	-116.982202
460.641954	-116.866582
460.712744	-116.783509
460.783556	-116.747283
460.854390	-116.736116
460.925245	-116.734142
460.996123	-116.719132
461.067022	-116.698767
461.137943	-116.682736
461.208885	-116.680192
461.279850	-116.698754
461.350836	-116.727870
461.421845	-116.771256
461.492875	-116.833640
461.563927	-116.901435
461.635001	-116.967410
461.706096	-117.030812
461.777214	-117.099414
461.848354	-117.175793
461.919515	-117.261797
461.990698	-117.369007
462.061904	-117.489611
462.133131	-117.610572
462.204380	-117.719966
462.275652	-117.818408
462.346945	-117.910285
462.418260	-118.003691
462.489597	-118.104258
462.560957	-118.217537
462.632338	-118.336943
462.703741	-118.451988
462.775166	-118.565965
462.846614	-118.661688
462.918083	-118.734086
462.989575	-118.776409
463.061088	-118.816791
463.132624	-118.860606
463.204182	-118.923006
463.275762	-119.005786
463.347364	-119.094856
463.418988	-119.147515
463.490635	-119.133029
463.562303	-119.065151
463.633994	-118.986242
463.705707	-118.933249
463.777442	-118.915917
463.849199	-118.939161
463.920978	-118.957174
463.992780	-118.928868
464.064604	-118.853988
464.136450	-118.776127
464.208318	-118.715078
464.280209	-118.677800
464.352122	-118.673698
464.424057	-118.702661
464.496015	-118.729459
464.567995	-118.729687
464.639997	-118.718394
464.712021	-118.707347
464.784068	-118.716541
464.856137	-118.755676
464.928228	-118.811598
465.000342	-118.885071
465.072478	-118.950486
465.144637	-119.008416
465.216818	-119.040414
465.289021	-119.056603
465.361247	-119.084440
465.433495	-119.146201
465.505766	-119.238468
465.578059	-119.328502
465.650375	-119.387869
465.722713	-119.412308
465.795073	-119.428460
465.867456	-119.453506
465.939862	-119.513369
466.012290	-119.615057
466.084740	-119.739845
