# 2020-02-25_13.26.30
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 13000
# pow_mW = 7200
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.01
# taper_len = 0.06
# waist_len = 0.04
# uptap_len = 0.06
# untap_scale = 1.0
# waist_scale = 0.24
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
500.058737	-127.155018
500.142161	-128.298000
500.225614	-136.692844
500.309094	-136.188690
500.392602	-132.437860
500.476138	-145.080947
500.559702	-129.684728
500.643294	-123.594546
500.726913	-121.907974
500.810561	-123.045192
500.894236	-128.974801
500.977940	-127.567924
501.061672	-122.300688
501.145431	-119.839768
501.229219	-120.092444
501.313034	-122.384872
501.396878	-119.248675
501.480749	-116.539918
501.564649	-115.884614
501.648577	-115.546311
501.732533	-117.166616
501.816517	-118.829552
501.900529	-116.709867
501.984569	-115.566901
502.068638	-116.735965
502.152734	-117.687937
502.236859	-118.450156
502.321012	-119.373277
502.405193	-119.180167
502.489402	-120.460678
502.573640	-123.102230
502.657906	-123.257692
502.742200	-123.181831
502.826522	-123.755632
502.910873	-125.947736
502.995252	-129.567908
503.079659	-126.825879
503.164095	-130.239395
503.248559	-130.954158
503.333051	-124.950238
503.417572	-123.086650
503.502121	-123.466871
503.586698	-125.080634
503.671304	-122.983434
503.755939	-119.702753
503.840601	-117.412133
503.925293	-117.646431
504.010012	-119.414512
504.094761	-117.730633
504.179537	-115.362946
504.264343	-114.236556
504.349176	-115.082746
504.434039	-116.697531
504.518930	-117.826775
504.603849	-115.387966
504.688797	-113.730929
504.773774	-113.634605
504.858779	-115.484769
504.943813	-117.021739
505.028876	-116.279125
505.113967	-115.635872
505.199087	-116.047476
505.284235	-117.550129
505.369413	-119.879580
505.454619	-121.259265
505.539854	-121.033385
505.625117	-121.753256
505.710409	-122.957447
505.795731	-125.136303
505.881080	-127.598350
505.966459	-134.695541
506.051867	-132.427853
506.137303	-131.384162
506.222768	-129.034325
506.308262	-124.355569
506.393785	-120.094860
506.479337	-117.690361
506.564918	-118.067941
506.650528	-121.051451
506.736166	-119.126515
506.821834	-116.370089
506.907530	-114.925081
506.993256	-114.901306
507.079010	-116.378992
507.164794	-117.290729
507.250606	-114.753831
507.336448	-113.401599
507.422319	-112.854746
507.508219	-114.291264
507.594147	-115.945134
507.680105	-115.867883
507.766092	-114.234603
507.852109	-112.836420
507.938154	-113.250697
508.024228	-114.104950
508.110332	-115.816549
508.196465	-115.574100
508.282627	-115.707021
508.368818	-115.244069
508.455039	-115.771933
508.541289	-118.100673
508.627568	-122.795370
508.713876	-121.840042
508.800214	-119.318152
508.886581	-118.993931
508.972977	-118.883140
509.059403	-121.107197
509.145858	-127.628188
509.232342	-130.023310
509.318856	-131.693346
509.405399	-133.892793
509.491971	-123.209218
509.578573	-119.347375
509.665205	-118.444880
509.751866	-119.533271
509.838556	-125.458964
509.925276	-122.037974
510.012025	-117.285354
510.098804	-114.623762
510.185612	-115.014464
510.272450	-116.345462
510.359318	-117.621349
510.446215	-114.944659
510.533142	-113.053649
510.620098	-112.713885
510.707084	-113.437710
510.794100	-114.794495
510.881145	-114.355104
510.968220	-113.088627
511.055324	-111.563793
511.142459	-111.076966
511.229623	-112.293386
511.316817	-113.551814
