# 2020-06-23_14.52.37
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 200
# GDD = 0.0
# propa_len = 0.1
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.3
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-76.642525
358.896792	-72.883544
358.939763	-72.386476
358.982744	-67.733740
359.025735	-84.657868
359.068736	-82.110397
359.111748	-71.962336
359.154770	-80.814482
359.197802	-80.055574
359.240845	-78.017732
359.283898	-76.297153
359.326961	-76.906749
359.370035	-66.860023
359.413119	-69.398326
359.456213	-91.306273
359.499317	-69.517046
359.542432	-66.520886
359.585558	-74.173588
359.628693	-73.514412
359.671839	-69.831152
359.714995	-72.504250
359.758162	-76.187292
359.801339	-75.234899
359.844526	-72.840326
359.887724	-80.622535
359.930932	-73.077370
359.974151	-82.682867
360.017380	-80.573394
360.060619	-69.747873
360.103869	-66.720918
360.147129	-76.892603
360.190399	-68.742100
360.233680	-71.421288
360.276971	-74.167710
360.320273	-67.825468
360.363585	-70.544263
360.406907	-74.702609
360.450240	-71.041462
360.493584	-70.962884
360.536937	-75.281058
360.580302	-76.911371
360.623676	-82.405145
360.667061	-75.536129
360.710457	-74.134278
360.753863	-77.018725
360.797279	-73.112417
360.840706	-74.206943
360.884143	-70.271240
360.927591	-87.904524
360.971049	-69.342378
361.014518	-67.351854
361.057997	-72.044489
361.101486	-81.827281
361.144987	-77.878958
361.188497	-76.694024
361.232018	-72.073311
361.275550	-75.417495
361.319092	-72.599910
361.362644	-76.338667
361.406207	-76.136303
361.449781	-74.445219
361.493365	-75.995443
361.536960	-74.237842
361.580565	-73.390378
361.624180	-68.319286
361.667806	-64.114161
361.711443	-65.464593
361.755090	-74.200342
361.798748	-80.875901
361.842416	-83.750031
361.886095	-78.975445
361.929784	-70.751306
361.973484	-73.763723
362.017195	-78.464214
362.060916	-77.563673
362.104647	-70.731414
362.148389	-69.318661
362.192142	-75.543737
362.235905	-77.681094
362.279679	-74.138599
362.323464	-72.805033
362.367259	-80.328755
362.411064	-71.660905
362.454880	-68.335591
362.498707	-85.740580
362.542545	-72.637047
362.586393	-70.622173
362.630251	-74.642056
362.674120	-73.722711
362.718000	-71.422362
362.761891	-68.644774
362.805792	-80.366881
362.849703	-78.064898
362.893626	-73.780792
362.937559	-71.665180
362.981502	-68.795778
363.025457	-74.508708
363.069422	-86.142480
363.113397	-74.071104
363.157383	-75.890241
363.201380	-73.673737
363.245388	-70.636401
363.289406	-74.585640
363.333435	-73.704166
363.377474	-100.050688
363.421524	-77.493735
363.465585	-78.581159
363.509657	-72.582772
363.553739	-86.278502
363.597832	-82.762978
363.641936	-87.834710
363.686050	-71.085345
363.730175	-77.651691
363.774311	-74.487721
363.818457	-73.360194
363.862615	-70.846699
363.906783	-69.153994
363.950961	-71.013614
363.995151	-76.121770
364.039351	-73.232395
364.083561	-67.711591
364.127783	-68.602095
364.172015	-77.368770
364.216258	-79.528236
364.260512	-69.013003
364.304777	-67.554630
364.349052	-75.207450
364.393338	-76.149285
364.437635	-72.296347
364.481943	-75.487916
364.526261	-74.759304
364.570590	-74.522735
364.614930	-68.424959
364.659281	-66.083372
364.703643	-81.815581
364.748015	-68.470699
364.792398	-71.153543
364.836792	-73.660960
364.881197	-72.885234
364.925612	-64.256689
364.970039	-68.298285
365.014476	-66.149286
365.058924	-77.782161
365.103383	-82.292326
365.147852	-72.318573
365.192333	-70.545214
365.236824	-75.583359
365.281326	-77.996194
365.325839	-70.639741
365.370363	-89.843937
365.414898	-76.581689
365.459444	-76.610736
365.504000	-76.861069
365.548567	-82.144217
365.593146	-72.337449
365.637735	-76.407024
365.682335	-66.918524
365.726945	-69.299603
365.771567	-68.882147
365.816200	-73.042956
365.860843	-79.000799
365.905498	-69.984246
365.950163	-70.220859
365.994839	-72.278725
366.039526	-73.185660
366.084224	-76.021769
366.128933	-68.837707
366.173653	-85.358681
366.218384	-69.465366
366.263126	-81.472969
366.307878	-79.436229
366.352642	-71.369781
366.397416	-69.270047
366.442202	-80.368097
366.486998	-86.133634
366.531806	-76.477738
366.576624	-70.492495
366.621453	-67.277922
366.666293	-75.381984
366.711145	-73.984982
366.756007	-78.732083
366.800880	-74.659752
