# 2020-05-14_15.29.53
# shape = Gauss
# FWHM_ps = 0.1
# carrier_nm = 1550
# frep_MHz = 100
# pow_mW = 150
# GDD = 0.0
# propa_len = 0.15
# untap_len = 0.005
# taper_len = 0.08
# waist_len = 0.04
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.2
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
403.318464	-52.260299
403.372731	-52.704234
403.427012	-51.596949
403.481308	-52.072815
403.535619	-51.972748
403.589944	-51.293010
403.644284	-50.462188
403.698638	-50.294809
403.753007	-51.172162
403.807391	-51.835188
403.861790	-50.936915
403.916203	-49.687828
403.970630	-49.393889
404.025073	-49.982902
404.079530	-50.593467
404.134002	-50.444352
404.188488	-49.457231
404.242989	-48.573320
404.297505	-48.391802
404.352036	-48.956279
404.406581	-49.768274
404.461141	-49.836139
404.515716	-49.246574
404.570305	-48.610111
404.624909	-48.194749
404.679528	-48.131754
404.734162	-48.282343
404.788810	-48.286509
404.843474	-47.841297
404.898152	-47.733408
404.952844	-48.185996
405.007552	-48.706991
405.062274	-48.628152
405.117011	-48.042547
405.171763	-47.635502
405.226530	-47.598765
405.281311	-47.596673
405.336107	-47.477116
405.390919	-47.297863
405.445745	-47.290314
405.500585	-47.646430
405.555441	-47.872232
405.610311	-47.829663
405.665197	-47.640596
405.720097	-47.387382
405.775012	-47.120231
405.829942	-46.914640
405.884886	-46.703213
405.939846	-46.729985
405.994821	-46.865994
406.049810	-46.985913
406.104814	-47.003867
406.159834	-46.872698
406.214868	-46.810300
406.269917	-46.968689
406.324981	-47.028144
406.380060	-46.712434
406.435153	-46.246711
406.490262	-46.084806
406.545386	-46.311220
406.600525	-46.650499
406.655678	-46.786208
406.710847	-46.634661
406.766030	-46.253770
406.821229	-45.822707
406.876442	-45.779034
406.931671	-46.131756
406.986914	-46.604305
407.042173	-47.029288
407.097446	-46.888913
407.152735	-46.450030
407.208039	-46.041813
407.263357	-45.942829
407.318691	-45.904245
407.374039	-45.739683
407.429403	-45.425788
407.484782	-45.451039
407.540176	-45.868522
407.595584	-46.352546
407.651008	-46.422885
407.706447	-46.091706
407.761901	-45.623045
407.817371	-45.444751
407.872855	-45.598436
407.928354	-45.701404
407.983869	-45.683381
408.039398	-45.665214
408.094943	-45.686620
408.150503	-45.730429
408.206078	-45.641692
408.261668	-45.570577
408.317273	-45.403581
408.372893	-45.214715
408.428529	-45.057754
408.484180	-45.237239
408.539846	-45.736695
408.595527	-46.141007
408.651223	-46.121040
408.706934	-45.722682
408.762661	-45.318857
408.818403	-45.096904
408.874160	-44.923934
408.929932	-44.968863
408.985719	-45.029092
409.041522	-45.033570
409.097340	-45.271443
409.153173	-45.522901
409.209021	-45.722292
409.264885	-45.638968
409.320764	-45.511793
409.376658	-45.425512
409.432567	-45.375830
409.488492	-45.152576
409.544432	-44.920319
409.600387	-44.847561
409.656358	-44.982776
409.712343	-45.295777
409.768345	-45.504523
409.824361	-45.456158
409.880393	-45.031417
409.936440	-44.525867
409.992502	-44.354226
410.048580	-44.575647
410.104673	-45.090494
410.160781	-45.454156
410.216905	-45.495453
410.273044	-45.385822
410.329199	-45.268009
410.385369	-45.194480
410.441554	-45.265435
410.497755	-45.355620
410.553971	-45.319424
410.610202	-45.201785
410.666449	-44.965104
410.722711	-44.864176
410.778989	-44.902907
410.835282	-45.081776
410.891591	-45.489764
410.947915	-45.921485
411.004254	-45.833486
411.060609	-45.314790
411.116979	-44.786977
411.173365	-44.714654
411.229766	-44.993392
411.286183	-45.511960
411.342615	-45.756516
411.399063	-45.603775
411.455526	-45.301208
411.512005	-45.106892
411.568499	-45.073053
411.625009	-45.141264
411.681534	-45.340881
411.738075	-45.558468
411.794631	-45.715703
411.851203	-45.899714
411.907790	-45.781319
411.964393	-45.510161
412.021012	-45.248072
412.077646	-45.187687
412.134296	-45.498613
412.190961	-45.822089
412.247642	-45.949853
412.304338	-45.780166
412.361050	-45.573802
412.417778	-45.593481
412.474521	-45.686828
412.531280	-45.754155
412.588054	-45.675980
412.644844	-45.614529
412.701650	-45.468135
412.758471	-45.493502
412.815308	-45.566186
412.872161	-45.638890
412.929029	-45.738729
412.985913	-45.808314
413.042813	-45.911763
413.099728	-45.962082
413.156659	-46.039640
413.213606	-46.017630
413.270568	-45.902951
413.327546	-45.513936
413.384540	-45.202452
413.441550	-45.033471
413.498575	-45.245271
413.555616	-45.561805
413.612673	-45.708278
413.669745	-45.582189
413.726833	-45.307623
413.783937	-45.103728
413.841057	-45.085029
413.898193	-45.179567
413.955344	-45.221861
414.012511	-45.200423
414.069694	-45.141197
414.126893	-45.108018
414.184107	-45.098245
414.241338	-45.106364
414.298584	-45.230370
414.355846	-45.357411
414.413124	-45.295485
414.470417	-45.032784
414.527727	-44.710156
414.585052	-44.417141
414.642393	-44.332675
414.699750	-44.404169
414.757123	-44.605105
414.814512	-44.715947
414.871917	-44.636911
414.929337	-44.520790
414.986774	-44.428492
415.044226	-44.281250
415.101694	-44.078521
415.159178	-43.934708
415.216679	-43.763816
415.274195	-43.684653
415.331727	-43.581870
415.389275	-43.593928
415.446838	-43.740805
415.504418	-44.006297
415.562014	-44.336141
415.619626	-44.576458
415.677254	-44.641889
415.734897	-44.411740
415.792557	-44.129375
415.850233	-43.874838
415.907924	-43.755898
415.965632	-43.856346
416.023356	-43.944505
416.081096	-43.770072
416.138851	-43.579660
416.196623	-43.522893
416.254411	-43.700525
416.312215	-44.025853
416.370035	-44.130590
416.427871	-43.971269
416.485723	-43.641941
416.543591	-43.268842
416.601476	-42.968469
416.659376	-42.857058
416.717292	-42.915084
416.775225	-43.109302
416.833174	-43.312411
416.891138	-43.428165
416.949119	-43.546365
417.007116	-43.684042
417.065130	-43.701773
417.123159	-43.640002
417.181204	-43.611892
417.239266	-43.573003
417.297344	-43.590614
417.355438	-43.607717
417.413548	-43.606642
417.471674	-43.656057
417.529817	-43.790936
417.587975	-43.863544
417.646150	-43.852835
417.704341	-43.899039
417.762549	-43.911187
417.820772	-43.804176
417.879012	-43.594090
417.937268	-43.394198
417.995541	-43.264096
418.053829	-43.221651
418.112134	-43.250657
418.170455	-43.242437
418.228792	-43.223147
418.287146	-43.169124
418.345516	-42.967370
418.403902	-42.810287
418.462304	-42.880751
418.520723	-43.154089
418.579158	-43.556203
418.637610	-43.814735
418.696078	-43.798794
418.754562	-43.628738
418.813062	-43.523107
418.871579	-43.536166
418.930112	-43.594156
418.988661	-43.705612
419.047227	-43.862775
419.105810	-43.939327
419.164408	-43.962747
419.223023	-43.897829
419.281655	-43.776230
419.340302	-43.749587
419.398967	-43.710570
419.457647	-43.560346
419.516344	-43.402532
419.575058	-43.302373
