# 2020-06-24_10.36.51
# shape = Gauss
# FWHM_ps = 0.13
# carrier_nm = 1050
# frep_MHz = 250
# pow_mW = 200
# GDD = 0.0
# propa_len = 0.3
# untap_len = 0.005
# taper_len = 0.24
# waist_len = 0.01
# uptap_len = 0.08
# untap_scale = 1.0
# waist_scale = 0.6
# workingDir = NL_20110305_12 (Spirou)
# axis = slow
# window_ps = 10.0
# steps = 200
# points = 11000
# 
# wavelength [nm]	 power spectral density [dB]
358.853832	-63.194903
358.896792	-65.265272
358.939763	-68.371752
358.982744	-75.988895
359.025735	-74.065125
359.068736	-68.110686
359.111748	-72.327587
359.154770	-77.699407
359.197802	-75.775239
359.240845	-82.037105
359.283898	-79.837446
359.326961	-71.788125
359.370035	-74.682715
359.413119	-74.790809
359.456213	-72.031208
359.499317	-74.495267
359.542432	-80.579522
359.585558	-74.925640
359.628693	-77.934309
359.671839	-79.429192
359.714995	-76.332494
359.758162	-74.833122
359.801339	-79.293210
359.844526	-72.650802
359.887724	-73.823777
359.930932	-74.540005
359.974151	-78.218873
360.017380	-71.725155
360.060619	-69.901022
360.103869	-71.881553
360.147129	-76.478352
360.190399	-84.147550
360.233680	-77.669732
360.276971	-72.066538
360.320273	-73.423436
360.363585	-77.086356
360.406907	-78.199917
360.450240	-77.558342
360.493584	-79.261350
360.536937	-77.467841
360.580302	-79.947776
360.623676	-76.690320
360.667061	-79.431601
360.710457	-85.930561
360.753863	-92.226167
360.797279	-86.472041
360.840706	-77.693483
360.884143	-79.550746
360.927591	-76.186074
360.971049	-78.597968
361.014518	-80.961232
361.057997	-92.465727
361.101486	-91.505618
361.144987	-86.147820
361.188497	-83.497149
361.232018	-80.539179
361.275550	-78.523384
361.319092	-78.882050
361.362644	-76.377172
361.406207	-78.416494
361.449781	-77.714928
361.493365	-80.147685
361.536960	-80.546106
361.580565	-80.169210
361.624180	-79.177761
361.667806	-87.649614
361.711443	-86.756979
361.755090	-80.319265
361.798748	-80.507487
361.842416	-85.421385
361.886095	-86.236301
361.929784	-87.796076
361.973484	-88.509123
362.017195	-84.370171
362.060916	-84.891462
362.104647	-82.334402
362.148389	-87.353507
362.192142	-81.324913
362.235905	-87.940400
362.279679	-82.808066
362.323464	-79.353148
362.367259	-77.011109
362.411064	-80.111052
362.454880	-74.524028
362.498707	-75.882712
362.542545	-82.693917
362.586393	-80.347491
362.630251	-88.023565
362.674120	-86.250206
362.718000	-90.980819
362.761891	-82.469182
362.805792	-91.568459
362.849703	-85.825587
362.893626	-80.131986
362.937559	-78.984739
362.981502	-82.266710
363.025457	-82.986831
363.069422	-79.731035
363.113397	-82.461405
363.157383	-79.364987
363.201380	-93.331395
363.245388	-86.958109
363.289406	-98.357341
363.333435	-90.315161
363.377474	-91.181299
363.421524	-89.884958
363.465585	-86.227217
363.509657	-85.338783
363.553739	-91.261485
363.597832	-82.943451
